Temporada,Jugador,Equipo,Tot,Part,Med
2022,"MASSEY, BECKY ERNA",MOVISTAR ESTUDIANTES,6,2,3
2022,"MURPHY, ESHAYA MARIE",SPAR GIRONA,3,1,3
2022,"GIMENO MARTINEZ, VEGA",CASADEMONT ZARAGOZA,10,4,"2,5"
2022,"RAMETTE, ELISE CLAUDINE",CADI LA SEU,5,2,"2,5"
2022,"PALENIKOVA, TEREZIA",SPAR GIRONA,5,2,"2,5"
2022,"FAM THIAM, AWA",VALENCIA B.C.,11,5,"2,2"
2022,"MUHATE PEÑA, CECILIA",SPAR GIRONA,4,2,2
2022,"RUEDA CHONI, JULIA MARIA",BARÇA CBS,8,4,2
2022,"ESPIN DE SANCHO, MARIA",MOVISTAR ESTUDIANTES,4,2,2
2022,"BURDICK, CASSIDIE CIERRA",VALENCIA B.C.,10,6,"1,67"
2022,"BURA, PATRICIA",LOINTEK GERNIKA BIZKAIA,3,2,"1,5"
2022,"FLORES COSTA, LAIA",SPAR GIRONA,2,2,1
2022,"BROTONS PASCUAL, MONTSERRAT",CADI LA SEU,2,2,1
2022,"GUERRERO ALCANTARA, CAROLINA",BARÇA CBS,13,4,"3,25"
2022,"GULBE, ALEKSA",PERFUMERIAS AVENIDA,16,5,"3,2"
2022,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,6,2,3
2022,"BERMEJO ESCRIBANO, DEVA",BARÇA CBS,3,1,3
2022,"MASSEY, BECKY ERNA",MOVISTAR ESTUDIANTES,6,2,3
2022,"MURPHY, ESHAYA MARIE",SPAR GIRONA,3,1,3
2022,"GIMENO MARTINEZ, VEGA",CASADEMONT ZARAGOZA,10,4,"2,5"
2022,"RAMETTE, ELISE CLAUDINE",CADI LA SEU,5,2,"2,5"
2022,"PALENIKOVA, TEREZIA",SPAR GIRONA,5,2,"2,5"
2022,"FAM THIAM, AWA",VALENCIA B.C.,11,5,"2,2"
2022,"MUHATE PEÑA, CECILIA",SPAR GIRONA,4,2,2
2022,"RUEDA CHONI, JULIA MARIA",BARÇA CBS,8,4,2
2022,"ESPIN DE SANCHO, MARIA",MOVISTAR ESTUDIANTES,4,2,2
2022,"BURDICK, CASSIDIE CIERRA",VALENCIA B.C.,10,6,"1,67"
2022,"BURA, PATRICIA",LOINTEK GERNIKA BIZKAIA,3,2,"1,5"
2022,"FLORES COSTA, LAIA",SPAR GIRONA,2,2,1
2022,"BROTONS PASCUAL, MONTSERRAT",CADI LA SEU,2,2,1
2022,"GUERRERO ALCANTARA, CAROLINA",BARÇA CBS,13,4,"3,25"
2022,"GULBE, ALEKSA",PERFUMERIAS AVENIDA,16,5,"3,2"
2022,"PARRA, FAUSTINE LAURE CLEMENCE",SPAR GIRONA,6,2,3
2022,"BERMEJO ESCRIBANO, DEVA",BARÇA CBS,3,1,3
2022,"MASSEY, BECKY ERNA",MOVISTAR ESTUDIANTES,6,2,3
2022,"MURPHY, ESHAYA MARIE",SPAR GIRONA,3,1,3
2022,"GIMENO MARTINEZ, VEGA",CASADEMONT ZARAGOZA,10,4,"2,5"
2022,"RAMETTE, ELISE CLAUDINE",CADI LA SEU,5,2,"2,5"
2022,"PALENIKOVA, TEREZIA",SPAR GIRONA,5,2,"2,5"
2022,"FAM THIAM, AWA",VALENCIA B.C.,11,5,"2,2"
2022,"MUHATE PEÑA, CECILIA",SPAR GIRONA,4,2,2
2022,"RUEDA CHONI, JULIA MARIA",BARÇA CBS,8,4,2
2022,"ESPIN DE SANCHO, MARIA",MOVISTAR ESTUDIANTES,4,2,2
2022,"BURDICK, CASSIDIE CIERRA",VALENCIA B.C.,10,6,"1,67"
2022,"BURA, PATRICIA",LOINTEK GERNIKA BIZKAIA,3,2,"1,5"
2022,"FLORES COSTA, LAIA",SPAR GIRONA,2,2,1
2022,"BROTONS PASCUAL, MONTSERRAT",CADI LA SEU,2,2,1
2021,"ARROJO JIMENEZ, MARIA BELEN",LOINTEK GERNIKA BIZKAIA,6,2,3
2021,"FAM THIAM, AWA",VALENCIA B.C.,2,1,2
2021,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,2,1,2
2021,"SORIANO CUESTA, CRISTINA",IDK EUSKOTREN,2,1,2
2021,"SEGURA MORENO, LORENA",VALENCIA B.C.,9,5,"1,8"
2021,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,10,6,"1,67"
2021,"BROTONS PASCUAL, MONTSERRAT",CADI LA SEU,4,3,"1,33"
2021,"SOLER RAMIÓ, JÚLIA",CADI LA SEU,4,4,1
2021,"PUJOL LLUCH, ARIADNA",CADI LA SEU,4,4,1
2021,"ESPAÑA ALMENDRO, MARIA",IDK EUSKOTREN,2,2,1
2021,"GERMAN VELASCO, ICIAR",VALENCIA B.C.,5,5,1
2021,"CONDE DURAN, ITSASO",MOVISTAR ESTUDIANTES,2,2,1
2021,"LO SYLLA, NOGAYE",PERFUMERIAS AVENIDA,2,3,"0,67"
