Temporada,Jugador,Equipo,Tot,Part,Med
2020,"GIL COLLADO, LAURA",VALENCIA B.C.,1,3,"0,33"
2020,"DIALLO DIENG , UMO DIALLO",PERFUMERIAS AVENIDA,1,3,"0,33"
2020,"ALLEN, REBECCA",VALENCIA B.C.,2,7,"0,29"
2020,"HOF, EMESE EVA",PERFUMERIAS AVENIDA,2,7,"0,29"
2020,"REISINGEROVA , JULIA SUSSANE",SPAR GIRONA,1,4,"0,25"
2020,"GOMES COLHADO, NADIA",LOINTEK GERNIKA BIZKAIA,1,4,"0,25"
2020,"ARROJO JIMENEZ, MARIA BELEN",LOINTEK GERNIKA BIZKAIA,1,4,"0,25"
2020,"CAZORLA MEDINA, MARIA TERESA",PERFUMERIAS AVENIDA,1,5,"0,2"
2020,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,1,6,"0,17"
2020,"SAMUELSON, KATIE LOU",PERFUMERIAS AVENIDA,1,7,"0,14"
2020,"MILIC, NIKOLINA",PERFUMERIAS AVENIDA,1,7,"0,14"
2019,"FAGBENLE, TEMITOPE TITILOLA",PERFUMERIAS AVENIDA,5,3,"1,67"
2019,"BARBEE, SHACOBIA SHAUNTE",RPK ARASKI,2,2,1
2019,"MILIC, NIKOLINA",LOINTEK GERNIKA BIZKAIA,1,1,1
2019,"SEDA, TAMARA ADELAIDE JOSE CAMACHO",RPK ARASKI,2,2,1
2019,"PIERRE LOUIS, VIONISE ARON'S",CIUDAD DE LA LAGUNA TENERIFE,1,1,1
2019,"CARRERA QUINTANA, RAQUEL",RPK ARASKI,2,2,1
2019,"VASIC, SONJA",SPAR CITYLIFT GIRONA,2,3,"0,67"
2019,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,2,3,"0,67"
2019,"MENDY , MAGALI",SPAR CITYLIFT GIRONA,2,3,"0,67"
2019,"BROWN , JOY ALEXIS",VALENCIA B.C.,1,2,"0,5"
2019,"GOMEZ IGUAL, ANNA",VALENCIA B.C.,1,2,"0,5"
2019,"REISINGEROVA , JULIA SUSSANE",VALENCIA B.C.,1,2,"0,5"
2019,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,1,3,"0,33"
2019,"HOF, EMESE EVA",PERFUMERIAS AVENIDA,1,3,"0,33"
2019,"VITOLA, KRISTINE",PERFUMERIAS AVENIDA,1,3,"0,33"
2019,"PEREZ ARAUJO, MARIA",SPAR CITYLIFT GIRONA,1,3,"0,33"
2019,"XARGAY CASADEMONT, MARTA",SPAR CITYLIFT GIRONA,1,3,"0,33"
2019,"ELONU, ADAORA NNENNA",SPAR CITYLIFT GIRONA,1,3,"0,33"
2018,"URBANIAK -DORNSTAUDER, QUINN  ASIA",MANN-FILTER CASABLANCA,2,2,1
2018,"SARR, OUMOUL KHAIRY",IDK GIPUZKOA,3,3,1
2018,"NYSTROM, ELLEN ADINA",IDK GIPUZKOA,3,3,1
2018,"HAMPTON, KEISHA LAVON",SPAR CITYLIFT GIRONA,5,6,"0,83"
2018,"ABALDE DIAZ, TAMARA",VALENCIA B.C.,4,5,"0,8"
2018,"ETXARRI MUNARRIZ, IRATI",CADI LA SEU,4,5,"0,8"
2018,"BEREZHYNSKA, VALERIYA",LOINTEK GERNIKA BIZKAIA,2,3,"0,67"
2018,"ROBINSON, ANGELICA DANIELLE",PERFUMERIAS AVENIDA,4,6,"0,67"
