Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
SEQUERA MOLINA, LAURA AMPAR;11.06;LIMA GARCIA, CINDY ORQUIDEA;2.38;DEZ FERNNDEZ, COVADONGA;0.6;LIMA GARCIA, CINDY ORQUIDEA;1.38;SANCHEZ MUOZ, PALOMA;0.39;MCNICHOL, JOY AILEEN;0.0;GARCIA PORTA, YOLANDA;0.05;MCNICHOL, JOY AILEEN;0.0;QUINTERO CASTELLANO, THANIA;0.44;RICO HERNANDEZ, SUSANA;0.62;PONS MOLINA, INGRID;0.59;ANTOJA ROVIRA, LAURA;0.27;GARCIA MARTIN, ALICIA;0.77;BAS MARTIN, PALOMA;1.08;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.12;MORIANA NADAL, PALOMA;0.36;VIUELA COMPTE, JUDITH;0.61;VALBUENA LAIZ, CRISTINA;0.0;DOBARRO LOPEZ, ARACELI;0.05;GALLEGO VICARIO, SANDRA;0.0;HUDSON, THEIA ELIZABETH;1.14;SENRA PEREZ, SUSANA;0.65;URQUIJO ALAMO, PATRICIA;1.12;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0;GALLEGO VICARIO, SANDRA;0.0
MARTINEZ ESPEJO, CARMEN;10.35;MORIANA NADAL, PALOMA;2.36;DIAZ ESPEJO, CARMEN;0.57;NAJERA CAMACHO, MARIA CARMEN;1.38;CANTERO OSTOS, CRISTINA;0.38;NAVARRO LLORCA, CANDIDA;0.0;VIQUE OSET, MONICA;0.05;NAVARRO LLORCA, CANDIDA;0.0;SANCHEZ ORTEGA, PALOMA;0.42;SEQUERA MOLINA, LAURA AMPAR;0.62;ORTIZ BLANCO, MARIA JOSE;0.59;SEGURA ROCA, MARIA JOSE;0.23;ALONSO DIEGO, MARIA JOSE;0.75;MESA SANCHEZ, SILVIA;1.08;DOBARRO LOPEZ, ARACELI;0.1;DEZ FERNNDEZ, COVADONGA;0.35;XANTAL SERRET, M DEL MAR;0.55;APARICIO DE VICENTE, PATRICIA;0.0;ALAMO GONZALEZ, ELENA;0.05;MOREHOUSE, MONIQUE LATRICE;0.0;MORIANA NADAL, PALOMA;1.12;DEZ FERNNDEZ, COVADONGA;0.6;DIAZ ESPEJO, CARMEN;1.09;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0;PEREZ CAPARROS, ROSA;0.0
VIUELA COMPTE, JUDITH;9.48;SOTO FERNNDEZ, MARA VICTORIA;2.31;MESA SANCHEZ, SILVIA;0.56;VALVERDE HERNANDEZ, MARTA;1.32;SEQUERA MOLINA, LAURA AMPAR;0.38;VALBUENA LAIZ, CRISTINA;0.0;BEZOS MARTNEZ, EMMA;0.04;VALBUENA LAIZ, CRISTINA;0.0;VALVERDE HERNANDEZ, MARTA;0.42;ALAMO GONZALEZ, ELENA;0.6;CHECA JIMENO, MARIA TERESA;0.59;ESPERANZA PERCHES, MONTSERRAT;0.23;JUANES HERNANDEZ, SONIA;0.72;LUCHA YESTE, MARIA ROSARIO;0.96;GARMON VARELA, LORENA;0.09;VILLAR FERNANDEZ, IRIA;0.32;FUNEZ VOZMEDIANO, NURIA;0.54;AVENDAO VALEIRAS, ANDREA;0.0;QUINTERO CASTELLANO, THANIA;0.04;ANTOJA ROVIRA, LAURA;0.0;DONAIRE MALVELADA, ELSA;1.08;URQUIJO ALAMO, PATRICIA;0.58;MARTINEZ ESPEJO, CARMEN;1.08;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0
LUCHA YESTE, MARIA ROSARIO;8.88;MARTINEZ PURRIOS, ELENA;1.89;VALVERDE HERNANDEZ, MARTA;0.53;MARTINEZ ESPEJO, CARMEN;1.31;VILLAR FERNANDEZ, IRIA;0.38;APARICIO DE VICENTE, PATRICIA;0.0;VILLAR FERNANDEZ, IRIA;0.04;APARICIO DE VICENTE, PATRICIA;0.0;OBHRAI, YASMINE;0.42;XANTAL SERRET, M DEL MAR;0.6;MORIANA NADAL, PALOMA;0.59;DIAZ ESPEJO, CARMEN;0.22;QUINTERO CASTELLANO, THANIA;0.6;MONTESDEOCA LOPEZ, EVA;0.95;SALGADO SANCHEZ, IRENE;0.08;MARTINEZ ESPEJO, CARMEN;0.31;MARTINEZ ESPEJO, CARMEN;0.54;PENA COTO, JULIA;0.0;SALGADO SANCHEZ, IRENE;0.04;GILABERT AVANTE, MONTSERRAT;0.0;BARGALLO DIAZ, MIREIA;1.08;SEQUERA MOLINA, LAURA AMPAR;0.56;AUON MARTINEZ, MARIA CARMEN;1.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0;GILABERT AVANTE, MONTSERRAT;0.0
DEZ FERNNDEZ, COVADONGA;8.8;VALVERDE HERNANDEZ, MARTA;1.79;MARTINEZ PURRIOS, ELENA;0.53;ALAMO GONZALEZ, ELENA;1.1;ALONSO DIEGO, MARIA JOSE;0.38;GONZALEZ ALONSO, CRISTINA;0.0;MEYENDO YABAKIA, FRANCOISE;0.04;GONZALEZ ALONSO, CRISTINA;0.0;SANCHEZ MUOZ, PALOMA;0.38;MARTINEZ ESPEJO, CARMEN;0.58;DIAZ ALBAR, CRISTINA;0.58;GRANELL ABAD, INES;0.21;LUCHA YESTE, MARIA ROSARIO;0.6;OBHRAI, YASMINE;0.81;MESA SANCHEZ, SILVIA;0.08;PADROS TORTADES, MARIA;0.31;PARDO NIETO, NURIA;0.53;GONZALEZ ALONSO, CRISTINA;0.0;AUON MARTINEZ, MARIA CARMEN;0.04;SEQUERA MOLINA, LAURA AMPAR;0.0;XANTAL SERRET, M DEL MAR;1.05;DOMINGUEZ BERMEJO, DAVINIA;0.52;MARTINEZ PURRIOS, ELENA;1.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0;SEQUERA MOLINA, LAURA AMPAR;0.0
MORIANA NADAL, PALOMA;7.6;DEZ FERNNDEZ, COVADONGA;1.75;MARTINEZ ESPEJO, CARMEN;0.5;URQUIJO ALAMO, PATRICIA;1.08;MARTINEZ ESPEJO, CARMEN;0.38;AVENDAO VALEIRAS, ANDREA;0.0;DOMINGUEZ BERMEJO, DAVINIA;0.04;AVENDAO VALEIRAS, ANDREA;0.0;RICO HERNANDEZ, SUSANA;0.35;LIMA GARCIA, CINDY ORQUIDEA;0.54;SANCHEZ ORTEGA, PALOMA;0.58;VERDE ESPINOSA, PILAR;0.2;MONTESDEOCA LOPEZ, EVA;0.55;ARAMBURU GARAYALDE, LEIRE;0.78;VILLAR FERNANDEZ, IRIA;0.08;SENRA PEREZ, SUSANA;0.31;HUDSON, THEIA ELIZABETH;0.48;REED, BRANDY CARMINA;0.0;FERRER ADELANTADO, MARIA TERESA;0.04;PALAU ALTES, LAIA;0.0;SANCHEZ MUOZ, PALOMA;0.96;LIMA GARCIA, CINDY ORQUIDEA;0.5;PEREZ PEREZ, VIRGINIA;0.87;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0;ALVARO GARCIA, IRENE;0.0
LIMA GARCIA, CINDY ORQUIDEA;7.58;SEQUERA MOLINA, LAURA AMPAR;1.75;ALAMO GONZALEZ, ELENA;0.5;MARTINEZ PURRIOS, ELENA;1.0;CHECA JIMENO, MARIA TERESA;0.37;DOBARRO LOPEZ, ARACELI;0.0;JONKUTE, INGRIDA;0.04;DOBARRO LOPEZ, ARACELI;0.0;GARMON VARELA, LORENA;0.32;GARMON VARELA, LORENA;0.5;OBHRAI, YASMINE;0.58;MESA SANCHEZ, SILVIA;0.2;OBHRAI, YASMINE;0.54;QUINTERO CASTELLANO, THANIA;0.72;GUIL TORRES, PILUCA;0.07;FUNEZ VOZMEDIANO, NURIA;0.31;VILLAR FERNANDEZ, IRIA;0.48;DOBARRO LOPEZ, ARACELI;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.04;PEREZ PEREZ, VIRGINIA;0.0;FUNEZ VOZMEDIANO, NURIA;0.96;SALVADOR VIOLAS, MERITXELL;0.48;DEZ FERNNDEZ, COVADONGA;0.75;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0;PEREZ PEREZ, VIRGINIA;0.0
SALGADO SANCHEZ, IRENE;6.48;ALAMO GONZALEZ, ELENA;1.5;PEREZ CAPARROS, ROSA;0.5;PEREZ CAPARROS, ROSA;0.96;GALECH AMILLANO, SONIA;0.37;BOLEDA COLET, ANNA;0.0;FERNANDEZ VIDAL, SANDRA MARIA;0.04;BOLEDA COLET, ANNA;0.0;PEREZ CAPARROS, ROSA;0.31;VALVERDE HERNANDEZ, MARTA;0.47;NAVARRO LLORCA, CANDIDA;0.58;MIRCHANDANI VILLAR, LIDIA;0.2;MORIANA NADAL, PALOMA;0.52;FUNEZ VOZMEDIANO, NURIA;0.69;BRONNER, TARSHIA TASHAY;0.06;RAMIREZ RODRIGUEZ, NEREIDA;0.24;LIMA GARCIA, CINDY ORQUIDEA;0.46;BOLEDA COLET, ANNA;0.0;VIUELA COMPTE, JUDITH;0.04;GLEASON, MARY ELIZABETH;0.0;DIAZ ESPEJO, CARMEN;0.87;SANCHEZ MUOZ, PALOMA;0.46;MONTESDEOCA LOPEZ, EVA;0.75;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0;GLEASON, MARY ELIZABETH;0.0
PARDO NIETO, NURIA;6.47;AUON MARTINEZ, MARIA CARMEN;1.48;NAJERA CAMACHO, MARIA CARMEN;0.5;SALVADOR VIOLAS, MERITXELL;0.96;SALGADO SANCHEZ, IRENE;0.37;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;SOTO FERNNDEZ, MARA VICTORIA;0.04;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;RAMIREZ RODRIGUEZ, NEREIDA;0.24;HERNNDEZ NOVILLO, MARA ANTONIA;0.43;ZURRO ALFONSO, MARTA;0.58;ARMENTA MONTEAGUDO, MARUXA;0.19;SANCHEZ MUOZ, PALOMA;0.5;RAMIREZ RODRIGUEZ, NEREIDA;0.65;PANKRATOVA, SVETLANA;0.06;GARCIA RAMIREZ, REBECA;0.23;BARGALLO DIAZ, MIREIA;0.42;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;PEREZ CAPARROS, ROSA;0.04;KOOP, LISA MARIE;0.0;NAJERA CAMACHO, MARIA CARMEN;0.83;ALAMO GONZALEZ, ELENA;0.4;VALVERDE HERNANDEZ, MARTA;0.63;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0;KOOP, LISA MARIE;0.0
MARTINEZ PURRIOS, ELENA;6.47;MARTINEZ ESPEJO, CARMEN;1.46;RAMIREZ RODRIGUEZ, NEREIDA;0.41;MESA SANCHEZ, SILVIA;0.88;GARCIA MARTIN, ALICIA;0.37;HERRERO JIMENEZ, M. PILAR;0.0;BARGALLO DIAZ, MIREIA;0.04;HERRERO JIMENEZ, M. PILAR;0.0;DIAZ ESPEJO, CARMEN;0.22;PEREZ CAPARROS, ROSA;0.42;GARCIA MARTIN, ALICIA;0.57;MARTINEZ ESPEJO, CARMEN;0.15;SALGADO SANCHEZ, IRENE;0.44;DIAZ ESPEJO, CARMEN;0.65;GARCIA RAMIREZ, REBECA;0.05;MARTINEZ PURRIOS, ELENA;0.21;SEGURA ROCA, MARIA JOSE;0.41;HERRERO JIMENEZ, M. PILAR;0.0;BOLEDA COLET, ANNA;0.0;HAMILTON, SANDRA DAWIN;0.0;GARCIA RAMIREZ, REBECA;0.82;VILLAR FERNANDEZ, IRIA;0.4;ABEIJON CES, MONTSERRAT;0.58;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0;HAMILTON, SANDRA DAWIN;0.0
VALVERDE HERNANDEZ, MARTA;6.26;DIAZ ESPEJO, CARMEN;1.35;MORIANA NADAL, PALOMA;0.4;OBHRAI, YASMINE;0.88;JUANES HERNANDEZ, YOLANDA;0.37;PENA COTO, JULIA;0.0;BOLEDA COLET, ANNA;0.0;PENA COTO, JULIA;0.0;GUIL TORRES, PILUCA;0.21;VERGES LEANDRO, ROSALIA DE LA CINTA;0.33;JUANES HERNANDEZ, SONIA;0.56;GUIL TORRES, PILUCA;0.14;SEQUERA MOLINA, LAURA AMPAR;0.44;MORIANA NADAL, PALOMA;0.64;DEZ FERNNDEZ, COVADONGA;0.05;URQUIJO ALAMO, PATRICIA;0.21;SALGADO SANCHEZ, IRENE;0.36;DIAZ ESPEJO, CARMEN;0.0;RAMIRO DIAZ, NURIA MARIA;0.0;GARCIA PEREZ, LAURA;0.0;VALVERDE HERNANDEZ, MARTA;0.79;FUNEZ VOZMEDIANO, NURIA;0.38;OBHRAI, YASMINE;0.58;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0;GARCIA PEREZ, LAURA;0.0
VALLINA PACO, MARIA;6.0;MESA SANCHEZ, SILVIA;1.32;SALVADOR VIOLAS, MERITXELL;0.4;SALGADO SANCHEZ, IRENE;0.76;JORDANA BOFILL, NOEMI;0.36;JONKUTE, INGRIDA;0.0;AVENDAO VALEIRAS, ANDREA;0.0;JONKUTE, INGRIDA;0.0;VERGES LEANDRO, ROSALIA DE LA CINTA;0.21;VILLAR FERNANDEZ, IRIA;0.32;SANCHEZ MUOZ, PALOMA;0.56;VALBUENA LAIZ, CRISTINA;0.12;GUIL TORRES, PILUCA;0.43;SANCHEZ MUOZ, PALOMA;0.58;LIMA GARCIA, CINDY ORQUIDEA;0.04;SEQUERA MOLINA, LAURA AMPAR;0.19;SALVADOR VIOLAS, MERITXELL;0.32;RAMIRO DIAZ, NURIA MARIA;0.0;HERNNDEZ NOVILLO, MARA ANTONIA;0.0;SANCHEZ MUOZ, PALOMA;0.0;GARMON VARELA, LORENA;0.68;VALVERDE HERNANDEZ, MARTA;0.37;GARCIA RAMIREZ, REBECA;0.45;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0;SANCHEZ MUOZ, PALOMA;0.0
URQUIJO ALAMO, PATRICIA;5.46;GARMON VARELA, LORENA;1.27;URQUIJO ALAMO, PATRICIA;0.33;VALLINA PACO, MARIA;0.75;NAJERA CAMACHO, MARIA CARMEN;0.36;DIAZ ESPEJO, CARMEN;0.0;GONZALEZ ALONSO, CRISTINA;0.0;DIAZ ESPEJO, CARMEN;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.21;SALGADO SANCHEZ, IRENE;0.32;RICO HERNANDEZ, SUSANA;0.56;MORIANA NADAL, PALOMA;0.12;DIAZ ESPEJO, CARMEN;0.43;GUIL TORRES, PILUCA;0.57;FUNEZ VOZMEDIANO, NURIA;0.04;SEGURA ROCA, MARIA JOSE;0.18;SEQUERA MOLINA, LAURA AMPAR;0.31;RODRIGUEZ VILLAR, LETICIA;0.0;GONZALEZ ALONSO, CRISTINA;0.0;FELEZ SANCHEZ, PAULA;0.0;URQUIJO ALAMO, PATRICIA;0.67;GARMON VARELA, LORENA;0.32;ALAMO GONZALEZ, ELENA;0.35;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0;FELEZ SANCHEZ, PAULA;0.0
