Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
JORDANA BOFILL, NOEMI;28.77;HENRY, ANEIKA ANNA-KAY;9.47;BRAVARD, CIERRA  NICHOLE;3.1;GARCIA TORRES, CRISTINA;7.0;MILLER, CHERIN BRITANY;0.49;PUTNINA, AIJA;0.94;GOMEZ IGUAL, ANNA;2.8;FERNANDEZ FARRES, MARTA;0.35;KURASOVA, OLEKSANDRA;1.63;CRUZ LEBRATO, ANNA;2.35;DIAZ CASTELLANO, YURENA;0.8;PASCUA SUAREZ, MARA LUCILA;1.39;BRAVARD, CIERRA  NICHOLE;3.3;NDOYE, BINETA;5.05;GERMAN VELASCO, ICIAR;1.85;GARCIA TORRES, CRISTINA;1.35;CHUMILLAS PERIS, BERTA;2.2;BRAVARD, CIERRA  NICHOLE;0.3;BAHI BLANQUERA, GEORGINA;0.3;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;2.44;MILLER, CHERIN BRITANY;2.58;GIL COLLADO, LAURA;10.25;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0;COVINGTON, ARHONDA;0.0
DENSON, AMY RAE;28.62;FEASTER, ALISON;9.4;GARCIA TORRES, CRISTINA;3.05;MONTENEGRO SANTANA, RITA ESTHER;6.8;XARGAY CASADEMONT, MARTA;0.49;TINEO HERNANDEZ, BLANCA CELIA;0.94;GOMEZ FERREIROS, SARA;2.75;MIRCHANDANI VILLAR, LIDIA;0.35;GOMEZ KEHSLER, TATIANA WALESKA;1.6;HENRY, ANEIKA ANNA-KAY;2.21;LIZARAZU HERRERA, MARINA;0.8;CUEVAS MEDIAVILLA, AITANA;1.35;CHUMILLAS PERIS, BERTA;3.3;HERRERA BOXO, LAURA;5.05;DENSON, AMY RAE;1.79;FEASTER, ALISON;1.35;CUEVAS MEDIAVILLA, AITANA;2.2;SARR, OUMOUL KHAIRY;0.3;BUCH ROSELL, ROSO;0.3;ROS CUTRINAS, ELIA;0.0;BELD, MYRTHE BRIGIT MARIA;2.42;CRUZ LEBRATO, ANNA;2.55;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;10.05;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0;ROS CUTRINAS, ELIA;0.0
STEVENSON, MANDISA ARAMINTA SANURA;28.55;CARBO COLOMA, ANNA;9.33;STEVENSON, MANDISA ARAMINTA SANURA;3.0;CHATZINIKOLAU, OLGA;6.39;MIRCHANDANI VILLAR, LIDIA;0.49;GOMEZ FERREIROS, SARA;0.9;WILLINGHAM, LE`COE LOUISE;2.71;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.35;DENSON, AMY RAE;1.58;XARGAY CASADEMONT, MARTA;2.15;MORRISON JARA, ZIOMARA ESKET;0.8;TUDANCA ACEDO, MARTA;1.35;GIL COLLADO, LAURA;3.25;MORRISON JARA, ZIOMARA ESKET;5.0;CASAS CARRERAS, QUERALT;1.75;GOMEZ IGUAL, ANNA;1.35;MILLER, CHERIN BRITANY;2.16;FERNANDEZ FARRES, MARTA;0.28;SOTIRIOU, AIKATERINA;0.26;FERNANDEZ LUENGO, SILVIA;0.0;KARCIC, LISA ANN;2.4;HENRY, ANEIKA ANNA-KAY;2.53;KARCIC, LISA ANN;9.85;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0;FERNANDEZ LUENGO, SILVIA;0.0
TRAORE, ASTOU;28.46;ARGELLO CUENCA, PATRICIA;8.9;MONTENEGRO SANTANA, RITA ESTHER;2.95;PARHAM, AJA DANIELLE;6.3;ROMERO GONZALEZ, LETICIA;0.49;FREIXANET VIEJO, JAEL;0.89;HONTI, KATALIN;2.7;JORDANA BOFILL, NOEMI;0.35;CARBO COLOMA, ANNA;1.56;STEVENSON, MANDISA ARAMINTA SANURA;2.15;BRRING, TANYA;0.8;NIEDOLA, SABINE;1.33;ALONSO SANCHEZ, VERONICA;3.2;REZAN, MARIJA;5.0;PABLOS VILLARROEL, LUCIA;1.72;GERMAN VELASCO, ICIAR;1.25;BROWN, LA NEDRA JE'TAIME;2.15;BLE, DOUKOLE VANESSA;0.25;SULCIUTE, EGLE;0.25;NDIAYE, ADJI RAMATOULAYE;0.0;MOSBY, TYRONE BERNICE;2.4;JORDANA BOFILL, NOEMI;2.45;FEASTER, ALISON;9.4;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0;NDIAYE, ADJI RAMATOULAYE;0.0
CARBO COLOMA, ANNA;28.34;SULCIUTE, EGLE;8.75;ORTIZ VIVES, MARIONA;2.95;KURASOVA, OLEKSANDRA;6.26;SULCIUTE, EGLE;0.49;PARHAM, AJA DANIELLE;0.85;XARGAY CASADEMONT, MARTA;2.65;REVUELTO SNCHEZ-AGUILERA, MARIA;0.34;NICHOLLS GONZALEZ, LAURA;1.56;CHUMILLAS PERIS, BERTA;2.1;VILARO ARAGONES, ANDREA;0.8;FEASTER, ALISON;1.3;SARR, OUMOUL KHAIRY;3.2;GERMAN VELASCO, ICIAR;4.9;PARHAM, AJA DANIELLE;1.7;BARTONOVA, KATERINA;1.25;BARTONOVA, KATERINA;2.15;HERRERA SANTESTEBAN, RAQUEL;0.24;BROWN, LA NEDRA JE'TAIME;0.25;GONZALEZ OGANDO, ALBA;0.0;ORTIZ VIVES, MARIONA;2.4;STEVENSON, MANDISA ARAMINTA SANURA;2.4;STEVENSON, MANDISA ARAMINTA SANURA;9.3;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0;GONZALEZ OGANDO, ALBA;0.0
BROWN, LA NEDRA JE'TAIME;28.2;JORDANA BOFILL, NOEMI;8.75;SARR, OUMOUL KHAIRY;2.9;HENRY, ANEIKA ANNA-KAY;6.11;BLE, DOUKOLE VANESSA;0.49;GERMAN VELASCO, ICIAR;0.85;BRRING, TANYA;2.44;GOMEZ IGUAL, ANNA;0.34;CUEVAS MEDIAVILLA, AITANA;1.55;POUNDS, DIONNE MAI CHRISTINA;2.0;MIRCHANDANI VILLAR, LIDIA;0.79;WALICH, JOANNA JADWIGA;1.28;NDOYE, BINETA;3.11;KURASOVA, OLEKSANDRA;4.89;SARR, OUMOUL KHAIRY;1.65;TRAORE, ASTOU;1.25;ARGELLO CUENCA, PATRICIA;2.1;BELD, MYRTHE BRIGIT MARIA;0.21;XARGAY CASADEMONT, MARTA;0.25;NAVARRO ALVAREZ, REBECA;0.0;DIAZ CASTELLANO, YURENA;2.38;FERNANDEZ FARRES, MARTA;2.33;PARHAM, AJA DANIELLE;9.2;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0;NAVARRO ALVAREZ, REBECA;0.0
ORTIZ VIVES, MARIONA;28.09;KARCIC, LISA ANN;8.6;CHATZINIKOLAU, OLGA;2.89;BRAVARD, CIERRA  NICHOLE;6.1;CASAS CARRERAS, QUERALT;0.48;CASAS CARRERAS, QUERALT;0.85;SOTIRIOU, AIKATERINA;2.42;ORAVCOVA, ANDREA;0.33;MORRISON JARA, ZIOMARA ESKET;1.5;DENSON, AMY RAE;1.95;MONTENEGRO SANTANA, RITA ESTHER;0.79;KURASOVA, OLEKSANDRA;1.26;MORRISON JARA, ZIOMARA ESKET;3.06;CHUMILLAS PERIS, BERTA;4.5;VIVAS SACRAMENTO, ELISABET;1.6;SOTIRIOU, AIKATERINA;1.21;KARCIC, LISA ANN;2.1;FREIXANET VIEJO, JAEL;0.21;VIVAS SACRAMENTO, ELISABET;0.25;PABLOS VILLARROEL, LUCIA;0.0;GOMEZ IGLESIAS, REGINA;2.32;WILLINGHAM, LE`COE LOUISE;2.29;MIRCHANDANI VILLAR, LIDIA;9.06;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0;PABLOS VILLARROEL, LUCIA;0.0
MARCOS BENITO, BLANCA;27.85;XARGAY CASADEMONT, MARTA;8.5;NICHOLLS GONZALEZ, LAURA;2.89;BRRING, TANYA;5.94;MORRISON JARA, ZIOMARA ESKET;0.48;ANTOJA ROVIRA, LAURA;0.82;REVUELTO SNCHEZ-AGUILERA, MARIA;2.35;GOMEZ FERREIROS, SARA;0.33;REZAN, MARIJA;1.5;GERMAN VELASCO, ICIAR;1.95;NIEDOLA, SABINE;0.79;MONTENEGRO SANTANA, RITA ESTHER;1.2;HERRERA BOXO, LAURA;3.05;CARBO COLOMA, ANNA;4.44;CHUMILLAS PERIS, BERTA;1.5;ALONSO SANCHEZ, VERONICA;1.2;GIL COLLADO, LAURA;2.05;BORGES DOS REIS, SONIA;0.21;DIAZ CASTELLANO, YURENA;0.25;BRRING, TANYA;0.0;CHATZINIKOLAU, OLGA;2.28;ORTIZ VIVES, MARIONA;2.2;GOMEZ IGUAL, ANNA;9.05;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0;BRRING, TANYA;0.0
FERNANDEZ FARRES, MARTA;27.49;SUAREZ UTRERO, ANA MARIA;8.45;KURASOVA, OLEKSANDRA;2.74;WILLINGHAM, LE`COE LOUISE;5.79;LIZARAZU HERRERA, MARINA;0.48;REVUELTO SNCHEZ-AGUILERA, MARIA;0.8;KURASOVA, OLEKSANDRA;2.32;ARGELLO CUENCA, PATRICIA;0.33;XARGAY CASADEMONT, MARTA;1.5;REZAN, MARIJA;1.92;BELD, MYRTHE BRIGIT MARIA;0.78;CASAS CARRERAS, QUERALT;1.2;REVUELTO SNCHEZ-AGUILERA, MARIA;3.05;MILLER, CHERIN BRITANY;4.37;MONTENEGRO SANTANA, RITA ESTHER;1.5;GOMEZ FERREIROS, SARA;1.2;BRAVARD, CIERRA  NICHOLE;2.05;FEASTER, ALISON;0.2;CARBO COLOMA, ANNA;0.22;RALUY ESPADA, NEREA;0.0;HENRY, ANEIKA ANNA-KAY;2.26;REVUELTO SNCHEZ-AGUILERA, MARIA;2.2;XARGAY CASADEMONT, MARTA;8.9;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0
FEASTER, ALISON;27.26;STEVENSON, MANDISA ARAMINTA SANURA;8.45;CARBO COLOMA, ANNA;2.72;SOTIRIOU, AIKATERINA;5.68;COVINGTON, ARHONDA;0.48;CARBO COLOMA, ANNA;0.78;MONGOMO CARVALLO, MARIA CONCEPCIN;2.3;CRUZ LEBRATO, ANNA;0.33;FEASTER, ALISON;1.45;JORDANA BOFILL, NOEMI;1.9;PINA TOLOSA, MARIA;0.78;PARHAM, AJA DANIELLE;1.2;MILLER, CHERIN BRITANY;2.95;BRAVARD, CIERRA  NICHOLE;4.35;LIZARAZU HERRERA, MARINA;1.5;MESTDAGH, KIM;1.2;SULCIUTE, EGLE;2.05;VIVAS SACRAMENTO, ELISABET;0.2;NDOYE, BINETA;0.21;IZQUIERDO COBOS, LAURA;0.0;MILLER, CHERIN BRITANY;2.26;DENSON, AMY RAE;2.16;NICHOLLS GONZALEZ, LAURA;8.89;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0;IZQUIERDO COBOS, LAURA;0.0
TUUKKANEN, TARU TELLERVO;27.11;BRAVARD, CIERRA  NICHOLE;8.4;MORRISON JARA, ZIOMARA ESKET;2.69;REZAN, MARIJA;5.67;BORGES DOS REIS, SONIA;0.48;ROMERO GONZALEZ, LETICIA;0.75;ANTOJA ROVIRA, LAURA;2.24;NDOUR, ASTOU BARRO;0.33;STEVENSON, MANDISA ARAMINTA SANURA;1.4;MORRISON JARA, ZIOMARA ESKET;1.88;TUUKKANEN, TARU TELLERVO;0.78;CHUMILLAS PERIS, BERTA;1.2;REZAN, MARIJA;2.92;CUEVAS MEDIAVILLA, AITANA;4.25;GOMEZ IGLESIAS, REGINA;1.47;REVUELTO SNCHEZ-AGUILERA, MARIA;1.15;REVUELTO SNCHEZ-AGUILERA, MARIA;2.0;GOMEZ IGUAL, ANNA;0.2;WILLINGHAM, LE`COE LOUISE;0.21;MARCOS BENITO, BLANCA;0.0;ORAVCOVA, ANDREA;2.26;SULCIUTE, EGLE;2.1;MORRISON JARA, ZIOMARA ESKET;8.75;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0;MARCOS BENITO, BLANCA;0.0
GARCIA TORRES, CRISTINA;26.51;CHATZINIKOLAU, OLGA;8.39;DIAZ CASTELLANO, YURENA;2.69;MORRISON JARA, ZIOMARA ESKET;5.62;CUEVAS MEDIAVILLA, AITANA;0.47;ORAVCOVA, ANDREA;0.74;ORAVCOVA, ANDREA;2.21;ALONSO SINGER, ANA;0.32;ARGELLO CUENCA, PATRICIA;1.35;MILLER, CHERIN BRITANY;1.84;REZAN, MARIJA;0.78;CHATZINIKOLAU, OLGA;1.17;CUEVAS MEDIAVILLA, AITANA;2.9;SARR, OUMOUL KHAIRY;4.1;BUCH ROSELL, ROSO;1.45;WILLINGHAM, LE`COE LOUISE;1.07;FEASTER, ALISON;2.0;TRAORE, ASTOU;0.2;MILLER, CHERIN BRITANY;0.21;TINEO HERNANDEZ, BLANCA CELIA;0.0;ROMERO GONZALEZ, LETICIA;2.15;SUAREZ UTRERO, ANA MARIA;2.1;HONTI, KATALIN;8.7;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0;TINEO HERNANDEZ, BLANCA CELIA;0.0
XARGAY CASADEMONT, MARTA;26.44;MARCOS BENITO, BLANCA;8.32;BORGES DOS REIS, SONIA;2.53;SUAREZ UTRERO, ANA MARIA;5.4;ANTOJA ROVIRA, LAURA;0.47;SOTIRIOU, AIKATERINA;0.74;CASAS CARRERAS, QUERALT;2.15;QUINTERO CASTELLANO, THANIA;0.32;BELD, MYRTHE BRIGIT MARIA;1.32;CARBO COLOMA, ANNA;1.83;HERRERA BOXO, LAURA;0.78;GIMENO MELENDO, LAURA;1.15;ROMERO GONZALEZ, LETICIA;2.85;PARHAM, AJA DANIELLE;4.05;BELD, MYRTHE BRIGIT MARIA;1.42;WALICH, JOANNA JADWIGA;1.06;HERRERA BOXO, LAURA;2.0;ALLISON, RACHEL LINDSAY;0.2;CHUMILLAS PERIS, BERTA;0.2;CEREIJO MARTINEZ, SANDRA;0.0;CUEVAS MEDIAVILLA, AITANA;2.15;ALONSO SANCHEZ, VERONICA;2.1;CHUMILLAS PERIS, BERTA;8.65;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0;CEREIJO MARTINEZ, SANDRA;0.0
PARHAM, AJA DANIELLE;26.38;ORTIZ VIVES, MARIONA;8.2;BRRING, TANYA;2.39;BORGES DOS REIS, SONIA;5.21;DENSON, AMY RAE;0.47;FERNANDEZ FARRES, MARTA;0.72;CARBO COLOMA, ANNA;2.06;ORTIZ VIVES, MARIONA;0.32;GERMAN VELASCO, ICIAR;1.3;ORTIZ VIVES, MARIONA;1.8;ALLISON, RACHEL LINDSAY;0.77;KARCIC, LISA ANN;1.1;PARHAM, AJA DANIELLE;2.85;REVUELTO SNCHEZ-AGUILERA, MARIA;4.0;KARCIC, LISA ANN;1.35;TUUKKANEN, TARU TELLERVO;1.05;NDOUR, ASTOU BARRO;2.0;DENSON, AMY RAE;0.16;GOMEZ KEHSLER, TATIANA WALESKA;0.2;GURI MORENO, CLAUDIA;0.0;ALONSO SANCHEZ, VERONICA;2.15;LOPEZ MARQUES, CRISTINA;2.06;PASCUA SUAREZ, MARA LUCILA;8.22;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0;GURI MORENO, CLAUDIA;0.0
