Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
ROBINSON, ANGELICA DANIELLE;26.59;OLABARRIA BARINAGARREMENTERIA, IULENE;8.88;ESTEBAS ARMAS, PAULA;2.69;JUNIO MBULITO, IRIS;6.16;JUNIO MBULITO, IRIS;0.46;DIAZ CASTELLANO, YURENA;0.71;LLOBET CODERCH, ITZIAR;2.12;MONASTERIO EMBEITA, JUDITH;0.31;SVITLICA, DRAGANA;1.33;VAN DEN ADEL, NATALIE ISABELLE;1.86;GRETTER, MELISA PAOLA;0.76;MURPHY, ESHAYA MARIE;1.19;GIMENO MARTINEZ, VEGA;2.85;FERRARI CALABRO, PAOLA ANDREA;3.81;MIELOSZYNSKA-ZWOLAK, DARIA;1.46;SANCHEZ MARRUFO, BEATRIZ;0.92;GALILEA ANDRES, NAIARA;1.92;MENDEZ LAMAS, LUCIA;0.23;BENET EDO, PATRICIA;0.27;BOU LLOVERAS, EVA;0.0;VAN DEN ADEL, NATALIE ISABELLE;2.14;DELGADO PONTES, MARINA;2.22;MIELOSZYNSKA-ZWOLAK, DARIA;8.81;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0;BOU LLOVERAS, EVA;0.0
VUJOVIC, ALEKSANDRA;26.58;GIL COLLADO, LAURA;8.85;KNIGHT, LESLIE FAYE;2.6;SVITLICA, DRAGANA;6.0;SUAREZ UTRERO, ANA MARIA;0.46;BAHI BLANQUERA, GEORGINA;0.69;LIEPKALNE, DITA;2.12;VUJOVIC, ALEKSANDRA;0.31;NJONKOU, AMINA;1.3;MONTENEGRO SANTANA, RITA ESTHER;1.85;ESTEBAS ARMAS, PAULA;0.76;SANCHEZ FUENTES, VERONICA;1.08;OLABARRIA BARINAGARREMENTERIA, IULENE;2.84;EDWARDS, ARIEL JOY;3.8;ESPARCIA OMEDAS, CAROLINA;1.44;DELGADO PONTES, MARINA;0.91;VILARO ARAGONES, ANDREA;1.91;SALVADORES ALVAREZ, ANGELA;0.23;TUDANCA ACEDO, MARTA;0.27;NAVARRO SIERRA, MARIA PILAR;0.0;GRETTER, MELISA PAOLA;2.12;VAN DEN ADEL, NATALIE ISABELLE;2.19;DIAZ CASTELLANO, YURENA;8.71;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0;NAVARRO SIERRA, MARIA PILAR;0.0
PEREZ TORRES, TANIA;26.54;ESTEBAS ARMAS, PAULA;8.81;CARBO COLOMA, ANNA;2.58;SANFORD, LENITA SHAN;6.0;O'REILLY, ORLA;0.46;ESTEBAS ARMAS, PAULA;0.69;ARROJO JIMENEZ, MARIA BELEN;2.08;KUKTIENE, VITA;0.31;MIELOSZYNSKA-ZWOLAK, DARIA;1.27;SVITLICA, DRAGANA;1.81;PETERS, HALEY MCCLOSKEY;0.76;GARCIA GONZALEZ, YAIZA;1.08;GILBERT, KARLA DANIELLE;2.82;MIELOSZYNSKA-ZWOLAK, DARIA;3.77;VILARO ARAGONES, ANDREA;1.41;DAVIS, CHELSEA MARIA;0.88;DAVIS, CHELSEA MARIA;1.88;POP, CLAUDIA MONICA;0.23;MOKANGO, CHANEL MODIRI;0.25;NJONKOU, AMINA;0.0;CHUMILLAS PERIS, BERTA;2.12;GIMENO MARTINEZ, VEGA;2.19;FERNANDEZ FARRES, MARTA;8.64;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0;NJONKOU, AMINA;0.0
VILARO ARAGONES, ANDREA;26.5;PINA TOLOSA, MARIA;8.65;BAHI BLANQUERA, GEORGINA;2.54;PINA TOLOSA, MARIA;5.88;VANDERWAL, RACHAEL  ANN;0.45;VILARO ARAGONES, ANDREA;0.68;RODRIGUEZ MANSO, LEONOR DEL PILAR;2.08;PEREZ TORRES, TANIA;0.31;PEDRALS BARRIOS, CRISTINA;1.27;PEREZ TORRES, TANIA;1.8;REZAN, MARIJA;0.76;CARBO COLOMA, ANNA;1.0;ARROJO JIMENEZ, MARIA BELEN;2.65;OCETE CASTILLO, GABRIELA;3.73;LIEPKALNE, DITA;1.4;JORDANA BOFILL, NOEMI;0.88;HERRERA BOXO, LAURA;1.88;GARCIA GONZALEZ, YAIZA;0.23;FORASTE GALOBARDES, MIRIAM;0.25;ARGELLO CUENCA, PATRICIA;0.0;SUAREZ UTRERO, ANA MARIA;2.12;VILARO ARAGONES, ANDREA;2.18;FERRARI CALABRO, PAOLA ANDREA;8.5;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0;ARGELLO CUENCA, PATRICIA;0.0
VILA CABIR, MIREIA;26.15;CARBO COLOMA, ANNA;8.65;LIEPKALNE, DITA;2.48;LIEPKALNE, DITA;5.64;BLE, DOUKOLE VANESSA;0.45;SVITLICA, DRAGANA;0.67;BAHI BLANQUERA, GEORGINA;2.04;HIND, BEN ABDELKADER;0.31;PEREZ TORRES, TANIA;1.24;ESTEBAS ARMAS, PAULA;1.77;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.76;NDOYE, BINETA;1.0;NJONKOU, AMINA;2.65;BAHI BLANQUERA, GEORGINA;3.65;VILA CABIR, MIREIA;1.35;PINA TOLOSA, MARIA;0.88;MONASTERIO EMBEITA, JUDITH;1.85;GIMENO MARTINEZ, VEGA;0.23;IBEKWE, IFUNANYA DEBBIE;0.24;RALUY ESPADA, NEREA;0.0;LLOBET CODERCH, ITZIAR;2.12;GALILEA ANDRES, NAIARA;2.17;HIND, BEN ABDELKADER;8.38;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0;RALUY ESPADA, NEREA;0.0
BAHI BLANQUERA, GEORGINA;26.11;MOKANGO, CHANEL MODIRI;8.56;CASTILLO IGLESIAS, LICET;2.46;VAN DEN ADEL, NATALIE ISABELLE;5.62;SANCHEZ FUENTES, VERONICA;0.45;OCETE CASTILLO, GABRIELA;0.65;DELGADO PONTES, MARINA;2.04;DIENG, FATOU;0.31;GASTAMINZA GANUZA, AMAYA;1.2;PETERS, HALEY MCCLOSKEY;1.77;DE KLEIJN, MARLOU;0.76;CISSE, MARIEME;1.0;PEREZ TORRES, TANIA;2.64;ADURIZ HERNANI, ONINTZA;3.62;O'REILLY, ORLA;1.35;FORASTE GALOBARDES, MIRIAM;0.88;FERNANDEZ FARRES, MARTA;1.84;BLE, DOUKOLE VANESSA;0.23;GASTAMINZA GANUZA, AMAYA;0.24;ALCANTARA TENA, ANDREA;0.0;MOKANGO, CHANEL MODIRI;2.12;PETERS, HALEY MCCLOSKEY;2.15;SANFORD, LENITA SHAN;8.21;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0;ALCANTARA TENA, ANDREA;0.0
ADURIZ HERNANI, ONINTZA;26.1;OCETE CASTILLO, GABRIELA;8.38;O'REILLY, ORLA;2.42;CARBO COLOMA, ANNA;5.5;ORTIZ VIVES, MARIONA;0.45;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.62;CHUMILLAS PERIS, BERTA;2.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.3;LIEPKALNE, DITA;1.2;NJONKOU, AMINA;1.75;KUKTIENE, VITA;0.76;GERMAN VELASCO, ICIAR;1.0;JORDANA BOFILL, NOEMI;2.62;ARROJO JIMENEZ, MARIA BELEN;3.58;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.35;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.85;GOMES DA SILVA, SOFIA CAROLINA;1.84;SUAREZ UTRERO, ANA MARIA;0.19;OLABARRIA BARINAGARREMENTERIA, IULENE;0.24;PRIETO MARTINEZ, ALBA;0.0;SALVADORES ALVAREZ, ANGELA;2.12;TUDANCA ACEDO, MARTA;2.08;PINA TOLOSA, MARIA;8.15;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0
VANDERWAL, RACHAEL  ANN;25.96;VUJOVIC, ALEKSANDRA;8.19;OCETE CASTILLO, GABRIELA;2.38;BAHI BLANQUERA, GEORGINA;5.38;CHUMILLAS PERIS, BERTA;0.45;PARHAM, AJA DANIELLE;0.62;MOSBY, TYRONE BERNICE;2.0;BENET EDO, PATRICIA;0.3;CARBO COLOMA, ANNA;1.19;CARBO COLOMA, ANNA;1.62;PINA TOLOSA, MARIA;0.76;KUKTIENE, VITA;0.96;MIELOSZYNSKA-ZWOLAK, DARIA;2.54;MURPHY, ESHAYA MARIE;3.52;CARBO COLOMA, ANNA;1.31;ADURIZ HERNANI, ONINTZA;0.85;DE KLEIJN, MARLOU;1.81;DAVIS, CHELSEA MARIA;0.19;PIRSIC, SANDRA;0.24;SANTANA MARTIN, AIDA;0.0;CASTILLO IGLESIAS, LICET;2.08;LIEPKALNE, DITA;1.96;CASTILLO IGLESIAS, LICET;8.12;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0;SANTANA MARTIN, AIDA;0.0
O'REILLY, ORLA;25.95;BAHI BLANQUERA, GEORGINA;8.08;PINA TOLOSA, MARIA;2.35;OCETE CASTILLO, GABRIELA;5.31;WEAVER, LYNDRA SHAJUAN;0.45;DIESTE BALLARIN, ELENA;0.62;SVITLICA, DRAGANA;1.9;TUDANCA ACEDO, MARTA;0.3;PIRSIC, SANDRA;1.16;BLE, DOUKOLE VANESSA;1.62;GASTAMINZA GANUZA, AMAYA;0.75;PINA TOLOSA, MARIA;0.96;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.54;OLABARRIA BARINAGARREMENTERIA, IULENE;3.48;GERMAN VELASCO, ICIAR;1.29;VILA CABIR, MIREIA;0.85;REZAN, MARIJA;1.81;VAN DEN ADEL, NATALIE ISABELLE;0.19;VILA CABIR, MIREIA;0.23;CISSE, MARIEME;0.0;BUCH ROSELL, ROSO;2.08;ARROJO JIMENEZ, MARIA BELEN;1.96;BLE, DOUKOLE VANESSA;7.92;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0;CISSE, MARIEME;0.0
JUNIO MBULITO, IRIS;25.88;O'REILLY, ORLA;8.0;PEDRALS BARRIOS, CRISTINA;2.35;O'REILLY, ORLA;5.23;OCETE CASTILLO, GABRIELA;0.45;ARROJO JIMENEZ, MARIA BELEN;0.58;EDWARDS, ARIEL JOY;1.84;GIMENO MARTINEZ, VEGA;0.3;XARGAY CASADEMONT, MARTA;1.15;MIELOSZYNSKA-ZWOLAK, DARIA;1.62;CORRALES BOHOYO, ELENA;0.75;ARROJO JIMENEZ, MARIA BELEN;0.92;XARGAY CASADEMONT, MARTA;2.5;SANCHEZ FUENTES, VERONICA;3.46;OLABARRIA BARINAGARREMENTERIA, IULENE;1.28;DE KLEIJN, MARLOU;0.85;KNIGHT, LESLIE FAYE;1.8;BAHI BLANQUERA, GEORGINA;0.19;MENDEZ LAMAS, LUCIA;0.23;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;PINA TOLOSA, MARIA;2.0;SVITLICA, DRAGANA;1.95;GASTAMINZA GANUZA, AMAYA;7.92;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0;MONGOMO CARVALLO, MARIA CONCEPCIN;0.0
GOMES DA SILVA, SOFIA CAROLINA;25.62;VAN DEN ADEL, NATALIE ISABELLE;7.71;HIND, BEN ABDELKADER;2.15;HIND, BEN ABDELKADER;5.12;DAVIS, CHELSEA MARIA;0.45;DELGADO PONTES, MARINA;0.57;CARBO COLOMA, ANNA;1.81;SUAREZ UTRERO, ANA MARIA;0.3;ARROJO JIMENEZ, MARIA BELEN;1.12;GASTAMINZA GANUZA, AMAYA;1.6;MUHATE PEA, CECILIA;0.75;TUDANCA ACEDO, MARTA;0.92;DIAZ CASTELLANO, YURENA;2.43;KNIGHT, LESLIE FAYE;3.4;HERRERA BOXO, LAURA;1.27;ROBINSON, ANGELICA DANIELLE;0.83;ARROJO JIMENEZ, MARIA BELEN;1.73;GOMEZ NOVO, MARIA ARANZAZU;0.18;SANCHEZ FUENTES, VERONICA;0.23;HERMIDA HERRAEZ, MARTA;0.0;SANFORD, LENITA SHAN;2.0;MIELOSZYNSKA-ZWOLAK, DARIA;1.85;PASCUA SUAREZ, MARA LUCILA;7.83;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0;HERMIDA HERRAEZ, MARTA;0.0
LIEPKALNE, DITA;25.36;GARCIA GONZALEZ, YAIZA;7.54;GOMEZ IGUAL, ANNA;2.08;BUCH ROSELL, ROSO;5.04;LIEPKALNE, DITA;0.44;LLOBET CODERCH, ITZIAR;0.54;FERNANDEZ FARRES, MARTA;1.76;FERNANDEZ FARRES, MARTA;0.3;VANDERWAL, RACHAEL  ANN;1.12;JORDANA BOFILL, NOEMI;1.58;RODRIGUEZ URISZAR-ALDACA, SARA;0.75;CHUMILLAS PERIS, BERTA;0.88;ESTEBAS ARMAS, PAULA;2.42;GIMENO MARTINEZ, VEGA;3.38;SANCHEZ FUENTES, VERONICA;1.27;GALILEA ANDRES, NAIARA;0.83;GRETTER, MELISA PAOLA;1.73;WEAVER, LYNDRA SHAJUAN;0.18;ADURIZ HERNANI, ONINTZA;0.23;DIENG, FATOU;0.0;KNEZEVIC, ADRIJANA;2.0;REZAN, MARIJA;1.81;XARGAY CASADEMONT, MARTA;7.77;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0;RODRIGUEZ URISZAR-ALDACA, SARA;0.0
HIND, BEN ABDELKADER;25.06;KNIGHT, LESLIE FAYE;7.44;SVITLICA, DRAGANA;2.05;DELGADO PONTES, MARINA;4.78;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.44;FERNANDEZ FARRES, MARTA;0.52;BLANES MACHO, MARTA;1.72;MURPHY, ESHAYA MARIE;0.3;GALILEA ANDRES, NAIARA;1.12;GALILEA ANDRES, NAIARA;1.58;PARKS, ROBYN LASHAE;0.75;SANCHEZ MARRUFO, BEATRIZ;0.88;CLARK, ELLA LOUISE;2.42;PEREZ TORRES, TANIA;3.36;REZAN, MARIJA;1.27;MIELOSZYNSKA-ZWOLAK, DARIA;0.81;FERRARI CALABRO, PAOLA ANDREA;1.73;SYLL, NDEYE AMY;0.17;OCETE CASTILLO, GABRIELA;0.23;GILBERT, KARLA DANIELLE;0.0;REZAN, MARIJA;2.0;SANCHEZ MARRUFO, BEATRIZ;1.77;CARBO COLOMA, ANNA;7.62;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0;MUHATE PEA, CECILIA;0.0
FERNANDEZ FARRES, MARTA;24.13;SVITLICA, DRAGANA;7.43;VILARO ARAGONES, ANDREA;2.0;GOMEZ IGUAL, ANNA;4.69;DIAZ CASTELLANO, YURENA;0.44;BLANES MACHO, MARTA;0.52;TUDANCA ACEDO, MARTA;1.69;CLARK, ELLA LOUISE;0.3;MOKANGO, CHANEL MODIRI;1.06;XARGAY CASADEMONT, MARTA;1.54;MATOSO GARCIA, VERONICA;0.75;VUJOVIC, ALEKSANDRA;0.81;VANDERWAL, RACHAEL  ANN;2.38;SANCHEZ MARRUFO, BEATRIZ;3.23;GONZALEZ DUARTE, LARA;1.23;HERRERA BOXO, LAURA;0.81;TUDANCA ACEDO, MARTA;1.73;EDWARDS, ARIEL JOY;0.16;BLE, DOUKOLE VANESSA;0.23;MUHATE PEA, CECILIA;0.0;PEDRALS BARRIOS, CRISTINA;1.96;PINA TOLOSA, MARIA;1.77;OLABARRIA BARINAGARREMENTERIA, IULENE;7.44;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0;GRANDE PARDO, CARMEN;0.0
