Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
IBARBURU ACHAGA, NEREA;15.33;CABALLERO BASURTO, VIRGINIA;3.47;GOMEZ IGLESIAS, REGINA;0.96;CANTERO OSTOS, CRISTINA;2.54;IBARBURU ACHAGA, NEREA;0.39;CRAWFORD, SHALA;0.04;MUJANOVIC, RAZIJA;0.23;WHITMORE, TAMIKA LACHAN;0.1;DELGADO DIAZ-GUEMES, RAQUEL;0.71;DELGADO DIAZ-GUEMES, RAQUEL;1.12;JORDANA BOFILL, NOEMI;0.64;VILOUTA RAMA, MARIA;0.43;BLANCO ASSANELLI, VANESA N.;1.25;ALONSO ESPINA, BELINDA;1.79;CRAWFORD, SHALA;0.35;VILLAESCUSA GALERA, LAURA;0.61;IBARBURU ACHAGA, NEREA;1.07;ALAMO GONZALEZ, ELENA MARIA;0.04;CRAWFORD, SHALA;0.08;DOMINGO ROMO, PILAR;0.0;PAPAILIA, ANTHOULA;1.75;LUCHA YESTE, MARIA ROSARIO;1.25;ESCOBAR MARTINEZ, ESTHER;1.94;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0;DOMINGO ROMO, PILAR;0.0
GOMEZ IGLESIAS, REGINA;14.3;GOMEZ NOVO, MARIA ARANZAZU;3.35;MIRCHANDANI VILLAR, LIDIA;0.95;GOMEZ IGLESIAS, REGINA;2.52;GARCIA PIERO, MARIA BEGOA;0.39;FUNES MARTINEZ, CRISTINA;0.04;FUNES MARTINEZ, CRISTINA;0.22;CRAWFORD, SHALA;0.1;LUCHA YESTE, MARIA ROSARIO;0.69;DONAIRE MALVELADA, ELSA;1.11;BLANCO RAMOS, MARINA I.;0.64;GOMEZ NOVO, MARIA ARANZAZU;0.42;DELGADO DIAZ-GUEMES, RAQUEL;1.21;FERNANDEZ SOMOANO, ANA;1.78;GOMEZ IGLESIAS, REGINA;0.35;LLAMAS PAJUELO, MARIA NIEVES;0.58;ARENAS ANTON, MONICA;1.04;VALLINA PACO, MARIA;0.04;NAVARRETE TRUJILLO, MIREIA;0.08;ZINOBILE, JESSICA A.;0.0;ESCOLANO PICO, CRISTINA;1.73;ALAMO GONZALEZ, ELENA MARIA;1.17;LUCHA YESTE, MARIA ROSARIO;1.88;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0
ARENAS ANTON, MONICA;13.68;ARENAS ANTON, MONICA;3.32;RIVERES ESPARZA, PATRICIA;0.94;ESCOLANO PICO, CRISTINA;2.5;REVUELTO SNCHEZ-AGUILERA, MARIA;0.38;ZINOBILE, JESSICA A.;0.04;LLAMAS PAJUELO, MARIA NIEVES;0.15;HERRERA AREVALO, MIRIAM;0.1;DONAIRE MALVELADA, ELSA;0.68;LUCHA YESTE, MARIA ROSARIO;1.06;GOMEZ NOVO, MARIA ARANZAZU;0.63;AGUILAR LOPEZ, ELISA;0.42;NAVARRETE TRUJILLO, MIREIA;1.21;MARTNEZ PRAT, NRIA;1.76;MARTINEZ PRAT, ROSER;0.33;CANTERO VILCHES, VERO;0.58;DELGADO DIAZ-GUEMES, RAQUEL;1.04;DA SILVA, KATIA;0.04;DELGADO DIAZ-GUEMES, RAQUEL;0.08;TELLERA OLAZBAL, ALAITZ;0.0;BOONEN, DANA MONIQUE LOUIS;1.72;VALLINA PACO, MARIA;1.17;GARCIA TARRAZO, RAQUEL;1.88;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0;TELLERA OLAZBAL, ALAITZ;0.0
ESCOLANO PICO, CRISTINA;13.62;LOPEZ FERNANDEZ, MARIA PAZ;3.17;SALGADO SANCHEZ, IRENE;0.92;SANCHEZ DE LA CAMPA GALN, RAQUEL;2.48;LOPEZ VERDU, ALICIA;0.38;GARCIA TARRAZO, RAQUEL;0.04;GARCIA TARRAZO, RAQUEL;0.15;ZINOBILE, JESSICA A.;0.08;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.67;ESCOLANO PICO, CRISTINA;1.0;FALLON, TRISHA NICOLE;0.63;MARTINEZ ESPEJO, CARMEN;0.41;ARENAS ANTON, MONICA;1.2;MIRCHANDANI VILLAR, LIDIA;1.74;ZURRO ALFONSO, MARTA;0.33;---, DAYZA;0.53;VALLINA PACO, MARIA;1.0;JUANES HERNANDEZ, YOLANDA;0.04;PALAU ALTES, LAIA;0.08;CRAWFORD, SHALA;0.0;LUCENA BREA, VICTORIA;1.7;BOONEN, DANA MONIQUE LOUIS;1.17;SEGUI CARLES, PAULA;1.82;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0;CRAWFORD, SHALA;0.0
NAJERA CAMACHO, CARMEN;13.44;VILLAR FERNANDEZ, IRIA;3.12;HERRERA AREVALO, MIRIAM;0.91;SALGADO SANCHEZ, IRENE;2.42;SALGADO SANCHEZ, IRENE;0.38;ASKAMP, MARLIES;0.0;MEYENDO YABAKIA, FRANCOISE;0.14;ASKAMP, MARLIES;0.0;BOONEN, DANA MONIQUE LOUIS;0.67;VILLAESCUSA GALERA, LAURA;0.96;DELGADO DIAZ-GUEMES, RAQUEL;0.63;FORNS ESCUDE, NURIA;0.39;MONTESDEOCA LPEZ, EVA;1.18;IBARBURU ACHAGA, NEREA;1.73;JUANES HERNANDEZ, YOLANDA;0.32;BOONEN, DANA MONIQUE LOUIS;0.5;NAVARRETE TRUJILLO, MIREIA;1.0;DAS NEVES, CLAUDIA MARIA;0.04;ESCOLANO PICO, CRISTINA;0.08;HODGES, DALE;0.0;DOMINGO ROMO, PILAR;1.69;VILOUTA RAMA, MARIA;1.14;GOMEZ NOVO, MARIA ARANZAZU;1.81;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0;HODGES, DALE;0.0
LIMA GARCIA, CINDY ORQUIDEA;13.37;CANTERO VILCHES, VERO;3.08;FIGUEROA DE LA PAZ, ALICIA;0.89;MARTNEZ PRAT, NRIA;2.4;GOMEZ IGLESIAS, REGINA;0.38;GOMEZ LOZADA, ERIKA;0.0;PAGE, LINDA A. MURRIEL;0.13;GOMEZ LOZADA, ERIKA;0.0;RIVERES ESPARZA, PATRICIA;0.67;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.95;FARRE CASANOVAS, ESTER;0.63;VALDEMORO MADARIAGA, AMAYA;0.39;GOMEZ NOVO, MARIA ARANZAZU;1.15;RIVERES ESPARZA, PATRICIA;1.72;---, DAYZA;0.29;PASCUA SUAREZ, MARA LUCILA;0.5;JUANES HERNANDEZ, YOLANDA;1.0;GARCIA PIERO, MARIA BEGOA;0.04;GRANDE FLORES, LAURA;0.08;CANTERO VILCHES, VERO;0.0;ALONSO ESPINA, BELINDA;1.68;ESCOLANO PICO, CRISTINA;1.12;GOMEZ IGLESIAS, REGINA;1.74;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0;CANTERO VILCHES, VERO;0.0
GOMEZ NOVO, MARIA ARANZAZU;13.15;BOONEN, DANA MONIQUE LOUIS;3.06;FORNS ESCUDE, NURIA;0.89;DONAIRE MALVELADA, ELSA;2.26;FARRE CASANOVAS, ESTER;0.38;JAMES, VERANDA LATITIA;0.0;PIQUE SOLE, MERITXELL;0.1;JAMES, VERANDA LATITIA;0.0;ESCOLANO PICO, CRISTINA;0.65;MIRCHANDANI VILLAR, LIDIA;0.95;JUANES HERNANDEZ, YOLANDA;0.62;CANTERO OSTOS, CRISTINA;0.38;ESCOLANO PICO, CRISTINA;1.15;BLANCO ASSANELLI, VANESA N.;1.71;BOONEN, DANA MONIQUE LOUIS;0.28;SECO SALVADOR, TERESA;0.5;DIETEL, ALKE;1.0;FERNANDEZ SOMOANO, ANA;0.04;SALGADO SANCHEZ, IRENE;0.08;FUNES MARTINEZ, CRISTINA;0.0;IBARBURU ACHAGA, NEREA;1.67;NAJERA CAMACHO, CARMEN;1.08;VILLAR FERNANDEZ, IRIA;1.73;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0;FUNES MARTINEZ, CRISTINA;0.0
NOVILLO TARRES, ESTER;13.0;LUCHA YESTE, MARIA ROSARIO;3.06;SEGUI CARLES, PAULA;0.88;MIRCHANDANI VILLAR, LIDIA;2.26;ARENAS ANTON, MONICA;0.38;---, RAQUEL RODRIGUEZ VIGUERA;0.0;GOMEZ SANDO, GERTRUDIS;0.08;---, RAQUEL RODRIGUEZ VIGUERA;0.0;VALLINA PACO, MARIA;0.61;LUCENA BREA, VICTORIA;0.95;ANTOJA ROVIRA, LAURA;0.62;FARRE CASANOVAS, ESTER;0.38;CALVO VERA, ARANTXA;1.12;FORNS ESCUDE, NURIA;1.67;REVILLA FERNANDEZ, LETICIA;0.26;LELAS BENKOVIC, KRISTINA;0.48;GESTEIRA FERNANDEZ, LIDIA;0.96;DELGADO DIAZ-GUEMES, RAQUEL;0.04;ANTOJA ROVIRA, LAURA;0.08;CAMPS COLLELL, LAURA;0.0;ALAA SEGURA, SHEILA;1.62;LOPEZ VERDU, ALICIA;1.06;RIVERES ESPARZA, PATRICIA;1.72;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0
SECO SALVADOR, TERESA;12.95;FERNANDEZ SOMOANO, ANA;3.0;DONAIRE MALVELADA, ELSA;0.84;ALVARO BASCUANA, ANA BELEN;2.15;MEYENDO YABAKIA, FRANCOISE;0.37;YOLOVSKA, ELENA PETROVA;0.0;BOONEN, DANA MONIQUE LOUIS;0.06;YOLOVSKA, ELENA PETROVA;0.0;VILLAESCUSA GALERA, LAURA;0.61;FERNANDEZ SOMOANO, ANA;0.91;FUNES MARTINEZ, CRISTINA;0.62;PIQUE SOLE, MERITXELL;0.38;SALGADO SANCHEZ, IRENE;1.12;LOPEZ VERDU, ALICIA;1.62;SEGUI CARLES, PAULA;0.24;REVILLA FERNANDEZ, LETICIA;0.48;REVILLA FERNANDEZ, LETICIA;0.91;ARAMBURU GARAYALDE, LEIRE;0.04;IBARBURU ACHAGA, NEREA;0.07;SANCHEZ PEDRAGOSA, SONIA;0.0;VALLINA PACO, MARIA;1.61;VILLAESCUSA GALERA, LAURA;1.0;NAJERA CAMACHO, CARMEN;1.6;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0;SANCHEZ PEDRAGOSA, SONIA;0.0
CANTERO VILCHES, VERO;12.5;ALONSO ESPINA, BELINDA;2.95;GOMEZ NOVO, MARIA ARANZAZU;0.81;FARRE CASANOVAS, ESTER;2.14;DONAIRE MALVELADA, ELSA;0.37;---, PATRICIA PONTON PEREZ;0.0;MARTINEZ ESPEJO, CARMEN;0.05;---, PATRICIA PONTON PEREZ;0.0;ALAMO GONZALEZ, ELENA MARIA;0.61;FARRE CASANOVAS, ESTER;0.9;PASCUA SUAREZ, MARA LUCILA;0.62;RIVERES ESPARZA, PATRICIA;0.33;MARTINEZ ESPEJO, CARMEN;1.09;FIGUEROA DE LA PAZ, ALICIA;1.61;VILOUTA RAMA, MARIA;0.24;---, STEFANIE;0.47;FARRE CASANOVAS, ESTER;0.9;VILLAESCUSA GALERA, LAURA;0.04;LOPEZ VERDU, ALICIA;0.06;PIQUE SOLE, MERITXELL;0.0;JORDANA BOFILL, NOEMI;1.58;ALAA SEGURA, SHEILA;1.0;CANTERO VILCHES, VERO;1.5;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0;PIQUE SOLE, MERITXELL;0.0
HERRERA AREVALO, MIRIAM;11.95;SALGADO SANCHEZ, IRENE;2.88;FARRE CASANOVAS, ESTER;0.81;JUANES HERNANDEZ, YOLANDA;2.12;ALAA SEGURA, SHEILA;0.37;GOODSON, ADRIENNE MAUREEN;0.0;RAMIREZ RODRIGUEZ, NEREIDA;0.04;GOODSON, ADRIENNE MAUREEN;0.0;GARCIA TARRAZO, RAQUEL;0.58;BOONEN, DANA MONIQUE LOUIS;0.89;DONAIRE MALVELADA, ELSA;0.62;ARAMBURU GARAYALDE, LEIRE;0.33;VILOUTA RAMA, MARIA;1.05;HERRERA AREVALO, MIRIAM;1.59;LLAMAS PAJUELO, MARIA NIEVES;0.23;ARENAS ANTON, MONICA;0.44;DONAIRE MALVELADA, ELSA;0.89;LOPEZ FERNANDEZ, MARIA PAZ;0.04;BROWN, KIESHA LINDSAY;0.06;ANTOJA ROVIRA, LAURA;0.0;GESTEIRA FERNANDEZ, LIDIA;1.57;GOMEZ IGLESIAS, REGINA;1.0;BLANCO ASSANELLI, VANESA N.;1.5;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0
LOPEZ VERDU, ALICIA;11.94;ESCOLANO PICO, CRISTINA;2.88;ALONSO ESPINA, BELINDA;0.79;FERNANDEZ SOMOANO, ANA;2.04;NOVILLO TARRES, ESTER;0.36;CANO MARTINEZ, LAURA;0.0;CEBRIAN SCHEURER, ELISABET;0.04;CANO MARTINEZ, LAURA;0.0;FARRE CASANOVAS, ESTER;0.57;ALAA SEGURA, SHEILA;0.88;ALAA SEGURA, SHEILA;0.62;MIRCHANDANI VILLAR, LIDIA;0.32;SANCHEZ DE LA CAMPA GALN, RAQUEL;1.05;GOMEZ NOVO, MARIA ARANZAZU;1.58;SALGADO SANCHEZ, IRENE;0.21;VILOUTA RAMA, MARIA;0.43;HERRERA AREVALO, MIRIAM;0.86;ZINOBILE, JESSICA A.;0.04;MONTESDEOCA LPEZ, EVA;0.06;PEIR SNCHEZ, ANA BELN;0.0;LUCHA YESTE, MARIA ROSARIO;1.56;SANCHEZ DE LA CAMPA GALN, RAQUEL;1.0;JUANES HERNANDEZ, YOLANDA;1.4;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0;PEIR SNCHEZ, ANA BELN;0.0
MARTINEZ ESPEJO, CARMEN;11.77;VILLAESCUSA GALERA, LAURA;2.87;JUANES HERNANDEZ, YOLANDA;0.76;VILLAESCUSA GALERA, LAURA;2.0;JUANES HERNANDEZ, YOLANDA;0.36;---, VERONICA MALLADA PANIAGUA;0.0;GOUREEVA, JULIA;0.04;---, VERONICA MALLADA PANIAGUA;0.0;ALAA SEGURA, SHEILA;0.54;NAJERA CAMACHO, CARMEN;0.88;ESCOBAR MARTINEZ, ESTHER;0.62;FUNES MARTINEZ, CRISTINA;0.3;VALLINA PACO, MARIA;1.04;CANTERO VILCHES, VERO;1.5;CABALLERO BASURTO, VIRGINIA;0.21;ALONSO ESPINA, BELINDA;0.42;VILLAR FERNANDEZ, IRIA;0.81;SALGADO SANCHEZ, IRENE;0.04;FIGUEROA DE LA PAZ, ALICIA;0.06;MORALES MARTIN, SILVIA;0.0;DONAIRE MALVELADA, ELSA;1.53;JUANES HERNANDEZ, YOLANDA;0.92;SANCHEZ DE LA CAMPA GALN, RAQUEL;1.24;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0
BOONEN, DANA MONIQUE LOUIS;11.56;FORNS ESCUDE, NURIA;2.83;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.76;FIGUEROA DE LA PAZ, ALICIA;2.0;XANTAL SERRET, M DEL MAR;0.35;ALGUERO JOSA, JUDITH;0.0;VILLAR FERNANDEZ, IRIA;0.04;ALGUERO JOSA, JUDITH;0.0;LUCENA BREA, VICTORIA;0.5;RIVERES ESPARZA, PATRICIA;0.83;LELAS BENKOVIC, KRISTINA;0.62;GOMEZ IGLESIAS, REGINA;0.3;LOPEZ VERDU, ALICIA;1.0;MARTINEZ ESPEJO, CARMEN;1.5;ARENAS ANTON, MONICA;0.2;RAMIREZ RODRIGUEZ, NEREIDA;0.42;LUCHA YESTE, MARIA ROSARIO;0.81;NAVARRETE TRUJILLO, MIREIA;0.04;FORNS ESCUDE, NURIA;0.06;NOVILLO TARRES, ESTER;0.0;FALLON, TRISHA NICOLE;1.52;RIVERES ESPARZA, PATRICIA;0.89;ALAA SEGURA, SHEILA;1.21;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0;NOVILLO TARRES, ESTER;0.0
