Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
b'DIAVOLEMENOU, EFSEVIA';['ANDALUCIA - AIFOS'];14.0;29.14;6.86;1.5;3.07;0.49;0.93;3.0;0.31;1.07;1.5;0.71;0.29;1.71;2.0;2.21;0.79;2.0;0.07;0.29;0.0;2.21;1.64;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DIETEL, ALKE';['CBN'];21.0;32.67;10.48;3.05;5.57;0.55;0.9;2.86;0.32;1.67;2.1;0.8;1.52;3.57;5.1;0.38;0.76;1.0;0.33;0.33;0.05;2.24;1.52;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMENECH MARTORELL, ANA';['BALONCESTO CIUDAD DE BURGOS'];1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DOMINGO ROMO, PILAR';['P.C. MENDIBIL'];16.0;18.12;5.69;1.5;2.88;0.52;0.25;1.38;0.18;1.94;2.38;0.82;0.94;0.94;1.88;1.0;0.69;1.19;0.0;0.38;0.0;1.69;2.62;5.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'DONAIRE MALVELADA, ELSA';['HALCON VIAJES'];19.0;19.84;2.53;0.84;2.26;0.37;0.05;0.47;0.11;0.68;1.11;0.62;0.74;3.05;3.79;1.0;0.74;0.89;0.26;0.0;0.0;1.53;1.42;5.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESCOBAR MARTINEZ, ESTHER';['CBN'];16.0;21.25;4.69;1.62;4.94;0.33;0.0;0.0;0.0;1.44;2.31;0.62;1.69;1.31;3.0;0.56;0.69;2.5;0.19;0.38;0.0;2.0;1.88;1.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'ESCOLANO PICO, CRISTINA';['ANDALUCIA - AIFOS'];26.0;13.62;2.88;1.12;2.5;0.45;0.0;0.0;0.0;0.65;1.0;0.65;0.77;1.15;1.92;0.54;0.65;1.08;0.27;0.08;0.0;1.73;1.12;2.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FALLON, TRISHA NICOLE';['ROS CASARES VALENCIA'];25.0;26.92;10.56;4.28;8.6;0.5;0.28;0.84;0.33;1.16;1.84;0.63;1.12;2.76;3.88;0.64;1.56;1.92;0.28;0.32;0.0;1.52;1.64;9.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FARRE CASANOVAS, ESTER';['BALONCESTO CIUDAD DE BURGOS'];21.0;10.48;2.19;0.81;2.14;0.38;0.0;0.0;0.0;0.57;0.9;0.63;0.38;1.81;2.19;0.05;0.19;0.9;0.24;0.14;0.0;1.76;0.67;1.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNANDEZ SOMOANO, ANA';['UNIVERSIDAD DE OVIEDO'];23.0;17.35;3.0;0.48;2.04;0.23;0.52;2.13;0.24;0.48;0.91;0.52;0.26;1.52;1.78;0.43;0.65;1.91;0.04;0.35;0.0;2.22;1.3;-0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERNNDEZ ANTELO, BEGOA';['UNIVERSIDAD DE OVIEDO'];1.0;24.0;3.0;0.0;3.0;0.0;1.0;3.0;0.33;0.0;0.0;0.0;0.0;3.0;3.0;0.0;1.0;4.0;2.0;0.0;0.0;3.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FERRAGUT CASTILLO, MARINA';['FILTROS MANN ZARAGOZA'];25.0;31.4;16.2;5.48;9.56;0.57;0.88;2.04;0.43;2.6;3.76;0.69;1.36;5.28;6.64;1.64;1.12;1.84;0.28;0.28;0.0;3.12;3.64;17.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FIGUEROA DE LA PAZ, ALICIA';['P.C. MENDIBIL'];18.0;9.33;2.56;0.89;2.0;0.44;0.11;0.67;0.17;0.44;0.56;0.8;0.61;1.0;1.61;0.17;0.17;0.5;0.22;0.06;0.0;2.72;0.61;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FORNS ESCUDE, NURIA';['UNIVERSITAT DE BARCELONA B.F.'];18.0;11.06;2.83;0.89;1.83;0.48;0.28;0.67;0.42;0.22;0.28;0.8;0.39;1.28;1.67;0.39;0.33;0.17;0.06;0.06;0.0;1.5;0.44;2.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'FUNES MARTINEZ, CRISTINA';['CADI LA SEU D´URGELL'];23.0;6.04;0.61;0.13;0.57;0.23;0.04;0.22;0.2;0.22;0.35;0.62;0.3;0.91;1.22;0.04;0.39;0.48;0.26;0.0;0.0;0.7;0.35;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GALLEGO VICARIO, SANDRA';['FILTROS MANN ZARAGOZA'];21.0;30.05;12.57;2.05;5.0;0.41;2.0;5.38;0.37;2.48;3.0;0.83;0.57;1.76;2.33;2.57;1.33;2.14;0.05;0.14;0.0;2.52;3.81;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA PIERO, MARIA BEGOA';['YAYA MARIA BREOGAN'];26.0;31.58;13.23;2.85;7.23;0.39;1.31;5.15;0.25;3.62;4.38;0.82;0.58;4.0;4.58;2.96;2.77;2.77;0.04;0.35;0.0;3.15;4.12;12.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GARCIA TARRAZO, RAQUEL';['UNIVERSIDAD DE OVIEDO'];26.0;20.15;3.62;1.46;4.31;0.34;0.04;0.15;0.25;0.58;1.27;0.45;1.0;2.69;3.69;0.19;0.38;1.31;0.15;0.62;0.0;2.04;1.46;1.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GESTEIRA FERNANDEZ, LIDIA';['ROS CASARES VALENCIA'];23.0;15.52;7.0;0.52;0.91;0.57;1.83;4.48;0.41;0.48;0.61;0.79;0.65;1.57;2.22;1.43;2.13;0.96;0.0;0.09;0.0;1.57;0.7;7.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOMEZ IGLESIAS, REGINA';['EXTRUGASA COCINAS CARBALLO'];23.0;14.3;3.96;0.96;2.52;0.38;0.61;2.22;0.27;0.22;0.78;0.28;0.3;0.91;1.22;0.35;0.96;1.09;0.09;0.09;0.0;0.91;1.0;1.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOMEZ LOZADA, ERIKA';['EXTRUGASA COCINAS CARBALLO'];11.0;14.18;5.0;0.55;1.27;0.43;1.18;3.0;0.39;0.36;0.45;0.8;0.64;1.45;2.09;0.27;0.45;1.09;0.27;0.09;0.0;1.36;0.73;3.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOMEZ NOVO, MARIA ARANZAZU';['YAYA MARIA BREOGAN'];26.0;13.15;3.35;0.81;2.65;0.3;0.15;0.58;0.27;1.27;2.0;0.63;0.42;1.15;1.58;0.5;1.0;1.12;0.0;0.38;0.0;2.23;2.12;1.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOMEZ SANDO, GERTRUDIS';['EXTRUGASA COCINAS CARBALLO'];26.0;28.81;10.58;4.12;9.12;0.45;0.0;0.08;0.0;2.35;3.46;0.68;2.0;4.46;6.46;0.19;1.12;1.58;0.42;0.19;0.0;3.04;3.23;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GONZALEZ MANRIQUE, IRATXE';['BALONCESTO CIUDAD DE BURGOS'];12.0;4.92;0.75;0.17;0.75;0.22;0.0;0.0;0.0;0.42;0.5;0.83;0.0;0.0;0.0;0.17;0.33;0.83;0.0;0.0;0.0;1.17;0.75;-0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOODSON, ADRIENNE MAUREEN';['UNIVERSITAT DE BARCELONA B.F.'];7.0;25.0;16.0;5.86;10.86;0.54;0.0;0.14;0.0;4.29;5.29;0.81;1.0;1.71;2.71;0.43;1.0;2.71;0.0;0.29;0.0;3.14;4.29;12.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GOUREEVA, JULIA';['HALCON VIAJES'];25.0;28.04;12.36;4.88;9.44;0.52;0.0;0.04;0.0;2.6;4.08;0.64;2.44;4.64;7.08;0.56;0.72;1.8;2.12;0.12;0.0;3.52;3.52;14.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GRANDE FLORES, LAURA';['REAL CLUB CELTA BANCO SIMEON'];25.0;26.76;8.16;3.4;6.88;0.49;0.08;0.44;0.18;1.12;1.68;0.67;0.44;2.44;2.88;1.12;1.36;2.12;0.2;0.08;0.0;1.88;2.24;7.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'GRGIN FONSECA, VEDRANA';['UNIVERSITAT DE BARCELONA B.F.'];16.0;22.94;12.0;4.19;8.44;0.5;0.56;2.38;0.24;1.94;2.69;0.72;1.25;2.69;3.94;0.69;1.12;1.38;0.0;0.12;0.0;2.31;2.69;9.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HERRERA AREVALO, MIRIAM';['EXTRUGASA COCINAS CARBALLO'];22.0;11.95;2.36;0.91;3.05;0.3;0.05;0.45;0.1;0.41;0.55;0.75;0.59;1.0;1.59;0.36;0.36;0.86;0.14;0.18;0.0;1.0;0.5;0.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HLEDE, KORALJKA';['HALCON VIAJES'];25.0;37.28;20.12;7.0;14.24;0.49;0.68;2.0;0.34;4.08;5.04;0.81;1.2;4.68;5.88;2.6;2.16;3.44;0.2;0.44;0.0;2.8;4.4;19.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'HODGES, DALE';['CADI LA SEU D´URGELL'];26.0;37.19;18.77;6.19;12.73;0.49;0.38;0.96;0.4;5.23;6.31;0.83;3.31;5.69;9.0;0.69;2.46;3.5;0.38;0.46;0.0;2.69;5.92;22.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'IBARBURU ACHAGA, NEREA';['P.C. MENDIBIL'];15.0;15.33;5.93;1.73;4.4;0.39;0.2;1.4;0.14;1.87;2.53;0.74;0.13;1.6;1.73;0.93;0.87;1.07;0.0;0.07;0.0;1.67;2.07;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'IBARBURU ACHEGA, AINHOA';['P.C. MENDIBIL'];25.0;31.8;11.96;3.8;8.04;0.47;0.64;3.04;0.21;2.44;3.6;0.68;0.6;1.92;2.52;1.24;1.64;2.16;0.2;0.4;0.0;2.48;3.4;8.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'IIGUEZ DE LA TORRE MULAS, ANA';['HALCON VIAJES'];1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JAMES, VERANDA LATITIA';['UNIVERSIDAD DE OVIEDO'];11.0;28.55;9.64;3.0;7.18;0.42;0.55;1.18;0.46;2.0;3.64;0.55;2.0;5.18;7.18;0.18;1.0;3.27;0.36;0.64;0.0;2.18;3.0;8.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JIMENEZ AGREDANO, RAQUEL';['P.C. MENDIBIL'];8.0;10.38;0.88;0.38;1.38;0.27;0.0;0.12;0.0;0.12;0.25;0.5;0.25;0.62;0.88;0.0;0.38;0.88;0.0;0.12;0.0;1.0;0.38;-0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JIMENEZ MARTIN, MARGARITA';['UNIVERSIDAD DE OVIEDO'];22.0;28.95;10.77;4.18;12.05;0.35;0.18;1.0;0.18;1.86;2.45;0.76;0.64;1.82;2.45;1.64;1.14;2.95;0.05;0.32;0.0;2.36;2.82;3.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JOHNSON, SHANNON REGINA';['ROS CASARES VALENCIA'];23.0;29.74;11.22;3.3;7.87;0.42;0.78;2.39;0.33;2.26;3.35;0.68;1.83;2.65;4.48;2.35;2.26;2.35;0.22;0.3;0.0;2.65;3.13;11.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JOHNSTON, CYNTHIA';['P.C. MENDIBIL'];25.0;24.44;6.8;2.56;5.12;0.5;0.0;0.04;0.0;1.68;2.32;0.72;1.84;2.6;4.44;0.36;1.0;1.36;0.84;0.4;0.0;2.6;2.24;8.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JORDANA BOFILL, NOEMI';['REAL CLUB CELTA BANCO SIMEON'];26.0;21.19;7.19;2.15;4.19;0.51;0.69;2.08;0.33;0.81;1.27;0.64;0.08;1.35;1.42;0.38;0.92;1.69;0.04;0.0;0.0;1.58;2.15;4.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'JUANES HERNANDEZ, YOLANDA';['HALCON VIAJES'];25.0;17.92;3.64;0.76;2.12;0.36;0.6;2.08;0.29;0.32;0.52;0.62;0.04;1.32;1.36;0.32;0.72;1.0;0.04;0.04;0.0;1.52;0.92;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'KHOUDACHOVA, ELENA';['REAL CLUB CELTA BANCO SIMEON'];14.0;28.93;12.21;5.07;9.21;0.55;0.29;0.79;0.36;1.21;1.36;0.89;1.43;4.57;6.0;1.21;1.21;1.86;0.93;0.14;0.0;2.5;2.29;14.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LELAS BENKOVIC, KRISTINA';['ANDALUCIA - AIFOS'];25.0;30.28;14.52;5.56;9.84;0.57;0.0;0.0;0.0;3.4;5.44;0.62;2.16;4.08;6.24;0.4;0.48;1.68;0.32;0.4;0.0;2.8;4.88;15.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LIMA GARCIA, CINDY ORQUIDEA';['REAL CLUB CELTA BANCO SIMEON'];19.0;13.37;4.21;1.58;3.0;0.53;0.0;0.0;0.0;1.05;1.84;0.57;1.11;2.21;3.32;0.37;0.79;0.74;0.0;0.16;0.0;2.11;1.63;5.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LLAMAS PAJUELO, MARIA NIEVES';['HALCON VIAJES'];26.0;27.88;10.88;4.46;8.23;0.54;0.08;0.15;0.5;1.73;2.62;0.66;1.38;3.46;4.85;0.23;0.58;1.23;0.23;0.0;0.0;2.96;2.23;10.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LONGIN, KORANA';['UNIVERSITAT DE BARCELONA B.F.'];26.0;34.38;19.42;8.12;14.23;0.57;0.19;0.42;0.45;2.62;3.08;0.85;1.38;6.0;7.38;0.96;1.62;2.31;1.81;0.31;0.0;2.77;2.62;21.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LOPEZ FERNANDEZ, MARIA PAZ';['EXTRUGASA COCINAS CARBALLO'];23.0;20.61;3.17;0.43;1.74;0.25;0.48;1.57;0.31;0.87;1.52;0.57;0.22;1.78;2.0;1.09;1.04;1.43;0.04;0.04;0.0;2.48;1.83;2.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LOPEZ VERDU, ALICIA';['ROS CASARES VALENCIA'];16.0;11.94;3.81;1.31;3.44;0.38;0.12;0.88;0.14;0.81;1.12;0.72;0.62;1.0;1.62;0.75;1.0;1.38;0.06;0.06;0.0;1.38;1.06;2.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LUCENA BREA, VICTORIA';['YAYA MARIA BREOGAN'];20.0;6.05;1.7;0.6;1.45;0.41;0.0;0.0;0.0;0.5;0.95;0.53;0.45;0.6;1.05;0.2;0.3;0.35;0.0;0.1;0.0;1.7;0.65;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'LUCHA YESTE, MARIA ROSARIO';['ANDALUCIA - AIFOS'];16.0;10.81;3.06;0.44;1.56;0.28;0.5;2.0;0.25;0.69;1.06;0.65;0.44;0.88;1.31;0.38;1.19;0.81;0.19;0.12;0.0;1.56;1.25;1.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MACHANGUANA, CLARISSE EULALIA';['CBN'];23.0;35.22;16.0;6.48;12.83;0.51;0.0;0.0;0.0;3.04;3.7;0.82;1.78;5.83;7.61;1.7;1.7;3.0;0.61;0.43;0.0;3.57;4.26;17.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MAGLISCEAU, MICHELLE YVONNE';['ANDALUCIA - AIFOS'];26.0;31.5;15.58;5.12;8.65;0.59;0.62;1.58;0.39;3.5;4.85;0.72;2.04;4.69;6.73;1.23;0.77;3.15;0.08;0.42;0.0;3.5;4.35;15.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARCIN, ISABELLE PASCALE';['CAJA RURAL DE CANARIAS'];11.0;18.27;7.64;1.82;3.82;0.48;1.0;2.36;0.42;1.0;1.64;0.61;0.36;2.55;2.91;0.27;0.91;1.55;0.27;0.27;0.0;2.55;2.27;5.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTINEZ ESPEJO, CARMEN';['CBN'];22.0;11.77;1.14;0.45;1.14;0.4;0.0;0.05;0.0;0.23;0.59;0.38;0.41;1.09;1.5;0.18;0.14;0.55;0.41;0.09;0.0;1.86;0.64;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTINEZ PRAT, ROSER';['UNIVERSITAT DE BARCELONA B.F.'];15.0;8.6;1.67;0.53;0.93;0.57;0.13;0.53;0.25;0.2;0.27;0.75;0.07;0.13;0.2;0.33;0.87;0.6;0.13;0.13;0.0;1.13;0.4;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MARTNEZ PRAT, NRIA';['UNIVERSITAT DE BARCELONA B.F.'];25.0;15.44;5.32;1.32;2.4;0.55;0.56;1.52;0.37;1.0;1.76;0.57;0.44;1.32;1.76;0.96;1.92;1.24;0.2;0.12;0.0;2.64;2.64;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MERCADAL ESCOLANO, PAOLA';['FILTROS MANN ZARAGOZA'];5.0;5.2;1.8;0.2;0.6;0.33;0.2;0.4;0.5;0.8;1.6;0.5;0.6;0.4;1.0;0.2;0.0;0.8;0.2;0.0;0.0;0.2;0.8;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MEYENDO YABAKIA, FRANCOISE';['P.C. MENDIBIL'];14.0;23.14;4.57;1.86;5.07;0.37;0.0;0.14;0.0;0.86;1.93;0.44;1.71;3.5;5.21;0.43;0.86;2.71;0.43;0.29;0.0;3.36;2.57;3.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MIGUEL MORO, MARIA';['HALCON VIAJES'];14.0;6.21;0.86;0.14;0.21;0.67;0.14;0.5;0.29;0.14;0.21;0.67;0.14;0.36;0.5;0.14;0.14;0.5;0.0;0.14;0.0;0.64;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MIRCHANDANI VILLAR, LIDIA';['ROS CASARES VALENCIA'];19.0;21.74;7.11;0.95;2.26;0.42;1.47;3.74;0.39;0.79;0.95;0.83;0.32;1.42;1.74;1.05;0.68;1.21;0.05;0.05;0.0;2.16;1.26;4.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MIRJANA, MEDIC';['EXTRUGASA COCINAS CARBALLO'];3.0;9.33;2.0;1.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.33;0.67;0.0;0.0;1.33;0.0;0.0;0.0;0.67;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MONTESDEOCA LPEZ, EVA';['CAJA RURAL DE CANARIAS'];17.0;7.88;2.41;1.06;1.71;0.62;0.0;0.0;0.0;0.29;0.35;0.83;0.88;1.18;2.06;0.18;0.35;0.65;0.24;0.06;0.0;1.41;0.35;2.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
b'MORALES MARTIN, SILVIA';['CADI LA SEU D´URGELL'];26.0;32.96;16.08;4.96;10.77;0.46;0.69;3.0;0.23;4.08;5.04;0.81;1.12;2.04;3.15;1.38;3.54;2.73;0.0;0.38;0.0;2.58;4.5;13.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
