Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
VALVERDE HERNANDEZ, MARTA;12.18;SAEZ CARRILLO, TERESA;2.62;ALONSO DIEGO, MARIA JOSE;0.68;MONTAANA GIMENO, ANNA;1.65;GALECH AMILLANO, SONIA;0.41;QUINTANA DOMINGUEZ, VANESSA;0.0;VIUELA COMPTE, JUDITH;0.09;QUINTANA DOMINGUEZ, VANESSA;0.0;HERNANDEZ ESTEBAN, SILVIA;0.55;HERNANDEZ ESTEBAN, SILVIA;0.9;SANCHEZ FERNANDEZ, ISABEL;0.62;DIAZ ALBAR, CRISTINA;0.27;MESA SANCHEZ, SILVIA;0.85;CANO MARTINEZ, LAURA;1.09;VALVERDE HERNANDEZ, MARTA;0.23;ARNAU VILATA, BEGOA;0.36;HEMERY, DEBBIE MICHELLE;0.55;ODEUS, ASA MARIANNE;0.05;PIEIRO RAMOS, CRISTINA;0.05;CABRERA MEDINA, MONICA;0.0;ANULA ALAMEDA, NIEVES;1.52;PARRES CABRERA, ADELA;0.65;JUANES HERNANDEZ, SONIA;1.32;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0;CABRERA MEDINA, MONICA;0.0
MORIANA NADAL, PALOMA;11.91;ARAMBURU GARAYALDE, LEIRE;2.57;RODRIGUEZ AVILA, BLANCA;0.67;DEZ FERNNDEZ, COVADONGA;1.45;FONTS MATEO, NURIA;0.41;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;ALAMO GONZALEZ, ELENA;0.09;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;ALAMO GONZALEZ, ELENA;0.55;NAVARRO LLORCA, CANDIDA;0.89;LEAKE, PAMELA;0.62;BISETTI RODRIGUEZ, LUISA;0.27;CABRERA MEDINA, MONICA;0.82;CABRERA MEDINA, MONICA;1.06;DELGADO FERNANDEZ, CONCEPCION;0.23;HEMERY, DEBBIE MICHELLE;0.35;JUANES HERNANDEZ, SONIA;0.55;RODRIGUEZ ELZO, DAVINIA TERESA;0.0;PALLAS GARCIA, MARIA JOSE;0.05;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;HEMERY, DEBBIE MICHELLE;1.45;OTEO ASLA, IZASKUN;0.64;RODRIGUEZ AVILA, BLANCA;1.2;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0;SNCHEZ LUJN, ROSAURA DEL CARMEN;0.0
RICO HERNANDEZ, SUSANA;11.52;VALVERDE HERNANDEZ, MARTA;2.45;VALVERDE HERNANDEZ, MARTA;0.64;ARAMBURU GARAYALDE, LEIRE;1.43;DEZ FERNNDEZ, COVADONGA;0.41;RAMOS RUIZ, CRISTINA;0.0;TUOMAITE, VITALIJA;0.09;RAMOS RUIZ, CRISTINA;0.0;VIUELA COMPTE, JUDITH;0.5;LOPEZ FERNANDEZ, MARIA PAZ;0.86;DIAZ ALBAR, CRISTINA;0.62;HERNANDEZ ESTEBAN, SILVIA;0.25;JUANES HERNANDEZ, SONIA;0.82;BISETTI RODRIGUEZ, LUISA;1.05;SALVADOR VIOLAS, MERITXELL;0.2;SALVADOR VIOLAS, MERITXELL;0.33;RICO HERNANDEZ, SUSANA;0.52;RAMOS RUIZ, CRISTINA;0.0;JIMENEZ MARTIN, MARGARITA;0.05;RODRIGUEZ TOLEDO, ORANDA;0.0;FERRER ADELANTADO, MARIA TERESA;1.45;ARAMBURU GARAYALDE, LEIRE;0.62;ARAMBURU GARAYALDE, LEIRE;1.1;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.0
ALONSO DIEGO, MARIA JOSE;11.11;DELGADO FERNANDEZ, CONCEPCION;1.95;ARAMBURU GARAYALDE, LEIRE;0.62;VALVERDE HERNANDEZ, MARTA;1.41;ESCOBAR MARTINEZ, ESTHER;0.41;MENDIVE PALOMO, MARIA;0.0;LEAKE, PAMELA;0.06;MENDIVE PALOMO, MARIA;0.0;LOPEZ FERNANDEZ, MARIA PAZ;0.43;ALAMO GONZALEZ, ELENA;0.82;SAEZ CARRILLO, TERESA;0.62;PARRES CABRERA, ADELA;0.25;QUINTERO CASTELLANO, THANIA;0.77;ARNAU VILATA, BEGOA;1.05;OTEO ASLA, IZASKUN;0.18;DELGADO FERNANDEZ, CONCEPCION;0.32;HERNANDEZ ESTEBAN, SILVIA;0.5;MENDIVE PALOMO, MARIA;0.0;PARRES CABRERA, ADELA;0.05;MONJE HERNANDEZ, BLANCA;0.0;MANZANO SNCHEZ, ALMUDENA;1.45;SEGURA ROCA, MARIA JOSE;0.59;PEA LESMES, SANDRA;1.09;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0;MONJE HERNANDEZ, BLANCA;0.0
SALVADOR VIOLAS, MERITXELL;10.13;HERNANDEZ ESTEBAN, SILVIA;1.9;DEZ FERNNDEZ, COVADONGA;0.6;ESPERANZA PERCHES, MONTSERRAT;1.41;BISETTI RODRIGUEZ, LUISA;0.41;SANTANA SANCHEZ, IDOIA;0.0;GONZLEZ CANO, SANDRA;0.05;SANTANA SANCHEZ, IDOIA;0.0;NAVARRO LLORCA, CANDIDA;0.42;VALVERDE HERNANDEZ, MARTA;0.73;CEBRIAN SCHEURER, ELISABET;0.61;PALLAS GARCIA, MARIA JOSE;0.24;BISETTI RODRIGUEZ, LUISA;0.77;GALLEGO VICARIO, SANDRA;1.05;MARTINEZ ESPEJO, CARMEN;0.18;GARCIA MARTIN, ALICIA;0.32;MESA SANCHEZ, SILVIA;0.5;SANTANA SANCHEZ, IDOIA;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.05;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;PALLAS GARCIA, MARIA JOSE;1.43;CANO MARTINEZ, LAURA;0.59;SALVADOR VIOLAS, MERITXELL;1.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0;DIAZ-LARRAURI CALLEJA, BEATRIZ;0.0
LOPEZ FERNANDEZ, MARIA PAZ;9.86;LOPEZ FERNANDEZ, MARIA PAZ;1.86;ESPERANZA PERCHES, MONTSERRAT;0.55;RODRIGUEZ AVILA, BLANCA;1.27;JUANES HERNANDEZ, YOLANDA;0.41;NAVARRO VIERA, YASMINA;0.0;BEZOS MARTNEZ, EMMA;0.05;NAVARRO VIERA, YASMINA;0.0;DELGADO FERNANDEZ, CONCEPCION;0.41;VIUELA COMPTE, JUDITH;0.68;HERNANDEZ ESTEBAN, SILVIA;0.61;CABRERA MEDINA, MONICA;0.24;VIUELA COMPTE, JUDITH;0.77;ARAMBURU GARAYALDE, LEIRE;1.0;LLAMAS PAJUELO, MARIA NIEVES;0.18;MORIANA NADAL, PALOMA;0.32;SEGURA ROCA, MARIA JOSE;0.5;QUINTANA DOMINGUEZ, VANESSA;0.0;DEZ FERNNDEZ, COVADONGA;0.05;LOPEZ VARGAS, MARIA DOLORES;0.0;JUANES HERNANDEZ, SONIA;1.27;DELGADO FERNANDEZ, CONCEPCION;0.59;DELGADO FERNANDEZ, CONCEPCION;0.95;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0;LOPEZ VARGAS, MARIA DOLORES;0.0
FERRER ADELANTADO, MARIA TERESA;9.5;JUANES HERNANDEZ, SONIA;1.86;VILLAR FERNANDEZ, IRIA;0.52;PALMERO FERNANDEZ, PATRICIA;1.25;GESTEIRA FERNANDEZ, LIDIA;0.4;VALENCIANO MORATINOS, LAURA;0.0;RODRIGUEZ TOLEDO, ORANDA;0.05;VALENCIANO MORATINOS, LAURA;0.0;BAS MARTIN, PALOMA;0.41;CABALLERO BASURTO, VIRGINIA;0.67;MARTIN CLEMENTE, CAROLINA;0.61;VALVERDE HERNANDEZ, MARTA;0.23;VILLAR FERNANDEZ, IRIA;0.76;SEGURA ROCA, MARIA JOSE;0.95;FERRER ADELANTADO, MARIA TERESA;0.18;NAVARRO LLORCA, CANDIDA;0.32;SALVADOR VIOLAS, MERITXELL;0.47;VALENCIANO MORATINOS, LAURA;0.0;VIUELA COMPTE, JUDITH;0.05;CUNNINGHAM, MARA LYNN;0.0;ARAMBURU GARAYALDE, LEIRE;1.24;ALAMO GONZALEZ, ELENA;0.55;ALONSO DIEGO, MARIA JOSE;0.95;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0;CUNNINGHAM, MARA LYNN;0.0
NAVARRO LLORCA, CANDIDA;9.37;MORIANA NADAL, PALOMA;1.82;JUANES HERNANDEZ, SONIA;0.5;HEMERY, DEBBIE MICHELLE;1.25;JACKSON, BRENETHA TRISE;0.4;VARDAKI, EFTHINIA;0.0;LOPEZ VARGAS, MARIA DOLORES;0.05;VARDAKI, EFTHINIA;0.0;GARCIA MARTIN, ALICIA;0.32;DELGADO FERNANDEZ, CONCEPCION;0.45;MANZANO SNCHEZ, ALMUDENA;0.61;FONTS MATEO, NURIA;0.23;KOSTIC, TANJA NATASA;0.76;QUINTERO CASTELLANO, THANIA;0.95;JIMENEZ MARTIN, MARGARITA;0.16;HERNANDEZ ESTEBAN, SILVIA;0.3;NAVARRO LLORCA, CANDIDA;0.47;NAVARRO VIERA, YASMINA;0.0;APARICIO DE VICENTE, PATRICIA;0.05;JIMENEZ MARTIN, MARGARITA;0.0;BAS MARTIN, PALOMA;1.23;FONTS MATEO, NURIA;0.5;ODEUS, ASA MARIANNE;0.89;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0;JIMENEZ MARTIN, MARGARITA;0.0
VILLAR FERNANDEZ, IRIA;9.05;VIUELA COMPTE, JUDITH;1.64;VIUELA COMPTE, JUDITH;0.5;VILLAR FERNANDEZ, IRIA;1.24;ESPERANZA PERCHES, MONTSERRAT;0.39;GYOUROVA, MARIANA ALEXIEVA;0.0;SAEZ CARRILLO, TERESA;0.05;GYOUROVA, MARIANA ALEXIEVA;0.0;FERRER ADELANTADO, MARIA TERESA;0.32;MESA SANCHEZ, SILVIA;0.45;PEA LESMES, SANDRA;0.6;JUANES HERNANDEZ, YOLANDA;0.23;LOPEZ FERNANDEZ, MARIA PAZ;0.71;JUANES HERNANDEZ, SONIA;0.95;GERMAIN ESTEBANEZ, MATILDE;0.15;SEGURA ROCA, MARIA JOSE;0.27;DEZ FERNNDEZ, COVADONGA;0.45;FERNANDEZ MUOZ, ESTHER;0.0;NAVARRO LLORCA, CANDIDA;0.05;PALLAS GARCIA, MARIA JOSE;0.0;VIUELA COMPTE, JUDITH;1.18;FERRER ADELANTADO, MARIA TERESA;0.45;VALVERDE HERNANDEZ, MARTA;0.86;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0;PALLAS GARCIA, MARIA JOSE;0.0
SEGURA ROCA, MARIA JOSE;8.91;ALAMO GONZALEZ, ELENA;1.59;PALLAS GARCIA, MARIA JOSE;0.48;JUANES HERNANDEZ, SONIA;1.18;PALAU ALTES, LAIA;0.39;FERNANDEZ MUOZ, ESTHER;0.0;ALONSO LOPEZ, MARIA PILAR;0.05;FERNANDEZ MUOZ, ESTHER;0.0;RICO HERNANDEZ, SUSANA;0.29;SEGURA ROCA, MARIA JOSE;0.45;KOSTIC, TANJA NATASA;0.59;RODRIGUEZ AVILA, BLANCA;0.2;ARNAU VILATA, BEGOA;0.68;PALMERO FERNANDEZ, PATRICIA;0.95;RICO HERNANDEZ, SUSANA;0.14;PALMERO FERNANDEZ, PATRICIA;0.25;BAS MARTIN, PALOMA;0.45;GYOUROVA, MARIANA ALEXIEVA;0.0;GUERRA TALAVERA, TARINA MARIA;0.05;ARAMBURU GARAYALDE, LEIRE;0.0;MORIANA NADAL, PALOMA;1.14;HERNANDEZ ESTEBAN, SILVIA;0.45;PIEIRO RAMOS, CRISTINA;0.86;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0;ARAMBURU GARAYALDE, LEIRE;0.0
MONTAANA GIMENO, ANNA;8.35;PALLAS GARCIA, MARIA JOSE;1.57;MONTAANA GIMENO, ANNA;0.47;PALLAS GARCIA, MARIA JOSE;1.1;PARRES CABRERA, ADELA;0.39;SALVADOR VIOLAS, MERITXELL;0.0;KOSTIC, TANJA NATASA;0.05;SALVADOR VIOLAS, MERITXELL;0.0;PALMERO FERNANDEZ, PATRICIA;0.25;RICO HERNANDEZ, SUSANA;0.43;VILLAR FERNANDEZ, IRIA;0.57;DEZ FERNNDEZ, COVADONGA;0.2;PALMERO FERNANDEZ, PATRICIA;0.65;ALONSO DIEGO, MARIA JOSE;0.95;VIUELA COMPTE, JUDITH;0.14;MONTAANA GIMENO, ANNA;0.24;SAEZ CARRILLO, TERESA;0.43;VARDAKI, EFTHINIA;0.0;JACKSON, BRENETHA TRISE;0.05;PALMERO FERNANDEZ, PATRICIA;0.0;PIEIRO RAMOS, CRISTINA;1.14;HEMERY, DEBBIE MICHELLE;0.4;CANO MARTINEZ, LAURA;0.73;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0;PALMERO FERNANDEZ, PATRICIA;0.0
HERNANDEZ ESTEBAN, SILVIA;7.65;RODRIGUEZ AVILA, BLANCA;1.53;SALVADOR VIOLAS, MERITXELL;0.47;MESA SANCHEZ, SILVIA;1.05;QUINTERO CASTELLANO, THANIA;0.39;RODRIGUEZ MARTIN, ANA BELEN;0.0;NAVARRO VIERA, YASMINA;0.0;RODRIGUEZ MARTIN, ANA BELEN;0.0;CABALLERO BASURTO, VIRGINIA;0.25;GARCIA MARTIN, ALICIA;0.41;MESA SANCHEZ, SILVIA;0.56;GRANDE FLORES, LAURA;0.19;ALONSO DIEGO, MARIA JOSE;0.63;PEA LESMES, SANDRA;0.82;URDIAIN ASENSIO, NATALIA;0.14;VIUELA COMPTE, JUDITH;0.23;VILLAR FERNANDEZ, IRIA;0.43;RODRIGUEZ MARTIN, ANA BELEN;0.0;ARNAU VILATA, BEGOA;0.05;GERMAIN ESTEBANEZ, MATILDE;0.0;SALVADOR VIOLAS, MERITXELL;1.13;VILLAR FERNANDEZ, IRIA;0.38;SEGURA ROCA, MARIA JOSE;0.68;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0;SAEZ CARRILLO, TERESA;0.0
