Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
DIEME, BINTOU;16.59;CAMPS COLLELL, LAURA;4.32;NAVARRO LLORCA, CANDIDA;0.95;SEGUI CARLES, PAULA;2.25;ARGELLO CUENCA, PATRICIA;0.41;PICORNELL NOGUERA, MARINA;0.07;ROYO TORRES, MARIA ESTELA;0.58;BORISOVA, EVELINA;0.16;GARRIDO SANZ, MONICA;0.64;STEN, TIINA IRENE;0.92;BORISOVA, EVELINA;0.64;GOMEZ FERREIROS, SARA;0.35;DICKSON, JESSICA;1.36;SUAREZ UTRERO, ANA MARIA;1.85;QUINTERO CASTELLANO, THANIA;0.72;DA SILVA, KATIA;0.5;ROYO TORRES, MARIA ESTELA;1.15;SVITLICA, DRAGANA;0.04;INFANTE NUEZ, LORENA;0.08;MILTON, DELISHA LACHELL;0.0;GARCIA PIERO, MARIA BEGOA;1.5;VAUGHN, KRYSTAL LYNETTE;0.93;GOMEZ IGUAL, ANNA;3.38;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0;GARCA SALINERO, LAURA;0.0
DRLJACA, LJUBICA;16.19;NAVARRO SALLES, LAURA;4.08;DIEME, BINTOU;0.94;JOENS, CATHERINE ELISABETH;2.23;QUINTERO CASTELLANO, THANIA;0.41;GARRIDO SANZ, MONICA;0.07;PODKOVALNIKOVA, OLGA;0.54;SIOL GISPERT, BERTA;0.14;VAUGHN, KRYSTAL LYNETTE;0.64;FERRAGUT CASTILLO, MARINA;0.92;ELDEBRINK, ELIN;0.64;GARCIA MATA, GEMA;0.35;LILJESTRAND, THYRA LINNEA;1.35;ROYO TORRES, MARIA ESTELA;1.85;SEGUI CARLES, PAULA;0.71;PIRSIC, SANDRA;0.5;PIRSIC, SANDRA;1.14;SULEIMAN PEREZ, ATIGA;0.0;NICHOLLS GONZALEZ, LAURA;0.08;BORISOVA, EVELINA;0.0;INFANTE NUEZ, LORENA;1.46;BAHI BLANQUERA, GEORGINA;0.91;HAJDUNE CSASZAR, ANDREA;3.36;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0;BORISOVA, EVELINA;0.0
SVITLICA, DRAGANA;16.04;HAJDUNE CSASZAR, ANDREA;3.91;INFANTE NUEZ, LORENA;0.92;NAVARRO LLORCA, CANDIDA;2.21;SIOL GISPERT, BERTA;0.41;VAUGHN, KRYSTAL LYNETTE;0.07;STAMPALIJA, PETRA;0.5;VAUGHN, KRYSTAL LYNETTE;0.11;FERRAGUT CASTILLO, MARINA;0.64;GARRIDO SANZ, MONICA;0.86;KNEZEVIC, ADRIJANA;0.64;VALERO CEBRIAN, PILAR;0.35;JOVANOVIC, MILICA;1.31;AGUILAR LOPEZ, ELISA;1.84;CASTREJON MONTERO, IRENE;0.62;NAVARRETE TRUJILLO, MIREIA;0.5;MONTESDEOCA LOPEZ, EVA;1.12;GONZALEZ CENTENO, MARIA;0.0;VAUGHN, KRYSTAL LYNETTE;0.07;BLANES MACHO, MARTA;0.0;MONTAANA GIMENO, ANNA;1.44;SIOL GISPERT, BERTA;0.9;ROYO TORRES, MARIA ESTELA;3.31;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0;BLANES MACHO, MARTA;0.0
ROYO TORRES, MARIA ESTELA;15.69;GARCIA PIERO, MARIA BEGOA;3.75;JOVANOVIC, MILICA;0.92;BOKESA ABIA, AURI LORENA;2.19;OUVIA MODREGO, CRISTINA;0.4;UJHELYI, PETRA;0.04;PICORNELL NOGUERA, MARINA;0.36;NICHOLLS GONZALEZ, LAURA;0.11;DRLJACA, LJUBICA;0.6;CAMPS COLLELL, LAURA;0.86;STAMPALIJA, PETRA;0.64;BERMEJO MORENO, CLARA SUSANA;0.33;VALERO CEBRIAN, PILAR;1.29;YGUERAVIDE VIANA, SANDRA;1.84;DRLJACA, LJUBICA;0.6;LILJESTRAND, THYRA LINNEA;0.5;BOKESA ABIA, AURI LORENA;1.12;NUEZ ESPINOSA, LAURA;0.0;VALERO CEBRIAN, PILAR;0.06;GARCIA MATA, GEMA;0.0;VAUGHN, KRYSTAL LYNETTE;1.43;FERRAGUT CASTILLO, MARINA;0.88;DICKSON, JESSICA;3.24;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0;GARCIA MATA, GEMA;0.0
SEGUI CARLES, PAULA;15.62;STEN, TIINA IRENE;3.58;CAMPS COLLELL, LAURA;0.91;NAVARRETE TRUJILLO, MIREIA;2.15;DIEME, BINTOU;0.4;PASCUA SUAREZ, MARA LUCILA;0.04;PASCUA SUAREZ, MARA LUCILA;0.35;PASCUA SUAREZ, MARA LUCILA;0.11;NAVARRETE TRUJILLO, MIREIA;0.58;BOGICEVIC, NINA;0.83;BOADA XAIRO, HELENA;0.63;SANTOS LUZ, HELEN CRISTINA;0.3;DRLJACA, LJUBICA;1.25;OCETE CASTILLO, GABRIELA;1.8;DICKSON, JESSICA;0.6;PODKOVALNIKOVA, OLGA;0.5;MENENDEZ ANTOLI, CELIA MARIA;1.1;SALKAUSKE, IVETA;0.0;BOLONIO ABAD, MARIA JOSE;0.05;BOGICEVIC, NINA;0.0;SUAREZ UTRERO, ANA MARIA;1.42;VALERO CEBRIAN, PILAR;0.88;PALOMARES VALIENTE, PAULA;2.62;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0;BOGICEVIC, NINA;0.0
QUINTERO CASTELLANO, THANIA;15.42;XARGAY CASADEMONT, MARTA;3.44;SEGUI CARLES, PAULA;0.83;PEREZ CAPARROS, ROSA;2.12;XARGAY CASADEMONT, MARTA;0.4;SEGUI CARLES, PAULA;0.04;SVITLICA, DRAGANA;0.24;SEGUI CARLES, PAULA;0.07;NAVARRO SALLES, LAURA;0.58;BAHI BLANQUERA, GEORGINA;0.82;ANTOJA ROVIRA, LAURA;0.63;GARCIA PIERO, MARIA BEGOA;0.3;SUAREZ UTRERO, ANA MARIA;1.23;SEGUI CARLES, PAULA;1.79;HENRY, ANEIKA ANNA-KAY;0.54;GORBUNOVA, OLEXANDRA;0.5;CAMPS COLLELL, LAURA;1.05;MARTINEZ FLOREZ, SANDRA;0.0;AGUILAR LOPEZ, ELISA;0.05;BAHI BLANQUERA, GEORGINA;0.0;DRLJACA, LJUBICA;1.4;MENENDEZ ANTOLI, CELIA MARIA;0.86;BOKESA ABIA, AURI LORENA;2.58;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0;BAHI BLANQUERA, GEORGINA;0.0
BAHI BLANQUERA, GEORGINA;15.38;BAHI BLANQUERA, GEORGINA;3.41;MARKOTENKO, ARINA;0.83;ROYO TORRES, MARIA ESTELA;2.08;ELDEBRINK, ELIN;0.4;GONZALEZ CENTENO, MARIA;0.0;GARRIDO SANZ, MONICA;0.21;GONZALEZ CENTENO, MARIA;0.0;GOMEZ IGUAL, ANNA;0.58;VAUGHN, KRYSTAL LYNETTE;0.79;NAVARRO SALLES, LAURA;0.62;MARKOTENKO, ARINA;0.29;LOPEZ VERDU, ALICIA;1.2;VAUGHN, KRYSTAL LYNETTE;1.79;FREIXANET VIEJO, JAEL;0.54;STAMPALIJA, PETRA;0.5;SEGUI CARLES, PAULA;1.04;IVANOVA, HRISTINA;0.0;MENENDEZ ANTOLI, CELIA MARIA;0.05;CHONES, KAAYLA MONET;0.0;TORRENS SALOM, ALBA;1.4;STEN, TIINA IRENE;0.85;FREIXANET VIEJO, JAEL;2.27;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0;CHONES, KAAYLA MONET;0.0
GOMEZ IGUAL, ANNA;14.97;BOGICEVIC, NINA;3.25;MENENDEZ ANTOLI, CELIA MARIA;0.81;STEN, TIINA IRENE;2.08;THORBURN, SHONA LOUISE;0.4;NUEZ ESPINOSA, LAURA;0.0;UJHELYI, PETRA;0.2;NUEZ ESPINOSA, LAURA;0.0;HAJDUNE CSASZAR, ANDREA;0.55;DRLJACA, LJUBICA;0.75;MORALES MARTIN, SILVIA;0.62;OCETE CASTILLO, GABRIELA;0.28;BRANTLOVA, TEREZA;1.18;SANTOS LUZ, HELEN CRISTINA;1.75;GARRIDO SANZ, MONICA;0.5;FERRAGUT CASTILLO, MARINA;0.48;DONAIRE MALAGELADA, ELSA;1.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;CAMPS COLLELL, LAURA;0.05;STAMPALIJA, PETRA;0.0;SANCHEZ FERNANDEZ, ISABEL;1.38;DRLJACA, LJUBICA;0.85;BOGICEVIC, NINA;2.25;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0;STAMPALIJA, PETRA;0.0
ELDEBRINK, ELIN;14.96;ELDEBRINK, ELIN;3.1;ROYO TORRES, MARIA ESTELA;0.81;BERMEJO MORENO, CLARA SUSANA;2.04;MORENO MARCH, MARIA;0.4;SALKAUSKE, IVETA;0.0;MORENO MARCH, MARIA;0.17;SALKAUSKE, IVETA;0.0;BOGICEVIC, NINA;0.54;NAVARRETE TRUJILLO, MIREIA;0.73;DAPO, AMRA;0.61;ANTOJA ROVIRA, LAURA;0.27;NAVARRO LLORCA, CANDIDA;1.16;GOMEZ IGUAL, ANNA;1.75;BAHI BLANQUERA, GEORGINA;0.5;HERRADAS MARTIN, IRENE;0.46;QUINTERO CASTELLANO, THANIA;1.0;TORNIKIDOU TORNIKIDOU, ELENA;0.0;HAJDUNE CSASZAR, ANDREA;0.05;SIOL GISPERT, BERTA;0.0;DONAIRE MALAGELADA, ELSA;1.36;MONTESDEOCA LOPEZ, EVA;0.81;MENENDEZ ANTOLI, CELIA MARIA;2.24;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0;SIOL GISPERT, BERTA;0.0
NAVARRO SALLES, LAURA;14.93;MONTESDEOCA LOPEZ, EVA;3.08;GOMEZ FERREIROS, SARA;0.81;MARKOTENKO, ARINA;2.0;BADE, KRISSY;0.4;SULEIMAN PEREZ, ATIGA;0.0;SLISKOVIC, IVA;0.12;SULEIMAN PEREZ, ATIGA;0.0;DICKSON, JESSICA;0.44;MONTESDEOCA LOPEZ, EVA;0.69;UJHELYI, PETRA;0.6;NAVARRO SALLES, LAURA;0.27;ROYO TORRES, MARIA ESTELA;1.15;VALERO CEBRIAN, PILAR;1.65;SIOL GISPERT, BERTA;0.45;ELDEBRINK, ELIN;0.43;DICKSON, JESSICA;1.0;DIMITRAKOU, ZOI;0.0;YGUERAVIDE VIANA, SANDRA;0.04;CARBO COLOMA, ANNA;0.0;NAVARRETE TRUJILLO, MIREIA;1.35;GARRIDO SANZ, MONICA;0.79;VAUGHN, KRYSTAL LYNETTE;2.21;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0;CARBO COLOMA, ANNA;0.0
MONTESDEOCA LOPEZ, EVA;14.18;JOVANOVIC, MILICA;3.08;QUINTERO CASTELLANO, THANIA;0.76;JOVANOVIC, MILICA;2.0;GARCIA MATA, GEMA;0.39;BOU CARRERAS, EVA;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.12;BOU CARRERAS, EVA;0.0;NAVARRO LLORCA, CANDIDA;0.42;SVITLICA, DRAGANA;0.68;HENRY, ANEIKA ANNA-KAY;0.6;HAJDUNE CSASZAR, ANDREA;0.27;VAUGHN, KRYSTAL LYNETTE;1.14;LOPEZ VERDU, ALICIA;1.6;SVITLICA, DRAGANA;0.44;VAUGHN, KRYSTAL LYNETTE;0.43;VAUGHN, KRYSTAL LYNETTE;1.0;BOU CARRERAS, EVA;0.0;PALAU ALTES, LAIA;0.04;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;SNELL, BELINDA ROSE;1.35;BOKESA ABIA, AURI LORENA;0.77;GARRIDO SANZ, MONICA;2.21;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0
HAJDUNE CSASZAR, ANDREA;13.55;MENENDEZ ANTOLI, CELIA MARIA;3.05;BRANTLOVA, TEREZA;0.76;BRANTLOVA, TEREZA;2.0;ROYO TORRES, MARIA ESTELA;0.39;SANCHEZ VENTURA, CARMEN;0.0;HERRERA BOXO, LAURA;0.12;SANCHEZ VENTURA, CARMEN;0.0;BAHI BLANQUERA, GEORGINA;0.41;QUINTERO CASTELLANO, THANIA;0.64;COVINGTON, ARHONDA;0.6;NAVARRO LLORCA, CANDIDA;0.26;SEGUI CARLES, PAULA;1.08;NAVARRO LLORCA, CANDIDA;1.42;MASLOWSKI, MICHELLE LEE;0.42;BAHI BLANQUERA, GEORGINA;0.41;CARBO COLOMA, ANNA;0.96;MARTINEZ MOLEDO, LORENA;0.0;MONTAANA GIMENO, ANNA;0.04;ANTOJA ROVIRA, LAURA;0.0;PEREZ CAPARROS, ROSA;1.35;ELDEBRINK, ELIN;0.76;MARKOTENKO, ARINA;2.17;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0;ANTOJA ROVIRA, LAURA;0.0
XARGAY CASADEMONT, MARTA;13.24;GOMEZ IGUAL, ANNA;3.04;PEREZ CAPARROS, ROSA;0.69;QUINTERO CASTELLANO, THANIA;1.84;SANTOS LUZ, HELEN CRISTINA;0.39;REVES, BROOKE CELESTE;0.0;BLE, DOUKOLE VANESSA;0.12;REVES, BROOKE CELESTE;0.0;SVITLICA, DRAGANA;0.4;BOKESA ABIA, AURI LORENA;0.58;BERMEJO MORENO, CLARA SUSANA;0.6;BRANTLOVA, TEREZA;0.24;PALOMARES VALIENTE, PAULA;1.08;BRANTLOVA, TEREZA;1.41;NAVARRETE TRUJILLO, MIREIA;0.42;JOVANOVIC, MILICA;0.38;SIOL GISPERT, BERTA;0.95;REVES, BROOKE CELESTE;0.0;BADE, KRISSY;0.04;CAMPS COLLELL, LAURA;0.0;DIEME, BINTOU;1.35;HAJDUNE CSASZAR, ANDREA;0.73;JOVANOVIC, MILICA;2.04;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0;CAMPS COLLELL, LAURA;0.0
JOVANOVIC, MILICA;13.14;ROYO TORRES, MARIA ESTELA;3.04;BOKESA ABIA, AURI LORENA;0.69;MENENDEZ ANTOLI, CELIA MARIA;1.67;INFANTE NUEZ, LORENA;0.38;RIBAS NIETO, LAURA;0.0;HENRY, ANEIKA ANNA-KAY;0.08;RIBAS NIETO, LAURA;0.0;AGUILAR LOPEZ, ELISA;0.37;NAVARRO LLORCA, CANDIDA;0.58;SVITLICA, DRAGANA;0.59;QUINTERO CASTELLANO, THANIA;0.24;SANCHEZ FERNANDEZ, ISABEL;1.08;MARKOTENKO, ARINA;1.38;HAJDUNE CSASZAR, ANDREA;0.41;CHONES, KAAYLA MONET;0.35;JOVANOVIC, MILICA;0.92;RIBAS NIETO, LAURA;0.0;THORBURN, SHONA LOUISE;0.04;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;NAVARRO LLORCA, CANDIDA;1.32;GARCIA PIERO, MARIA BEGOA;0.7;GARCIA PIERO, MARIA BEGOA;1.85;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0
