Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
ALARCON OTERO, TXELL;15.56;ESPIN DE SANCHO, MARIA;3.3;MENDEZ CAMPS, LAURA;0.83;PARDO HERVIAS, LAURA;1.93;FAUSSURIER ZAFRILLA, ANA CARLOTA;0.38;KALIN, MARIANNE FANNY;0.07;TRAHAN DAVIS, CELESTE;0.3;GOMES DA SILVA, SOFIA CAROLINA;0.15;DOMINGUEZ FERNANDEZ, SILVIA;0.46;MONGOMO CARVALLO, MARIA CONCEPCIN;0.63;DIARRA, MAIMOUNA;0.6;MESTRES RICART, GALA;0.27;PALMA JORGE, ANA MARIA;1.2;MONGOMO CARVALLO, MARIA CONCEPCIN;1.67;MONTENEGRO SANTANA, RITA ESTHER;0.54;GOMES COLHADO, NADIA;0.39;NAUWELAERS, HELEEN KARIN J;0.77;LIZARAZU HERRERA, MARINA;0.0;JUSKAITE, LAURA;0.03;ABALDE DIAZ, TAMARA;0.0;GARCA SALINERO, LAURA;1.13;KOSTOURKOVA, MARIA IVANOVA;0.78;PALMA JORGE, ANA MARIA;3.17;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0
NACZK, MONIKA ANIELA;15.51;MENDEZ CAMPS, LAURA;3.27;FALL, SOKHNA ADJI;0.83;MONGOMO CARVALLO, MARIA CONCEPCIN;1.93;BUCH ROSELL, ROSO;0.38;RODRIGUEZ DOMINGUEZ, ELENA;0.06;SARR, OUMOUL KHAIRY;0.27;ETXARRI MUNARRIZ, IRATI;0.14;MESTRES RICART, GALA;0.43;MENDEZ CAMPS, LAURA;0.63;GINZO ARANTES, PAULA;0.59;NOGIC, JOVANA;0.27;ESPAA ALMENDRO, MARIA;1.18;MESTRES RICART, GALA;1.67;WHITE, CHATRICE MARIE;0.53;VAN DEN ADEL, NATALIE ISABELLE;0.38;ROMERO GONZALEZ, LETICIA;0.75;CHRISTINAKI, ELEANNA;0.0;CORNELIUS, LAURA;0.03;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;GARCIA URLEZAGA, IZASKUN;1.13;FAUSSURIER ZAFRILLA, ANA CARLOTA;0.78;ALIAGA ROMERO, LAURA;3.1;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0;CAZORLA MEDINA, MARIA TERESA;0.0
PIVEC, MIKAYLA DENALI;15.4;HERRERA BOXO, LAURA;3.27;ARIZTIMUO LOPEZ, ITZIAR;0.83;LAHUERTA MENDOZA, IRENE;1.93;BARNEDA SANTOS, MARIA;0.38;WEAVER, LYNDRA SHAJUAN;0.05;WEAVER, LYNDRA SHAJUAN;0.26;AYUSO BAGUR, AINA;0.14;MONTENEGRO SANTANA, RITA ESTHER;0.43;GOMEZ IGUAL, ANNA;0.62;GARCIA URLEZAGA, IZASKUN;0.59;IVANOVIC, MILICA;0.27;ESPIN DE SANCHO, MARIA;1.17;CAZORLA MEDINA, MARIA TERESA;1.53;SOLER RAMI, JLIA;0.53;RHINE, SARA;0.37;FERRARI CALABRO, PAOLA ANDREA;0.74;ROMERO GARRIDO, MARA;0.0;HERRERA BOXO, LAURA;0.03;QUEVEDO CAIZARES, LAURA;0.0;PEA JUBANY, LAURA;1.13;KALIN, MARIANNE FANNY;0.76;PRIETO MARTINEZ, ALBA;3.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.0
GELDOF, SERENA LYNN PETRA;14.99;KALIN, MARIANNE FANNY;3.24;PARDO HERVIAS, LAURA;0.77;JUSKAITE, LAURA;1.87;AYUSO BAGUR, AINA;0.37;LABUCKIENE, GIEDRE;0.03;GATLING, MARKEISHA CHERTE;0.23;GATLING, MARKEISHA CHERTE;0.14;CAMARA, BATOULY FATOUMATA;0.43;NACZK, MONIKA ANIELA;0.62;REISINGEROVA, JULIA SUSSANE;0.58;BUCH ROSELL, ROSO;0.27;BARNEDA SANTOS, MARIA;1.17;ESPAA ALMENDRO, MARIA;1.5;PARDO HERVIAS, LAURA;0.53;ALARCON OTERO, TXELL;0.36;ESPIN DE SANCHO, MARIA;0.73;LLORENTE, VICTORIA;0.0;GRETTER, MELISA PAOLA;0.03;BLANCO MORROS, MARTA;0.0;IVANOVIC, MILICA;1.13;ALARCON OTERO, TXELL;0.76;KALIN, MARIANNE FANNY;2.66;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0;BLANCO MORROS, MARTA;0.0
ARIZTIMUO LOPEZ, ITZIAR;14.71;GONZALEZ DUARTE, LARA;3.21;LAHUERTA MENDOZA, IRENE;0.7;BROTONS PASCUAL, MONTSERRAT;1.85;BETTENCOURT CORREIA, MARIA JOAO;0.36;SARR, OUMOUL KHAIRY;0.03;COULIBALY, MARIAM ALOU;0.2;PEREZ TORRES, TANIA;0.14;MONGOMO CARVALLO, MARIA CONCEPCIN;0.41;OMA GIRALT, HELENA;0.61;CAMARA, BATOULY FATOUMATA;0.57;GRANDE PARDO, CARMEN;0.27;KALIN, MARIANNE FANNY;1.17;ESPIN DE SANCHO, MARIA;1.5;GULICH, MARIE ISABELLE;0.52;FASOULA, MARIA EMMANOUELA;0.35;GRANDE PARDO, CARMEN;0.73;CAMBERO CHAVES, PILAR MARIA;0.0;PALAU ALTES, LAIA;0.03;CAZORLA MEDINA, MARIA TERESA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;1.1;BROTONS PASCUAL, MONTSERRAT;0.73;FAUSSURIER ZAFRILLA, ANA CARLOTA;2.48;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0;VILLEGAS MARTIN, ALICIA;0.0
MONTENEGRO SANTANA, RITA ESTHER;14.58;NAUWELAERS, HELEEN KARIN J;2.8;VILARO ARAGONES, ANDREA;0.67;GRANDE PARDO, CARMEN;1.83;LAHUERTA MENDOZA, IRENE;0.36;GATLING, MARKEISHA CHERTE;0.03;GELDOF, SERENA LYNN PETRA;0.13;NICHOLLS GONZALEZ, LAURA;0.13;ESPIN DE SANCHO, MARIA;0.4;DOMINGUEZ FERNANDEZ, SILVIA;0.57;KOSTOURKOVA, MARIA IVANOVA;0.57;HARTMANN, ALINA WAYAN;0.27;NAUWELAERS, HELEEN KARIN J;1.1;BROTONS PASCUAL, MONTSERRAT;1.46;SEGURA MORENO, LORENA;0.5;KOSTOURKOVA, MARIA IVANOVA;0.35;FALL, SOKHNA ADJI;0.7;PEREZ TORRES, TANIA;0.0;IVANOVIC, MILICA;0.03;DIALLO DIENG, UMO DIALLO;0.0;PEREZ TORRES, TANIA;1.05;PALMA JORGE, ANA MARIA;0.7;MESTRES RICART, GALA;2.4;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0
GOMEZ IGUAL, ANNA;14.45;PEREZ TORRES, TANIA;2.68;HANDY, CHANTELLE;0.67;MONTENEGRO SANTANA, RITA ESTHER;1.82;HITTNER, REBECCA MARIE;0.35;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.03;JAMES, KAI AFI GNOZI NONI;0.13;SARR, OUMOUL KHAIRY;0.12;MENDEZ CAMPS, LAURA;0.4;FERRARI CALABRO, PAOLA ANDREA;0.56;ERAUNCETAMURGIL AYESTARAN, MARIA;0.56;RAVENTOS ROIG, LAIA;0.27;GRANDE PARDO, CARMEN;1.1;NAUWELAERS, HELEEN KARIN J;1.43;MESTRES RICART, GALA;0.5;GOMES DA SILVA, SOFIA CAROLINA;0.34;MESTRES RICART, GALA;0.7;ESNAL AGUIRRE, ANE;0.0;MENDEZ CAMPS, LAURA;0.03;VILARO ARAGONES, ANDREA;0.0;KOSTOURKOVA, MARIA IVANOVA;1.04;MONGOMO CARVALLO, MARIA CONCEPCIN;0.67;ESPIN DE SANCHO, MARIA;2.03;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0;WHITE, CHATRICE MARIE;0.0
SANGARE, AMINATA BRAHIMA;13.48;MONGOMO CARVALLO, MARIA CONCEPCIN;2.67;MONGOMO CARVALLO, MARIA CONCEPCIN;0.63;VILARO ARAGONES, ANDREA;1.78;CRUZ LEBRATO, ANNA;0.35;MOLINUEVO GARCIA, CRISTINA;0.0;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.13;MOLINUEVO GARCIA, CRISTINA;0.0;GRANDE PARDO, CARMEN;0.4;ESPIN DE SANCHO, MARIA;0.53;LLORENTE, VICTORIA;0.56;PEREZ TORRES, TANIA;0.27;ALARCON OTERO, TXELL;1.08;BARNEDA SANTOS, MARIA;1.38;GOMES COLHADO, NADIA;0.5;ESPIN DE SANCHO, MARIA;0.33;SOLER RAMI, JLIA;0.68;SAGERER,  HELGA SARAH;0.0;CAMARA, BATOULY FATOUMATA;0.03;SUAREZ AZCARATE, PAULA;0.0;GRAY, CHELSEA NICHELLE;1.0;NAUWELAERS, HELEEN KARIN J;0.67;BARNEDA SANTOS, MARIA;1.83;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0;SANCHEZ MARRUFO, BEATRIZ;0.0
KOSTOURKOVA, MARIA IVANOVA;13.45;ARIZTIMUO LOPEZ, ITZIAR;2.67;OMA GIRALT, HELENA;0.61;FALL, SOKHNA ADJI;1.7;PALMA JORGE, ANA MARIA;0.35;ESNAL AGUIRRE, ANE;0.0;REISINGEROVA, JULIA SUSSANE;0.13;ESNAL AGUIRRE, ANE;0.0;OMA GIRALT, HELENA;0.33;GRANDE PARDO, CARMEN;0.5;OMA GIRALT, HELENA;0.55;GRAY, CHELSEA NICHELLE;0.27;GOMEZ IGUAL, ANNA;1.0;GOMEZ IGUAL, ANNA;1.38;MONGOMO CARVALLO, MARIA CONCEPCIN;0.48;HITTNER, REBECCA MARIE;0.33;PEREZ TORRES, TANIA;0.64;PERISA, KLAUDIA;0.0;CAMBERO CHAVES, PILAR MARIA;0.0;GAJIC, MARICA;0.0;KNEZEVIC, ADRIJANA;0.97;JUSKAITE, LAURA;0.6;NAUWELAERS, HELEEN KARIN J;1.8;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0;TUDANCA ACEDO, MARTA;0.0
MENDEZ CAMPS, LAURA;13.13;HARTMANN, ALINA WAYAN;2.63;ALARCON OTERO, TXELL;0.6;ARIZTIMUO LOPEZ, ITZIAR;1.6;NOGIC, JOVANA;0.35;MATO DE PRADA, CRISTINA;0.0;DIARRA, MAIMOUNA;0.13;MATO DE PRADA, CRISTINA;0.0;PALMA JORGE, ANA MARIA;0.33;MESTRES RICART, GALA;0.5;ETXARRI MUNARRIZ, IRATI;0.54;SOLER RAMI, JLIA;0.26;MENDEZ CAMPS, LAURA;0.97;GRANDE PARDO, CARMEN;1.37;KOSTOURKOVA, MARIA IVANOVA;0.48;MESTRES RICART, GALA;0.33;SAMUELSON, KARLIE ANNE;0.64;ZABALA VILLAR, CARLA;0.0;ROMERO GARRIDO, MARA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;0.0;NYINGIFA, ATONYE JENNIFER;0.97;MONTENEGRO SANTANA, RITA ESTHER;0.57;GRANDE PARDO, CARMEN;1.8;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0
NAUWELAERS, HELEEN KARIN J;12.93;OMA GIRALT, HELENA;2.56;SOLER RAMI, JLIA;0.58;NACZK, MONIKA ANIELA;1.54;NACZK, MONIKA ANIELA;0.35;FASOULA, MARIA EMMANOUELA;0.0;ABALDE DIAZ, TAMARA;0.11;FASOULA, MARIA EMMANOUELA;0.0;DIALLO DIENG, UMO DIALLO;0.27;MONTENEGRO SANTANA, RITA ESTHER;0.43;WOLF, ABIGAIL;0.54;OCETE CASTILLO, GABRIELA;0.25;IVANOVIC, MILICA;0.97;MENDEZ CAMPS, LAURA;1.37;NAUWELAERS, HELEEN KARIN J;0.47;ROMERO GONZALEZ, LETICIA;0.32;BROTONS PASCUAL, MONTSERRAT;0.62;BAGARIA ROVIRA, NURIA;0.0;ESNAL AGUIRRE, ANE;0.0;CONDE DURAN, ITSASO;0.0;ARROJO JIMENEZ, MARIA BELEN;0.93;ESPIN DE SANCHO, MARIA;0.57;POLICARI, ELISA;1.69;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0;GIMENO MARTINEZ, VEGA;0.0
BROTONS PASCUAL, MONTSERRAT;12.2;FAUSSURIER ZAFRILLA, ANA CARLOTA;2.56;BROTONS PASCUAL, MONTSERRAT;0.58;ESPIN DE SANCHO, MARIA;1.5;PIVEC, MIKAYLA DENALI;0.33;ROMERO GARRIDO, MARA;0.0;GOMES COLHADO, NADIA;0.11;ROMERO GARRIDO, MARA;0.0;ALARCON OTERO, TXELL;0.2;FAUSSURIER ZAFRILLA, ANA CARLOTA;0.37;SANGARE, AMINATA BRAHIMA;0.53;STANACEV, ALEKSANDRA;0.23;DIAZ CASTELLANO, YURENA;0.95;FALL, SOKHNA ADJI;1.27;DIALLO DIENG, UMO DIALLO;0.41;KALIN, MARIANNE FANNY;0.31;CARRERA QUINTANA, RAQUEL;0.61;OMERBASIC, SAMRA;0.0;MATO DE PRADA, CRISTINA;0.0;OKONKWO,  AMY NNENNA;0.0;GINZO ARANTES, PAULA;0.93;MESTRES RICART, GALA;0.53;DIALLO DIENG, UMO DIALLO;1.59;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0;STANACEV, ALEKSANDRA;0.0
MONGOMO CARVALLO, MARIA CONCEPCIN;11.89;DIALLO DIENG, UMO DIALLO;2.45;FERRARI CALABRO, PAOLA ANDREA;0.56;HANDY, CHANTELLE;1.47;AYDIN, MERVE;0.33;CAMBERO CHAVES, PILAR MARIA;0.0;RODRIGUEZ DOMINGUEZ, ELENA;0.11;CAMBERO CHAVES, PILAR MARIA;0.0;NAUWELAERS, HELEEN KARIN J;0.2;NAUWELAERS, HELEEN KARIN J;0.33;SOLER RAMI, JLIA;0.5;BETTENCOURT CORREIA, MARIA JOAO;0.23;PEREZ TORRES, TANIA;0.95;PEREZ TORRES, TANIA;1.23;GELDOF, SERENA LYNN PETRA;0.4;RESIMONT, LAURE DANIELA;0.3;KOSTOURKOVA, MARIA IVANOVA;0.61;SEGURA MORENO, LORENA;0.0;THORNTON, KOBI BRECHELLE;0.0;ALARCON OTERO, TXELL;0.0;PARDO HERVIAS, LAURA;0.9;DIALLO DIENG, UMO DIALLO;0.5;PARDO HERVIAS, LAURA;1.43;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0
