Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
NAVARRO SALLES, LAURA;17.68;GOMEZ NOVO, MARIA ARANZAZU;5.19;AGUILAR LOPEZ, ELISA;1.12;CAMPS COLLELL, LAURA;2.52;GOMEZ FERREIROS, SARA;0.42;VALIENTE RASTROLLO, PATRICIA;0.23;NICHOLLS GONZALEZ, LAURA;0.85;KRESS, MARINA;0.24;OLIVA MARTIN, NOELIA;0.76;BJELICA, MILKA;1.08;GARVAO ZAKRZESKI, SOELI;0.65;INFANTE NUEZ, LORENA;0.5;SEGUI CARLES, PAULA;1.54;MILJOVIC, MAJA;2.22;BJELICA, MILKA;0.69;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.61;PALAU ALTES, LAIA;1.19;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.04;NAVARRETE TRUJILLO, MIREIA;0.08;CIOCAN, PAULA CRISTINA;0.0;DE LA FUENTE VALDIZAN, ALEJANDRA;1.76;GARCIA MATA, GEMA;1.14;ALAMO GONZALEZ, ELENA;4.46;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0
ROBINSON, ASHLEY KHRISTINA;17.66;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;4.92;ALONSO DIEGO, MARIA JOSE;1.12;ARDON, LESLIE;2.48;STEVENSON, MANDISA ARAMINTA SANURA;0.42;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.22;ALAA SEGURA, SHEILA;0.82;FREIXANET VIEJO, JAEL;0.23;BJELICA, MILKA;0.65;ERKIC, MAJA;1.08;NAVARRO SALLES, LAURA;0.65;BOADA XAIRO, HELENA;0.48;PETROVA, TEODORA ANTONOVA;1.53;DE LA FUENTE VALDIZAN, ALEJANDRA;2.08;DE SOUZA MACHADO, ERIKA CRISTINA;0.67;FARRE CASANOVAS, ESTER;0.6;HILL, JOANNE KAY;1.19;BOADA XAIRO, HELENA;0.04;PONS MOLINA, INGRID;0.08;BARANOVIC URUKALO, VANDA;0.0;SANCHEZ FERNANDEZ, ISABEL;1.73;OUVIA MODREGO, CRISTINA;1.13;CAMPS COLLELL, LAURA;4.32;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0;BARANOVIC URUKALO, VANDA;0.0
PONS MOLINA, INGRID;17.52;RODRIGUEZ MANSO, LEONOR DEL PILAR;4.67;ARDON, LESLIE;1.08;PELAEZ SAN GIL, LOURDES;2.44;TORRENS SALOM, ALBA;0.42;CARBO COLOMA, ANNA;0.22;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.78;KORPIVAARA, HETA MARIA;0.23;ERKIC, MAJA;0.65;DE LA FUENTE VALDIZAN, ALEJANDRA;1.04;BOADA XAIRO, HELENA;0.65;MARAL, PALMIRA CRISTINA;0.48;ARDON, LESLIE;1.48;DOMINGUEZ FERNANDEZ, SILVIA;1.96;ROBINSON, ASHLEY KHRISTINA;0.67;MALTSI, EVANTHIA;0.6;VALERO CEBRIAN, PILAR;1.16;COHEN, LIRON;0.04;FERRARI CALABRO, PAOLA ANDREA;0.08;HLEDE, KORALJKA;0.0;MALTSI, EVANTHIA;1.72;MALTSI, EVANTHIA;1.12;ANTOJA ROVIRA, LAURA;4.23;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0;HLEDE, KORALJKA;0.0
ASURMENDI VILLAVERDE, MARIA DEL CARMEN;17.16;ANTOJA ROVIRA, LAURA;4.65;MALTSI, EVANTHIA;1.08;MALTSI, EVANTHIA;2.4;MONDT, ANKE DE;0.42;ALAA SEGURA, SHEILA;0.18;NAVARRO SALLES, LAURA;0.77;OUVIA MODREGO, CRISTINA;0.22;PETROVA, TEODORA ANTONOVA;0.65;FREIXANET VIEJO, JAEL;1.04;ALONSO DIEGO, MARIA JOSE;0.64;HERRERA AREVALO, MIRIAM;0.46;ALAMO GONZALEZ, ELENA;1.46;PALOMARES VALIENTE, PAULA;1.94;MILLER, CLIFETEANA MC KIVER;0.67;VESELOVSKI, MONIKA;0.58;FERRAGUT CASTILLO, MARINA;1.15;SEGUI CARLES, PAULA;0.04;DA SILVA, KATIA;0.08;WELLS, ANTIONETTE;0.0;HERRERA AREVALO, MIRIAM;1.71;DE LA FUENTE VALDIZAN, ALEJANDRA;1.08;FERRAGUT CASTILLO, MARINA;4.04;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0;WELLS, ANTIONETTE;0.0
ALAMO GONZALEZ, ELENA;17.15;VALIENTE RASTROLLO, PATRICIA;4.65;CAMPS COLLELL, LAURA;1.08;DE LA FUENTE VALDIZAN, ALEJANDRA;2.4;NAVARRETE TRUJILLO, MIREIA;0.41;KRESS, MARINA;0.18;KRESS, MARINA;0.77;ROYO TORRES, MARIA ESTELA;0.22;VALIENTE RASTROLLO, PATRICIA;0.65;ANTOJA ROVIRA, LAURA;0.92;GOMEZ FERREIROS, SARA;0.64;LILJESTRAND, THYRA LINNEA;0.46;GOMEZ IGUAL, ANNA;1.31;CARBO COLOMA, ANNA;1.91;FERRAGUT CASTILLO, MARINA;0.65;PONS MOLINA, INGRID;0.58;PASCUA SUAREZ, MARA LUCILA;1.15;VALIENTE RASTROLLO, PATRICIA;0.04;ALAMO GONZALEZ, ELENA;0.08;PELAEZ SAN GIL, LOURDES;0.0;ALONSO DIEGO, MARIA JOSE;1.71;ARDON, LESLIE;1.08;ARAGONESE PEREZ, VALENTINA ANTONIETA;3.96;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0;PELAEZ SAN GIL, LOURDES;0.0
ALONSO DIEGO, MARIA JOSE;17.04;GOMEZ IGUAL, ANNA;4.5;ANTOJA ROVIRA, LAURA;1.04;BERMEJO MORENO, CLARA SUSANA;2.4;MARCOS BENITO, BLANCA;0.41;GILABERT AVANTE, MONTSERRAT;0.18;MERCADAL ESCOLANO, PAOLA;0.71;GARVAO ZAKRZESKI, SOELI;0.22;MONTESDEOCA LOPEZ, EVA;0.64;CARBO COLOMA, ANNA;0.91;OUVIA MODREGO, CRISTINA;0.64;DIEZ FERNANDEZ, NAIARA;0.46;DE LA FUENTE VALDIZAN, ALEJANDRA;1.28;CHECA JIMENO, MARIA TERESA;1.88;LELAS BENKOVIC, KRISTINA;0.65;MCKAY, SARAH FRANCES;0.57;JIMENEZ GALINDO, ANNA ISABEL;1.14;OLIVA MARTIN, NOELIA;0.04;HILL, JOANNE KAY;0.08;OLIVA MARTIN, NOELIA;0.0;BJELICA, MILKA;1.69;MALLABIABARRENA UGALDE, ITZIAR;1.07;SOUSA DE CARVALHO, CRISTINA;3.92;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;0.0
VALIENTE RASTROLLO, PATRICIA;16.63;JORDANA BOFILL, NOEMI;4.38;INFANTE NUEZ, LORENA;1.04;ALONSO DIEGO, MARIA JOSE;2.35;GARCIA MATA, GEMA;0.41;MUJANOVIC, RAZIJA;0.16;JORNET BARTOLOME, LAURA;0.68;TORNIKIDOU TORNIKIDOU, ELENA;0.22;PIIPARI, REETTA SINIKKA KARINE;0.62;PETROVA, TEODORA ANTONOVA;0.88;GALLEGO VICARIO, SANDRA;0.64;SANTOS LUZ, SILVIA ANDREA;0.46;ANTOJA ROVIRA, LAURA;1.23;ALAMO GONZALEZ, ELENA;1.81;KRESS, MARINA;0.64;DA SILVA SANTOS, KELLY;0.57;SUAREZ UTRERO, ANA MARIA;1.13;GARCIA RODRIGUEZ, LEYRE;0.0;ARGELLO CUENCA, PATRICIA;0.08;VALIENTE RASTROLLO, PATRICIA;0.0;VALERO CEBRIAN, PILAR;1.64;KORPIVAARA, HETA MARIA;1.07;ALONSO DIEGO, MARIA JOSE;3.88;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0
LIMA GARCIA, CINDY ORQUIDEA;16.22;SOUSA DE CARVALHO, CRISTINA;4.36;PELAEZ SAN GIL, LOURDES;1.0;PETROVA, TEODORA ANTONOVA;2.29;CHRISTON, SHAMEKA DE LYNN;0.41;MERCADAL ESCOLANO, PAOLA;0.14;CHECA JIMENO, MARIA TERESA;0.68;ALAA SEGURA, SHEILA;0.21;LILJESTRAND, THYRA LINNEA;0.58;OLIVA MARTIN, NOELIA;0.88;MARAL, PALMIRA CRISTINA;0.63;OLIVA MARTIN, NOELIA;0.44;NAVARRETE TRUJILLO, MIREIA;1.19;PETROVA, TEODORA ANTONOVA;1.76;ARDON, LESLIE;0.64;ROBINSON, ASHLEY KHRISTINA;0.56;SEGUI CARLES, PAULA;1.12;MARIO SOUTO, MARIA ELENA;0.0;DONAIRE MALAGELADA, ELSA;0.08;ARAGONESE PEREZ, VALENTINA ANTONIETA;0.0;BARANOVA, ELENA;1.6;FREIXANET VIEJO, JAEL;1.0;FARRE CASANOVAS, ESTER;3.8;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0;INFANTE NUEZ, LORENA;0.0
JIMENEZ GALINDO, ANNA ISABEL;16.16;SEGUI CARLES, PAULA;4.35;GOMEZ NOVO, MARIA ARANZAZU;0.96;OUVIA MODREGO, CRISTINA;2.27;DENTI MUNTANE, AINA;0.41;SUAREZ UTRERO, ANA MARIA;0.13;ALONSO DIEGO, MARIA JOSE;0.65;MCKAY, SARAH FRANCES;0.2;CARBO COLOMA, ANNA;0.57;LILJESTRAND, THYRA LINNEA;0.85;KORPIVAARA, HETA MARIA;0.63;BERMEJO MORENO, CLARA SUSANA;0.44;LOPEZ VERDU, ALICIA;1.18;NAVARRETE TRUJILLO, MIREIA;1.73;LILJESTRAND, THYRA LINNEA;0.58;PAGE, LINDA A. MURRIEL;0.54;AGUILAR LOPEZ, ELISA;1.08;NOGUEIRA BOVEDA, ALEJANDRA;0.0;JORDANA BOFILL, NOEMI;0.08;STEVENSON, MANDISA ARAMINTA SANURA;0.0;TORNIKIDOU TORNIKIDOU, ELENA;1.58;VALERO CEBRIAN, PILAR;1.0;PETROVA, TEODORA ANTONOVA;3.47;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0;DAPO, AMRA;0.0
HERRERA AREVALO, MIRIAM;15.45;PETROVA, TEODORA ANTONOVA;4.35;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.96;AGUILAR LOPEZ, ELISA;2.27;BJELICA, MILKA;0.41;PODKOVALNIKOVA, OLGA;0.12;PASCUA SUAREZ, MARA LUCILA;0.65;MERCADAL ESCOLANO, PAOLA;0.2;ARDON, LESLIE;0.56;JIMENEZ GALINDO, ANNA ISABEL;0.82;ROYO TORRES, MARIA ESTELA;0.62;SUAREZ UTRERO, ANA MARIA;0.43;DENTI MUNTANE, AINA;1.18;ANTOJA ROVIRA, LAURA;1.73;VALIENTE RASTROLLO, PATRICIA;0.58;PASCUA SUAREZ, MARA LUCILA;0.54;HERRERA AREVALO, MIRIAM;1.0;TILLIS, ICISS;0.0;SEGUI CARLES, PAULA;0.08;DAPO, AMRA;0.0;DOUGLAS, KATHRYN;1.58;OLIVA MARTIN, NOELIA;1.0;JORDANA BOFILL, NOEMI;3.38;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0
SOUSA DE CARVALHO, CRISTINA;15.32;CAMPS COLLELL, LAURA;4.08;DE LA FUENTE VALDIZAN, ALEJANDRA;0.96;FERRARI CALABRO, PAOLA ANDREA;2.24;INFANTE NUEZ, LORENA;0.41;CHECA JIMENO, MARIA TERESA;0.12;CARBO COLOMA, ANNA;0.61;VALIENTE RASTROLLO, PATRICIA;0.19;CHECA JIMENO, MARIA TERESA;0.56;FERRAGUT CASTILLO, MARINA;0.77;CARBO COLOMA, ANNA;0.62;TORRENS SALOM, ALBA;0.42;HERRERA AREVALO, MIRIAM;1.17;MALLABIABARRENA UGALDE, ITZIAR;1.67;MCKAY, SARAH FRANCES;0.57;GILABERT AVANTE, MONTSERRAT;0.53;GARCIA MATA, GEMA;1.0;TODOROVA, VESELKA IVANOVA;0.0;MILTON, DELISHA LACHELL;0.08;INFANTE NUEZ, LORENA;0.0;GALLEGO VICARIO, SANDRA;1.58;FERRAGUT CASTILLO, MARINA;0.96;MONTESDEOCA LOPEZ, EVA;3.24;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0;PONS MOLINA, INGRID;0.0
MARCOS BENITO, BLANCA;15.25;DIEZ FERNANDEZ, NAIARA;4.04;CHECA JIMENO, MARIA TERESA;0.96;SVITLICA, DRAGANA;2.24;HERRADAS MARTIN, IRENE;0.41;PASCUA SUAREZ, MARA LUCILA;0.12;SUAREZ UTRERO, ANA MARIA;0.43;MARAL, PALMIRA CRISTINA;0.19;HERRERA AREVALO, MIRIAM;0.54;CHECA JIMENO, MARIA TERESA;0.76;LELAS BENKOVIC, KRISTINA;0.62;HILL, JOANNE KAY;0.42;CHECA JIMENO, MARIA TERESA;1.16;GOMEZ IGUAL, ANNA;1.62;SUAREZ UTRERO, ANA MARIA;0.57;BOADA XAIRO, HELENA;0.52;JANSONE, LIENE;1.0;GONZALEZ EXPOSITO, SARA;0.0;MALTSI, EVANTHIA;0.08;NAVARRETE TRUJILLO, MIREIA;0.0;QUINTERO CASTELLANO, THANIA;1.54;CARBO COLOMA, ANNA;0.96;HERRERA AREVALO, MIRIAM;3.21;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0
RODRIGUEZ MANSO, LEONOR DEL PILAR;15.11;MARAL, PALMIRA CRISTINA;3.87;FERRARI CALABRO, PAOLA ANDREA;0.96;MARCOS BENITO, BLANCA;2.2;PELAEZ SAN GIL, LOURDES;0.41;DENTI MUNTANE, AINA;0.09;DUBLJEVIC, JELENA;0.38;PASCUA SUAREZ, MARA LUCILA;0.18;HERRADAS MARTIN, IRENE;0.52;OUVIA MODREGO, CRISTINA;0.73;BARANOVA, ELENA;0.62;SANTOS LUZ, HELEN CRISTINA;0.42;SVITLICA, DRAGANA;1.14;HERRERA AREVALO, MIRIAM;1.62;PIRSIC, SANDRA;0.5;MONTESDEOCA LOPEZ, EVA;0.52;JORDANA BOFILL, NOEMI;1.0;ROMERO GARRIDO, SILVIA;0.0;FREIXANET VIEJO, JAEL;0.08;THORBURN, SHONA LOUISE;0.0;OUVIA MODREGO, CRISTINA;1.53;MONTESDEOCA LOPEZ, EVA;0.96;CARBO COLOMA, ANNA;2.91;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0;THORBURN, SHONA LOUISE;0.0
