Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
AGIRRE MUOZ, ARRATE;17.68;ESPIN DE SANCHO, MARIA;4.57;PEA JUBANY, LAURA;1.03;GRETTER, MELISA PAOLA;2.6;LEAUPEPE, GERALDYNN MALAMA;0.38;ROUNDTREE, MARGARET YVETTE;0.17;ROUNDTREE, MARGARET YVETTE;0.79;ROUNDTREE, MARGARET YVETTE;0.22;LUKACOVICOVA, KLAUDIA;0.56;SILVA SERRANO, ROSELIS CAROLINA;0.79;PALAU ALTES, LAIA;0.64;ESTEBAS ARMAS, PAULA;0.43;BRITO HERNANDEZ, CARLA;1.62;LO SYLLA, NOGAYE;2.16;LO SYLLA, NOGAYE;0.68;DIARRA, MAIMOUNA;0.44;ALIAGA ROMERO, LAURA;0.9;BUCH ROSELL, ROSO;0.03;SANCHEZ MARRUFO, BEATRIZ;0.07;PEA BAHAMONDE, CARLA;0.0;ROMERO GONZALEZ, LETICIA;1.33;KOSTOURKOVA, MARIA IVANOVA;1.18;PRIETO MARTINEZ, ALBA;3.92;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0;ALIAGA ROMERO, LAURA;0.0
JAKOVINA, TINA;17.34;GONZALEZ DUARTE, LARA;4.5;PALMA JORGE, ANA MARIA;1.0;BRITO HERNANDEZ, CARLA;2.59;PRIETO MARTINEZ, ALBA;0.38;HERNANDEZ ORTIZ, ZOE;0.16;PUJOL LLUCH, ARIADNA;0.7;GINZO ARANTES, PAULA;0.22;DOMINGUEZ FERNANDEZ, SILVIA;0.56;KOIZAR, SIGRID;0.79;KOIZAR, SIGRID;0.63;PINA TOLOSA, MARIA;0.41;RAVENTOS ROIG, LAIA;1.62;BROTONS PASCUAL, MONTSERRAT;2.13;ZEC, KATARINA;0.67;JESPERSEN, MARIA STEEN;0.44;GOMEZ IGUAL, ANNA;0.9;PEA JUBANY, LAURA;0.03;ALARCON OTERO, TXELL;0.07;ALIAGA ROMERO, LAURA;0.0;HARDEN, ALEXANDRIA LANET;1.33;JESPERSEN, MARIA STEEN;1.15;ZEC, KATARINA;3.73;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0;VAN DEN ADEL, NATALIE ISABELLE;0.0
BRCANINOVIC, MELISA;16.75;STRAUTMANE, PAULA;4.47;DOMINGUEZ FERNANDEZ, SILVIA;1.0;SILVA SERRANO, ROSELIS CAROLINA;2.55;SANCHEZ MARRUFO, BEATRIZ;0.38;TRAHAN DAVIS, CELESTE;0.15;SANGARE, AMINATA BRAHIMA;0.62;JESPERSEN, MARIA STEEN;0.21;PRIETO MARTINEZ, ALBA;0.54;BROTONS PASCUAL, MONTSERRAT;0.77;GERVASINI LACORZANA, AINHOA;0.63;BUCH ROSELL, ROSO;0.4;RAKSANYI, KRISZTINA;1.6;AGIRRE MUOZ, ARRATE;2.12;COULIBALY, MARIAM ALOU;0.67;SEGURA MORENO, LORENA;0.43;GINZO ARANTES, PAULA;0.9;ESPIN DE SANCHO, MARIA;0.03;ORTIZ VIVES, MARIONA;0.07;BAHI BLANQUERA, GEORGINA;0.0;CAZORLA MEDINA, MARIA TERESA;1.3;BETTENCOURT CORREIA, MARIA JOAO;1.15;GONZALEZ DUARTE, LARA;3.67;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0;LIZARAZU HERRERA, MARINA;0.0
HARTMANN, ALINA WAYAN;16.66;KALIN, MARIANNE FANNY;4.4;MAYOMBO, EMMANUELLA KALAMBIE H.;1.0;ALIAGA ROMERO, LAURA;2.5;ALLEN, REBECCA;0.38;SWART, SUNE MARI;0.14;KOIZAR, SIGRID;0.58;AYUSO BAGUR, AINA;0.21;GARCA SALINERO, LAURA;0.54;DOMINGUEZ FERNANDEZ, SILVIA;0.74;ROUNDTREE, MARGARET YVETTE;0.62;NESBITT, VALERIE ADRIANNA;0.4;BROTONS PASCUAL, MONTSERRAT;1.57;GARCIA URLEZAGA, IZASKUN;2.1;TRAHAN DAVIS, CELESTE;0.67;MENDEZ CAMPS, LAURA;0.43;MUHATE PEA, CECILIA;0.89;ALARCON OTERO, TXELL;0.03;GRETTER, MELISA PAOLA;0.07;OMA GIRALT, HELENA;0.0;GARDNER, REBEKA JASMINE;1.26;ALIAGA ROMERO, LAURA;1.13;AGIRRE MUOZ, ARRATE;3.62;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0;ORSILI, ALESSANDRA;0.0
SANCHEZ MARRUFO, BEATRIZ;16.66;ALONSO DE ARMIO RIAO, GRACIA;4.11;ALIAGA ROMERO, LAURA;0.97;GARCA SALINERO, LAURA;2.46;DOMINGUEZ FERNANDEZ, SILVIA;0.38;SANGARE, AMINATA BRAHIMA;0.12;KONE, SIKA;0.53;CRUZ LEBRATO, ANNA;0.2;PALENIKOVA, TEREZIA;0.54;CONDE DURAN, ITSASO;0.72;BUCH ROSELL, ROSO;0.62;DE SANTIAGO OTERO, BEGOA;0.4;LUKACOVICOVA, KLAUDIA;1.56;SALVADORES ALVAREZ, ANGELA;2.08;DIALLO DIENG, UMO DIALLO;0.67;LO SYLLA, NOGAYE;0.42;ESPIN DE SANCHO, MARIA;0.87;ESTEBAS ARMAS, PAULA;0.03;SORIANO CUESTA, CRISTINA;0.06;GOMES DA SILVA, SOFIA CAROLINA;0.0;GARCIA URLEZAGA, IZASKUN;1.24;LEAUPEPE, GERALDYNN MALAMA;1.12;GARCIA URLEZAGA, IZASKUN;3.48;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0
GARCA SALINERO, LAURA;16.58;DE SANTIAGO OTERO, BEGOA;4.1;HARTMANN, ALINA WAYAN;0.94;AGIRRE MUOZ, ARRATE;2.44;RAVENTOS ROIG, LAIA;0.38;LO SYLLA, NOGAYE;0.11;TRAHAN DAVIS, CELESTE;0.52;SANGARE, AMINATA BRAHIMA;0.2;KOIZAR, SIGRID;0.5;PRIETO MARTINEZ, ALBA;0.71;GARI GILABERT, IRENE DEL REBOLLET;0.62;CORNELIUS, LAURA;0.39;LOPEZ TOBI, IHO;1.56;PALENIKOVA, TEREZIA;2.07;DIARRA, MAIMOUNA;0.67;HRUSCAKOVA, ZOFIA;0.41;BROTONS PASCUAL, MONTSERRAT;0.87;MENDEZ CAMPS, LAURA;0.03;BETTENCOURT CORREIA, MARIA JOAO;0.05;ALONSO DE ARMIO RIAO, GRACIA;0.0;IVANOVIC, MILICA;1.21;ALONSO DE ARMIO RIAO, GRACIA;1.11;LOPEZ VIVES, HELENA;3.47;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0;LASS, KADRI ANN;0.0
GELDOF, SERENA LYNN PETRA;16.57;LOPEZ VIVES, HELENA;3.83;ALARCON OTERO, TXELL;0.93;RODRIGUEZ DOMINGUEZ, NATALIA;2.41;LIZARAZU HERRERA, MARINA;0.38;KALIN, MARIANNE FANNY;0.1;SWART, SUNE MARI;0.52;ALONSO DE ARMIO RIAO, GRACIA;0.2;ALONSO DE ARMIO RIAO, GRACIA;0.46;VILLEGAS MARTIN, ALICIA;0.71;PUJOL LLUCH, ARIADNA;0.62;RAKSANYI, KRISZTINA;0.37;VILLEGAS MARTIN, ALICIA;1.5;RAVENTOS ROIG, LAIA;2.07;WHITE, CHATRICE MARIE;0.63;BJORKLUND, ANGELA DEANNE;0.41;ARROJO JIMENEZ, MARIA BELEN;0.83;GERVASINI LACORZANA, AINHOA;0.03;GIL COLLADO, LAURA;0.05;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;CONTELL SANCHIS, CLAUDIA;1.2;SAMUELSON, KARLIE ANNE;1.08;GARCA SALINERO, LAURA;3.42;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0;KALIN, MARIANNE FANNY;0.0
FASOULA, MARIA EMMANOUELA;16.23;GARCIA URLEZAGA, IZASKUN;3.81;BRITO HERNANDEZ, CARLA;0.93;BURANI, AGOSTINA PAOLA;2.38;CRUZ LEBRATO, ANNA;0.38;GIL COLLADO, LAURA;0.1;ALARIE, ISABELLA AUGUSTINE;0.52;KALIN, MARIANNE FANNY;0.2;CONTELL SANCHIS, CLAUDIA;0.45;BURANI, AGOSTINA PAOLA;0.71;VAN DEN ADEL, NATALIE ISABELLE;0.62;SEGURA MORENO, LORENA;0.36;ALIAGA ROMERO, LAURA;1.5;LUKACOVICOVA, KLAUDIA;2.04;SANCHEZ MARRUFO, BEATRIZ;0.62;BRITO HERNANDEZ, CARLA;0.41;LABUCKIENE, GIEDRE;0.82;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ALBERDI LARRUCEA, MARTA;0.05;AGIRRE MUOZ, ARRATE;0.0;GRETTER, MELISA PAOLA;1.2;CONDE DURAN, ITSASO;1.0;VILLEGAS MARTIN, ALICIA;3.38;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0;JAKOVINA, TINA;0.0
ALARIE, ISABELLA AUGUSTINE;15.98;PALMA JORGE, ANA MARIA;3.72;SAMUELSON, KARLIE ANNE;0.92;GARCIA URLEZAGA, IZASKUN;2.19;BETTENCOURT CORREIA, MARIA JOAO;0.37;PARDO HERVIAS, LAURA;0.08;KALIN, MARIANNE FANNY;0.5;BROWN, JOY ALEXIS;0.19;KOSTOURKOVA, MARIA IVANOVA;0.43;ALONSO DE ARMIO RIAO, GRACIA;0.71;MILLER, CHERIN BRITANY;0.62;SORIANO CUESTA, CRISTINA;0.35;GARCIA URLEZAGA, IZASKUN;1.48;RAKSANYI, KRISZTINA;1.97;BROTONS PASCUAL, MONTSERRAT;0.6;LOPEZ TOBI, IHO;0.39;SOLER RAMI, JLIA;0.81;PARRA, FAUSTINE LAURE CLEMENCE;0.0;GOMEZ IGUAL, ANNA;0.05;PARDO HERVIAS, LAURA;0.0;GORECKI, HALEY;1.19;PALAU ALTES, LAIA;0.96;ALARCON OTERO, TXELL;3.3;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0;MENDEZ CAMPS, LAURA;0.0
ESPIN DE SANCHO, MARIA;15.66;SANGARE, AMINATA BRAHIMA;3.62;DE SANTIAGO OTERO, BEGOA;0.9;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.07;N'DIAYE, DJENEBA;0.37;GINZO ARANTES, PAULA;0.07;ALBERDI LARRUCEA, MARTA;0.45;ETXARRI MUNARRIZ, IRATI;0.17;FALL, SOKHNA ADJI;0.43;GARCA SALINERO, LAURA;0.71;NESBITT, VALERIE ADRIANNA;0.61;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.33;LO SYLLA, NOGAYE;1.42;GERVASINI LACORZANA, AINHOA;1.93;GOMES DA SILVA, SOFIA CAROLINA;0.57;GARCA SALINERO, LAURA;0.38;KOIZAR, SIGRID;0.79;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;DE SANTIAGO OTERO, BEGOA;0.05;GLADKOVA, IULLIA;0.0;LOPEZ TOBI, IHO;1.17;PALENIKOVA, TEREZIA;0.89;HARTMANN, ALINA WAYAN;3.22;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0
BROTONS PASCUAL, MONTSERRAT;15.38;PALAU ALTES, LAIA;3.52;STRAUTMANE, PAULA;0.87;MAYOMBO, EMMANUELLA KALAMBIE H.;2.06;HERMIDA HERRAEZ, MARTA;0.37;GOMES DA SILVA, SOFIA CAROLINA;0.07;LO SYLLA, NOGAYE;0.42;OCETE CASTILLO, GABRIELA;0.17;GOMEZ IGUAL, ANNA;0.43;LOPEZ VIVES, HELENA;0.7;PIERRE LOUIS, VIONISE ARON'S;0.6;SOLER RAMI, JLIA;0.33;GARCA SALINERO, LAURA;1.42;ORSILI, ALESSANDRA;1.93;SOLER RAMI, JLIA;0.52;JAKOVINA, TINA;0.38;ESPAA ALMENDRO, MARIA;0.79;FLORES COSTA, LAIA;0.0;CORNELIUS, LAURA;0.04;ZEC, KATARINA;0.0;LO SYLLA, NOGAYE;1.16;GARCA SALINERO, LAURA;0.88;LO SYLLA, NOGAYE;3.11;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0;LOPEZ VIVES, HELENA;0.0
BRITO HERNANDEZ, CARLA;15.09;PUJOL LLUCH, ARIADNA;3.5;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.85;VILARO ARAGONES, ANDREA;1.97;BUCH ROSELL, ROSO;0.37;PALAU ALTES, LAIA;0.07;COULIBALY, MARIAM ALOU;0.41;HERNANDEZ ORTIZ, ZOE;0.16;CASAS CARRERAS, QUERALT;0.39;BETTENCOURT CORREIA, MARIA JOAO;0.7;ARROJO JIMENEZ, MARIA BELEN;0.59;PALENIKOVA, TEREZIA;0.32;ESPAA ALMENDRO, MARIA;1.38;ALARCON OTERO, TXELL;1.9;ALBERDI LARRUCEA, MARTA;0.5;SOLER RAMI, JLIA;0.37;STRAUTMANE, PAULA;0.77;GLADKOVA, IULLIA;0.0;ALARIE, ISABELLA AUGUSTINE;0.04;ATKINSON, TANAYA MECHELLE;0.0;JESPERSEN, MARIA STEEN;1.15;BROTONS PASCUAL, MONTSERRAT;0.87;KOIZAR, SIGRID;3.08;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0;MELGOZA, AMBER;0.0
GERVASINI LACORZANA, AINHOA;14.15;GARCA SALINERO, LAURA;3.5;VILARO ARAGONES, ANDREA;0.83;DE SANTIAGO OTERO, BEGOA;1.9;MENDEZ CAMPS, LAURA;0.37;ARROJO JIMENEZ, MARIA BELEN;0.07;BROTONS PASCUAL, MONTSERRAT;0.4;PALMA JORGE, ANA MARIA;0.16;CONDE DURAN, ITSASO;0.39;PALENIKOVA, TEREZIA;0.68;STRAUTMANE, PAULA;0.59;ALIAGA ROMERO, LAURA;0.3;GONZALEZ DUARTE, LARA;1.37;GONZALEZ DUARTE, LARA;1.83;HARTMANN, ALINA WAYAN;0.5;ZEC, KATARINA;0.37;SANGARE, AMINATA BRAHIMA;0.75;CONDE DURAN, ITSASO;0.0;GARCA SALINERO, LAURA;0.04;SANCHEZ MARRUFO, BEATRIZ;0.0;ESPAA ALMENDRO, MARIA;1.14;KOIZAR, SIGRID;0.83;LUKACOVICOVA, KLAUDIA;3.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0;ARFINENGO DEL CARPIO, CAROLINA;0.0
VILLEGAS MARTIN, ALICIA;13.88;VILLEGAS MARTIN, ALICIA;3.25;GERVASINI LACORZANA, AINHOA;0.77;ESPIN DE SANCHO, MARIA;1.9;FLORES COSTA, LAIA;0.37;KONE, SIKA;0.05;GINZO ARANTES, PAULA;0.3;KNIGHT, LESLIE FAYE;0.13;MONTENEGRO SANTANA, RITA ESTHER;0.39;CONTELL SANCHIS, CLAUDIA;0.6;GONZALEZ DUARTE, LARA;0.59;CONTELL SANCHIS, CLAUDIA;0.3;KOSTOURKOVA, MARIA IVANOVA;1.36;DIAZ CASTELLANO, YURENA;1.83;GIOMI, LYDIA MORA;0.5;FASOULA, MARIA EMMANOUELA;0.37;LOPEZ VIVES, HELENA;0.73;GARCIA DELGADO, VERA;0.0;SAMUELSON, KARLIE ANNE;0.04;DRAMMEH, BINTA MOMMY DAISY;0.0;VILLEGAS MARTIN, ALICIA;1.08;FALL, SOKHNA ADJI;0.82;DE SANTIAGO OTERO, BEGOA;2.95;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0;GERVASINI LACORZANA, AINHOA;0.0
