Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
AGUILAR LOPEZ, ELISA;27.35;CASAS CARRERAS, QUERALT;9.5;MORALES MARTIN, SILVIA;2.92;NDOUR, ASTOU BARRO;6.43;ANTOJA ROVIRA, LAURA;0.47;ROSS, ADRIANNE NICOLE;0.65;GARCIA MATA, GEMA;2.08;RAD, JOVANA;0.31;MURPHY, ESHAYA MARIE;1.54;NICHOLLS GONZALEZ, LAURA;2.12;JACKSON, LAUREN;0.78;CRUZ LEBRATO, ANNA;1.27;SEGUI CARLES, PAULA;3.0;GIMENO MELENDO, LAURA;4.17;SUAREZ UTRERO, ANA MARIA;1.46;GIL COLLADO, LAURA;1.08;GOMEZ FERREIROS, SARA;1.96;TRAORE, ASTOU;0.2;STEN, TIINA IRENE;0.26;DILLONE, ELINE;0.0;JORDANA BOFILL, NOEMI;2.23;CARSON, ESSENCE;2.24;ZLATANOVA, JAKLIN;8.92;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0;DILLONE, ELINE;0.0
DENNETT, MELISSA LOUISE;27.29;SANCHEZ FERNANDEZ, ISABEL;9.42;PARHAM, AJA DANIELLE;2.92;ADAMS, DEMETRESS KEYONIA;6.27;DENTI MUNTANE, AINA;0.47;GARCIA GARCIA, ALBA MARIA;0.62;CRUZ LEBRATO, ANNA;2.04;DIEZ FERNANDEZ, NAIARA;0.31;BORISOVA, EVELINA;1.52;ARGELLO CUENCA, PATRICIA;2.12;DE KLEIJN, MARLOU;0.78;KRIVACEVIC, TIJANA;1.2;DAPO, AMRA;3.0;DE KLEIJN, MARLOU;4.13;BLE, DOUKOLE VANESSA;1.46;TRAORE, AYA;1.04;THORBURN, SHONA LOUISE;1.96;COVINGTON, ARHONDA;0.2;FORASTE GALOBARDES, MIRIAM;0.25;ARIAS ALVAREZ, ALICIA;0.0;VAJDA, ANNA;2.23;ZLATANOVA, JAKLIN;2.2;DOMINGUEZ FERNANDEZ, SILVIA;8.91;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0;ARIAS ALVAREZ, ALICIA;0.0
DANTAS DO AMARAL, DAMIRIS;27.24;GARCIA TORRES, CRISTINA;9.41;NICHOLLS GONZALEZ, LAURA;2.8;AGUILAR LOPEZ, ELISA;6.21;CARBO COLOMA, ANNA;0.47;GARCIA MATA, GEMA;0.62;DENTI MUNTANE, AINA;2.0;PALAU ALTES, LAIA;0.3;GARCIA PIERO, MARIA BEGOA;1.5;GASTAMINZA GANUZA, AMAYA;2.09;ROMERO GONZALEZ, LETICIA;0.78;PARHAM, AJA DANIELLE;1.2;SARR, OUMOUL KHAIRY;2.96;LEE, LISA RENEE;4.13;CARSON, ESSENCE;1.4;DANTAS DO AMARAL, DAMIRIS;1.0;ROMERO GONZALEZ, LETICIA;1.96;GARCIA TORRES, CRISTINA;0.19;GIMENO MELENDO, LAURA;0.25;JACKSON, LAUREN;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;2.2;ROMERO GONZALEZ, LETICIA;2.16;XARGAY CASADEMONT, MARTA;8.88;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0;JACKSON, LAUREN;0.0
JORDANA BOFILL, NOEMI;27.19;ZLATANOVA, JAKLIN;9.2;ORTIZ VIVES, MARIONA;2.77;GARCIA PIERO, MARIA BEGOA;6.19;CRUZ LEBRATO, ANNA;0.47;KOOIJ, LEONIE LOUISE;0.62;BARNERT, ANNE STINA;1.96;CASAS CARRERAS, QUERALT;0.3;CARSON, ESSENCE;1.48;MENENDEZ ANTOLI, CELIA MARIA;2.08;GASTAMINZA GANUZA, AMAYA;0.77;ROSS, ADRIANNE NICOLE;1.19;THORBURN, SHONA LOUISE;2.92;PASCUA SUAREZ, MARA LUCILA;4.12;CARBO COLOMA, ANNA;1.35;ADAMS, DEMETRESS KEYONIA;0.96;MOORE, MAYA APRIL;1.93;CRUZ LEBRATO, ANNA;0.19;STEVENSON, MANDISA ARAMINTA SANURA;0.24;TORCAL BARBA, ROCIO;0.0;MOSBY, TYRONE BERNICE;2.2;COVINGTON, ARHONDA;2.08;NWAGBO, CHINEZE UZOAMAKA;8.72;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0;TORCAL BARBA, ROCIO;0.0
TUUKKANEN, TARU TELLERVO;27.05;GOMEZ KEHSLER, TATIANA WALESKA;9.15;DE KLEIJN, MARLOU;2.73;ORTIZ VIVES, MARIONA;6.12;GARCA SALINERO, LAURA;0.46;MINCIKOVA, JANKA;0.62;GIMENO MARTINEZ, VEGA;1.96;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.3;MENENDEZ ANTOLI, CELIA MARIA;1.46;STEVENSON, MANDISA ARAMINTA SANURA;2.0;KARKLINA, KRISTINE;0.77;GIMENO MELENDO, LAURA;1.17;LEE, LISA RENEE;2.87;SARR, OUMOUL KHAIRY;4.08;BONNER, DEWANNA TENISE;1.35;PEREZ CAPARROS, ROSA;0.96;WAUTERS, ANN;1.92;ORTIZ VIVES, MARIONA;0.19;ROMERO GONZALEZ, LETICIA;0.24;ESPARCIA OMEDAS, CAROLINA;0.0;PIRSIC, SANDRA;2.2;STEVENSON, MANDISA ARAMINTA SANURA;2.05;KARKLINA, KRISTINE;8.69;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0;ESPARCIA OMEDAS, CAROLINA;0.0
RAD, JOVANA;26.92;LEE, LISA RENEE;9.13;DE CIMAN, MARGARET RIAK;2.69;NICHOLLS GONZALEZ, LAURA;6.08;DE KLEIJN, MARLOU;0.46;GIMENO MARTINEZ, VEGA;0.6;ANTOJA ROVIRA, LAURA;1.96;GARCIA MATA, GEMA;0.3;PIRSIC, SANDRA;1.4;PIRSIC, SANDRA;2.0;HONTI, KATALIN;0.77;SARR, OUMOUL KHAIRY;1.12;PODESVOVA, SIMONA;2.83;DAPO, AMRA;4.04;MOSS, DANDRA YUVETT;1.35;COVINGTON, ARHONDA;0.96;XARGAY CASADEMONT, MARTA;1.88;SOTIRIOU, AIKATERINA;0.16;DIEZ FERNANDEZ, NAIARA;0.23;SPEARS, BRITTANY LYNNETTE;0.0;PODESVOVA, SIMONA;2.13;DENTI MUNTANE, AINA;2.04;ROMERO GONZALEZ, LETICIA;8.6;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0;SPEARS, BRITTANY LYNNETTE;0.0
ARGELLO CUENCA, PATRICIA;26.57;DAPO, AMRA;9.08;LEE, LISA RENEE;2.67;DE KLEIJN, MARLOU;6.0;CARSON, ESSENCE;0.46;PALAU ALTES, LAIA;0.56;GARCA SALINERO, LAURA;1.92;BOU LLOVERAS, EVA;0.3;DELGADO PONTES, MARINA;1.39;DE CIMAN, MARGARET RIAK;1.96;ROBINSON, ANGELICA DANIELLE;0.77;NASCIMENTO, FRANCIELE APARECIDA;1.12;GARCIA TORRES, CRISTINA;2.81;PARHAM, AJA DANIELLE;4.0;MORRIS, JENE NICOLE;1.33;ANTOJA ROVIRA, LAURA;0.96;GOMEZ KEHSLER, TATIANA WALESKA;1.88;ROMERO GONZALEZ, LETICIA;0.16;DAPO, AMRA;0.23;DUBLJEVIC, JELENA;0.0;NASCIMENTO, FRANCIELE APARECIDA;2.12;DELGADO PONTES, MARINA;2.04;DENTI MUNTANE, AINA;7.88;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0;DUBLJEVIC, JELENA;0.0
DE SOUZA MACHADO, ERIKA CRISTINA;26.52;YGUERAVIDE VIANA, SANDRA;9.08;JACKSON, LAUREN;2.67;OCETE CASTILLO, GABRIELA;5.92;MENENDEZ ANTOLI, CELIA MARIA;0.46;LEE, LISA RENEE;0.53;PALAU ALTES, LAIA;1.88;SUAREZ UTRERO, ANA MARIA;0.3;AGUILAR LOPEZ, ELISA;1.38;ZLATANOVA, JAKLIN;1.96;SEGUI CARLES, PAULA;0.77;SANCHEZ FERNANDEZ, ISABEL;1.04;VAJDA, ANNA;2.81;INFANTE NUEZ, LORENA;3.88;GASTAMINZA GANUZA, AMAYA;1.3;WAUTERS, ANN;0.96;VEGA REBORA, GISELA VERONICA;1.88;ARGELLO CUENCA, PATRICIA;0.16;NASCIMENTO, FRANCIELE APARECIDA;0.23;JOU COLL, CARLA;0.0;ANTOJA ROVIRA, LAURA;2.09;GARCA SALINERO, LAURA;2.04;CASAS CARRERAS, QUERALT;7.58;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0;JOU COLL, CARLA;0.0
FERNANDEZ FARRES, MARTA;26.39;NWAGBO, CHINEZE UZOAMAKA;9.0;DAPO, AMRA;2.62;GIL COLLADO, LAURA;5.81;NICHOLLS GONZALEZ, LAURA;0.46;CARBO COLOMA, ANNA;0.5;FERNANDEZ FARRES, MARTA;1.88;PABLOS VILLARROEL, LUCIA;0.3;DE CIMAN, MARGARET RIAK;1.38;MORALES MARTIN, SILVIA;1.92;MOSS, DANDRA YUVETT;0.77;VYNUCHALOVA, ROMANA;1.04;PARHAM, AJA DANIELLE;2.8;JACKSON, LAUREN;3.86;DE SOUZA MACHADO, ERIKA CRISTINA;1.3;TUUKKANEN, TARU TELLERVO;0.92;DENTI MUNTANE, AINA;1.85;FERNANDEZ FARRES, MARTA;0.16;MINCIKOVA, JANKA;0.23;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;VYNUCHALOVA, ROMANA;2.08;MENENDEZ ANTOLI, CELIA MARIA;2.04;PALAU ALTES, LAIA;7.52;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.0
LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;25.93;THORBURN, SHONA LOUISE;9.0;KRIVACEVIC, TIJANA;2.53;DAPO, AMRA;5.81;MARCOS BENITO, BLANCA;0.45;BARNERT, ANNE STINA;0.5;TUUKKANEN, TARU TELLERVO;1.85;OUVIA MODREGO, CRISTINA;0.3;GOMEZ KEHSLER, TATIANA WALESKA;1.38;CASAS CARRERAS, QUERALT;1.92;MORRISON JARA, ZIOMARA ESKET;0.77;DAPO, AMRA;1.04;DE CIMAN, MARGARET RIAK;2.77;SEGUI CARLES, PAULA;3.85;VESELA, JANA;1.27;DOMINGUEZ FERNANDEZ, SILVIA;0.91;GARCIA TORRES, CRISTINA;1.85;TRAORE, AYA;0.16;DENTI MUNTANE, AINA;0.23;BALART MELICH, MARLES;0.0;QUINTERO CASTELLANO, THANIA;2.08;DE CIMAN, MARGARET RIAK;2.04;GARCIA PIERO, MARIA BEGOA;7.46;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0;BALART MELICH, MARLES;0.0
GOMEZ KEHSLER, TATIANA WALESKA;25.7;NASCIMENTO, FRANCIELE APARECIDA;8.92;KARKLINA, KRISTINE;2.5;KARKLINA, KRISTINE;5.73;SEGUI CARLES, PAULA;0.45;DENTI MUNTANE, AINA;0.5;MENENDEZ ANTOLI, CELIA MARIA;1.85;SANCHEZ FERNANDEZ, ISABEL;0.3;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.38;DAPO, AMRA;1.92;TRAORE, AYA;0.76;GARCA SALINERO, LAURA;1.0;CASAS CARRERAS, QUERALT;2.65;CARBO COLOMA, ANNA;3.81;JONES, ASJHA;1.24;SARR, OUMOUL KHAIRY;0.88;STEVENSON, MANDISA ARAMINTA SANURA;1.81;SANCHEZ FERNANDEZ, ISABEL;0.15;GONZALEZ CENTENO, MARIA;0.23;CANELLA RODRIGUEZ, MARTA;0.0;COVINGTON, ARHONDA;2.04;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.04;SARR, OUMOUL KHAIRY;7.42;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0;CANELLA RODRIGUEZ, MARTA;0.0
WAUTERS, ANN;25.66;BLE, DOUKOLE VANESSA;8.92;MORRIS, JENE NICOLE;2.47;YGUERAVIDE VIANA, SANDRA;5.72;BARNERT, ANNE STINA;0.45;SUAREZ UTRERO, ANA MARIA;0.5;MORRISON JARA, ZIOMARA ESKET;1.77;MENDEZ MARTINEZ, NEREA;0.29;VYNUCHALOVA, ROMANA;1.36;BORISOVA, EVELINA;1.88;PARHAM, AJA DANIELLE;0.76;GIMENO MARTINEZ, VEGA;1.0;PALAU ALTES, LAIA;2.64;DE CIMAN, MARGARET RIAK;3.77;STEVENSON, MANDISA ARAMINTA SANURA;1.24;NWAGBO, CHINEZE UZOAMAKA;0.88;CASAS CARRERAS, QUERALT;1.81;KRIVACEVIC, TIJANA;0.13;GOMEZ IGUAL, ANNA;0.23;LOUREIRO CURRAS, CRISTINA;0.0;STEVENSON, MANDISA ARAMINTA SANURA;2.0;ORTIZ VIVES, MARIONA;2.0;TRAORE, AYA;7.4;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0;LOUREIRO CURRAS, CRISTINA;0.0
ORTIZ VIVES, MARIONA;25.62;GASTAMINZA GANUZA, AMAYA;8.87;YGUERAVIDE VIANA, SANDRA;2.44;MORRIS, JENE NICOLE;5.67;DELGADO PONTES, MARINA;0.45;MOSBY, TYRONE BERNICE;0.48;BRANTLOVA, TEREZA;1.76;ESPAA ALMENDRO, MARIA;0.29;DENNETT, MELISSA LOUISE;1.36;MURPHY, ESHAYA MARIE;1.81;TUUKKANEN, TARU TELLERVO;0.76;DE CIMAN, MARGARET RIAK;1.0;SOTIRIOU, AIKATERINA;2.63;BORISOVA, EVELINA;3.68;DELGADO PONTES, MARINA;1.22;DAPO, AMRA;0.85;ADAMS, DEMETRESS KEYONIA;1.81;STEN, TIINA IRENE;0.13;KOOIJ, LEONIE LOUISE;0.23;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;SOTIRIOU, AIKATERINA;1.95;DOMINGUEZ FERNANDEZ, SILVIA;1.96;PIRSIC, SANDRA;7.12;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.0
COVINGTON, ARHONDA;25.58;OUVIA MODREGO, CRISTINA;8.38;SANCHEZ FERNANDEZ, ISABEL;2.42;DE CIMAN, MARGARET RIAK;5.65;DAPO, AMRA;0.45;ZLATANOVA, JAKLIN;0.48;CARBO COLOMA, ANNA;1.73;PINA TOLOSA, MARIA;0.29;NICHOLLS GONZALEZ, LAURA;1.32;CARSON, ESSENCE;1.76;NDOUR, ASTOU BARRO;0.75;OUVIA MODREGO, CRISTINA;0.96;GARCA SALINERO, LAURA;2.62;FERRARI CALABRO, PAOLA ANDREA;3.64;MOSBY, TYRONE BERNICE;1.16;THORBURN, SHONA LOUISE;0.85;RAD, JOVANA;1.8;MENENDEZ ANTOLI, CELIA MARIA;0.12;ROBINSON, ANGELICA DANIELLE;0.23;ROMERO GONZALEZ, LETICIA;0.0;GARCIA TORRES, CRISTINA;1.93;JORDANA BOFILL, NOEMI;1.92;ARGELLO CUENCA, PATRICIA;7.08;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0;ROMERO GONZALEZ, LETICIA;0.0
