Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
ROMAN MASEDA, ANA MARIA;15.0;MERCADAL ESCOLANO, PAOLA;3.35;RAMASCO CERECERO, AINARA;0.91;ARGELLO CUENCA, PATRICIA;2.38;CIAPPINA, ROMINA MARIE;0.36;ROMAN ALCANTARILLA, NURIA;0.0;DAVIS, CHELSEA MARIA;0.41;ROMAN ALCANTARILLA, NURIA;0.0;PETEVA, DANIELA ROSENOVA;0.41;DIAZ GOI, LEYRE;0.63;ARROJO JIMENEZ, MARIA BELEN;0.6;VILARO ARAGONES, ANDREA;0.36;LOPEZ TOBI, IHO;1.21;OCETE CASTILLO, GABRIELA;1.68;GOMES DA SILVA, SOFIA CAROLINA;0.5;CABRERA ARGUELLO, PATRICIA;0.42;SYLL, NDEYE AMY;0.82;ALONSO SINGER, ANA;0.05;ABALDE DIAZ, TAMARA;0.09;RUBENE, LINDA;0.0;SYLL, NDEYE AMY;1.14;ORTIZ VIVES, MARIONA;0.73;ADURIZ HERNANI, ONINTZA;2.23;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0;RUBENE, LINDA;0.0
GARCIA MARTIN, MARTA;14.59;ADURIZ HERNANI, ONINTZA;3.09;PEREZ TORRES, TANIA;0.88;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.36;CALVELO AMEIJEIRAS, CLAUDIA;0.36;BLE, DOUKOLE VANESSA;0.0;MANZANARES VICENTE, YLENIA;0.36;BLE, DOUKOLE VANESSA;0.0;QUEVEDO CAIZARES, LAURA;0.4;CIAPPINA, ROMINA MARIE;0.62;GIMENO MARTINEZ, VEGA;0.59;BUCH ROSELL, ROSO;0.36;ROMAN MASEDA, ANA MARIA;1.17;BERMEJO MORENO, CLARA SUSANA;1.67;O'REILLY, ORLA;0.5;ABALDE DIAZ, TAMARA;0.41;GIMENO MARTINEZ, VEGA;0.8;LIEPKALNE, DITA;0.05;OLABARRIA BARINAGARREMENTERIA, IULENE;0.09;MC KENITH, NADIRAH AMIRAH;0.0;CASAS CARRERAS, QUERALT;1.12;RUBENE, LINDA;0.7;CABRERA ARGUELLO, PATRICIA;2.11;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0;MC KENITH, NADIRAH AMIRAH;0.0
BOU LLOVERAS, EVA;14.5;GOMEZ FERREIROS, SARA;3.05;PINA TOLOSA, MARIA;0.88;ORTIZ VIVES, MARIONA;2.27;FREIXANET VIEJO, JAEL;0.35;VUJOVIC, ALEKSANDRA;0.0;BALART MELICH, MARLES;0.25;VUJOVIC, ALEKSANDRA;0.0;ROMAN MASEDA, ANA MARIA;0.39;BERMEJO MORENO, CLARA SUSANA;0.62;DIAZ GOI, LEYRE;0.58;BOU LLOVERAS, EVA;0.35;RUBENE, LINDA;1.15;RUBENE, LINDA;1.65;MADU, NDIDI AWELE;0.48;GARCIA MARTIN, MARTA;0.41;O'REILLY, ORLA;0.8;ROMAN ALCANTARILLA, NURIA;0.0;VIVAS SACRAMENTO, ELISABET;0.09;REDONDO FUENTES, BEATRIZ;0.0;CABRERA ARGUELLO, PATRICIA;1.11;PETEVA, DANIELA ROSENOVA;0.68;ARROYO ZUBELDIA, LAURA;2.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0;REDONDO FUENTES, BEATRIZ;0.0
ABALDE DIAZ, TAMARA;14.43;PINA TOLOSA, MARIA;3.0;QUEVEDO CAIZARES, LAURA;0.8;RUBENE, LINDA;2.15;PINA TOLOSA, MARIA;0.35;BRAVARD, CIERRA  NICHOLE;0.0;ROBINSON, ANGELICA DANIELLE;0.24;BRAVARD, CIERRA  NICHOLE;0.0;BERMEJO MORENO, CLARA SUSANA;0.38;ROMAN MASEDA, ANA MARIA;0.61;ADURIZ HERNANI, ONINTZA;0.58;PINA TOLOSA, MARIA;0.35;VIVAS SACRAMENTO, ELISABET;1.14;ROMAN MASEDA, ANA MARIA;1.56;MONGOMO CARVALLO, MARIA CONCEPCIN;0.43;QUEVEDO CAIZARES, LAURA;0.4;GONZALEZ DUARTE, LARA;0.77;JODAR PORTAS, ANNA;0.0;ORTIZ VIVES, MARIONA;0.09;MANZANARES VICENTE, YLENIA;0.0;ROS CUTRINAS, ELIA;1.07;ADURIZ HERNANI, ONINTZA;0.68;O'REILLY, ORLA;1.75;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0;MANZANARES VICENTE, YLENIA;0.0
MONGOMO CARVALLO, MARIA CONCEPCIN;13.71;ROMAN MASEDA, ANA MARIA;2.94;VIVAS SACRAMENTO, ELISABET;0.68;SOLER SUAREZ, PATRICIA;2.08;OLABARRIA BARINAGARREMENTERIA, IULENE;0.34;MARIN ALCAINE, LAURA;0.0;FORASTE GALOBARDES, MIRIAM;0.14;MARIN ALCAINE, LAURA;0.0;DIAZ GOI, LEYRE;0.37;PETEVA, DANIELA ROSENOVA;0.55;SEGUES ECEIZA, AMAIA;0.57;ALVERSON, VIRGINIA BLANCHE;0.33;MONGOMO CARVALLO, MARIA CONCEPCIN;1.1;QUEVEDO CAIZARES, LAURA;1.55;AGIRREGOIKOA SALCEDO, MIREN;0.41;GONZALEZ DUARTE, LARA;0.38;ALVERSON, VIRGINIA BLANCHE;0.76;MARIN ALCAINE, LAURA;0.0;OCETE CASTILLO, GABRIELA;0.09;SYLL, NDEYE AMY;0.0;GIMENO MARTINEZ, VEGA;1.05;ROMAN MASEDA, ANA MARIA;0.61;PINA TOLOSA, MARIA;1.53;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0;SYLL, NDEYE AMY;0.0
RUBENE, LINDA;13.56;ALONSO SINGER, ANA;2.91;SEGUES ECEIZA, AMAIA;0.68;QUEVEDO CAIZARES, LAURA;1.8;JORDANA BOFILL, NOEMI;0.34;HASSELL, JASMINE;0.0;VEGA REBORA, GISELA VERONICA;0.09;HASSELL, JASMINE;0.0;SEGUES ECEIZA, AMAIA;0.36;QUEVEDO CAIZARES, LAURA;0.55;CARBO COLOMA, ANNA;0.56;RODRIGUEZ MANSO, LEONOR DEL PILAR;0.32;DE KLEIJN, MARLOU;1.06;SOLER SUAREZ, PATRICIA;1.46;ABALDE DIAZ, TAMARA;0.41;DENNETT, MELISSA LOUISE;0.37;VIVAS SACRAMENTO, ELISABET;0.73;HASSELL, JASMINE;0.0;COMFORT, LADY;0.08;ALVERSON, VIRGINIA BLANCHE;0.0;ROYO TORRES, BEATRIZ;1.0;QUEVEDO CAIZARES, LAURA;0.6;AGIRREGOIKOA SALCEDO, MIREN;1.5;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0;ALVERSON, VIRGINIA BLANCHE;0.0
MADU, NDIDI AWELE;13.54;ORTIZ VIVES, MARIONA;2.64;ARROYO ZUBELDIA, LAURA;0.68;PEREZ GUILLEN, MARIA ISABEL;1.75;PEREZ TORRES, TANIA;0.33;CHRISTON, SHAMEKA DE LYNN;0.0;CALVELO AMEIJEIRAS, CLAUDIA;0.05;CHRISTON, SHAMEKA DE LYNN;0.0;ADURIZ HERNANI, ONINTZA;0.32;ADURIZ HERNANI, ONINTZA;0.55;CHATZINIKOLAU, OLGA;0.56;ORTIZ VIVES, MARIONA;0.32;QUEVEDO CAIZARES, LAURA;1.05;PEREZ GUILLEN, MARIA ISABEL;1.42;GARCIA MARTIN, MARTA;0.41;GOMES DA SILVA, SOFIA CAROLINA;0.36;ADURIZ HERNANI, ONINTZA;0.68;CHRISTON, SHAMEKA DE LYNN;0.0;PEREZ GUILLEN, MARIA ISABEL;0.08;PIRSIC, SANDRA;0.0;CARBO COLOMA, ANNA;0.91;ABALDE DIAZ, TAMARA;0.59;SOLER SUAREZ, PATRICIA;1.46;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0;PIRSIC, SANDRA;0.0
SYLL, NDEYE AMY;13.15;AGIRREGOIKOA SALCEDO, MIREN;2.55;MONGOMO CARVALLO, MARIA CONCEPCIN;0.67;VIVAS SACRAMENTO, ELISABET;1.73;GOMEZ NOVO, MARIA ARANZAZU;0.33;LAZARO HERNANDEZ, CRISTINA;0.0;PIRSIC, SANDRA;0.05;LAZARO HERNANDEZ, CRISTINA;0.0;ALVERSON, VIRGINIA BLANCHE;0.29;OLABARRIA BARINAGARREMENTERIA, IULENE;0.5;OLABARRIA BARINAGARREMENTERIA, IULENE;0.55;O'REILLY, ORLA;0.3;GOMEZ FERREIROS, SARA;1.0;SEGUES ECEIZA, AMAIA;1.41;SYLL, NDEYE AMY;0.41;CALVELO AMEIJEIRAS, CLAUDIA;0.32;MONGOMO CARVALLO, MARIA CONCEPCIN;0.67;LAZARO HERNANDEZ, CRISTINA;0.0;GONZALEZ DUARTE, LARA;0.08;OKOCKYTE, SANTA;0.0;ALONSO SINGER, ANA;0.86;DIAZ GOI, LEYRE;0.58;ALONSO SINGER, ANA;1.32;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0;OKOCKYTE, SANTA;0.0
O'REILLY, ORLA;12.84;BOU LLOVERAS, EVA;2.5;BOU LLOVERAS, EVA;0.65;BOU LLOVERAS, EVA;1.7;RAMASCO CERECERO, AINARA;0.33;NAVARRO SIERRA, MARIA PILAR;0.0;MADU, NDIDI AWELE;0.05;NAVARRO SIERRA, MARIA PILAR;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.27;RUBENE, LINDA;0.5;CASAS CARRERAS, QUERALT;0.55;DIAZ CASTELLANO, YURENA;0.29;ALONSO SINGER, ANA;0.95;MONGOMO CARVALLO, MARIA CONCEPCIN;1.33;ROS CUTRINAS, ELIA;0.36;ROMAN MASEDA, ANA MARIA;0.28;PINA TOLOSA, MARIA;0.65;NAVARRO SIERRA, MARIA PILAR;0.0;SEGUES EZEIZA, EDURNE;0.07;MATEOS GARCIA, NURIA;0.0;DIESTE BALLARIN, ELENA;0.85;ALVERSON, VIRGINIA BLANCHE;0.52;FREIXANET VIEJO, JAEL;1.23;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0;MATEOS GARCIA, NURIA;0.0
PINA TOLOSA, MARIA;11.71;BERMEJO MORENO, CLARA SUSANA;2.24;ARGELLO CUENCA, PATRICIA;0.62;MERCADAL ESCOLANO, PAOLA;1.7;GRETTER, MELISA PAOLA;0.33;ESPAA ALMENDRO, MARIA;0.0;GARCIA MARTIN, MARTA;0.05;ESPAA ALMENDRO, MARIA;0.0;RUBENE, LINDA;0.25;ORTIZ VIVES, MARIONA;0.45;BOU LLOVERAS, EVA;0.53;JUNIO MBULITO, IRIS;0.29;SOLER SUAREZ, PATRICIA;0.92;ALONSO SINGER, ANA;1.32;QUEVEDO CAIZARES, LAURA;0.35;ARROYO ZUBELDIA, LAURA;0.27;GIL COLLADO, LAURA;0.64;ESPAA ALMENDRO, MARIA;0.0;ROS CUTRINAS, ELIA;0.07;DELGADO PONTES, MARINA;0.0;BOU LLOVERAS, EVA;0.85;VIVAS SACRAMENTO, ELISABET;0.5;LOPEZ TOBI, IHO;1.16;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0;DELGADO PONTES, MARINA;0.0
QUEVEDO CAIZARES, LAURA;11.25;SOLER SUAREZ, PATRICIA;2.0;RUBENE, LINDA;0.55;MONGOMO CARVALLO, MARIA CONCEPCIN;1.33;ADURIZ HERNANI, ONINTZA;0.31;RALUY ESPADA, NEREA;0.0;DENNETT, MELISSA LOUISE;0.05;RALUY ESPADA, NEREA;0.0;CABRERA ARGUELLO, PATRICIA;0.21;ALVERSON, VIRGINIA BLANCHE;0.38;BALART MELICH, MARLES;0.5;SEGUES EZEIZA, EDURNE;0.27;SEGUES ECEIZA, AMAIA;0.86;ESPARCIA OMEDAS, CAROLINA;1.29;RUBENE, LINDA;0.35;ROYO TORRES, BEATRIZ;0.27;DIAZ GOI, LEYRE;0.63;RALUY ESPADA, NEREA;0.0;ROYO TORRES, BEATRIZ;0.07;GERMAN VELASCO, ICIAR;0.0;PINA TOLOSA, MARIA;0.82;LOPEZ TOBI, IHO;0.47;GOMEZ FERREIROS, SARA;1.15;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0
ALONSO SINGER, ANA;10.02;RUBENE, LINDA;1.8;PEREZ GUILLEN, MARIA ISABEL;0.5;SEGUES ECEIZA, AMAIA;1.14;LOPEZ TOBI, IHO;0.3;MATA BOIX, INES;0.0;BOGOJE, IVONA;0.05;MATA BOIX, INES;0.0;ORTIZ VIVES, MARIONA;0.18;BALART MELICH, MARLES;0.33;LOPEZ TOBI, IHO;0.5;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.27;ESPARCIA OMEDAS, CAROLINA;0.86;VIVAS SACRAMENTO, ELISABET;1.27;DENNETT, MELISSA LOUISE;0.32;SYLL, NDEYE AMY;0.27;QUEVEDO CAIZARES, LAURA;0.55;MATA BOIX, INES;0.0;ROMAN MASEDA, ANA MARIA;0.06;SOLER SUAREZ, PATRICIA;0.0;SEGUES EZEIZA, EDURNE;0.8;O'REILLY, ORLA;0.45;ROMAN MASEDA, ANA MARIA;1.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0;SOLER SUAREZ, PATRICIA;0.0
DIESTE BALLARIN, ELENA;9.34;SEGUES ECEIZA, AMAIA;1.73;BALART MELICH, MARLES;0.42;ALONSO SINGER, ANA;1.14;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.3;COMELLA PONS, PILAR;0.0;THOMAS, KRYSTAL VICTORIA;0.05;COMELLA PONS, PILAR;0.0;BALART MELICH, MARLES;0.17;LOPEZ TOBI, IHO;0.32;RUBENE, LINDA;0.5;BALART MELICH, MARLES;0.25;PEREZ GUILLEN, MARIA ISABEL;0.83;GOMEZ FERREIROS, SARA;1.2;ROYO TORRES, BEATRIZ;0.27;BALART MELICH, MARLES;0.25;ARROYO ZUBELDIA, LAURA;0.5;COMELLA PONS, PILAR;0.0;THOMAS, KRYSTAL VICTORIA;0.05;POP, CLAUDIA MONICA;0.0;QUEVEDO CAIZARES, LAURA;0.8;DIESTE BALLARIN, ELENA;0.45;SEGUES EZEIZA, EDURNE;0.87;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0
SEGUES ECEIZA, AMAIA;8.86;SEGUES EZEIZA, EDURNE;1.73;ALONSO SINGER, ANA;0.41;SEGUES EZEIZA, EDURNE;1.13;SEGUES EZEIZA, EDURNE;0.29;GARCIA URLEZAGA, IZASKUN;0.0;GOMES DA SILVA, SOFIA CAROLINA;0.05;GARCIA URLEZAGA, IZASKUN;0.0;LOPEZ TOBI, IHO;0.16;SOLER SUAREZ, PATRICIA;0.31;MONGOMO CARVALLO, MARIA CONCEPCIN;0.5;MONGOMO CARVALLO, MARIA CONCEPCIN;0.24;PINA TOLOSA, MARIA;0.82;FERNANDEZ FARRES, MARTA;1.19;ARROYO ZUBELDIA, LAURA;0.23;PINA TOLOSA, MARIA;0.24;ALONSO SINGER, ANA;0.45;GARCIA URLEZAGA, IZASKUN;0.0;DIAZ GOI, LEYRE;0.05;BOGOJE, IVONA;0.0;SOLER SUAREZ, PATRICIA;0.77;SEGUES ECEIZA, AMAIA;0.36;DIAZ GOI, LEYRE;0.79;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0;BOGOJE, IVONA;0.0
