Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
CANO MARTINEZ, LAURA;16.47;MORAGA VICENTE, OLGA;4.17;RIVERES ESPARZA, PATRICIA;1.04;PADROS TORTADES, MARIA;2.84;RAMIRO DIAZ, NURIA MARIA;0.41;MORAGA VICENTE, OLGA;0.04;CALLEJON HERRAZ, RAQUEL;0.19;ALVARADO FALCON, DAIZA MARTA;0.15;DELGADO DIAZ-GUEMES, RAQUEL;0.68;---, ANKE;1.12;PADROS TORTADES, MARIA;0.63;---, DESIRE;0.42;ALAMO GONZALEZ, ELENA;1.19;FERNANDEZ FARRES, MARTA;1.8;CALLEJON HERRAZ, RAQUEL;0.38;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.58;DONAIRE MALVELADA, ELSA;0.96;JIMENEZ GALINDO, ANNA ISABEL;0.04;ORTIZ BLANCO, MARIA JOSE;0.12;PEA LESMES, SANDRA;0.0;GOMEZ NOVO, MARIA ARANZAZU;1.85;DONAIRE MALVELADA, ELSA;0.96;LOPEZ VARGAS, MARIA DOLORES;2.36;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0;PEA LESMES, SANDRA;0.0
MARTINEZ PRAT, NURIA;16.28;RAMIREZ RODRIGUEZ, NEREIDA;4.05;CANTERO OSTOS, CRISTINA;1.0;JIMENEZ GALINDO, ANNA ISABEL;2.84;PEREZ CAPARROS, ROSA;0.41;HODGES, DALE;0.04;---, POLONCA;0.17;GOMEZ NOVO, MARIA ARANZAZU;0.15;RODRIGUEZ AVILA, BLANCA;0.67;---, POLONCA;1.12;BERMEJO MORENO, CLARA SUSANA;0.63;AGUILAR LOPEZ, ELISA;0.42;RIVERES ESPARZA, PATRICIA;1.17;CANTERO OSTOS, CRISTINA;1.79;---, ANKE;0.36;CANTERO OSTOS, CRISTINA;0.57;PARRILLA SANCHEZ, NOELIA;0.95;SOLER COMPANY, FRANCISCA;0.04;PAPAILIA, ANTHOULA;0.12;BOSWELL, CATHY LA ORA;0.0;GESTEIRA FERNANDEZ, LIDIA;1.83;DOMINGUEZ BERMEJO, DAVINIA;0.96;LUCHA YESTE, MARIA ROSARIO;2.32;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0;BOSWELL, CATHY LA ORA;0.0
LOPEZ VARGAS, MARIA DOLORES;16.24;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;3.88;BARGALLO DIAZ, MIREIA;1.0;RIVERES ESPARZA, PATRICIA;2.65;JUANES HERNANDEZ, SONIA;0.4;MEYENDO YABAKIA, FRANCOISE;0.04;JONKUTE, INGRIDA;0.16;HERNNDEZ NOVILLO, MARA ANTONIA;0.15;DOMINGUEZ BERMEJO, DAVINIA;0.62;MARTINEZ GILABERTE, INMACULADA;1.08;HOLLAND CORN, KEDRA;0.63;NAJERA CAMACHO, MARIA CARMEN;0.38;PADROS TORTADES, MARIA;1.16;MARTINEZ PRAT, NURIA;1.76;NAVARRETE TRUJILLO, MIREIA;0.33;FERRAGUT CASTILLO, MARINA;0.56;MARTINEZ PRAT, NURIA;0.88;DOMINGUEZ BERMEJO, DAVINIA;0.04;CALLEJON HERRAZ, RAQUEL;0.1;SENRA PEREZ, SUSANA;0.0;CALLEJON HERRAZ, RAQUEL;1.81;GESTEIRA FERNANDEZ, LIDIA;0.96;GOMEZ NOVO, MARIA ARANZAZU;2.2;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0;SENRA PEREZ, SUSANA;0.0
SOLER COMPANY, FRANCISCA;16.17;SOLER COMPANY, FRANCISCA;3.7;JIMENEZ GALINDO, ANNA ISABEL;1.0;SECO SALVADOR, TERESA;2.54;RIVERES ESPARZA, PATRICIA;0.39;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.04;---, HEATRHER;0.14;---, POLIMIA;0.14;GOMEZ SANDO, GERTRUDIS;0.62;CANO MARTINEZ, LAURA;0.95;FERNANDEZ FARRES, MARTA;0.63;LUCHA YESTE, MARIA ROSARIO;0.36;LARA RAMIREZ, SILVIA;1.15;RAMIRO DIAZ, NURIA MARIA;1.75;LLAMAS PAJUELO, MARIA NIEVES;0.3;VIUELA COMPTE, JUDITH;0.54;NAVARRO VIERA, MARIA GUADALUPE;0.88;JORDANA BOFILL, NOEMI;0.04;SOLER COMPANY, FRANCISCA;0.09;VILLAESCUSA GALERA, LAURA;0.0;FERNANDEZ LEON, PAULA;1.8;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.92;CALLEJON HERRAZ, RAQUEL;2.05;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0;VILLAESCUSA GALERA, LAURA;0.0
GOMEZ SANDO, GERTRUDIS;15.56;NAJERA CAMACHO, MARIA CARMEN;3.69;GOMEZ IGLESIAS, REGINA;0.96;NAVARRO VIERA, MARIA GUADALUPE;2.47;REVUELTO SNCHEZ-AGUILERA, MARIA;0.39;DIAZ FERNANDEZ, BEATRIZ;0.04;SOLER ESTEVE, MARTA;0.14;HODGES, DALE;0.12;NAJERA CAMACHO, MARIA CARMEN;0.62;DONAIRE MALVELADA, ELSA;0.91;TARRASON  GONZALEZ, PAULA;0.62;GALLEGO VICARIO, SANDRA;0.35;PEREZ CAPARROS, ROSA;1.14;RIVERES ESPARZA, PATRICIA;1.65;SERRANO BENITO, YOLANDA;0.29;CANO MARTINEZ, LAURA;0.53;PEREZ CAPARROS, ROSA;0.86;SERRANO BENITO, YOLANDA;0.04;DIAZ FERNANDEZ, BEATRIZ;0.09;---, LISA;0.0;AGUILAR LOPEZ, ELISA;1.77;PEA LESMES, SANDRA;0.92;SOLER ESTEVE, MARTA;2.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0;---, LISA;0.0
VILLAR FERNANDEZ, IRIA;15.52;GOMEZ SANDO, GERTRUDIS;3.62;MARTINEZ PRAT, NURIA;0.96;TRABADO MENDEZ, MONTSE;2.45;LUCHA YESTE, MARIA ROSARIO;0.39;LOPEZ VARGAS, MARIA DOLORES;0.04;GRACIA PARDOS, M MERCEDES;0.12;DIAZ FERNANDEZ, BEATRIZ;0.1;ALVARADO FALCON, DAIZA MARTA;0.62;DOMINGUEZ BERMEJO, DAVINIA;0.88;CEBRIAN SCHEURER, ELISABET;0.62;SECO SALVADOR, TERESA;0.35;GOMEZ IGLESIAS, REGINA;1.08;CALLEJON HERRAZ, RAQUEL;1.57;MERCADAL ESCOLANO, PAOLA;0.28;SOLER COMPANY, FRANCISCA;0.52;GOMEZ NOVO, MARIA ARANZAZU;0.85;MARTINEZ GILABERTE, INMACULADA;0.04;JORDANA BOFILL, NOEMI;0.08;SOLER COMPANY, FRANCISCA;0.0;SEGUI CARLES, PAULA;1.71;CALLEJON HERRAZ, RAQUEL;0.9;VILLAR FERNANDEZ, IRIA;1.88;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0;SOLER COMPANY, FRANCISCA;0.0
GOMEZ IGLESIAS, REGINA;15.52;TARRASON  GONZALEZ, PAULA;3.6;CALLEJON HERRAZ, RAQUEL;0.95;ALAA SEGURA, SHEILA;2.31;PADROS TORTADES, MARIA;0.39;---, POLIMIA;0.04;MUJANOVIC, RAZIJA;0.12;MERCADAL ESCOLANO, PAOLA;0.09;GESTEIRA FERNANDEZ, LIDIA;0.61;VILLAESCUSA GALERA, LAURA;0.88;---, MARIE;0.62;QUINTERO CASTELLANO, THANIA;0.35;CALLEJON HERRAZ, RAQUEL;1.05;ALAMO GONZALEZ, ELENA;1.46;---, MARIE;0.28;HERNNDEZ NOVILLO, MARA ANTONIA;0.52;CANO MARTINEZ, LAURA;0.84;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;0.04;LOPEZ VERDU, ALICIA;0.08;INGRAM, LEATHA CORRINNE;0.0;BOSWELL, CATHY LA ORA;1.69;SEGUI CARLES, PAULA;0.86;TARRASON  GONZALEZ, PAULA;1.85;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0;INGRAM, LEATHA CORRINNE;0.0
PEREZ CAPARROS, ROSA;14.81;TRABADO MENDEZ, MONTSE;3.5;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.92;GOMEZ NOVO, MARIA ARANZAZU;2.3;RODRIGUEZ AVILA, BLANCA;0.38;---, JULIA;0.0;SANCHEZ DE LA CAMPA GALN, RAQUEL;0.12;---, JULIA;0.0;MERCADAL ESCOLANO, PAOLA;0.61;SOLER ESTEVE, MARTA;0.86;RIVERES ESPARZA, PATRICIA;0.62;RAMIRO DIAZ, NURIA MARIA;0.35;GESTEIRA FERNANDEZ, LIDIA;1.04;FERNANDEZ LEON, PAULA;1.44;PADROS TORTADES, MARIA;0.28;---, POLONCA;0.5;QUINTERO CASTELLANO, THANIA;0.8;RIVERES ESPARZA, PATRICIA;0.04;BERMEJO MORENO, CLARA SUSANA;0.08;ZINOBILE, JESSICA A.;0.0;MORALES MARTIN, SILVIA;1.62;PADROS TORTADES, MARIA;0.84;HURTADO GALLARDO, ROSA MARIA;1.78;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0;ZINOBILE, JESSICA A.;0.0
TRABADO MENDEZ, MONTSE;14.6;CALLEJON HERRAZ, RAQUEL;3.48;ALAA SEGURA, SHEILA;0.88;ESCOBAR MARTINEZ, ESTHER;2.21;ALAA SEGURA, SHEILA;0.38;SOLER LLAURADO, MIRIAM;0.0;LOPEZ VARGAS, MARIA DOLORES;0.12;SOLER LLAURADO, MIRIAM;0.0;TRABADO MENDEZ, MONTSE;0.6;NAJERA CAMACHO, MARIA CARMEN;0.85;NAVARRETE TRUJILLO, MIREIA;0.61;HURTADO GALLARDO, ROSA MARIA;0.33;SOLER ESTEVE, MARTA;1.0;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;1.42;BOLEDA COLET, ANNA;0.25;SERRANO BENITO, YOLANDA;0.5;RODRIGUEZ AVILA, BLANCA;0.78;VIUELA COMPTE, JUDITH;0.04;BOSWELL, CATHY LA ORA;0.08;MORAGA VICENTE, OLGA;0.0;QUINTERO CASTELLANO, THANIA;1.6;VIUELA COMPTE, JUDITH;0.83;---, LISA;1.64;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0;MORAGA VICENTE, OLGA;0.0
GOMEZ NOVO, MARIA ARANZAZU;14.45;---, MARIE;3.44;GESTEIRA FERNANDEZ, LIDIA;0.87;NAJERA CAMACHO, MARIA CARMEN;2.15;QUINTERO CASTELLANO, THANIA;0.38;HOPE, KIMBERLY;0.0;SOLER COMPANY, FRANCISCA;0.09;HOPE, KIMBERLY;0.0;VILLAESCUSA GALERA, LAURA;0.58;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;0.83;PEA LESMES, SANDRA;0.61;CANO MARTINEZ, LAURA;0.32;DIAZ FERNANDEZ, BEATRIZ;1.0;GOMEZ IGLESIAS, REGINA;1.4;PARRILLA SANCHEZ, NOELIA;0.24;ERB, SUMMER ELISABETH;0.5;BOLEDA COLET, ANNA;0.75;BERMEJO MORENO, CLARA SUSANA;0.04;---, LISA;0.08;JUANES HERNANDEZ, SONIA;0.0;VILLAESCUSA GALERA, LAURA;1.58;PEREZ CAPARROS, ROSA;0.81;SERRANO BENITO, YOLANDA;1.62;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0;JUANES HERNANDEZ, SONIA;0.0
GESTEIRA FERNANDEZ, LIDIA;14.04;LOPEZ VARGAS, MARIA DOLORES;3.32;DONAIRE MALVELADA, ELSA;0.87;MARTINEZ PRAT, NURIA;2.12;VALVERDE HERNANDEZ, MARTA;0.38;CAPIN, KARIN INGELA ELISABETH;0.0;POLLINI, CATARINA;0.08;CAPIN, KARIN INGELA ELISABETH;0.0;LOPEZ VARGAS, MARIA DOLORES;0.56;ALAA SEGURA, SHEILA;0.81;GOMEZ NOVO, MARIA ARANZAZU;0.6;GOMEZ IGLESIAS, REGINA;0.32;NAVARRO VIERA, MARIA GUADALUPE;1.0;MONTESDEOCA LOPEZ, EVA;1.38;ESCOBAR MARTINEZ, ESTHER;0.21;JONKUTE, INGRIDA;0.48;VIUELA COMPTE, JUDITH;0.75;DELGADO DIAZ-GUEMES, RAQUEL;0.04;FERNNDEZ VILLAMARN, LETICIA;0.07;GONZALEZ DIAZ, CARMEN;0.0;LARA RAMIREZ, SILVIA;1.58;LOPEZ VARGAS, MARIA DOLORES;0.76;CANTERO OSTOS, CRISTINA;1.57;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0;GONZALEZ DIAZ, CARMEN;0.0
VALVERDE HERNANDEZ, MARTA;13.83;RIVERES ESPARZA, PATRICIA;3.17;SOLER ESTEVE, MARTA;0.86;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;1.92;---, OLGA;0.37;---, ELENA;0.0;ALAA SEGURA, SHEILA;0.06;---, ELENA;0.0;HERNANDEZ ARENCIBIA, PATRICIA DEL PINO;0.54;RODRIGUEZ AVILA, BLANCA;0.78;DELGADO DIAZ-GUEMES, RAQUEL;0.59;ANTOJA ROVIRA, LAURA;0.31;CANO MARTINEZ, LAURA;0.89;GESTEIRA FERNANDEZ, LIDIA;1.35;SOLER ESTEVE, MARTA;0.21;NAVARRETE TRUJILLO, MIREIA;0.46;GOMEZ SANDO, GERTRUDIS;0.75;CAMPOS DA SILVA DE OLIVEIRA, GEISA ALINE;0.0;BARGALLO DIAZ, MIREIA;0.06;HURTADO GALLARDO, ROSA MARIA;0.0;NAVARRO VIERA, MARIA GUADALUPE;1.53;SERRANO BENITO, YOLANDA;0.71;HERNNDEZ NOVILLO, MARA ANTONIA;1.52;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0;HURTADO GALLARDO, ROSA MARIA;0.0
NAVARRO VIERA, MARIA GUADALUPE;13.59;VILLAR FERNANDEZ, IRIA;2.8;TARRASON  GONZALEZ, PAULA;0.8;SERRANO BENITO, YOLANDA;1.92;SERRANO BENITO, YOLANDA;0.37;GILLON, JENNER;0.0;RODRIGUEZ AVILA, BLANCA;0.06;GILLON, JENNER;0.0;---, LISA;0.52;PARRILLA SANCHEZ, NOELIA;0.76;MEYENDO YABAKIA, FRANCOISE;0.58;GOMEZ NOVO, MARIA ARANZAZU;0.3;ESCOBAR MARTINEZ, ESTHER;0.89;BARGALLO DIAZ, MIREIA;1.31;TARRASON  GONZALEZ, PAULA;0.2;DOMINGUEZ BERMEJO, DAVINIA;0.46;---, LISA;0.72;GILLON, JENNER;0.0;MARTINEZ ESPEJO, CARMEN;0.06;FERNANDEZ LEON, PAULA;0.0;DELGADO DIAZ-GUEMES, RAQUEL;1.52;SOLER COMPANY, FRANCISCA;0.7;BARGALLO DIAZ, MIREIA;1.5;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0;FERNANDEZ LEON, PAULA;0.0
