Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,52,30,"1,73"
2024,Liga Regular Único,"TOURÉ, MAMIGNAN",SPAR GIRONA,51,30,"1,7"
2024,Liga Regular Único,"BUCH ROSELL, ROSO",IDK EUSKOTREN,49,29,"1,69"
2024,Liga Regular Único,"HRISTOVA, BORISLAVA",SPAR GIRONA,50,30,"1,67"
2024,Liga Regular Único,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,50,30,"1,67"
2024,Liga Regular Único,"BIBBY, CHLOE LOUISE",SPAR GIRONA,49,30,"1,63"
2024,Liga Regular Único,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,49,30,"1,63"
2024,Liga Regular Único,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,39,24,"1,63"
2024,Liga Regular Único,"JORIS, INE",OSES CONSTRUCCION,47,29,"1,62"
2024,Liga Regular Único,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,43,27,"1,59"
2024,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,39,25,"1,56"
2024,Liga Regular Único,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,46,30,"1,53"
2024,Liga Regular Único,"MAWULI, STEPHANIE",CASADEMONT ZARAGOZA,46,30,"1,53"
2024,Liga Regular Único,"RAVENTOS ROIG, LAIA",CADI LA SEU,38,25,"1,52"
2024,Liga Regular Único,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,45,30,"1,5"
2024,Liga Regular Único,"MESTRES RICART, GALA",BAXI FERROL,43,29,"1,48"
2024,Liga Regular Único,"MANÉ, MARIE",CASADEMONT ZARAGOZA,29,20,"1,45"
2024,Liga Regular Único,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,41,29,"1,41"
2024,Liga Regular Único,"JUNIO MBULITO, IRIS",IDK EUSKOTREN,24,17,"1,41"
2024,Liga Regular Único,"DODSON, MAYA ANNE CRISENCIA",LOINTEK GERNIKA BIZKAIA,41,29,"1,41"
2024,Liga Regular Único,"YGUERAVIDE VIANA, SANDRA",SPAR GIRONA,41,29,"1,41"
2024,Liga Regular Único,"BUHNER, FRIEDA MIZZI",MOVISTAR ESTUDIANTES,42,30,"1,4"
2024,Liga Regular Único,"HALVARSSON, LOUICE SOFIE LINNÉA",IDK EUSKOTREN,36,26,"1,38"
2024,Liga Regular Único,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,33,24,"1,38"
2024,Liga Regular Único,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,30,22,"1,36"
2024,Liga Regular Único,"RODRIGUEZ ARRIBAS, LUCIA",OSES CONSTRUCCION,38,28,"1,36"
2024,Liga Regular Único,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,32,24,"1,33"
2024,Liga Regular Único,"MUNGO LANZETTI, JULIETA",OSES CONSTRUCCION,33,25,"1,32"
2024,Liga Regular Único,"PRIETO MARTINEZ, ALBA",IDK EUSKOTREN,38,29,"1,31"
2024,Liga Regular Único,"SILA, LUIZE ANNA",CELTA  FEMXA ZORKA,39,30,"1,3"
2024,Liga Regular Único,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,35,27,"1,3"
2024,Liga Regular Único,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,38,30,"1,27"
2024,Liga Regular Único,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,38,30,"1,27"
2024,Liga Regular Único,"FIEBICH, LEONIE",VALENCIA B.C.,19,15,"1,27"
2024,Liga Regular Único,"RIDARD, SEEHIA FELICITE ALEXANDRINE",CADI LA SEU,19,15,"1,27"
