Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/4 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,8,2,4
2024,Play-Offs 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,4,1,4
2024,Play-Offs 1/4 Final,"GRAY, RESHANDA JACQUETA",HOZONO GLOBAL JAIRIS,8,2,4
2024,Play-Offs 1/4 Final,"BUHNER, FRIEDA MIZZI",MOVISTAR ESTUDIANTES,7,2,"3,5"
2024,Play-Offs 1/4 Final,"FRASER, BRIANNA ASHAKI",CASADEMONT ZARAGOZA,7,2,"3,5"
2024,Play-Offs 1/4 Final,"VILARO ARAGONES, ANDREA",PERFUMERIAS AVENIDA,7,2,"3,5"
2024,Play-Offs 1/4 Final,"MELIA, CLAIRE",BAXI FERROL,7,2,"3,5"
2024,Play-Offs 1/4 Final,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,7,2,"3,5"
2024,Play-Offs 1/4 Final,"HEMPE, MERRIT RAMONA",CASADEMONT ZARAGOZA,6,2,3
2024,Play-Offs 1/4 Final,"CARRERA QUINTANA, RAQUEL",VALENCIA B.C.,6,2,3
2024,Play-Offs 1/4 Final,"DELAERE, ANTONIA LAURA A.",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/4 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"MANÉ, MARIE",CASADEMONT ZARAGOZA,2,2,1
2024,Play-Offs 1/4 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,2,2,1
2024,Play-Offs 1/4 Final,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/4 Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,1,1,1
2024,Play-Offs 1/4 Final,"MENENDEZ TORRES, CARLOTA",BAXI FERROL,2,2,1
2024,Play-Offs 1/4 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,2,2,1
2024,Play-Offs 1/4 Final,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,2,2,1
2024,Play-Offs 1/4 Final,"DEMBELE TRAORE, MAMA",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/4 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"COTANO DE JUAN, REBECA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"DELAERE, ANTONIA LAURA A.",PERFUMERIAS AVENIDA,2,2,1
2024,Play-Offs 1/4 Final,"SALVADORES ALVAREZ, ANGELA",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/4 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,2,2,1
