Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/4 Final,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Liga Regular Único,"COULIBALY, MARIAM ALOU",CLUB JOVENTUT BADALONA,302,28,"10,79"
2024,Liga Regular Único,"MUNUNGA, BETHY",KUTXABANK ARASKI,263,26,"10,12"
2024,Liga Regular Único,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,253,30,"8,43"
2024,Liga Regular Único,"HAIDARA, MAIMOUNA",CELTA  FEMXA ZORKA,231,30,"7,7"
2024,Liga Regular Único,"GIOMI, LYDIA MORA",DURÁN MAQUINARIA ENSINO,215,30,"7,17"
2024,Liga Regular Único,"JAMES, KAI AFI GNOZI NONI",SPAR GRAN CANARIA,132,19,"6,95"
2024,Liga Regular Único,"NELSON, CHELSEA KEIANA",HOZONO GLOBAL JAIRIS,102,15,"6,8"
2024,Liga Regular Único,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,202,30,"6,73"
2024,Liga Regular Único,"KONE , SIKA",PERFUMERIAS AVENIDA,199,30,"6,63"
2024,Liga Regular Único,"FAM THIAM, AWA",LOINTEK GERNIKA BIZKAIA,190,30,"6,33"
2024,Liga Regular Único,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,188,30,"6,27"
2024,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,150,25,6
2024,Liga Regular Único,"PALMA JORGE, ANA MARIA",CADI LA SEU,167,29,"5,76"
2024,Liga Regular Único,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,168,30,"5,6"
2024,Liga Regular Único,"ETXARRI MUNARRIZ, IRATI",LOINTEK GERNIKA BIZKAIA,167,30,"5,57"
2024,Liga Regular Único,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,122,22,"5,55"
2024,Liga Regular Único,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,164,30,"5,47"
2024,Liga Regular Único,"GATLING, MARKEISHA CHERTE",CASADEMONT ZARAGOZA,93,17,"5,47"
2024,Liga Regular Único,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,158,29,"5,45"
2024,Liga Regular Único,"PENDANDE MENDES, MARIA DOLORES",IDK EUSKOTREN,159,30,"5,3"
2024,Liga Regular Único,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,153,29,"5,28"
2024,Liga Regular Único,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,97,19,"5,11"
2024,Liga Regular Único,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,152,30,"5,07"
2024,Liga Regular Único,"MELIA, CLAIRE",BAXI FERROL,149,30,"4,97"
2024,Liga Regular Único,"BIBBY, CHLOE LOUISE",SPAR GIRONA,148,30,"4,93"
2024,Liga Regular Único,"DODSON, MAYA ANNE CRISENCIA",LOINTEK GERNIKA BIZKAIA,139,29,"4,79"
2024,Liga Regular Único,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,143,30,"4,77"
2024,Liga Regular Único,"MUREKATETE, BELLA",CADI LA SEU,123,26,"4,73"
2024,Liga Regular Único,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,141,30,"4,7"
2024,Liga Regular Único,"BURANI, AGOSTINA PAOLA",SPAR GRAN CANARIA,136,29,"4,69"
2024,Liga Regular Único,"BAINES, AZANA NAHIMANA",CADI LA SEU,61,17,"3,59"
2024,Liga Regular Único,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,68,19,"3,58"
2024,Liga Regular Único,"MASSEY, BECKY ERNA",IDK EUSKOTREN,107,30,"3,57"
2024,Liga Regular Único,"BECKER, NIYAH CG",IDK EUSKOTREN,64,18,"3,56"
2024,Liga Regular Único,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,84,24,"3,5"
2024,Liga Regular Único,"SILA, LUIZE ANNA",CELTA  FEMXA ZORKA,105,30,"3,5"
2024,Liga Regular Único,"MATAIX GUILL, ANGELA",BAXI FERROL,104,30,"3,47"
2024,Liga Regular Único,"VITOLA, KRISTINE",VALENCIA B.C.,93,27,"3,44"
2024,Liga Regular Único,"FEQUIERE, JESSICA",DURÁN MAQUINARIA ENSINO,102,30,"3,4"
2024,Liga Regular Único,"JUNIO MBULITO, IRIS",IDK EUSKOTREN,57,17,"3,35"
2024,Liga Regular Único,"JOINER, MOIRA MACY",BAXI FERROL,97,29,"3,34"
2024,Liga Regular Único,"MANDIC, ANA",CADI LA SEU,70,21,"3,33"
2024,Liga Regular Único,"RODRIGUEZ ARRIBAS, LUCIA",OSES CONSTRUCCION,93,28,"3,32"
2024,Liga Regular Único,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,93,28,"3,32"
2024,Liga Regular Único,"GERVASINI LACORZANA , AINHOA",CADI LA SEU,96,29,"3,31"
2024,Liga Regular Único,"CRUZ LEBRATO, ANNA",CLUB JOVENTUT BADALONA,95,30,"3,17"
2024,Liga Regular Único,"BUENAVIDA ESTEVEZ, ELENA",LOINTEK GERNIKA BIZKAIA,91,29,"3,14"
