Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,C.SM Reina Final,"LATORRE ALCANTARA, ISABEL",MOVISTAR ESTUDIANTES,-2,1,-2
2024,C.SM Reina Final,"BECKER, NIYAH CG",SPAR GRAN CANARIA,-2,1,-2
2024,C.SM Reina Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,-2,1,-2
2024,C.SM Reina Final,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,-7,2,"-3,5"
2024,C.SM Reina 1/2 Final,"BIBBY, CHLOE LOUISE",SPAR GIRONA,46,2,23
2024,C.SM Reina 1/2 Final,"AYUSO BAGUR, AINA",HOZONO GLOBAL JAIRIS,40,2,20
2024,C.SM Reina 1/2 Final,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,19,1,19
2024,C.SM Reina 1/2 Final,"MACK, NATASHA NICOLE",SPAR GIRONA,38,2,19
2024,C.SM Reina 1/2 Final,"LUNDQUIST, KLARA MARIA SUSSANE",SPAR GIRONA,35,2,"17,5"
2024,C.SM Reina 1/2 Final,"EVANS, SHANTE MARIE",CASADEMONT ZARAGOZA,35,2,"17,5"
2024,C.SM Reina 1/2 Final,"MARTIN CARRION, IYANA",PERFUMERIAS AVENIDA,34,2,17
2024,C.SM Reina 1/2 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,32,2,16
2024,C.SM Reina 1/2 Final,"EZEIGBO, NNEKA CHIZOBA",SPAR GRAN CANARIA,16,1,16
2024,C.SM Reina 1/2 Final,"ROMERO GONZALEZ, LETICIA",VALENCIA B.C.,15,1,15
2024,C.SM Reina 1/2 Final,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,15,1,15
2024,C.SM Reina 1/2 Final,"FAM THIAM, AWA",LOINTEK GERNIKA BIZKAIA,15,1,15
2024,C.SM Reina 1/2 Final,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,29,2,"14,5"
2024,C.SM Reina 1/2 Final,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,28,2,14
2024,C.SM Reina 1/2 Final,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,28,2,14
2024,C.SM Reina 1/2 Final,"ETXARRI MUNARRIZ, IRATI",LOINTEK GERNIKA BIZKAIA,13,1,13
2024,C.SM Reina 1/2 Final,"ORTIZ VIVES, MARIONA",CASADEMONT ZARAGOZA,26,2,13
2024,C.SM Reina 1/2 Final,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,13,1,13
2024,C.SM Reina 1/2 Final,"WESTERIK, LAURA",LOINTEK GERNIKA BIZKAIA,12,1,12
2024,C.SM Reina 1/2 Final,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,10,1,10
2024,C.SM Reina 1/2 Final,"FASOULA, MARIA EMMANOUELA",PERFUMERIAS AVENIDA,20,2,10
2024,C.SM Reina 1/2 Final,"PUEYO MELCHOR, HELENA",CASADEMONT ZARAGOZA,20,2,10
