Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2020,Liga Regular Único,"NYINGIFA, ATONYE JENNIFER",MOVISTAR ESTUDIANTES,1,29,"0,03"
2020,Liga Regular Único,"TRAHAN DAVIS, CELESTE",VALENCIA B.C.,1,30,"0,03"
2020,Liga Regular Único,"BROWN , JOY ALEXIS",KUTXABANK ARASKI,1,30,"0,03"
2020,Liga Regular Único,"JAMES, KAI AFI GNOZI NONI",SPAR GRAN CANARIA,1,30,"0,03"
2020,Liga Regular Único,"GARCÍA SALINERO, LAURA",IDK EUSKOTREN,1,30,"0,03"
2020,Liga Regular Único,"RODRIGUEZ MANSO, LEONOR DEL PILAR",PERFUMERIAS AVENIDA,1,30,"0,03"
2020,Liga Regular Único,"ERAUNCETAMURGIL AYESTARAN, MARIA",IDK EUSKOTREN,1,30,"0,03"
2020,Liga Regular Único,"KALIN, MARIANNE FANNY",EMBUTIDOS PAJARIEL BEMBIBRE PD,1,29,"0,03"
2020,Liga Regular Único,"TIRERA, MEIYA",IDK EUSKOTREN,1,30,"0,03"
2020,Liga Regular Único,"MILIC, NIKOLINA",PERFUMERIAS AVENIDA,1,29,"0,03"
2020,Liga Regular Único,"LO SYLLA, NOGAYE",LOINTEK GERNIKA BIZKAIA,1,29,"0,03"
2020,Liga Regular Único,"RHINE, SARA",EMBUTIDOS PAJARIEL BEMBIBRE PD,1,30,"0,03"
2020,Liga Regular Único,"GELDOF, SERENA LYNN PETRA",CADI LA SEU,1,30,"0,03"
2020,Liga Regular Único,"GOMES DA SILVA, SOFIA CAROLINA",MOVISTAR ESTUDIANTES,1,29,"0,03"
2020,Liga Regular Único,"ATKINSON, TANAYA MECHELLE",CIUDAD DE LA LAGUNA TENERIFE,1,30,"0,03"
2014,Liga Regular Único,"MAZIC, MIRNA",GERNIKA BIZKAIA,1,13,"0,08"
2014,Liga Regular Único,"CALVO DIAZ, ANA BEGOÑA",MANN-FILTER,1,26,"0,04"
2014,Liga Regular Único,"PIRSIC, SANDRA",ZAMARAT,1,25,"0,04"
2013,Play-Offs Final,"NICHOLLS GONZALEZ, LAURA",RIVAS ECOPOLIS,1,5,"0,2"
2009,REGULAR ÚNICO,"ARGÜELLO CUENCA, PATRICIA",GCANARIA 2014 CAJA DE CANARI,1,26,"0,04"
2008,REGULAR ÚNICO,"BELJANSKI, MILICA",REAL CLUB CELTA INDEPO,3,23,"0,13"
2008,REGULAR ÚNICO,"ROYO TORRES, MARIA ESTELA",MANN FILTER ZARAGOZA,2,26,"0,08"
2008,REGULAR ÚNICO,"STAMPALIJA, PETRA",PERFUMERIAS AVENIDA,1,26,"0,04"
2007,REGULAR ÚNICO,"PONS MOLINA, INGRID",EBE PROMOCIONES SANTA EULALIAI,1,26,"0,04"
2007,REGULAR ÚNICO,"SARENAC, RANKICA",RIVAS FUTURA,1,26,"0,04"
2006,REGULAR ÚNICO,"SANCHEZ FERNANDEZ, ISABEL",ACIS INCOSA LEON,7,26,"0,27"
2006,REGULAR ÚNICO,"CASTRO MARQUES, IZIANE",HONDARRIBIA-IRÚN,3,13,"0,23"
2006,REGULAR ÚNICO,"IVEZIC, JELENA",EBE PROMOCIONES-PDV STA.EULALI,2,25,"0,08"
2005,REGULAR,"DIENG, FATOU",EBE PROMOCIONES-PDV STA.EULALI,1,26,"0,04"
2005,REGULAR,"SALGADO SANCHEZ, IRENE",ACIS INCOSA LEON,1,26,"0,04"
2004,REGULAR,"BENNINGFIELD, JENNIFER ANN",USP CEU - ADECCO ESTUDIANTES,3,26,"0,12"
2004,REGULAR,"STARBIRD, CATHARINE EVELYN",USP CEU - ADECCO ESTUDIANTES,1,26,"0,04"
2003,LIGA REGULAR ÚNICO,"CEBRIAN SCHEURER, ELISABET",USP CEU - ADECCO ESTUDIANTES,8,26,"0,31"
2003,LIGA REGULAR ÚNICO,"GARCIA TORRES, CRISTINA",C.B. PUIG D`EN VALLS SANTA EUL,3,23,"0,13"
2003,LIGA REGULAR ÚNICO,"VILLAESCUSA GALERA, LAURA",RIVAS FUTURA,1,26,"0,04"
2002,LIGA REGULAR ÚNICO,"---, ELENA",FILTROS MANN ZARAGOZA,5,26,"0,19"
2002,LIGA REGULAR ÚNICO,"ANTOJA ROVIRA, LAURA",CADI LA SEU D´URGELL,1,26,"0,04"
2001,LIGA REGULAR ÚNICO,"DIETEL, ALKE",CBN,1,21,"0,05"
2001,LIGA REGULAR ÚNICO,"CABALLERO BASURTO, VIRGINIA",UNIVERSIDAD DE OVIEDO,1,19,"0,05"
2001,LIGA REGULAR ÚNICO,"TRANQUILLI, ALLISON",BALONCESTO CIUDAD DE BURGOS,1,26,"0,04"
2000,LIGA REGULAR,"REMIRO LEÓN, MARÍA",C.B.N.,4,26,"0,15"
2000,LIGA REGULAR,"LOPEZ VARGAS, MARIA DOLORES",ANDALUCIA SOLO HAY UNA,1,24,"0,04"
1999,LIGA REGULAR ÚNICO,"VALERO CEBRIAN, PILAR",R.CLUB CELTA BANCO SIMEON,3,20,"0,15"
1999,LIGA REGULAR ÚNICO,"ARMENTA MONTEAGUDO, MARUXA",C.D. ENSINO,1,25,"0,04"
1998,LIGA REGULAR,"VERDE ESPINOSA, PILAR",REAL CANOE,1,22,"0,05"
1998,LIGA REGULAR,"GRANDE FLORES, LAURA",BANCO SIMEON,1,24,"0,04"
1997,LIGA REGULAR,"FERRER ADELANTADO, MARIA TERESA",GODELLA,3,14,"0,21"
1997,LIGA REGULAR,"ALAMO GONZALEZ, ELENA",SANDRA G. CANARIA,1,12,"0,08"
1997,LIGA REGULAR,"EGLITE, LINDA",T. ROMA´S CANOE,1,13,"0,08"
1997,LIGA REGULAR,"ANULA ALAMEDA, NIEVES",POOL GETAFE,1,21,"0,05"
