Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Play-Offs 1/4 Final,"ALEXANDER, KAYLA JANINE",VALENCIA B.C.,5,2,"2,5"
2024,Play-Offs 1/4 Final,"SANTIBAÑEZ HERRERO, INES",CLUB JOVENTUT BADALONA,5,2,"2,5"
2024,Play-Offs 1/4 Final,"BURA, PATRICIA",MOVISTAR ESTUDIANTES,4,2,2
2024,Play-Offs 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,1,1,1
2024,Play-Offs 1/4 Final,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/4 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,2,2,1
2024,Play-Offs 1/4 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,2,2,1
2024,Play-Offs 1/4 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,1,2,"0,5"
2024,Play-Offs 1/4 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"MESTRES RICART, GALA",BAXI FERROL,1,2,"0,5"
2024,Play-Offs 1/4 Final,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,1,1,1
2024,Play-Offs 1/4 Final,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,2,2,1
2024,Play-Offs 1/4 Final,"TATE, IMANI TY LEAH",SPAR GIRONA,2,2,1
2024,Play-Offs 1/4 Final,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,2,2,1
2024,Play-Offs 1/4 Final,"OMA GIRALT, HELENA",CASADEMONT ZARAGOZA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"LEKOVIC, MARIJA",PERFUMERIAS AVENIDA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,1,2,"0,5"
2024,Play-Offs 1/4 Final,"SARAVIA LOGROÑO, PAULA",MOVISTAR ESTUDIANTES,1,2,"0,5"
2024,Play-Offs 1/4 Final,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,1,2,"0,5"
2024,Play-Offs 1/4 Final,"HRISTOVA, BORISLAVA",SPAR GIRONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"GELDOF, SERENA LYNN PETRA",CLUB JOVENTUT BADALONA,1,2,"0,5"
2024,Play-Offs 1/4 Final,"MESTRES RICART, GALA",BAXI FERROL,1,2,"0,5"
2024,Liga Regular Único,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,105,30,"3,5"
2024,Liga Regular Único,"MUREKATETE, BELLA",CADI LA SEU,88,26,"3,38"
