Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"MAVUNGA, TAFADZWA STEPHANIE PAULA",VALENCIA B.C.,88,30,"2,93"
2024,Liga Regular Único,"DEMBELE, GNERE ALIMA",CLUB JOVENTUT BADALONA,86,30,"2,87"
2024,Liga Regular Único,"WESTERIK, LAURA",LOINTEK GERNIKA BIZKAIA,86,30,"2,87"
2024,Liga Regular Único,"GATLING, MARKEISHA CHERTE",CASADEMONT ZARAGOZA,33,17,"1,94"
2024,Liga Regular Único,"ERJAVEC, KARLA",SPAR GRAN CANARIA,58,30,"1,93"
2024,Liga Regular Único,"TOPUZOVIC, KRISTINA",MOVISTAR ESTUDIANTES,58,30,"1,93"
2024,Liga Regular Único,"FIEBICH, LEONIE",VALENCIA B.C.,29,15,"1,93"
2024,Liga Regular Único,"CASAS CARRERAS, QUERALT",VALENCIA B.C.,52,27,"1,93"
2024,Liga Regular Único,"MUNUNGA, BETHY",KUTXABANK ARASKI,50,26,"1,92"
2024,Liga Regular Único,"BECKER, NIYAH CG",IDK EUSKOTREN,34,18,"1,89"
2024,Liga Regular Único,"JOINER, MOIRA MACY",BAXI FERROL,54,29,"1,86"
2024,Liga Regular Único,"CALDWELL, MAYA DENISE",SPAR GIRONA,35,19,"1,84"
2024,Liga Regular Único,"BURANI, AGOSTINA PAOLA",SPAR GRAN CANARIA,53,29,"1,83"
2024,Liga Regular Único,"GONZALEZ DUARTE , LARA",IDK EUSKOTREN,48,27,"1,78"
2024,Liga Regular Único,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,53,30,"1,77"
2024,Liga Regular Único,"HALVARSSON, LOUICE SOFIE LINNÉA",IDK EUSKOTREN,46,26,"1,77"
2024,Liga Regular Único,"BUCH ROSELL, ROSO",IDK EUSKOTREN,51,29,"1,76"
2024,Liga Regular Único,"ALARCON OTERO, TXELL",HOZONO GLOBAL JAIRIS,51,29,"1,76"
2024,Liga Regular Único,"TURNER, YVONNE NICOLE",VALENCIA B.C.,51,29,"1,76"
2024,Liga Regular Único,"FLORES COSTA, LAIA",CASADEMONT ZARAGOZA,42,24,"1,75"
2024,Liga Regular Único,"HRISTOVA, BORISLAVA",SPAR GIRONA,52,30,"1,73"
2024,Liga Regular Único,"MUNGO LANZETTI, JULIETA",OSES CONSTRUCCION,43,25,"1,72"
2024,Liga Regular Único,"CARTER, ARICA DERRIS",PERFUMERIAS AVENIDA,45,27,"1,67"
2024,Liga Regular Único,"RAMETTE, ELISE CLAUDINE",CLUB JOVENTUT BADALONA,50,30,"1,67"
2024,Liga Regular Único,"ALONSO DE ARMIÑO RIAÑO, GRACIA",MOVISTAR ESTUDIANTES,50,30,"1,67"
2024,Liga Regular Único,"VITOLA, KRISTINE",VALENCIA B.C.,45,27,"1,67"
2024,Liga Regular Único,"BREWER, BRITTANY AUTUMN",KUTXABANK ARASKI,46,28,"1,64"
2024,Liga Regular Único,"MASSEY, BILLIE KIM",HOZONO GLOBAL JAIRIS,49,30,"1,63"
2024,Liga Regular Único,"WHITTLE, MARENA JOSEPHINE",MOVISTAR ESTUDIANTES,31,19,"1,63"
2024,Liga Regular Único,"FINGALL, NADIA ANGELIQUE",VALENCIA B.C.,46,29,"1,59"
2024,Liga Regular Único,"DOMINGUEZ FERNANDEZ, SILVIA",PERFUMERIAS AVENIDA,38,24,"1,58"
2024,Liga Regular Único,"PIERRE LOUIS, VIONISE ARON'S",SPAR GIRONA,38,24,"1,58"
2024,Liga Regular Único,"PIERA FLO, LAURA",CLUB JOVENTUT BADALONA,47,30,"1,57"
2024,Liga Regular Único,"HERMOSA MONREAL, NEREA",CASADEMONT ZARAGOZA,39,25,"1,56"
2024,Liga Regular Único,"FEQUIERE, JESSICA",DURÁN MAQUINARIA ENSINO,46,30,"1,53"
2024,Liga Regular Único,"SOLER RAMIÓ, JÚLIA",CADI LA SEU,45,30,"1,5"
2024,Liga Regular Único,"TORRENS SALOM, ALBA",VALENCIA B.C.,43,29,"1,48"
2024,Liga Regular Único,"VAN DEN ADEL, NATALIE ISABELLE",KUTXABANK ARASKI,41,28,"1,46"
2024,Liga Regular Único,"DJIU MORRO, NOA MARIA",BAXI FERROL,41,28,"1,46"
2024,Liga Regular Único,"NYSTROM, ELLEN ADINA",CASADEMONT ZARAGOZA,40,28,"1,43"
2024,Liga Regular Único,"IAGUPOVA, ALINA",VALENCIA B.C.,38,27,"1,41"
2024,Liga Regular Único,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,38,27,"1,41"
2024,Liga Regular Único,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,35,25,"1,4"
2024,Liga Regular Único,"WONE ARANAZ, AIXA",OSES CONSTRUCCION,41,30,"1,37"
2024,Liga Regular Único,"BRCANINOVIC, MELISA",CASADEMONT ZARAGOZA,38,28,"1,36"
2024,Liga Regular Único,"BAINES, AZANA NAHIMANA",CADI LA SEU,23,17,"1,35"
2024,Liga Regular Único,"MOLLENHAUER, ALEXANDRA JOY",DURÁN MAQUINARIA ENSINO,37,28,"1,32"
2024,Liga Regular Único,"FLOREZ GETINO, ALICIA",VALENCIA B.C.,34,26,"1,31"
2024,Liga Regular Único,"MUHATE PEÑA, CECILIA",DURÁN MAQUINARIA ENSINO,38,29,"1,31"
2024,Liga Regular Único,"BANASZAK, LILIANA ALEKSANDRA",MOVISTAR ESTUDIANTES,39,30,"1,3"
2024,Liga Regular Único,"MANÉ, MARIE",CASADEMONT ZARAGOZA,26,20,"1,3"
2024,Liga Regular Único,"RAVENTOS ROIG, LAIA",CADI LA SEU,32,25,"1,28"
2024,Liga Regular Único,"BERMEJO ESCRIBANO, DEVA",CLUB JOVENTUT BADALONA,19,15,"1,27"
2024,Liga Regular Único,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,38,30,"1,27"
2024,Liga Regular Único,"MATA GALINDO, MARINA",CADI LA SEU,29,24,"1,21"
2024,Liga Regular Único,"CRUZ LEBRATO, ANNA",CLUB JOVENTUT BADALONA,36,30,"1,2"
2024,Liga Regular Único,"ETXARRI MUNARRIZ, IRATI",LOINTEK GERNIKA BIZKAIA,36,30,"1,2"
2024,Liga Regular Único,"JESPERSEN , MARIA STEEN",PERFUMERIAS AVENIDA,18,15,"1,2"
2024,Liga Regular Único,"GRANDE PARDO, CARMEN",HOZONO GLOBAL JAIRIS,31,26,"1,19"
2024,Liga Regular Único,"BURA, PATRICIA",MOVISTAR ESTUDIANTES,20,17,"1,18"
2024,Liga Regular Único,"JORIS, INE",OSES CONSTRUCCION,34,29,"1,17"
2024,Liga Regular Único,"POSPÍŠILOVÁ, JULIE",BAXI FERROL,35,30,"1,17"
