Temporada,Grupo,Jugador,Equipo,Tot,Part,Med
2024,Liga Regular Único,"CHERY, KENDRA MARIE-CHRISTIANE",LOINTEK GERNIKA BIZKAIA,45,30,"1,5"
2024,Liga Regular Único,"GIL COLLADO, LAURA",PERFUMERIAS AVENIDA,44,30,"1,47"
2024,Liga Regular Único,"CAMILION CUCCARO, JUANA",MOVISTAR ESTUDIANTES,29,30,"0,97"
2024,Liga Regular Único,"SOLER RAMIÓ, JÚLIA",CADI LA SEU,29,30,"0,97"
2024,Liga Regular Único,"DJIU MORRO, NOA MARIA",BAXI FERROL,27,28,"0,96"
2024,Liga Regular Único,"VITOLA, KRISTINE",VALENCIA B.C.,25,27,"0,93"
2024,Liga Regular Único,"HILL, SAMANTHA ELIZABETH HOLLIDAY",KUTXABANK ARASKI,28,30,"0,93"
2024,Liga Regular Único,"MATA GALINDO, MARINA",CADI LA SEU,22,24,"0,92"
2024,Liga Regular Único,"MASSEY, BECKY ERNA",IDK EUSKOTREN,27,30,"0,9"
2024,Liga Regular Único,"GRETTER, MELISA PAOLA",SPAR GRAN CANARIA,27,30,"0,9"
2024,Liga Regular Único,"MOLLENHAUER, ALEXANDRA JOY",DURÁN MAQUINARIA ENSINO,25,28,"0,89"
2024,Liga Regular Único,"MILLAN MODIA, BLANCA",BAXI FERROL,24,27,"0,89"
2024,Liga Regular Único,"ATKINSON, TANAYA MECHELLE",CASADEMONT ZARAGOZA,25,28,"0,89"
2024,Liga Regular Único,"JANKOVIC, MASA",PERFUMERIAS AVENIDA,22,25,"0,88"
2024,Liga Regular Único,"BERTSCH, MORGAN QUINN",HOZONO GLOBAL JAIRIS,26,30,"0,87"
2024,Liga Regular Único,"JORIS, INE",OSES CONSTRUCCION,25,29,"0,86"
2024,Liga Regular Único,"CANELLA RODRIGUEZ, MARTA",SPAR GIRONA,25,30,"0,83"
2024,Liga Regular Único,"CONTELL SANCHIS, CLAUDIA",SPAR GRAN CANARIA,24,30,"0,8"
2024,Liga Regular Único,"SAMSON, CLEMENTINE",CELTA  FEMXA ZORKA,24,30,"0,8"
2024,Liga Regular Único,"CASTEDO POTENTE, ESTHER",DURÁN MAQUINARIA ENSINO,24,30,"0,8"
2024,Liga Regular Único,"MUNGO LANZETTI, JULIETA",OSES CONSTRUCCION,20,25,"0,8"
2024,Liga Regular Único,"LÓPEZ-SÉNÉCHAL, LOU",HOZONO GLOBAL JAIRIS,21,27,"0,78"
