Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
ARROYO ZUBELDIA, LAURA;15.03;FORASTE GALOBARDES, MIRIAM;3.3;OLABARRIA BARINAGARREMENTERIA, IULENE;0.68;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.8;SIMPSON, EILIDH LAURA;0.37;VEGA REBORA, GISELA VERONICA;0.04;GASTAMINZA GANUZA, AMAYA;0.24;DE SA CASTRO NEVES, CATARINA;0.15;GARCIA URLEZAGA, IZASKUN;0.45;MORENO TRECEO, ESTHER;0.64;EVERS, EMILY ANN;0.6;BUCH ROSELL, ROSO;0.35;RODRIGUEZ DOMINGUEZ, NATALIA;1.12;STANACEV, ALEKSANDRA;1.62;BEREZIARTU AGIRRE, EIDER;0.58;FORASTE GALOBARDES, MIRIAM;0.43;ARROYO ZUBELDIA, LAURA;0.91;PEDROSA GARCIA, ELENA;0.0;THIAM, OUMOUL  KHAIRY;0.05;EDWARDS, ARIEL JOY;0.0;LIZARAZU JAUREGI, INTZA;1.32;COULIBALY, MARIAM ALOU;0.81;KAMARA, NDEYE THIAMA;2.2;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0
GERMAN VELASCO, ICIAR;14.75;URIA OLAIZOLA, NAROA;2.95;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.68;ARROYO ZUBELDIA, LAURA;1.78;BETTENCOURT CORREIA, MARIA JOAO;0.37;VITOLA, KRISTINE;0.04;ERAUNCETAMURGIL AYESTARAN, MARIA;0.24;SARR, OUMOUL KHAIRY;0.14;BETTENCOURT CORREIA, MARIA JOAO;0.42;LAZARO CASTILLERO, YAIZA;0.62;LO SYLLA, NOGAYE;0.59;OLABARRIA BARINAGARREMENTERIA, IULENE;0.32;THIAM, OUMOUL  KHAIRY;1.1;GONZALEZ DUARTE, LARA;1.58;STEWART, AZANIA JOCELYN DINAH;0.58;DIEZ FERNANDEZ, NAIARA;0.42;OLABARRIA BARINAGARREMENTERIA, IULENE;0.89;FALL, NDEYE;0.0;LAZARO CASTILLERO, YAIZA;0.05;VEGA REBORA, GISELA VERONICA;0.0;O'REILLY, ORLA;1.29;GASTAMINZA GANUZA, AMAYA;0.8;TINEO HERNANDEZ, BLANCA CELIA;2.08;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0;VEGA REBORA, GISELA VERONICA;0.0
CLARK, ELLA LOUISE;14.26;VIVAS SACRAMENTO, ELISABET;2.92;BEREZIARTU AGIRRE, EIDER;0.65;TINEO HERNANDEZ, BLANCA CELIA;1.75;DAVYDOVA, MARIA MARGARITA;0.37;CALDWELL, TALIA ADAIAH;0.04;VEGA REBORA, GISELA VERONICA;0.19;KNEZEVIC, ADRIJANA;0.14;BEREZIARTU AGIRRE, EIDER;0.42;ZUBIZARRETA ARANBARRI, MAITE;0.59;PASCUA SUAREZ, MARA LUCILA;0.59;URIA OLAIZOLA, NAROA;0.3;ZUBIZARRETA ARANBARRI, MAITE;1.09;RODRIGUEZ DOMINGUEZ, NATALIA;1.56;PEREZ ARAUJO, MARIA;0.54;COULIBALY, NAIGNOUMA;0.41;ESPARCIA OMEDAS, CAROLINA;0.88;KELLEY, SHAE MARIE;0.0;CALVO DIAZ, ANA BEGOA;0.05;LAZARO CASTILLERO, YAIZA;0.0;THIAM, OUMOUL  KHAIRY;1.29;THOMPSON, JAMILA RHEA ELIZABETH;0.78;RALUY ESPADA, NEREA;2.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0;LAZARO CASTILLERO, YAIZA;0.0
ZUBIZARRETA ARANBARRI, MAITE;14.07;GERMAN VELASCO, ICIAR;2.9;VIVAS SACRAMENTO, ELISABET;0.65;JORDANA BOFILL, NOEMI;1.73;THIAM, OUMOUL  KHAIRY;0.37;PIRSIC, SANDRA;0.04;VITOLA, KRISTINE;0.19;SALCEDO GADEA, ELENA;0.12;CALVO DIAZ, ANA BEGOA;0.38;DE SA CASTRO NEVES, CATARINA;0.52;LLORENTE, VICTORIA;0.58;MORENO TRECEO, ESTHER;0.28;ARREGUI IBARGUREN, GARAZI;1.08;MONTOLIU MATIAS, MARTA;1.54;ARREGUI IBARGUREN, GARAZI;0.54;ARREGUI IBARGUREN, GARAZI;0.38;VILARO ARAGONES, ANDREA;0.82;VILLAR DEZA, DANNA;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.04;GARCIA URLEZAGA, IZASKUN;0.0;ETXEBERRIA PEREZ, IRATI;1.29;GERMAN VELASCO, ICIAR;0.75;GONZALEZ DUARTE, LARA;1.79;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0
PASCUA SUAREZ, MARA LUCILA;13.87;BEREZIARTU AGIRRE, EIDER;2.88;DE SA CASTRO NEVES, CATARINA;0.64;GERMAN VELASCO, ICIAR;1.6;LUCAS, ITALEE MALINA;0.37;VILLAR DEZA, DANNA;0.0;CALDWELL, TALIA ADAIAH;0.13;VILLAR DEZA, DANNA;0.0;ZUBIZARRETA ARANBARRI, MAITE;0.36;URIA OLAIZOLA, NAROA;0.5;BETTENCOURT CORREIA, MARIA JOAO;0.57;ESTEBAS ARMAS, PAULA;0.27;GERMAN VELASCO, ICIAR;1.05;ESPIN DE SANCHO, MARIA;1.54;ARROYO ZUBELDIA, LAURA;0.52;THIAM, OUMOUL  KHAIRY;0.38;ALIAGA ROMERO, LAURA;0.81;GARCIA LOPEZ, PAULA;0.0;DIEZ FERNANDEZ, NAIARA;0.04;VANDERWAL, RACHAEL  ANN;0.0;DE SA CASTRO NEVES, CATARINA;1.16;CLARK, ELLA LOUISE;0.68;BETTENCOURT CORREIA, MARIA JOAO;1.74;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0;VANDERWAL, RACHAEL  ANN;0.0
MORENO TRECEO, ESTHER;13.24;GARCIA URLEZAGA, IZASKUN;2.86;ESPIN DE SANCHO, MARIA;0.62;URIA OLAIZOLA, NAROA;1.6;MINGO, TAYLER MICHELLE;0.37;RILEY, ANDREA CHARMAINE;0.0;GURRUTXAGA ALTUNA, MAITANE;0.11;RILEY, ANDREA CHARMAINE;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.35;SIMPSON, EILIDH LAURA;0.5;BEREZIARTU AGIRRE, EIDER;0.55;CABRERA ARGUELLO, PATRICIA;0.27;GONZALEZ DUARTE, LARA;1.04;ZUBIZARRETA ARANBARRI, MAITE;1.5;GASTAMINZA GANUZA, AMAYA;0.52;ARROYO ZUBELDIA, LAURA;0.35;DE SA CASTRO NEVES, CATARINA;0.8;RILEY, ANDREA CHARMAINE;0.0;CLARK, ELLA LOUISE;0.04;MUGIRA OAR-ARTETA, MAITE;0.0;ARROYO ZUBELDIA, LAURA;1.13;OLABARRIA BARINAGARREMENTERIA, IULENE;0.68;GERMAN VELASCO, ICIAR;1.6;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0;MUGIRA OAR-ARTETA, MAITE;0.0
DE SA CASTRO NEVES, CATARINA;12.87;GONZALEZ DUARTE, LARA;2.83;ZUBIZARRETA ARANBARRI, MAITE;0.55;VIVAS SACRAMENTO, ELISABET;1.54;ORTIZ VIVES, MARIONA;0.36;ROMERO SANCHEZ, SARA;0.0;FORASTE GALOBARDES, MIRIAM;0.09;ROMERO SANCHEZ, SARA;0.0;KUKTIENE, VITA;0.35;CALVO DIAZ, ANA BEGOA;0.48;BEGIC, ANA MARIJA;0.54;ARREGUI IBARGUREN, GARAZI;0.27;ERAUNCETAMURGIL AYESTARAN, MARIA;1.0;KESANEN, VILMA EMILIA;1.42;PIKCIUTE, LINA;0.5;KAMARA, NDEYE THIAMA;0.33;CLARK, ELLA LOUISE;0.8;KOBRYN, EWELINA KATARZYNA;0.0;VANDERWAL, RACHAEL  ANN;0.04;CLARK, ELLA LOUISE;0.0;TUDANCA ACEDO, MARTA;1.12;ZUBIZARRETA ARANBARRI, MAITE;0.68;MORENO TRECEO, ESTHER;1.36;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0;CLARK, ELLA LOUISE;0.0
COULIBALY, MARIAM ALOU;11.93;ZUBIZARRETA ARANBARRI, MAITE;2.82;GERMAN VELASCO, ICIAR;0.55;DE SA CASTRO NEVES, CATARINA;1.52;VAN DEN ADEL, NATALIE ISABELLE;0.35;HOUTS, AMANDA ASHLEY;0.0;BEGIC, ANA MARIJA;0.09;HOUTS, AMANDA ASHLEY;0.0;LAZARO CASTILLERO, YAIZA;0.33;ERAUNCETAMURGIL AYESTARAN, MARIA;0.47;DAVYDOVA, MARIA MARGARITA;0.54;KESANEN, VILMA EMILIA;0.26;CABRERA ARGUELLO, PATRICIA;1.0;ESPARCIA OMEDAS, CAROLINA;1.42;FORASTE GALOBARDES, MIRIAM;0.48;RALUY ESPADA, NEREA;0.33;ETXEBERRIA PEREZ, IRATI;0.79;HOUTS, AMANDA ASHLEY;0.0;DE SA CASTRO NEVES, CATARINA;0.04;DIEZ FERNANDEZ, NAIARA;0.0;URIA OLAIZOLA, NAROA;1.1;LAZARO CASTILLERO, YAIZA;0.67;ESPIN DE SANCHO, MARIA;1.21;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0;DIEZ FERNANDEZ, NAIARA;0.0
GASTAMINZA GANUZA, AMAYA;11.92;ESPIN DE SANCHO, MARIA;2.58;DIEZ FERNANDEZ, NAIARA;0.54;OLABARRIA BARINAGARREMENTERIA, IULENE;1.42;MARKOVIC, MARINA;0.34;BEARD, ALANA MONIQUE;0.0;PIRSIC, SANDRA;0.08;BEARD, ALANA MONIQUE;0.0;DIEZ FERNANDEZ, NAIARA;0.31;OLABARRIA BARINAGARREMENTERIA, IULENE;0.42;GONZALEZ DUARTE, LARA;0.54;SALCEDO GADEA, ELENA;0.26;ARROYO ZUBELDIA, LAURA;1.0;ARREGUI IBARGUREN, GARAZI;1.35;PASCUA SUAREZ, MARA LUCILA;0.38;DE SA CASTRO NEVES, CATARINA;0.32;ERAUNCETAMURGIL AYESTARAN, MARIA;0.76;BEARD, ALANA MONIQUE;0.0;MORENO TRECEO, ESTHER;0.04;POP, CLAUDIA MONICA;0.0;RODRIGUEZ MANSO, LEONOR DEL PILAR;1.08;ALCANTARA TENA, ANDREA;0.64;THOMPSON, JAMILA RHEA ELIZABETH;1.06;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0;POP, CLAUDIA MONICA;0.0
FORASTE GALOBARDES, MIRIAM;11.6;MORENO TRECEO, ESTHER;2.36;ERAUNCETAMURGIL AYESTARAN, MARIA;0.53;ERAUNCETAMURGIL AYESTARAN, MARIA;1.41;BOGICEVIC, NINA;0.34;ARRIEN MUNIOZGUREN, ANE;0.0;ETXEBERRIA PEREZ, IRATI;0.07;ARRIEN MUNIOZGUREN, ANE;0.0;ARROYO ZUBELDIA, LAURA;0.3;DIEZ FERNANDEZ, NAIARA;0.42;LAZARO CASTILLERO, YAIZA;0.54;DE SA CASTRO NEVES, CATARINA;0.24;MORENO TRECEO, ESTHER;1.0;MORENO TRECEO, ESTHER;1.28;MARKOVIC, NEVENA;0.38;LO SYLLA, NOGAYE;0.31;SALCEDO GADEA, ELENA;0.74;ARRIEN MUNIOZGUREN, ANE;0.0;VIVAS SACRAMENTO, ELISABET;0.04;NDOUR, ASTOU BARRO;0.0;STANACEV, ALEKSANDRA;1.04;ERAUNCETAMURGIL AYESTARAN, MARIA;0.59;RODRIGUEZ DOMINGUEZ, NATALIA;1.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0;NDOUR, ASTOU BARRO;0.0
KAMARA, NDEYE THIAMA;11.52;KAMARA, NDEYE THIAMA;2.27;LAZARO CASTILLERO, YAIZA;0.52;ZUBIZARRETA ARANBARRI, MAITE;1.36;PYE, TAYSHA RENAE;0.34;RECIO GONZALEZ, MARIA;0.0;COULIBALY, NAIGNOUMA;0.05;RECIO GONZALEZ, MARIA;0.0;ALIAGA ROMERO, LAURA;0.27;KUKTIENE, VITA;0.42;ETXEBERRIA PEREZ, IRATI;0.5;LIZARAZU JAUREGI, INTZA;0.24;ESPARCIA OMEDAS, CAROLINA;0.92;CABRERA ARGUELLO, PATRICIA;1.27;PRIETO MARTINEZ, ALBA;0.33;URIA OLAIZOLA, NAROA;0.3;KUKTIENE, VITA;0.73;RECIO GONZALEZ, MARIA;0.0;GEMELOS, JACQUELINE ANN;0.04;MARGINEAN, GABRIELA;0.0;PEREZ ARAUJO, MARIA;0.96;VIVAS SACRAMENTO, ELISABET;0.54;CALVO DIAZ, ANA BEGOA;0.81;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0;MARGINEAN, GABRIELA;0.0
LO SYLLA, NOGAYE;10.8;DE SA CASTRO NEVES, CATARINA;2.24;JORDANA BOFILL, NOEMI;0.5;DIEZ FERNANDEZ, NAIARA;1.19;MORENO TRECEO, ESTHER;0.34;DEURA, MILICA;0.0;GIDDEN, VANESSA NICOLE;0.05;DEURA, MILICA;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.26;ARROYO ZUBELDIA, LAURA;0.39;VIVAS SACRAMENTO, ELISABET;0.5;MONTOLIU MATIAS, MARTA;0.23;VIVAS SACRAMENTO, ELISABET;0.85;VIVAS SACRAMENTO, ELISABET;1.19;LO SYLLA, NOGAYE;0.31;GASTAMINZA GANUZA, AMAYA;0.28;ALCANTARA TENA, ANDREA;0.71;DEURA, MILICA;0.0;VILLAR DEZA, DANNA;0.0;GIDDEN, VANESSA NICOLE;0.0;KUKTIENE, VITA;0.92;ARROYO ZUBELDIA, LAURA;0.52;PRIETO MARTINEZ, ALBA;0.67;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0
URIA OLAIZOLA, NAROA;10.61;CALVO DIAZ, ANA BEGOA;2.05;TINEO HERNANDEZ, BLANCA CELIA;0.5;MORENO TRECEO, ESTHER;1.16;GERMAN VELASCO, ICIAR;0.34;GARCIA LOPEZ, PAULA;0.0;PIKCIUTE, LINA;0.04;GARCIA LOPEZ, PAULA;0.0;URIA OLAIZOLA, NAROA;0.2;THOMPSON, JAMILA RHEA ELIZABETH;0.33;RALUY ESPADA, NEREA;0.5;ESPIN DE SANCHO, MARIA;0.21;SALCEDO GADEA, ELENA;0.68;RALUY ESPADA, NEREA;1.13;URIA OLAIZOLA, NAROA;0.3;PRIETO MARTINEZ, ALBA;0.27;FORASTE GALOBARDES, MIRIAM;0.7;GIVENS, KRISI TIJANA;0.0;GARCIA LOPEZ, PAULA;0.0;LELAS, ANA;0.0;EPELDE BIKENDI, AINARA;0.79;URIA OLAIZOLA, NAROA;0.5;ERAUNCETAMURGIL AYESTARAN, MARIA;0.59;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0;LELAS, ANA;0.0
