Nombre;Equipo;Partidos;Minutos;Puntos;T2 Anotados;T2 Lanzados;% T2;T3 Anotados;T3 Lanzados;% T3;T1 Anotados;T1 Lanzados;% T1;Reb. Ofensivos;Reb. Defensivos;Rebotes;Asistencias;Robos;Perdidas;Tapones;Tapones Recibidos;Mates;Faltas Cometidas;Faltas Recibidas;Valoracion;% Asist;% Tiro Efectivo;% Tiro Verdadero;GScore;TLR%;Posesiones Anotadas;Posesiones No Anotadas;Floor Percentage;Puntos por Tiro;% Rebotes;% Rebotes Def;% Rebotes Of;% Robos;Toques;Uso;Versatilidad;Win Scores;Eficiencia Ofensiva;Eficiencia Defensiva;Diferencia eficiencia
LISOWA MBAKA, MAXUELLA MARIE D.;['KUTXABANK ARASKI'];29.0;30.02;11.86;3.72;7.38;0.5;0.76;3.07;0.25;2.14;3.31;0.65;1.72;2.62;4.34;3.52;1.86;3.69;0.0;0.24;0.0;3.17;3.93;11.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LLAVERO SANCHEZ, DANIELA;['SPAR GRAN CANARIA'];2.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOPEZ RODRIGUEZ, AINHOA;['SPAR GIRONA'];10.0;6.81;3.1;0.9;1.2;0.75;0.4;1.2;0.33;0.1;0.2;0.5;0.1;0.7;0.8;0.6;0.4;0.8;0.3;0.0;0.0;1.0;0.5;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOPEZ TOBI, IHO;['SPAR GRAN CANARIA'];1.0;1.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOPEZ VIVES, HELENA;['CLUB JOVENTUT BADALONA'];20.0;12.57;2.55;0.5;1.1;0.45;0.4;1.35;0.3;0.35;0.5;0.7;0.55;0.55;1.1;1.3;0.65;0.45;0.05;0.1;0.0;1.65;0.95;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPEZ TALLN, NOA;['DURÁN MAQUINARIA ENSINO'];2.0;1.05;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPEZ-SNCHAL, LOU;['HOZONO GLOBAL JAIRIS'];27.0;24.74;10.33;2.22;4.26;0.52;1.63;4.19;0.39;1.0;1.15;0.87;0.78;1.81;2.59;1.04;0.37;1.59;0.04;0.11;0.04;2.37;1.41;7.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUNDQUIST, KLARA MARIA SUSSANE;['SPAR GIRONA'];30.0;24.21;10.37;3.17;5.1;0.62;0.53;2.23;0.24;2.43;2.83;0.86;1.1;4.37;5.47;2.77;1.63;1.53;0.13;0.27;0.0;1.63;3.37;16.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MACK, NATASHA NICOLE;['SPAR GIRONA'];11.0;21.2;9.73;4.36;7.36;0.59;0.0;0.0;0.0;1.0;1.82;0.55;2.09;4.27;6.36;0.82;0.73;1.36;1.18;0.0;0.0;1.73;1.45;13.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAN, MARIE;['CASADEMONT ZARAGOZA'];20.0;18.71;6.0;0.45;1.15;0.39;1.35;3.75;0.36;1.05;1.25;0.84;0.65;1.3;1.95;1.25;0.75;1.45;0.1;0.05;0.0;2.3;1.3;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MANDIC, ANA;['CADI LA SEU'];21.0;14.58;3.67;1.19;2.24;0.53;0.19;1.0;0.19;0.71;1.24;0.58;1.05;2.29;3.33;0.71;0.9;0.95;0.05;0.05;0.0;2.19;0.9;4.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARTIN CARRION, IYANA;['PERFUMERIAS AVENIDA'];29.0;24.25;9.66;2.03;3.76;0.54;1.34;3.52;0.38;1.55;1.86;0.83;0.97;1.76;2.72;3.03;1.62;1.93;0.0;0.14;0.0;2.79;2.07;10.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MASSEY, BECKY ERNA;['IDK EUSKOTREN'];30.0;28.76;7.07;1.97;4.8;0.41;0.57;1.93;0.29;1.43;1.8;0.8;0.9;2.67;3.57;1.8;0.5;1.83;0.37;0.3;0.0;1.9;2.07;7.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MASSEY, BILLIE KIM;['HOZONO GLOBAL JAIRIS'];30.0;23.07;6.7;2.43;4.8;0.51;0.3;1.17;0.26;0.93;1.3;0.72;1.97;4.3;6.27;1.67;0.87;1.5;0.43;0.0;0.0;1.57;1.63;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MATA GALINDO, MARINA;['CADI LA SEU'];24.0;12.1;3.46;1.25;2.38;0.53;0.04;0.25;0.17;0.83;1.54;0.54;0.92;0.79;1.71;0.33;0.5;1.04;0.12;0.08;0.0;2.42;1.21;1.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MATAIX GUILL, ANGELA;['BAXI FERROL'];30.0;28.62;9.53;3.17;6.6;0.48;0.63;2.53;0.25;1.3;1.53;0.85;1.23;2.23;3.47;3.73;1.27;2.37;0.03;0.03;0.0;2.07;2.1;10.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAVUNGA, TAFADZWA STEPHANIE PAULA;['VALENCIA B.C.'];30.0;18.3;11.53;3.87;6.57;0.59;0.5;1.0;0.5;2.3;3.03;0.76;3.03;3.7;6.73;0.9;1.0;1.93;0.77;0.37;0.03;2.13;2.93;15.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAWULI, STEPHANIE;['CASADEMONT ZARAGOZA'];30.0;25.36;11.77;2.0;4.93;0.41;1.5;3.73;0.4;3.27;4.03;0.81;1.03;1.8;2.83;1.2;0.6;1.53;0.2;0.1;0.03;1.73;3.7;11.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAXWELL, BRYNNA MARIE;['CELTA  FEMXA ZORKA'];19.0;21.51;8.63;1.21;2.53;0.48;1.74;4.47;0.39;1.0;1.11;0.9;0.53;1.74;2.26;0.68;0.74;1.05;0.05;0.16;0.0;1.79;1.11;6.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MC GILL - JEFFERSON, KIYANA PATRICE;['CADI LA SEU'];14.0;18.54;6.71;1.57;3.93;0.4;0.86;2.29;0.38;1.0;1.5;0.67;0.71;1.71;2.43;0.79;0.93;1.07;0.14;0.36;0.0;1.93;1.64;5.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MELIA, CLAIRE;['BAXI FERROL'];30.0;24.29;11.53;3.17;5.63;0.56;0.77;2.1;0.37;2.9;3.63;0.8;1.67;3.3;4.97;2.17;0.87;2.3;0.5;0.07;0.0;2.57;4.97;15.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MENENDEZ TORRES, CARLOTA;['BAXI FERROL'];27.0;12.39;3.52;0.63;1.7;0.37;0.52;2.07;0.25;0.7;0.85;0.83;0.37;0.78;1.15;0.89;0.74;1.0;0.07;0.11;0.0;1.22;0.89;2.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESTRES RICART, GALA;['BAXI FERROL'];29.0;26.8;9.38;2.45;6.14;0.4;0.97;3.93;0.25;1.59;2.07;0.77;0.76;3.9;4.66;1.83;1.72;1.48;0.07;0.34;0.0;1.17;2.14;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MILLAN MODIA, BLANCA;['BAXI FERROL'];27.0;20.69;6.48;1.33;2.52;0.53;0.89;3.37;0.26;1.15;1.63;0.7;0.89;2.11;3.0;1.41;1.19;1.04;0.11;0.07;0.0;2.07;2.33;7.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MISTINOVA, MIROSLAVA;['CASADEMONT ZARAGOZA'];15.0;8.45;2.13;0.47;1.33;0.35;0.33;1.73;0.19;0.2;0.27;0.75;0.27;0.47;0.73;0.07;0.27;0.47;0.0;0.0;0.0;0.33;0.13;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOLINA CONESA, CARMEN SOL;['HOZONO GLOBAL JAIRIS'];7.0;1.9;0.0;0.0;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.71;0.71;0.14;0.0;0.43;0.0;0.0;0.0;0.14;0.0;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOLLENHAUER, ALEXANDRA JOY;['DURÁN MAQUINARIA ENSINO'];28.0;20.7;7.36;1.46;3.57;0.41;1.21;3.71;0.33;0.79;1.11;0.71;0.89;1.71;2.61;1.14;1.0;0.86;0.04;0.11;0.0;1.71;1.32;5.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MONTERO PIA, VALERIA ALEJANDRA;['SPAR GRAN CANARIA'];1.0;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOYA BLANCH, LAIA;['CELTA  FEMXA ZORKA'];25.0;11.41;2.4;0.68;1.84;0.37;0.28;0.88;0.32;0.2;0.32;0.62;0.4;1.16;1.56;0.32;0.24;0.72;0.12;0.08;0.0;1.8;0.4;0.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MUHATE PEA, CECILIA;['DURÁN MAQUINARIA ENSINO'];29.0;18.94;5.24;2.1;4.14;0.51;0.17;0.69;0.25;0.52;0.9;0.58;1.24;2.83;4.07;0.72;0.72;1.14;0.1;0.07;0.0;2.38;1.31;5.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MUNGO LANZETTI, JULIETA;['OSES CONSTRUCCION'];25.0;25.79;5.88;1.48;4.08;0.36;0.8;3.24;0.25;0.52;1.12;0.46;0.8;2.8;3.6;1.08;0.52;1.32;0.2;0.2;0.0;3.0;1.72;3.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MUNUNGA, BETHY;['KUTXABANK ARASKI'];26.0;30.54;10.12;4.15;7.12;0.58;0.27;1.15;0.23;1.0;1.77;0.57;3.65;6.46;10.12;2.0;1.46;2.58;0.58;0.31;0.0;2.62;1.92;16.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MUREKATETE, BELLA;['CADI LA SEU'];26.0;24.69;10.88;4.19;7.85;0.53;0.0;0.08;0.0;2.5;4.12;0.61;1.58;3.15;4.73;1.58;1.38;2.77;0.88;0.31;0.0;3.38;4.23;12.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NELSON, CHELSEA KEIANA;['HOZONO GLOBAL JAIRIS'];15.0;19.65;7.47;2.73;6.07;0.45;0.0;0.2;0.0;2.0;2.4;0.83;1.93;4.87;6.8;1.0;1.13;2.27;0.2;0.2;0.07;3.27;2.67;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIEMOJEWSKA, JULIA BOGUMILA;['HOZONO GLOBAL JAIRIS'];2.0;11.82;1.0;0.0;1.0;0.0;0.0;0.5;0.0;1.0;2.0;0.5;1.0;1.5;2.5;1.0;0.5;1.0;0.0;0.0;0.0;2.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NYSTROM, ELLEN ADINA;['CASADEMONT ZARAGOZA'];28.0;18.68;5.61;0.75;1.75;0.43;1.04;3.07;0.34;1.0;1.46;0.68;0.32;2.25;2.57;1.43;0.25;0.86;0.07;0.11;0.0;2.07;1.43;4.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OKEKE HAMILTON, SARA EBELE;['MOVISTAR ESTUDIANTES'];1.0;5.57;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLAETA LARRAURI, ANE;['LOINTEK GERNIKA BIZKAIA'];28.0;20.07;6.82;1.25;2.86;0.44;1.32;4.04;0.33;0.36;0.5;0.71;0.18;1.64;1.82;2.21;0.93;2.68;0.0;0.07;0.0;2.18;1.07;3.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OLIVA GOMEZ, PAULA;['PERFUMERIAS AVENIDA'];2.0;0.84;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OMA GIRALT, HELENA;['CASADEMONT ZARAGOZA'];9.0;12.02;5.44;0.67;1.67;0.4;1.11;2.11;0.53;0.78;0.89;0.88;0.56;0.56;1.11;0.56;0.89;0.78;0.0;0.0;0.0;1.67;0.44;3.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ORTIZ VIVES, MARIONA;['CASADEMONT ZARAGOZA'];29.0;24.49;7.28;2.38;4.79;0.5;0.34;1.21;0.29;1.48;2.03;0.73;0.66;4.0;4.66;5.21;1.34;2.79;0.1;0.14;0.0;2.31;2.38;12.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OTTO, JANNON JAYE;['OSES CONSTRUCCION'];1.0;6.4;4.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALMA JORGE, ANA MARIA;['CADI LA SEU'];29.0;21.37;2.79;0.86;2.72;0.32;0.28;1.1;0.25;0.24;0.24;1.0;1.86;3.9;5.76;0.97;0.48;0.93;0.14;0.1;0.0;1.24;0.79;6.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PENDANDE MENDES, MARIA DOLORES;['IDK EUSKOTREN'];30.0;22.42;10.07;3.73;7.2;0.52;0.07;0.3;0.22;2.4;3.03;0.79;1.67;3.63;5.3;0.77;0.5;1.93;0.33;0.23;0.0;2.63;3.5;11.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIERA FLO, LAURA;['CLUB JOVENTUT BADALONA'];30.0;22.09;4.73;1.4;3.8;0.37;0.37;1.63;0.22;0.83;1.47;0.57;1.0;1.63;2.63;2.27;1.23;1.8;0.17;0.2;0.0;1.93;1.57;4.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIERRE LOUIS, VIONISE ARONS;['SPAR GIRONA'];24.0;14.44;6.21;2.5;4.21;0.59;0.04;0.04;1.0;1.08;1.67;0.65;1.08;1.88;2.96;1.21;0.67;1.62;0.04;0.04;0.0;2.12;1.58;6.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIVEC, MIKAYLA DENALI;['LOINTEK GERNIKA BIZKAIA'];11.0;9.94;2.45;0.73;1.45;0.5;0.09;0.55;0.17;0.73;1.0;0.73;0.45;1.27;1.73;0.36;0.27;0.73;0.09;0.18;0.0;2.45;1.0;1.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POSPILOV, JULIE;['BAXI FERROL'];30.0;25.82;8.37;2.13;4.4;0.48;1.13;3.53;0.32;0.7;1.07;0.66;1.13;3.27;4.4;1.8;1.1;1.73;0.43;0.23;0.0;1.9;1.17;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRIETO MARTINEZ, ALBA;['IDK EUSKOTREN'];29.0;18.91;6.38;1.28;3.0;0.43;1.0;3.52;0.28;0.83;0.93;0.89;0.31;1.69;2.0;1.83;0.76;1.31;0.0;0.17;0.0;2.41;1.03;3.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUEYO MELCHOR, HELENA;['CASADEMONT ZARAGOZA'];30.0;22.63;9.0;2.47;4.73;0.52;1.23;3.43;0.36;0.37;0.43;0.85;0.57;3.1;3.67;1.73;1.4;0.97;0.13;0.03;0.03;1.9;0.6;9.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUJOL LLUCH, ARIADNA;['CELTA  FEMXA ZORKA'];18.0;10.12;0.72;0.33;1.39;0.24;0.0;0.22;0.0;0.06;0.33;0.17;0.67;0.89;1.56;0.89;0.28;0.61;0.06;0.17;0.0;1.44;0.78;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAMETTE, ELISE CLAUDINE;['CLUB JOVENTUT BADALONA'];30.0;23.83;4.0;0.77;1.73;0.44;0.67;2.77;0.24;0.47;0.93;0.5;0.6;1.57;2.17;3.53;1.1;2.13;0.1;0.13;0.0;2.2;1.67;4.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAVENTOS ROIG, LAIA;['CADI LA SEU'];25.0;20.88;6.28;1.48;3.76;0.39;0.92;2.68;0.34;0.56;0.76;0.74;0.44;2.0;2.44;1.8;2.16;1.52;0.0;0.32;0.0;2.12;1.28;6.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
REDONDO DE SANTA ANA, SUSANA;['SPAR GRAN CANARIA'];1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIBAS BOSCH, BERTA;['SPAR GIRONA'];14.0;4.0;1.43;0.57;1.07;0.53;0.07;0.21;0.33;0.07;0.21;0.33;0.21;0.43;0.64;0.07;0.14;0.29;0.07;0.07;0.0;0.36;0.14;1.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIDARD, SEEHIA FELICITE ALEXANDRINE;['MOVISTAR ESTUDIANTES'];27.0;20.86;7.74;1.59;3.52;0.45;1.22;3.07;0.4;0.89;1.15;0.77;0.59;1.74;2.33;0.48;0.33;0.85;0.11;0.15;0.0;1.59;0.93;5.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RODRGUEZ SILVA, UXA;['CELTA  FEMXA ZORKA'];11.0;2.51;0.0;0.0;0.09;0.0;0.0;0.09;0.0;0.0;0.0;0.0;0.0;0.36;0.36;0.0;0.18;0.27;0.09;0.0;0.0;0.36;0.09;-0.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RODRIGUEZ ARRIBAS, LUCIA;['OSES CONSTRUCCION'];28.0;24.2;7.32;0.93;2.57;0.36;1.46;4.82;0.3;1.07;1.96;0.55;0.5;2.82;3.32;0.96;1.14;1.36;0.14;0.14;0.0;1.89;2.07;5.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RODRIGUEZ DOMINGUEZ, NATALIA;['KUTXABANK ARASKI'];30.0;13.78;4.13;0.53;1.4;0.38;0.9;2.6;0.35;0.37;0.37;1.0;0.63;1.6;2.23;0.77;0.73;0.8;0.03;0.07;0.0;1.03;0.6;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROMERO GONZALEZ, LETICIA;['VALENCIA B.C.'];19.0;23.65;8.37;2.05;4.26;0.48;1.16;2.95;0.39;0.79;1.21;0.65;0.58;3.0;3.58;5.42;1.42;2.26;0.26;0.05;0.0;1.58;2.16;12.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SALINAS MASCUANA, PAULA;['CELTA  FEMXA ZORKA'];1.0;1.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SALVADORES ALVAREZ, ANGELA;['MOVISTAR ESTUDIANTES'];30.0;27.32;13.63;3.4;7.6;0.45;1.4;4.97;0.28;2.63;3.47;0.76;0.57;2.47;3.03;3.53;1.37;2.6;0.1;0.2;0.0;1.37;3.53;12.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAMSON, CLEMENTINE;['CELTA  FEMXA ZORKA'];30.0;32.25;13.2;3.5;7.53;0.46;1.6;4.83;0.33;1.4;1.93;0.72;0.8;3.27;4.07;2.17;1.0;1.87;0.47;0.23;0.0;1.43;2.0;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SANCHEZ MARRUFO, BEATRIZ;['DURÁN MAQUINARIA ENSINO'];12.0;8.51;0.83;0.08;0.75;0.11;0.17;0.75;0.22;0.17;0.33;0.5;0.5;0.5;1.0;0.25;0.25;0.67;0.17;0.0;0.0;0.75;0.25;-0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SANCHEZ RAMOS PEREDA, ALBA;['BAXI FERROL'];28.0;15.38;5.25;0.75;1.82;0.41;1.0;2.57;0.39;0.75;0.86;0.88;0.43;1.46;1.89;0.68;0.54;0.64;0.0;0.14;0.0;1.43;0.79;4.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
