Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
MAN, MARIE;18.71;ARIZTIMUO LOPEZ, ITZIAR;5.3;GRETTER, MELISA PAOLA;1.1;ARIZTIMUO LOPEZ, ITZIAR;2.56;FLOREZ GETINO, ALICIA;0.41;GINZO ARANTES, PAULA;0.33;GONZALEZ DUARTE, LARA;1.15;MESTRES RICART, GALA;0.25;MANDIC, ANA;0.71;GELDOF, SERENA LYNN PETRA;1.07;BURANI, AGOSTINA PAOLA;0.69;HRISTOVA, BORISLAVA;0.53;MARTIN CARRION, IYANA;1.76;GUERRERO ALCANTARA, CAROLINA;2.44;GINZO ARANTES, PAULA;0.9;GARFELLA BEJAR, ELBA;0.57;LATORRE ALCANTARA, ISABEL;1.1;DIEZ PASTOR, AMAIA;0.04;WONE ARANAZ, AIXA;0.07;NELSON, CHELSEA KEIANA;0.0;CASTEDO POTENTE, ESTHER;1.53;RAVENTOS ROIG, LAIA;1.28;NYSTROM, ELLEN ADINA;4.93;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0;JUNIO MBULITO, IRIS;0.0
NYSTROM, ELLEN ADINA;18.68;TURNER, YVONNE NICOLE;5.28;HOLESINSKA, PETRA;1.1;GELDOF, SERENA LYNN PETRA;2.54;CRUZ LEBRATO, ANNA;0.41;FLOREZ GETINO, ALICIA;0.31;MUNUNGA, BETHY;1.15;MATAIX GUILL, ANGELA;0.25;MENENDEZ TORRES, CARLOTA;0.7;POSPILOV, JULIE;1.07;CHERY, KENDRA MARIE-CHRISTIANE;0.69;GUERRERO ALCANTARA, CAROLINA;0.52;RIDARD, SEEHIA FELICITE ALEXANDRINE;1.74;JANKOVIC, MASA;2.44;MAVUNGA, TAFADZWA STEPHANIE PAULA;0.9;VITOLA, KRISTINE;0.56;BURANI, AGOSTINA PAOLA;1.1;LAHTINEN, LOTTA-MAJ WILHELMIINA;0.04;BREWER, BRITTANY AUTUMN;0.07;VISSCHER, STEPHANIE MONA HELENE;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;1.5;CANELLA RODRIGUEZ, MARTA;1.27;GONZALEZ DUARTE, LARA;4.85;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0
LATORRE ALCANTARA, ISABEL;18.64;SANCHEZ RAMOS PEREDA, ALBA;5.25;GARFELLA BEJAR, ELBA;0.97;MAXWELL, BRYNNA MARIE;2.53;TOPUZOVIC, KRISTINA;0.41;HALVARSSON, LOUICE SOFIE LINNA;0.31;HAIDARA, MAIMOUNA;1.13;CLAESSENS, NASTJA;0.24;POSPILOV, JULIE;0.7;GRETTER, MELISA PAOLA;1.03;TATE, IMANI TY LEAH;0.69;SANTIBAEZ HERRERO, INES;0.52;MAXWELL, BRYNNA MARIE;1.74;AGUILAR MOTTA, REGINA;2.43;PUJOL LLUCH, ARIADNA;0.89;ALARCON OTERO, TXELL;0.55;GINZO ARANTES, PAULA;1.1;LPEZ-SNCHAL, LOU;0.04;LATORRE ALCANTARA, ISABEL;0.07;MOLINA CONESA, CARMEN SOL;0.0;BECKER, NIYAH CG;1.48;MATA GALINDO, MARINA;1.21;HALVARSSON, LOUICE SOFIE LINNA;4.77;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0;BECKER, NIYAH CG;0.0
GINZO ARANTES, PAULA;18.35;MUHATE PEA, CECILIA;5.24;VAN DEN ADEL, NATALIE ISABELLE;0.96;MILLAN MODIA, BLANCA;2.52;JORIS, INE;0.41;GONZALEZ DUARTE, LARA;0.3;PALMA JORGE, ANA MARIA;1.1;LUNDQUIST, KLARA MARIA SUSSANE;0.24;BANASZAK, LILIANA ALEKSANDRA;0.7;TOUR, MAMIGNAN;0.97;SILA, LUIZE ANNA;0.68;RODRIGUEZ ARRIBAS, LUCIA;0.5;TURNER, YVONNE NICOLE;1.72;TADIC, MATEA;2.4;MENENDEZ TORRES, CARLOTA;0.89;DODSON, MAYA ANNE CRISENCIA;0.55;VITOLA, KRISTINE;1.07;DOMINGUEZ FERNANDEZ, SILVIA;0.04;MELIA, CLAIRE;0.07;GINZO ARANTES, PAULA;0.0;ALARCON OTERO, TXELL;1.48;CRUZ LEBRATO, ANNA;1.2;RAMETTE, ELISE CLAUDINE;4.7;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0;BUCH ROSELL, ROSO;0.0
MAVUNGA, TAFADZWA STEPHANIE PAULA;18.3;SENOSIAIN VERGARACHEA, ANNE;5.07;CORNELIUS, LAURA;0.96;COTANO DE JUAN, REBECA;2.5;MAWULI, STEPHANIE;0.41;MASSEY, BILLIE KIM;0.3;FAM THIAM, AWA;1.07;RAMETTE, ELISE CLAUDINE;0.24;GELDOF, SERENA LYNN PETRA;0.68;CRUZ LEBRATO, ANNA;0.97;TOUSSAINT, DOMINIQUE;0.68;ERAUNCETAMURGIL AYESTARAN, MARIA;0.5;MOLLENHAUER, ALEXANDRA JOY;1.71;HOLESINSKA, PETRA;2.38;VITOLA, KRISTINE;0.89;SANCHEZ RAMOS PEREDA, ALBA;0.54;MAXWELL, BRYNNA MARIE;1.05;GONZALEZ DUARTE, LARA;0.04;ALARCON OTERO, TXELL;0.07;HOLESINSKA, PETRA;0.0;CLAESSENS, NASTJA;1.48;ETXARRI MUNARRIZ, IRATI;1.2;CORNELIUS, LAURA;4.61;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0;CLAESSENS, NASTJA;0.0
FLORES COSTA, LAIA;18.26;SILA, LUIZE ANNA;4.93;CLAESSENS, NASTJA;0.96;MATA GALINDO, MARINA;2.38;ERJAVEC, KARLA;0.41;PALMA JORGE, ANA MARIA;0.28;DJIU MORRO, NOA MARIA;1.0;MUNUNGA, BETHY;0.23;BRCANINOVIC, MELISA;0.68;GINZO ARANTES, PAULA;0.97;NYSTROM, ELLEN ADINA;0.68;VILARO ARAGONES, ANDREA;0.5;CASTEDO POTENTE, ESTHER;1.7;SANTIBAEZ HERRERO, INES;2.38;FASOULA, MARIA EMMANOUELA;0.88;BREWER, BRITTANY AUTUMN;0.54;MATA GALINDO, MARINA;1.04;BAINES, AZANA NAHIMANA;0.04;OLAETA LARRAURI, ANE;0.07;BERTSCH, MORGAN QUINN;0.0;BETTENCOURT CORREIA, MARIA JOAO;1.47;GRANDE PARDO, CARMEN;1.19;SILA, LUIZE ANNA;4.6;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0;PRIETO MARTINEZ, ALBA;0.0
CORNELIUS, LAURA;18.18;PIERA FLO, LAURA;4.73;IAGUPOVA, ALINA;0.93;IAGUPOVA, ALINA;2.37;BUCH ROSELL, ROSO;0.4;MOYA BLANCH, LAIA;0.28;MAVUNGA, TAFADZWA STEPHANIE PAULA;1.0;GIL COLLADO, LAURA;0.23;WHITTLE, MARENA JOSEPHINE;0.68;VENNEMA, IRIS;0.96;GARFELLA BEJAR, ELBA;0.67;COTANO DE JUAN, REBECA;0.5;BUENAVIDA ESTEVEZ, ELENA;1.69;RIDARD, SEEHIA FELICITE ALEXANDRINE;2.33;DAVIS, JORI N.;0.86;MUNGO LANZETTI, JULIETA;0.52;MILLAN MODIA, BLANCA;1.04;PIERRE LOUIS, VIONISE ARON'S;0.04;MUHATE PEA, CECILIA;0.07;BUENAVIDA ESTEVEZ, ELENA;0.0;BUHNER, FRIEDA MIZZI;1.47;BURA, PATRICIA;1.18;PIERA FLO, LAURA;4.57;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0;WASHINGTON, DELICIA TYRAE;0.0
BAINES, AZANA NAHIMANA;17.84;HALVARSSON, LOUICE SOFIE LINNA;4.54;RODRIGUEZ ARRIBAS, LUCIA;0.93;TORRENS SALOM, ALBA;2.34;MESTRES RICART, GALA;0.4;MUNUNGA, BETHY;0.27;BETTENCOURT CORREIA, MARIA JOAO;1.0;VAN DEN ADEL, NATALIE ISABELLE;0.23;JORIS, INE;0.66;PRIETO MARTINEZ, ALBA;0.93;GERVASINI LACORZANA, AINHOA;0.67;HOLESINSKA, PETRA;0.48;PRIETO MARTINEZ, ALBA;1.69;MAXWELL, BRYNNA MARIE;2.26;DEMBELE, GNERE ALIMA;0.83;DIEZ PASTOR, AMAIA;0.52;FLOREZ GETINO, ALICIA;1.0;MOLLENHAUER, ALEXANDRA JOY;0.04;MILLAN MODIA, BLANCA;0.07;MASSEY, BILLIE KIM;0.0;PUJOL LLUCH, ARIADNA;1.44;POSPILOV, JULIE;1.17;LATORRE ALCANTARA, ISABEL;4.4;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0;ZEC, KATARINA;0.0
BECKER, NIYAH CG;17.74;FLORES COSTA, LAIA;4.5;SANTIBAEZ HERRERO, INES;0.9;MANDIC, ANA;2.24;CALDWELL, MAYA DENISE;0.39;VIDAL ACUA, SARA;0.26;TURNER, YVONNE NICOLE;1.0;GERVASINI LACORZANA, AINHOA;0.22;BURA, PATRICIA;0.65;RAMETTE, ELISE CLAUDINE;0.93;TUNSTULL, JEWEL JOYCE DIAMNOD;0.67;DAVIS, JORI N.;0.45;GRANDE PARDO, CARMEN;1.69;RODRIGUEZ DOMINGUEZ, NATALIA;2.23;COTANO DE JUAN, REBECA;0.82;PENDANDE MENDES, MARIA DOLORES;0.5;MENENDEZ TORRES, CARLOTA;1.0;HOLESINSKA, PETRA;0.03;BROTONS PASCUAL, MONTSERRAT;0.07;NIEMOJEWSKA, JULIA BOGUMILA;0.0;SANCHEZ RAMOS PEREDA, ALBA;1.43;JORIS, INE;1.17;DOMINGUEZ FERNANDEZ, SILVIA;4.33;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0;GELDOF, SERENA LYNN PETRA;0.0
JUNIO MBULITO, IRIS;17.06;VAN DEN ADEL, NATALIE ISABELLE;4.39;SENOSIAIN VERGARACHEA, ANNE;0.9;CORNELIUS, LAURA;2.18;IAGUPOVA, ALINA;0.39;GELDOF, SERENA LYNN PETRA;0.25;MANDIC, ANA;1.0;WASHINGTON, DELICIA TYRAE;0.22;CRUZ LEBRATO, ANNA;0.63;MUHATE PEA, CECILIA;0.9;GUTIERREZ LANCHO, LUCIA;0.67;RAVENTOS ROIG, LAIA;0.44;OLAETA LARRAURI, ANE;1.64;CONTELL SANCHIS, CLAUDIA;2.2;GATLING, MARKEISHA CHERTE;0.82;SILA, LUIZE ANNA;0.5;TORRENS SALOM, ALBA;1.0;CRUZ LEBRATO, ANNA;0.03;VITOLA, KRISTINE;0.07;DODSON, MAYA ANNE CRISENCIA;0.0;HRISTOVA, BORISLAVA;1.43;TOUR, MAMIGNAN;1.13;SANCHEZ RAMOS PEREDA, ALBA;4.32;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0;COTANO DE JUAN, REBECA;0.0
WONE ARANAZ, AIXA;16.54;BURANI, AGOSTINA PAOLA;4.31;ALARCON OTERO, TXELL;0.9;BETTENCOURT CORREIA, MARIA JOAO;2.18;MAN, MARIE;0.39;GIL COLLADO, LAURA;0.2;GINZO ARANTES, PAULA;0.93;PENDANDE MENDES, MARIA DOLORES;0.22;FLORES COSTA, LAIA;0.62;GARFELLA BEJAR, ELBA;0.9;COTANO DE JUAN, REBECA;0.67;TADIC, MATEA;0.43;PIERA FLO, LAURA;1.63;RAMETTE, ELISE CLAUDINE;2.17;DJIU MORRO, NOA MARIA;0.79;WONE ARANAZ, AIXA;0.5;PUEYO MELCHOR, HELENA;0.97;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.03;RODRIGUEZ DOMINGUEZ, NATALIA;0.07;ALBERDI LARRUCEA, MARTA;0.0;CRUZ LEBRATO, ANNA;1.43;MAXWELL, BRYNNA MARIE;1.11;MAN, MARIE;4.3;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0
SENOSIAIN VERGARACHEA, ANNE;16.43;DOMINGUEZ FERNANDEZ, SILVIA;4.29;VILARO ARAGONES, ANDREA;0.87;VENNEMA, IRIS;2.15;RAVENTOS ROIG, LAIA;0.39;HAIDARA, MAIMOUNA;0.2;MOYA BLANCH, LAIA;0.88;PIERA FLO, LAURA;0.22;CANELLA RODRIGUEZ, MARTA;0.6;BRCANINOVIC, MELISA;0.89;CRUZ LEBRATO, ANNA;0.66;SANCHEZ RAMOS PEREDA, ALBA;0.43;BRCANINOVIC, MELISA;1.61;TOUR, MAMIGNAN;2.13;ALARCON OTERO, TXELL;0.79;MATA GALINDO, MARINA;0.5;VILARO ARAGONES, ANDREA;0.97;MATAIX GUILL, ANGELA;0.03;BETTENCOURT CORREIA, MARIA JOAO;0.06;ZUBIAGA ROJO, NAIA;0.0;SAMSON, CLEMENTINE;1.43;BAINES, AZANA NAHIMANA;1.09;RODRIGUEZ DOMINGUEZ, NATALIA;4.1;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0
GARFELLA BEJAR, ELBA;15.85;RODRIGUEZ DOMINGUEZ, NATALIA;4.13;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.87;JUNIO MBULITO, IRIS;2.12;CONTELL SANCHIS, CLAUDIA;0.38;MANDIC, ANA;0.19;HALVARSSON, LOUICE SOFIE LINNA;0.88;SORIANO PEREZ, CLAUDIA;0.22;GINZO ARANTES, PAULA;0.6;FLORES COSTA, LAIA;0.88;EZEIGBO, NNEKA CHIZOBA;0.66;ERJAVEC, KARLA;0.43;RODRIGUEZ DOMINGUEZ, NATALIA;1.6;LATORRE ALCANTARA, ISABEL;2.13;HOLESINSKA, PETRA;0.79;MASSEY, BECKY ERNA;0.5;MANDIC, ANA;0.95;RODRIGUEZ DOMINGUEZ, NATALIA;0.03;JUNIO MBULITO, IRIS;0.06;WESTERIK, LAURA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;1.42;LATORRE ALCANTARA, ISABEL;1.07;VAN DEN ADEL, NATALIE ISABELLE;4.07;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0;DEMBELE, GNERE ALIMA;0.0
DJIU MORRO, NOA MARIA;15.57;GARFELLA BEJAR, ELBA;4.03;DAVIS, JORI N.;0.86;SENOSIAIN VERGARACHEA, ANNE;2.07;BURA, PATRICIA;0.38;MUHATE PEA, CECILIA;0.17;GIL COLLADO, LAURA;0.87;CHERY, KENDRA MARIE-CHRISTIANE;0.21;GARFELLA BEJAR, ELBA;0.6;FLOREZ GETINO, ALICIA;0.88;POSPILOV, JULIE;0.66;BROTONS PASCUAL, MONTSERRAT;0.43;RAMETTE, ELISE CLAUDINE;1.57;ALARCON OTERO, TXELL;2.1;FEQUIERE, JESSICA;0.77;HOLESINSKA, PETRA;0.48;GARFELLA BEJAR, ELBA;0.93;HILL, SAMANTHA ELIZABETH HOLLIDAY;0.03;MAN, MARIE;0.05;JUNIO MBULITO, IRIS;0.0;FLOREZ GETINO, ALICIA;1.42;OLAETA LARRAURI, ANE;1.07;MANDIC, ANA;4.05;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0;BERMEJO ESCRIBANO, DEVA;0.0
