Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
ANTON LOPEZ, MONTSERRAT;13.24;QUINTERO CASTELLANO, THANIA;3.5;REVUELTO SNCHEZ-AGUILERA, MARIA;0.91;SALGADO SANCHEZ, IRENE;2.23;RODIONOVA, SVITLANA;0.37;SZAKACS, ILDIKO;0.0;DIJON, SANDRA MARCELLE;0.12;SZAKACS, ILDIKO;0.0;VIEIRA FREITAS, CARLA SOFIA;0.5;SANTOS LUZ, HELEN CRISTINA;0.77;VENGRYTE, KRISTINA;0.55;ANTOJA ROVIRA, LAURA;0.38;LECOULTRE, DELPHINE ODETTE ANTOINETTE;1.18;HERRADAS MARTIN, IRENE;1.76;LELAS BENKOVIC, KRISTINA;0.4;SUAREZ UTRERO, ANA MARIA;0.41;GARCIA TORRES, CRISTINA;1.0;ALONSO DIEGO, MARIA JOSE;0.04;GIMENO MELENDO, LAURA;0.07;GARCIA TORRES, CRISTINA;0.0;MARCOS BENITO, BLANCA;1.28;MARTINEZ PRAT, ROSER;0.94;TOUZA ALARCON, LORENA CRISTINA;2.29;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0;GARCIA TORRES, CRISTINA;0.0
SALGADO SANCHEZ, IRENE;13.2;BERMEJO MORENO, CLARA SUSANA;3.28;ANTON LOPEZ, MONTSERRAT;0.88;VIEIRA FREITAS, CARLA SOFIA;2.21;TEMNIK, KATJA;0.36;DE JESUS PESENTI, TAYARA MARIA;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.09;DE JESUS PESENTI, TAYARA MARIA;0.0;MARCOS BENITO, BLANCA;0.48;SALGADO SANCHEZ, IRENE;0.77;PONS MOLINA, INGRID;0.54;SANTOS LUZ, HELEN CRISTINA;0.38;TOUZA ALARCON, LORENA CRISTINA;1.18;GARCIA TORRES, CRISTINA;1.71;ANTON LOPEZ, MONTSERRAT;0.4;DA SILVA, KATIA;0.4;REVUELTO SNCHEZ-AGUILERA, MARIA;0.96;SZAKACS, ILDIKO;0.0;OSE HLEBOVICKA, ILZE;0.07;FERNANDEZ FARRES, MARTA;0.0;MACIA RUIZ, CELIA;1.27;QUINTERO CASTELLANO, THANIA;0.92;QUINTERO CASTELLANO, THANIA;2.27;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0;FERNANDEZ FARRES, MARTA;0.0
DONAIRE MALAGELADA, ELSA;12.98;MERCADAL ESCOLANO, PAOLA;3.12;QUINTERO CASTELLANO, THANIA;0.88;VRANTCHEVA, IVELINA STOYANOVA;2.19;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.36;PETTIS, BRIDGET;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.08;PETTIS, BRIDGET;0.0;HERRADAS MARTIN, IRENE;0.47;DONAIRE MALAGELADA, ELSA;0.75;SANTOS DE OLIVEIRA, ALESSANDRA;0.54;KNEZEVIC, ADRIJANA;0.38;MERCADAL ESCOLANO, PAOLA;1.16;GARCIA MATA, GEMA;1.6;GARCIA TORRES, CRISTINA;0.36;VUKICEVIC, MILENA;0.4;VUKICEVIC, MILENA;0.93;PETTIS, BRIDGET;0.0;MARTIN MERINO, BLANCA;0.07;SANTOS LUZ, HELEN CRISTINA;0.0;ABALDE DIAZ, TAMARA;1.2;HERRADAS MARTIN, IRENE;0.88;KNEZEVIC, ADRIJANA;1.76;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0;SANTOS LUZ, HELEN CRISTINA;0.0
VENGRYTE, KRISTINA;12.57;ANTON LOPEZ, MONTSERRAT;3.0;GARCIA MATA, GEMA;0.8;GARCIA MATA, GEMA;2.13;ANTOJA ROVIRA, LAURA;0.36;KAVALIAUSKAITE, ORINTA;0.0;MAYES, TIFFANI MONIQUE;0.08;KAVALIAUSKAITE, ORINTA;0.0;QUINTERO CASTELLANO, THANIA;0.46;ANTON LOPEZ, MONTSERRAT;0.72;DYDEK, MARTA KRYSTYNA;0.54;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.36;PALOMARES VALIENTE, PAULA;1.15;TOUZA ALARCON, LORENA CRISTINA;1.59;TUURE, KAISA MARKETTA;0.35;DELGADO DIAZ-GUEMES, RAQUEL;0.4;OSE HLEBOVICKA, ILZE;0.93;DE JESUS PESENTI, TAYARA MARIA;0.0;GARCIA MATA, GEMA;0.07;CRUZ LEBRATO, ANNA;0.0;PEREZ CAPARROS, ROSA;1.15;SEGUI CARLES, PAULA;0.88;ALVAREZ LOPEZ, RAQUEL;1.76;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0
MACIA RUIZ, CELIA;12.52;KNEZEVIC, ADRIJANA;2.86;MORENO GARCIA, ANA M.;0.8;MORENO GARCIA, ANA M.;2.0;AGUILAR LOPEZ, ELISA;0.36;HOLDSCLAW, CHAMIQUE SHAUNTA;0.0;PAGE, LINDA A. MURRIEL;0.08;HOLDSCLAW, CHAMIQUE SHAUNTA;0.0;TUURE, KAISA MARKETTA;0.45;MARCOS BENITO, BLANCA;0.68;DIJON, SANDRA MARCELLE;0.53;BERMEJO MORENO, CLARA SUSANA;0.36;HERRADAS MARTIN, IRENE;1.12;PALOMARES VALIENTE, PAULA;1.58;GINES GONZALEZ, MARTA;0.35;DYDEK, MARTA KRYSTYNA;0.38;DONAIRE MALAGELADA, ELSA;0.88;HOLDSCLAW, CHAMIQUE SHAUNTA;0.0;VENGRYTE, KRISTINA;0.06;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;AGUILAR LOPEZ, ELISA;1.15;KNEZEVIC, ADRIJANA;0.81;DYDEK, MARTA KRYSTYNA;1.75;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.0
TOMOVA, MILENA MITKOVA;12.33;TUURE, KAISA MARKETTA;2.85;MARCOS BENITO, BLANCA;0.8;MARCOS BENITO, BLANCA;1.96;JIMENEZ GALINDO, ANNA ISABEL;0.35;SANCHEZ FUENTES, MARIA VICTORIA;0.0;POLLINI, CATARINA;0.08;SANCHEZ FUENTES, MARIA VICTORIA;0.0;KNEZEVIC, ADRIJANA;0.43;FARRE CASANOVAS, ESTER;0.67;QUINTERO CASTELLANO, THANIA;0.52;DELGADO DIAZ-GUEMES, RAQUEL;0.32;MORENO GARCIA, ANA M.;1.1;LECOULTRE, DELPHINE ODETTE ANTOINETTE;1.55;ABALDE DIAZ, TAMARA;0.35;NAVARRETE TRUJILLO, MIREIA;0.38;DA SILVA, KATIA;0.84;SANCHEZ FUENTES, MARIA VICTORIA;0.0;MANDIC, LARA;0.06;ALONSO DIEGO, MARIA JOSE;0.0;CRUZ LEBRATO, ANNA;1.15;DONAIRE MALAGELADA, ELSA;0.81;ABALDE DIAZ, TAMARA;1.6;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0;ALONSO DIEGO, MARIA JOSE;0.0
VUKICEVIC, MILENA;12.24;JIMENEZ GALINDO, ANNA ISABEL;2.77;PEREZ CAPARROS, ROSA;0.77;ANTON LOPEZ, MONTSERRAT;1.92;HERNANDEZ ESTEBAN, SILVIA;0.35;JORDAN, REVELIA MAE BELL;0.0;EDWARDS, SIMONE;0.07;JORDAN, REVELIA MAE BELL;0.0;MACIA RUIZ, CELIA;0.41;VENGRYTE, KRISTINA;0.65;DA SILVA, KATIA;0.52;PEREZ CAPARROS, ROSA;0.31;MARCOS BENITO, BLANCA;1.0;MORENO GARCIA, ANA M.;1.4;MANSO SANZ, BEGOA;0.33;GINES GONZALEZ, MARTA;0.38;FARRE CASANOVAS, ESTER;0.83;JORDAN, REVELIA MAE BELL;0.0;MARTINEZ PRAT, ROSER;0.06;VILLAR FERNANDEZ, IRIA;0.0;GARCIA TORRES, CRISTINA;1.14;PINA TOLOSA, MARIA;0.8;GINES GONZALEZ, MARTA;1.58;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0
ALVAREZ LOPEZ, RAQUEL;12.12;VENGRYTE, KRISTINA;2.76;VRANTCHEVA, IVELINA STOYANOVA;0.73;DELGADO DIAZ-GUEMES, RAQUEL;1.92;DA COSTA RAMALHO, SOFIA MARGARIDA;0.34;SKRABALOVA, ZORA;0.0;MARTIN MERINO, BLANCA;0.07;SKRABALOVA, ZORA;0.0;MORENO GARCIA, ANA M.;0.4;TUURE, KAISA MARKETTA;0.6;MANSO SANZ, BEGOA;0.5;MORENO GARCIA, ANA M.;0.3;ABALDE DIAZ, TAMARA;1.0;ANTON LOPEZ, MONTSERRAT;1.36;LELAS, ZANA;0.31;SALGADO SANCHEZ, IRENE;0.35;DYDEK, MARTA KRYSTYNA;0.83;SKRABALOVA, ZORA;0.0;DONAIRE MALAGELADA, ELSA;0.06;GALLEGO VICARIO, SANDRA;0.0;ALVAREZ LOPEZ, RAQUEL;1.14;MARCOS BENITO, BLANCA;0.72;MORENO GARCIA, ANA M.;1.55;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0
ABALDE DIAZ, TAMARA;11.82;MACIA RUIZ, CELIA;2.64;ROYO TORRES, MARIA ESTELA;0.71;QUINTERO CASTELLANO, THANIA;1.92;VENGRYTE, KRISTINA;0.34;SANTOS LUZ, CINTIA REGINA;0.0;LELAS BENKOVIC, KRISTINA;0.04;SANTOS LUZ, CINTIA REGINA;0.0;VENGRYTE, KRISTINA;0.35;MACIA RUIZ, CELIA;0.59;SUAREZ UTRERO, ANA MARIA;0.5;GARCIA TORRES, CRISTINA;0.29;SALGADO SANCHEZ, IRENE;0.96;MARCOS BENITO, BLANCA;1.2;MORENO GARCIA, ANA M.;0.3;RODIONOVA, SVITLANA;0.33;MORENO GARCIA, ANA M.;0.8;SANTOS LUZ, CINTIA REGINA;0.0;RODIONOVA, SVITLANA;0.05;MONDT, ANKE DE;0.0;OSE HLEBOVICKA, ILZE;1.13;GARCIA TORRES, CRISTINA;0.71;ANTON LOPEZ, MONTSERRAT;1.52;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0;DEYAERT, NELE M.J.;0.0
DELGADO DIAZ-GUEMES, RAQUEL;11.6;YGUERAVIDE VIANA, SANDRA;2.54;VIEIRA FREITAS, CARLA SOFIA;0.71;HERRADAS MARTIN, IRENE;1.88;VRANTCHEVA, IVELINA STOYANOVA;0.33;BOSQUE PARDOS, ELENA;0.0;PODKOVALNIKOVA, OLGA;0.04;BOSQUE PARDOS, ELENA;0.0;TOUZA ALARCON, LORENA CRISTINA;0.35;HERRADAS MARTIN, IRENE;0.59;DELGADO DIAZ-GUEMES, RAQUEL;0.5;CANTERO OSTOS, CRISTINA;0.27;JIMENEZ GALINDO, ANNA ISABEL;0.86;DELGADO DIAZ-GUEMES, RAQUEL;1.04;MAYES, TIFFANI MONIQUE;0.29;HAJDUNE CSASZAR, ANDREA;0.31;MARCOS BENITO, BLANCA;0.76;MC CAIN, BRANDI SHAVOUNE;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.05;DEYAERT, NELE M.J.;0.0;ANTON LOPEZ, MONTSERRAT;1.12;SUAREZ UTRERO, ANA MARIA;0.71;NAVARRO SALLES, LAURA;1.5;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0;NAVARRETE TRUJILLO, MIREIA;0.0
YGUERAVIDE VIANA, SANDRA;11.46;SALGADO SANCHEZ, IRENE;2.38;MARTINEZ PRAT, ROSER;0.62;YGUERAVIDE VIANA, SANDRA;1.85;DONAIRE MALAGELADA, ELSA;0.33;KING, MONIQUE;0.0;PEROVIC, ANA;0.04;KING, MONIQUE;0.0;SALGADO SANCHEZ, IRENE;0.31;MARTIN MERINO, BLANCA;0.57;SEGUI CARLES, PAULA;0.5;MANSO SANZ, BEGOA;0.27;OSE HLEBOVICKA, ILZE;0.8;SALGADO SANCHEZ, IRENE;1.0;LECOULTRE, DELPHINE ODETTE ANTOINETTE;0.27;ABALDE DIAZ, TAMARA;0.3;QUINTERO CASTELLANO, THANIA;0.73;BURGUERA SANCHEZ, SABINA;0.0;ABALDE DIAZ, TAMARA;0.05;OHA, UGOCHUKWU HENRIETTA;0.0;GINES GONZALEZ, MARTA;1.08;ROYO TORRES, MARIA ESTELA;0.71;ROYO TORRES, MARIA ESTELA;1.38;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0;OHA, UGOCHUKWU HENRIETTA;0.0
KNEZEVIC, ADRIJANA;11.34;ABALDE DIAZ, TAMARA;2.3;ABALDE DIAZ, TAMARA;0.6;MARTINEZ PRAT, ROSER;1.69;ALVAREZ LOPEZ, RAQUEL;0.32;HERRERA LORENZO, LAURA;0.0;VILLAR FERNANDEZ, IRIA;0.04;HERRERA LORENZO, LAURA;0.0;GINES GONZALEZ, MARTA;0.31;VIEIRA FREITAS, CARLA SOFIA;0.57;DEYAERT, NELE M.J.;0.5;GIMENO MELENDO, LAURA;0.27;ANTON LOPEZ, MONTSERRAT;0.8;JIMENEZ GALINDO, ANNA ISABEL;0.95;HERRADAS MARTIN, IRENE;0.24;MANSO SANZ, BEGOA;0.27;VENGRYTE, KRISTINA;0.71;KAVALIAUSKAITE, ORINTA;0.0;ALVAREZ LOPEZ, RAQUEL;0.05;NAVARRETE TRUJILLO, MIREIA;0.0;VALERO CEBRIAN, PILAR;1.04;SALGADO SANCHEZ, IRENE;0.69;DELGADO DIAZ-GUEMES, RAQUEL;1.28;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0;YGUERAVIDE VIANA, SANDRA;0.0
DYDEK, MARTA KRYSTYNA;11.33;LECOULTRE, DELPHINE ODETTE ANTOINETTE;2.27;SALGADO SANCHEZ, IRENE;0.58;BERMEJO MORENO, CLARA SUSANA;1.6;VIEIRA FREITAS, CARLA SOFIA;0.32;WYCKOFF, BROOKE ELIZABETH;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.04;WYCKOFF, BROOKE ELIZABETH;0.0;MARTINEZ PRAT, ROSER;0.31;MANSO SANZ, BEGOA;0.53;TEMNIK, KATJA;0.49;SUAREZ UTRERO, ANA MARIA;0.24;MARTINEZ PRAT, ROSER;0.75;GINES GONZALEZ, MARTA;0.92;VENGRYTE, KRISTINA;0.24;MACIA RUIZ, CELIA;0.27;ABALDE DIAZ, TAMARA;0.7;KING, MONIQUE;0.0;CAMPS COLLELL, LAURA;0.04;BILLS, ANDREA MICHELLE;0.0;SUAREZ UTRERO, ANA MARIA;1.0;ANTON LOPEZ, MONTSERRAT;0.68;VENGRYTE, KRISTINA;1.24;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0;BILLS, ANDREA MICHELLE;0.0
