Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
MARCOS BENITO, BLANCA;13.32;SEGUI CARLES, PAULA;3.38;BERGERON, EMMANUELLE SARAH SOPHIE;0.7;MARCOS BENITO, BLANCA;2.0;GRANDE FLORES, LAURA;0.35;MERCADAL ESCOLANO, PAOLA;0.0;BOONEN, DANA MONIQUE LOUIS;0.19;MERCADAL ESCOLANO, PAOLA;0.0;PEREZ CAPARROS, ROSA;0.46;SEGUI CARLES, PAULA;0.71;HAJDUNE CSASZAR, ANDREA;0.53;GOMEZ IGLESIAS, REGINA;0.29;GOMEZ FERREIROS, SARA;1.04;CASTRILLO VILLANUEVA, SARA;1.35;SEGUI CARLES, PAULA;0.33;FERRER PEREZ, ESTELA ROSA;0.43;LAAKSONEN, JENNI JANITA;0.96;MERCADAL ESCOLANO, PAOLA;0.0;MARTIN MERINO, BLANCA;0.11;HERRERA AREVALO, MIRIAM;0.0;AGUILAR LOPEZ, ELISA;1.35;BERGERON, EMMANUELLE SARAH SOPHIE;0.87;CASTRILLO VILLANUEVA, SARA;1.7;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0;HERRERA AREVALO, MIRIAM;0.0
SEGUI CARLES, PAULA;13.28;YGUERAVIDE VIANA, SANDRA;3.2;JIMENEZ GALINDO, ANNA ISABEL;0.65;AGUILAR LOPEZ, ELISA;1.96;PELAEZ SAN GIL, LOURDES;0.35;HOLDSCLAW, CHAMIQUE SHAUNTA;0.0;KHN, KATHARINA CHARLOTTA;0.19;HOLDSCLAW, CHAMIQUE SHAUNTA;0.0;AGUILAR LOPEZ, ELISA;0.46;CRUZ LEBRATO, ANNA;0.69;DONAIRE MALAGELADA, ELSA;0.53;PALOMARES VALIENTE, PAULA;0.27;MARTIN MERINO, BLANCA;1.0;GOMEZ FERREIROS, SARA;1.35;ALAA SEGURA, SHEILA;0.31;KIRETA, SONJA;0.41;MARTIN MERINO, BLANCA;0.94;ROBINSON, ASHLEY KHRISTINA;0.0;DENTI MUNTANE, AINA;0.1;MONDT, ANKE DE;0.0;PEREZ CAPARROS, ROSA;1.27;VILLAR FERNANDEZ, IRIA;0.85;CHECA JIMENO, MARIA TERESA;1.69;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0;GOMEZ IGLESIAS, REGINA;0.0
HAJDUNE CSASZAR, ANDREA;13.02;GINES GONZALEZ, MARTA;3.17;ROYO TORRES, MARIA ESTELA;0.64;ROYO TORRES, MARIA ESTELA;1.92;GOMEZ IGUAL, ANNA;0.35;SANCHEZ MUOZ, SABRINA;0.0;LAAKSONEN, JENNI JANITA;0.12;SANCHEZ MUOZ, SABRINA;0.0;MARCOS BENITO, BLANCA;0.44;ALAA SEGURA, SHEILA;0.69;SEGUI CARLES, PAULA;0.53;SALGADO SANCHEZ, IRENE;0.25;GOMEZ IGLESIAS, REGINA;1.0;SANCHEZ MUOZ, ALICIA;1.35;CHECA JIMENO, MARIA TERESA;0.31;DELGADO DIAZ-GUEMES, RAQUEL;0.4;ANTOJA ROVIRA, LAURA;0.92;SANCHEZ MUOZ, SABRINA;0.0;GINES GONZALEZ, MARTA;0.08;BOONEN, DANA MONIQUE LOUIS;0.0;VALERO CEBRIAN, PILAR;1.26;SEGUI CARLES, PAULA;0.83;GINES GONZALEZ, MARTA;1.54;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0;GOMEZ FERREIROS, SARA;0.0
VILLAR FERNANDEZ, IRIA;12.99;GOMEZ IGLESIAS, REGINA;3.12;ARAMBURU GARAYALDE, LEIRE;0.64;JIMENEZ GALINDO, ANNA ISABEL;1.65;SANCHEZ MUOZ, ALICIA;0.35;SCHUMACHER, KELLY MARIE;0.0;PONS MOLINA, INGRID;0.12;SCHUMACHER, KELLY MARIE;0.0;POLLINI, CATARINA;0.41;HAJDUNE CSASZAR, ANDREA;0.68;PEREZ CAPARROS, ROSA;0.52;ANTOJA ROVIRA, LAURA;0.25;RAMIRO DIAZ, NURIA MARIA;0.95;GOMEZ IGLESIAS, REGINA;1.29;HAJDUNE CSASZAR, ANDREA;0.28;CHECA JIMENO, MARIA TERESA;0.38;ARAMBURU GARAYALDE, LEIRE;0.92;SCHUMACHER, KELLY MARIE;0.0;YGUERAVIDE VIANA, SANDRA;0.08;VILLAR FERNANDEZ, IRIA;0.0;HERRERA AREVALO, MIRIAM;1.22;FERRER PEREZ, ESTELA ROSA;0.81;FERRER PEREZ, ESTELA ROSA;1.52;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0
LAAKSONEN, JENNI JANITA;12.64;LAAKSONEN, JENNI JANITA;3.08;GINES GONZALEZ, MARTA;0.62;ARAMBURU GARAYALDE, LEIRE;1.56;CHECA JIMENO, MARIA TERESA;0.34;GARVAO ZAKRZESKI, SOELI;0.0;RAMIRO DIAZ, NURIA MARIA;0.1;GARVAO ZAKRZESKI, SOELI;0.0;SEGUI CARLES, PAULA;0.38;ZIMERLE, ANNA;0.68;NNINDJEM, AGATHE RACHEL;0.52;RAMIRO DIAZ, NURIA MARIA;0.24;ALAA SEGURA, SHEILA;0.94;GINES GONZALEZ, MARTA;1.25;BOLEDA COLET, ANNA;0.28;ARAMBURU GARAYALDE, LEIRE;0.36;CASTRILLO VILLANUEVA, SARA;0.85;GARVAO ZAKRZESKI, SOELI;0.0;CHECA JIMENO, MARIA TERESA;0.06;GOMEZ IGUAL, ANNA;0.0;MARCOS BENITO, BLANCA;1.2;HAJDUNE CSASZAR, ANDREA;0.8;GILABERT AVANTE, MONTSERRAT;1.52;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0;GOMEZ IGUAL, ANNA;0.0
QUINTERO CASTELLANO, THANIA;12.29;FERRER PEREZ, ESTELA ROSA;2.9;HERNANDEZ ESTEBAN, SILVIA;0.6;MARTIN MERINO, BLANCA;1.56;REVUELTO SNCHEZ-AGUILERA, MARIA;0.34;FABREGA PENINA, LAURA;0.0;DE SOUZA MACHADO, ERIKA CRISTINA;0.09;FABREGA PENINA, LAURA;0.0;CRUZ LEBRATO, ANNA;0.38;GOMEZ FERREIROS, SARA;0.65;PONS MOLINA, INGRID;0.52;BARRANCO CASTILLO, ROSA MARIA;0.24;CRUZ LEBRATO, ANNA;0.94;ZIMERLE, ANNA;1.24;ROYO TORRES, MARIA ESTELA;0.28;HAJDUNE CSASZAR, ANDREA;0.32;YGUERAVIDE VIANA, SANDRA;0.84;FABREGA PENINA, LAURA;0.0;ALAA SEGURA, SHEILA;0.06;UJVARI, ESZTER;0.0;GARCA SALINERO, LAURA;1.2;ROYO TORRES, MARIA ESTELA;0.72;DELGADO DIAZ-GUEMES, RAQUEL;1.4;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0;UJVARI, ESZTER;0.0
YGUERAVIDE VIANA, SANDRA;11.85;QUINTERO CASTELLANO, THANIA;2.79;MARTINEZ PRAT, ROSER;0.57;GINES GONZALEZ, MARTA;1.54;ROYO TORRES, MARIA ESTELA;0.33;SOUSA DE CARVALHO, CRISTINA;0.0;TEMNIK, KATJA;0.08;SOUSA DE CARVALHO, CRISTINA;0.0;FERRER PEREZ, ESTELA ROSA;0.38;VILLAR FERNANDEZ, IRIA;0.65;LAAKSONEN, JENNI JANITA;0.51;ARAMBURU GARAYALDE, LEIRE;0.24;ARAMBURU GARAYALDE, LEIRE;0.88;PARDO VAZQUEZ, MARIA DEL CARMEN;1.2;VILLAR FERNANDEZ, IRIA;0.27;LAAKSONEN, JENNI JANITA;0.31;DELGADO DIAZ-GUEMES, RAQUEL;0.8;MANSO SANZ, BEGOA;0.0;CRUZ LEBRATO, ANNA;0.06;DIJON, SANDRA MARCELLE;0.0;VILLAR FERNANDEZ, IRIA;1.15;MARCOS BENITO, BLANCA;0.72;YGUERAVIDE VIANA, SANDRA;1.32;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0;DIJON, SANDRA MARCELLE;0.0
DENTI MUNTANE, AINA;11.64;ROYO TORRES, MARIA ESTELA;2.72;DELGADO DIAZ-GUEMES, RAQUEL;0.56;PEREZ CAPARROS, ROSA;1.54;FORNS ESCUDE, NURIA;0.33;ROSELL DRONDA, IRENE;0.0;HAJDUNE CSASZAR, ANDREA;0.04;ROSELL DRONDA, IRENE;0.0;VILLAR FERNANDEZ, IRIA;0.38;MARTIN MERINO, BLANCA;0.61;QUINTERO CASTELLANO, THANIA;0.5;JORDANA BOFILL, NOEMI;0.19;CASTRILLO VILLANUEVA, SARA;0.85;RAMIRO DIAZ, NURIA MARIA;1.19;HERRERA AREVALO, MIRIAM;0.26;VILLAR FERNANDEZ, IRIA;0.31;VILLAR FERNANDEZ, IRIA;0.77;MILTON, DELISHA LACHELL;0.0;RAMIRO DIAZ, NURIA MARIA;0.05;GOMEZ NOVO, MARIA ARANZAZU;0.0;MARTIN MERINO, BLANCA;1.11;GOMEZ IGLESIAS, REGINA;0.71;GOMEZ FERREIROS, SARA;1.19;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0
ARAMBURU GARAYALDE, LEIRE;11.64;CRUZ LEBRATO, ANNA;2.56;CASTRILLO VILLANUEVA, SARA;0.55;RAMIRO DIAZ, NURIA MARIA;1.52;CRUZ LEBRATO, ANNA;0.33;DA SILVA, PATRICIA MARA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.04;DA SILVA, PATRICIA MARA;0.0;HAJDUNE CSASZAR, ANDREA;0.36;MARCOS BENITO, BLANCA;0.6;TUURE, KAISA MARKETTA;0.49;AGUILAR LOPEZ, ELISA;0.19;SANCHEZ MUOZ, ALICIA;0.85;DELGADO DIAZ-GUEMES, RAQUEL;1.16;CRUZ LEBRATO, ANNA;0.25;SEGUI CARLES, PAULA;0.29;ALAA SEGURA, SHEILA;0.75;DA SILVA, PATRICIA MARA;0.0;GARCIA MATA, GEMA;0.04;TEMNIK, KATJA;0.0;CASTRILLO VILLANUEVA, SARA;1.1;CASTRILLO VILLANUEVA, SARA;0.65;ARAMBURU GARAYALDE, LEIRE;1.16;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0;TEMNIK, KATJA;0.0
CRUZ LEBRATO, ANNA;11.56;ARAMBURU GARAYALDE, LEIRE;2.4;QUINTERO CASTELLANO, THANIA;0.54;GILABERT AVANTE, MONTSERRAT;1.36;BERGERON, EMMANUELLE SARAH SOPHIE;0.31;MILTON, DELISHA LACHELL;0.0;DIJON, SANDRA MARCELLE;0.04;MILTON, DELISHA LACHELL;0.0;MARTIN MERINO, BLANCA;0.33;AGUILAR LOPEZ, ELISA;0.58;PASCUA SUAREZ, MARA LUCILA;0.47;ALAA SEGURA, SHEILA;0.19;JIMENEZ GALINDO, ANNA ISABEL;0.83;ALAA SEGURA, SHEILA;1.12;NIEUWVEEN, MARLOUS;0.23;LLAMAS PAJUELO, MARIA NIEVES;0.25;HAJDUNE CSASZAR, ANDREA;0.72;HOLDSCLAW, CHAMIQUE SHAUNTA;0.0;ANTOJA ROVIRA, LAURA;0.04;GOMEZ IGLESIAS, REGINA;0.0;BARRANCO CASTILLO, ROSA MARIA;1.06;YGUERAVIDE VIANA, SANDRA;0.64;PARDO VAZQUEZ, MARIA DEL CARMEN;1.13;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0;MORALES MARTIN, SILVIA;0.0
ROYO TORRES, MARIA ESTELA;11.56;BOLEDA COLET, ANNA;2.39;PEREZ CAPARROS, ROSA;0.46;CASTRILLO VILLANUEVA, SARA;1.3;ALAMO GONZALEZ, ELENA;0.31;MANSO SANZ, BEGOA;0.0;SAREGKOU, POLYMNIA;0.04;MANSO SANZ, BEGOA;0.0;ARAMBURU GARAYALDE, LEIRE;0.28;GOMEZ IGLESIAS, REGINA;0.58;KHN, KATHARINA CHARLOTTA;0.43;BERGERON, EMMANUELLE SARAH SOPHIE;0.17;JORDANA BOFILL, NOEMI;0.77;ARAMBURU GARAYALDE, LEIRE;1.12;LLAMAS PAJUELO, MARIA NIEVES;0.2;YGUERAVIDE VIANA, SANDRA;0.24;DENTI MUNTANE, AINA;0.71;JIMENEZ GARCIA, LAURA;0.0;SEGUI CARLES, PAULA;0.04;GOMEZ FERREIROS, SARA;0.0;ROYO TORRES, MARIA ESTELA;1.04;HERRERA AREVALO, MIRIAM;0.61;CRUZ LEBRATO, ANNA;1.12;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0;JIMENEZ GALINDO, ANNA ISABEL;0.0
CASTRILLO VILLANUEVA, SARA;10.29;CASTRILLO VILLANUEVA, SARA;2.35;BOLEDA COLET, ANNA;0.44;DELGADO DIAZ-GUEMES, RAQUEL;1.16;PEREZ CAPARROS, ROSA;0.3;CHONES, KAAYLA MONET;0.0;NNINDJEM, AGATHE RACHEL;0.04;CHONES, KAAYLA MONET;0.0;ALAA SEGURA, SHEILA;0.25;FERRER PEREZ, ESTELA ROSA;0.57;POLLINI, CATARINA;0.37;GINES GONZALEZ, MARTA;0.17;DELGADO DIAZ-GUEMES, RAQUEL;0.72;JIMENEZ GALINDO, ANNA ISABEL;0.96;RAMIRO DIAZ, NURIA MARIA;0.19;CASTRILLO VILLANUEVA, SARA;0.2;FERRER PEREZ, ESTELA ROSA;0.71;VILLAS BOAS ROQUE DOS SANTOS, MARIANA;0.0;VILLAR FERNANDEZ, IRIA;0.04;JIMENEZ GALINDO, ANNA ISABEL;0.0;QUINTERO CASTELLANO, THANIA;1.0;ARAMBURU GARAYALDE, LEIRE;0.56;SANCHEZ MUOZ, ALICIA;1.1;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0;LAAKSONEN, JENNI JANITA;0.0
DELGADO DIAZ-GUEMES, RAQUEL;9.39;ALAA SEGURA, SHEILA;2.06;BARRANCO CASTILLO, ROSA MARIA;0.41;BOLEDA COLET, ANNA;1.11;XANTAL SERRET, M DEL MAR;0.3;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;JORNET BARTOLOME, LAURA;0.0;HERRERA AREVALO, MIRIAM;0.22;ARAMBURU GARAYALDE, LEIRE;0.48;ALAA SEGURA, SHEILA;0.36;ZIMERLE, ANNA;0.16;PARDO VAZQUEZ, MARIA DEL CARMEN;0.67;JORDANA BOFILL, NOEMI;0.96;LAAKSONEN, JENNI JANITA;0.19;BOLEDA COLET, ANNA;0.17;PARDO VAZQUEZ, MARIA DEL CARMEN;0.6;DOS SANTOS, ADRIANA APARECIDA;0.0;REVUELTO SNCHEZ-AGUILERA, MARIA;0.04;MORALES MARTIN, SILVIA;0.0;RAMIRO DIAZ, NURIA MARIA;0.9;CRUZ LEBRATO, ANNA;0.56;MARTIN MERINO, BLANCA;1.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0
