Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
FEASTER, ALISON;17.06;SEGUI CARLES, PAULA;4.46;DIENG, FATOU;1.04;AGUILAR LOPEZ, ELISA;2.64;DENTI MUNTANE, AINA;0.38;LLAMAS PAJUELO, MARIA NIEVES;0.12;SARENAC, RANKICA;0.44;ROYO TORRES, MARIA ESTELA;0.22;DE LA FUENTE VALDIZAN, ALEJANDRA;0.75;GARCIA MATA, GEMA;1.12;DONAIRE MALAGELADA, ELSA;0.64;DIENG, FATOU;0.42;MUSOVIC, MILJANA;1.42;DOMINGUEZ FERNANDEZ, SILVIA;1.96;SUAREZ UTRERO, ANA MARIA;0.65;JANSONE, LIENE;0.6;REVUELTO SNCHEZ-AGUILERA, MARIA;1.12;MARCOS BENITO, BLANCA;0.04;MARCOS BENITO, BLANCA;0.12;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;MORALES MARTIN, SILVIA;1.54;OUVIA MODREGO, CRISTINA;1.2;XANTAL SERRET, M DEL MAR;4.04;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.0
TAMANE, ZANE;16.97;PETROVIC, SONJA;4.42;DOMINGUEZ FERNANDEZ, SILVIA;1.04;HERRERA AREVALO, MIRIAM;2.62;ROVIRA RODRIGUEZ, MARIA DEL MAR;0.38;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.12;DUBLJEVIC, JELENA;0.43;GRANDE FLORES, LAURA;0.22;MARCOS BENITO, BLANCA;0.71;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.11;PINA TOLOSA, MARIA;0.64;DOMINGUEZ FERNANDEZ, SILVIA;0.42;PIIPARI, REETTA SINIKKA KARINE;1.38;ALAMO GONZALEZ, ELENA;1.85;BLANCO BERNAL, SONIA;0.64;ARGELLO CUENCA, PATRICIA;0.6;PONS MOLINA, INGRID;1.12;DIENG, FATOU;0.04;DOMINGUEZ FERNANDEZ, SILVIA;0.12;GINES GONZALEZ, MARTA;0.0;GRANDE FLORES, LAURA;1.5;PEREZ CAPARROS, ROSA;1.19;GINES GONZALEZ, MARTA;3.73;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0;GINES GONZALEZ, MARTA;0.0
JORDANA BOFILL, NOEMI;16.79;REVILLA FERNANDEZ, LETICIA;4.35;GERMAN VELASCO, ICIAR;0.96;PIIPARI, REETTA SINIKKA KARINE;2.62;GRANDE FLORES, LAURA;0.37;VILARRUBLA SEIRA, EVA;0.11;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.4;MUSOVIC, MILJANA;0.22;MUSOVIC, MILJANA;0.69;GOMEZ SANDO, GERTRUDIS;1.0;QUINTERO CASTELLANO, THANIA;0.64;FEASTER, ALISON;0.42;GALLEGO VICARIO, SANDRA;1.32;YGUERAVIDE VIANA, SANDRA;1.75;SEGUI CARLES, PAULA;0.62;GINES GONZALEZ, MARTA;0.58;BENNINGFIELD, JENNIFER ANN;1.12;PEREZ CAPARROS, ROSA;0.04;LLAMAS PAJUELO, MARIA NIEVES;0.12;HILL, JOANNE KAY;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.47;PIIPARI, REETTA SINIKKA KARINE;1.15;REVILLA FERNANDEZ, LETICIA;3.65;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0;ZURRO ALFONSO, MARTA;0.0
GARCIA MATA, GEMA;16.74;BLANES MACHO, MARTA;4.24;GOMEZ SANDO, GERTRUDIS;0.92;MARCOS BENITO, BLANCA;2.46;REVILLA FERNANDEZ, LETICIA;0.37;OCETE CASTILLO, GABRIELA;0.11;OCETE CASTILLO, GABRIELA;0.37;CAMPS COLLELL, LAURA;0.21;XANTAL SERRET, M DEL MAR;0.68;MUSOVIC, MILJANA;1.0;ZURRO ALFONSO, MARTA;0.64;MERCADAL ESCOLANO, PAOLA;0.41;PEREZ CAPARROS, ROSA;1.31;MUSOVIC, MILJANA;1.69;CARBO COLOMA, ANNA;0.62;FERRAGUT CASTILLO, MARINA;0.58;FEASTER, ALISON;1.04;GERMAN VELASCO, ICIAR;0.04;MERCADAL ESCOLANO, PAOLA;0.12;CRUZ LEBRATO, ANNA;0.0;COMPA APARISI, VERONICA;1.43;MUSOVIC, MILJANA;1.12;CALVO VERA, ARANTXA;3.27;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0;CRUZ LEBRATO, ANNA;0.0
DE LA FUENTE VALDIZAN, ALEJANDRA;15.91;PONS MOLINA, INGRID;4.24;VILLAR FERNANDEZ, IRIA;0.9;GOMEZ SANDO, GERTRUDIS;2.38;PELAEZ SAN GIL, LOURDES;0.36;GRANDE FLORES, LAURA;0.08;GRANDE FLORES, LAURA;0.35;UJHELYI, PETRA;0.2;FERRAGUT CASTILLO, MARINA;0.67;PIIPARI, REETTA SINIKKA KARINE;1.0;DYDEK, MARGO;0.63;VALERO CEBRIAN, PILAR;0.41;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.26;PEREZ CAPARROS, ROSA;1.65;GARCIA GARCIA, VANESA;0.61;QUINTERO CASTELLANO, THANIA;0.55;OUVIA MODREGO, CRISTINA;1.0;PALOMARES VALIENTE, PAULA;0.04;DE SOUZA MACHADO, ERIKA CRISTINA;0.12;UJHELYI, PETRA;0.0;REVILLA FERNANDEZ, LETICIA;1.42;GOMEZ SANDO, GERTRUDIS;1.12;PASCUA SUAREZ, MARA LUCILA;3.08;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0;UJHELYI, PETRA;0.0
PIRSIC, SANDRA;15.74;BLANCO BERNAL, SONIA;4.0;FEASTER, ALISON;0.88;CANTERO OSTOS, CRISTINA;2.28;CALVO VERA, ARANTXA;0.36;REID, TRACY LASHAWN;0.08;DENTI MUNTANE, AINA;0.33;GOMEZ NOVO, MARIA ARANZAZU;0.19;HAJDUNE CSASZAR, ANDREA;0.67;MERCADAL ESCOLANO, PAOLA;1.0;TORRENS SALOM, ALBA;0.63;CANTERO OSTOS, CRISTINA;0.4;GERMAN VELASCO, ICIAR;1.24;BLANES MACHO, MARTA;1.64;XANTAL SERRET, M DEL MAR;0.6;DA SILVA SANTOS, KELLY;0.5;QUINTERO CASTELLANO, THANIA;1.0;CRUZ LEBRATO, ANNA;0.04;DENTI MUNTANE, AINA;0.11;VILLAR FERNANDEZ, IRIA;0.0;DIEZ FERNANDEZ, NAIARA;1.42;AGUILAR LOPEZ, ELISA;1.04;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;3.05;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0;VILLAR FERNANDEZ, IRIA;0.0
PETROVIC, SONJA;15.3;HERRERA AREVALO, MIRIAM;3.92;CAMPS COLLELL, LAURA;0.85;BERMEJO MORENO, CLARA SUSANA;2.27;DOMINGUEZ FERNANDEZ, SILVIA;0.36;SEGUI CARLES, PAULA;0.08;SILVA DOS SANTOS, CINTIA;0.29;REID, TRACY LASHAWN;0.18;BOKESA ABIA, AURI LORENA;0.65;BOKESA ABIA, AURI LORENA;0.94;GULAK, PATRYCJA ANNA;0.63;OUVIA MODREGO, CRISTINA;0.4;HERRERA AREVALO, MIRIAM;1.23;DIENG, FATOU;1.62;OCETE CASTILLO, GABRIELA;0.58;FEASTER, ALISON;0.5;DE LA FUENTE VALDIZAN, ALEJANDRA;1.0;DIEZ FERNANDEZ, NAIARA;0.04;NAVARRO SALLES, LAURA;0.1;BLANCO BERNAL, SONIA;0.0;OUVIA MODREGO, CRISTINA;1.4;MARCOS BENITO, BLANCA;1.04;ANTOJA ROVIRA, LAURA;3.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0;BLANCO BERNAL, SONIA;0.0
DYDEK, MARTA KRYSTYNA;14.77;XANTAL SERRET, M DEL MAR;3.92;QUINTERO CASTELLANO, THANIA;0.85;QUINTERO CASTELLANO, THANIA;2.25;VILARRUBLA SEIRA, EVA;0.36;SCHUMACHER, KELLY MARIE;0.08;MERCADAL ESCOLANO, PAOLA;0.29;GARCIA GARCIA, VANESA;0.18;GALLEGO VICARIO, SANDRA;0.64;FERRAGUT CASTILLO, MARINA;0.92;CARBO COLOMA, ANNA;0.63;BERMEJO MORENO, CLARA SUSANA;0.38;MARCOS BENITO, BLANCA;1.21;GERMAN VELASCO, ICIAR;1.6;ROYO TORRES, MARIA ESTELA;0.58;BLANCO BERNAL, SONIA;0.5;GOMEZ SANDO, GERTRUDIS;0.96;GOMEZ FERREIROS, SARA;0.04;VALERO CEBRIAN, PILAR;0.09;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;O'NEILL, KRISTEN ROSE;1.38;GALLEGO VICARIO, SANDRA;1.0;HERRERA AREVALO, MIRIAM;3.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.0
BLANCO BERNAL, SONIA;14.71;GARCIA MATA, GEMA;3.6;BLANES MACHO, MARTA;0.84;REVILLA FERNANDEZ, LETICIA;2.19;ALONSO DIEGO, MARIA JOSE;0.35;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.05;LLAMAS PAJUELO, MARIA NIEVES;0.28;PASCUA SUAREZ, MARA LUCILA;0.18;VASS, ILDIKO;0.62;XANTAL SERRET, M DEL MAR;0.92;DA SILVA, KATIA;0.63;JORDANA BOFILL, NOEMI;0.36;BLANES MACHO, MARTA;1.2;GALLEGO VICARIO, SANDRA;1.55;REVILLA FERNANDEZ, LETICIA;0.58;DIEZ FERNANDEZ, NAIARA;0.5;HAJDUNE CSASZAR, ANDREA;0.96;GINES GONZALEZ, MARTA;0.04;PELAEZ SAN GIL, LOURDES;0.09;GERMAN VELASCO, ICIAR;0.0;MARCOS BENITO, BLANCA;1.38;IVEZIC, JELENA;1.0;SEGUI CARLES, PAULA;3.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0;GERMAN VELASCO, ICIAR;0.0
ASURMENDI VILLAVERDE, MARIA DEL CARMEN;14.62;GINES GONZALEZ, MARTA;3.58;REVILLA FERNANDEZ, LETICIA;0.81;PELAEZ SAN GIL, LOURDES;2.17;GINES GONZALEZ, MARTA;0.35;SILVA DOS SANTOS, CINTIA;0.04;SCHUMACHER, KELLY MARIE;0.21;GERMAN VELASCO, ICIAR;0.16;MERCADAL ESCOLANO, PAOLA;0.59;HERRERA AREVALO, MIRIAM;0.88;NAVARRO SALLES, LAURA;0.62;AGUILAR LOPEZ, ELISA;0.36;DIENG, FATOU;1.19;REVILLA FERNANDEZ, LETICIA;1.54;DONAIRE MALAGELADA, ELSA;0.54;SUAREZ UTRERO, ANA MARIA;0.46;MARCOS BENITO, BLANCA;0.96;GMEZ MORERA, CRISTINA;0.0;PIIPARI, REETTA SINIKKA KARINE;0.08;REVILLA FERNANDEZ, LETICIA;0.0;VALERO CEBRIAN, PILAR;1.36;BLANCO BERNAL, SONIA;0.95;CAMPS COLLELL, LAURA;2.95;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0;REVILLA FERNANDEZ, LETICIA;0.0
LAAKSONEN, NIINA KAROLINA;14.41;PASCUA SUAREZ, MARA LUCILA;3.56;PELAEZ SAN GIL, LOURDES;0.78;GULAK, PATRYCJA ANNA;2.16;ABALDE DIAZ, TAMARA;0.35;LIMA GARCIA, CINDY ORQUIDEA;0.04;TORNIKIDOU TORNIKIDOU, ELENA;0.19;PALAU ALTES, LAIA;0.15;GOMEZ SANDO, GERTRUDIS;0.58;MARCOS BENITO, BLANCA;0.88;LEDESMA, NATHALIE ROSELYNE;0.62;GERMAN VELASCO, ICIAR;0.36;PALOMARES VALIENTE, PAULA;1.19;PIIPARI, REETTA SINIKKA KARINE;1.54;ABALDE DIAZ, TAMARA;0.52;PIRSIC, SANDRA;0.46;FERRAGUT CASTILLO, MARINA;0.92;VEGA JORGE, ADARA;0.0;GARCIA MATA, GEMA;0.08;CIOCAN, PAULA CRISTINA;0.0;BLANCO BERNAL, SONIA;1.36;GERMAN VELASCO, ICIAR;0.88;DYDEK, MARTA KRYSTYNA;2.5;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0;CIOCAN, PAULA CRISTINA;0.0
GERMAN VELASCO, ICIAR;14.35;DE LA FUENTE VALDIZAN, ALEJANDRA;3.33;DYDEK, MARTA KRYSTYNA;0.77;FEASTER, ALISON;1.92;HAJDUNE CSASZAR, ANDREA;0.34;DYDEK, MARGO;0.04;GOMEZ SANDO, GERTRUDIS;0.19;SEGUI CARLES, PAULA;0.15;DENTI MUNTANE, AINA;0.56;VASS, ILDIKO;0.85;GOMEZ FERREIROS, SARA;0.62;PEREZ CAPARROS, ROSA;0.35;VILOUTA RAMA, MARIA;1.16;GULAK, PATRYCJA ANNA;1.48;DUBLJEVIC, JELENA;0.52;LLAMAS PAJUELO, MARIA NIEVES;0.44;REVILLA FERNANDEZ, LETICIA;0.92;FERNNDEZ LVAREZ, M JESS;0.0;DIEZ FERNANDEZ, NAIARA;0.08;MONDT, ANKE DE;0.0;QUINTERO CASTELLANO, THANIA;1.3;SEGUI CARLES, PAULA;0.85;FEASTER, ALISON;2.42;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0;MONDT, ANKE DE;0.0
SUAREZ UTRERO, ANA MARIA;13.78;CAMPS COLLELL, LAURA;3.3;GULAK, PATRYCJA ANNA;0.72;OUVIA MODREGO, CRISTINA;1.8;PALOMARES VALIENTE, PAULA;0.34;MONTESDEOCA LOPEZ, EVA;0.04;UJHELYI, PETRA;0.19;SILVA DOS SANTOS, CINTIA;0.14;VILLAR FERNANDEZ, IRIA;0.52;GERMAN VELASCO, ICIAR;0.8;DYDEK, MARTA KRYSTYNA;0.61;BOKESA ABIA, AURI LORENA;0.35;ROYO TORRES, MARIA ESTELA;1.15;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.47;LLAMAS PAJUELO, MARIA NIEVES;0.52;PASCUA SUAREZ, MARA LUCILA;0.44;GARCIA MATA, GEMA;0.92;MARIN DEL HOYO, SANDRA;0.0;GULAK, PATRYCJA ANNA;0.08;DYDEK, MARTA KRYSTYNA;0.0;DONAIRE MALAGELADA, ELSA;1.21;SUAREZ UTRERO, ANA MARIA;0.85;DE LA FUENTE VALDIZAN, ALEJANDRA;2.12;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0;DYDEK, MARTA KRYSTYNA;0.0
