Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
SVITLICA, DRAGANA;17.81;PALAU ALTES, LAIA;4.42;OUVIA MODREGO, CRISTINA;1.24;CASAS CARRERAS, QUERALT;2.81;BAHI BLANQUERA, GEORGINA;0.39;GIL COLLADO, LAURA;0.05;ZANOGUERA GARCIAS, INMACULADA;0.31;ROMERO GONZALEZ, LETICIA;0.2;SEGUI CARLES, PAULA;0.75;RODRIGUEZ FERNANDEZ, GABRIELA;1.0;VYNUCHALOVA, ROMANA;0.64;MORALES MARTIN, SILVIA;0.46;RODRIGUEZ FERNANDEZ, GABRIELA;1.47;MARTINEZ PRAT, NURIA;2.08;RAD, JOVANA;0.62;SEGUI CARLES, PAULA;0.58;VILLAESCUSA GALERA, LAURA;1.23;GOMEZ FERREIROS, SARA;0.04;SIOL GISPERT, BERTA;0.08;ROYO TORRES, MARIA ESTELA;0.0;MITEVA, STEFKA KIRILOVA;1.38;FREIXANET VIEJO, JAEL;1.15;NICHOLLS GONZALEZ, LAURA;4.04;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0;ROYO TORRES, MARIA ESTELA;0.0
GILABERT AVANTE, MONTSERRAT;17.79;GILABERT AVANTE, MONTSERRAT;4.35;OCETE CASTILLO, GABRIELA;1.23;GARCIA MARTIN, MARTA;2.73;OUVIA MODREGO, CRISTINA;0.39;BORGES DOS REIS, SONIA;0.05;BRUNSON, REBEKKAH;0.3;ZANOGUERA GARCIAS, INMACULADA;0.2;VESELA, JANA;0.68;ROYO TORRES, MARIA ESTELA;0.96;GOMEZ FERREIROS, SARA;0.64;OCETE CASTILLO, GABRIELA;0.46;XARGAY CASADEMONT, MARTA;1.46;MONTESDEOCA LOPEZ, EVA;2.05;PASCUA SUAREZ, MARA LUCILA;0.62;COMFORT, LADY;0.58;LAWSON, EDWIGE;1.19;LAWSON, EDWIGE;0.04;GIMENO MARTINEZ, VEGA;0.08;PASCUA SUAREZ, MARA LUCILA;0.0;MANZANARES VICENTE, YLENIA;1.38;LAWSON, EDWIGE;1.15;HERRERA BOXO, LAURA;3.84;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0;PASCUA SUAREZ, MARA LUCILA;0.0
ANDERSSON, ANN KADIDJA;17.71;BERMEJO MORENO, CLARA SUSANA;4.35;NORDSTROM, AGNES CHARLOTTA;1.19;INFANTE NUEZ, LORENA;2.65;MICHULKOVA, LUISA;0.39;SANCHEZ FERNANDEZ, ISABEL;0.04;PASCUA SUAREZ, MARA LUCILA;0.27;OCETE CASTILLO, GABRIELA;0.19;FERRAGUT CASTILLO, MARINA;0.68;LIEIRA, MARIA CECILIA;0.92;LACY, NATASHA;0.63;PEREZ CAPARROS, ROSA;0.46;HERRERA BOXO, LAURA;1.4;GOMEZ FERREIROS, SARA;2.04;ABALDE DIAZ, TAMARA;0.61;PARIS, COURTNEY LYNNE;0.58;MICHULKOVA, LUISA;1.19;PINA TOLOSA, MARIA;0.04;LACY, NATASHA;0.08;KRESOVIC, INES;0.0;ORTIZ VIVES, MARIONA;1.38;MONDT, ANKE DE;1.12;ROYO TORRES, MARIA ESTELA;3.62;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0;KRESOVIC, INES;0.0
SILVA DOS SANTOS, CINTIA;17.6;SANCHEZ FERNANDEZ, ISABEL;4.12;XARGAY CASADEMONT, MARTA;1.17;RODRIGUEZ FERNANDEZ, GABRIELA;2.6;RESS, KATHRIN;0.39;MANZANARES VICENTE, YLENIA;0.04;PODKOVALNIKOVA, OLGA;0.25;RESS, KATHRIN;0.18;NORDSTROM, AGNES CHARLOTTA;0.67;LILJESTRAND, THYRA LINNEA;0.91;BELJANSKI, MILICA;0.63;CASTILLO IGLESIAS, LICET;0.46;GASTAMINZA GANUZA, AMAYA;1.39;DOMINGUEZ FERNANDEZ, SILVIA;2.04;VILLAESCUSA GALERA, LAURA;0.59;ROMERO GONZALEZ, LETICIA;0.57;PINA TOLOSA, MARIA;1.17;MONTAANA GIMENO, ANNA;0.04;SEGUI CARLES, PAULA;0.08;ZLATANOVA, JAKLIN;0.0;KRESOVIC, INES;1.38;SIOL GISPERT, BERTA;1.08;SEGUI CARLES, PAULA;3.5;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0;ZLATANOVA, JAKLIN;0.0
PASCUA SUAREZ, MARA LUCILA;17.4;LILJESTRAND, THYRA LINNEA;3.91;HERRERA BOXO, LAURA;1.16;LAWSON, EDWIGE;2.5;ROMERO GONZALEZ, LETICIA;0.39;HENRY, ANEIKA ANNA-KAY;0.04;ROYO TORRES, MARIA ESTELA;0.23;BELJANSKI, MILICA;0.17;LIEIRA, MARIA CECILIA;0.64;SVITLICA, DRAGANA;0.88;MICHAEL, NICOLE C;0.63;JORDANA BOFILL, NOEMI;0.46;PETEVA, DANIELA ROSENOVA;1.38;BOADA XAIRO, HELENA;2.0;SVITLICA, DRAGANA;0.56;ESPAA ALMENDRO, MARIA;0.57;PARIS, COURTNEY LYNNE;1.12;XARGAY CASADEMONT, MARTA;0.04;SANCHEZ FERNANDEZ, ISABEL;0.08;OUVIA MODREGO, CRISTINA;0.0;STAALVANT, MARTINA SOFIA;1.36;BELJANSKI, MILICA;1.05;PEREZ CAPARROS, ROSA;3.46;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0;OUVIA MODREGO, CRISTINA;0.0
PINA TOLOSA, MARIA;16.71;NORDSTROM, AGNES CHARLOTTA;3.9;MARTINEZ PRAT, NURIA;1.04;ORTIZ VIVES, MARIONA;2.5;FREIXANET VIEJO, JAEL;0.39;COMFORT, LADY;0.04;BOGDANOVA, NATALIA;0.19;SEGUI CARLES, PAULA;0.17;BELJANSKI, MILICA;0.63;PALAU ALTES, LAIA;0.88;ADAMS, DEMETRESS KEYONIA;0.63;ANTOJA ROVIRA, LAURA;0.42;BOADA XAIRO, HELENA;1.36;ANDERSSON, ANN KADIDJA;1.96;SILVA DOS SANTOS, CINTIA;0.56;SIOL GISPERT, BERTA;0.54;GASTAMINZA GANUZA, AMAYA;1.11;STAALVANT, MARTINA SOFIA;0.04;ANDERSSON, ANN KADIDJA;0.08;CASAS CARRERAS, QUERALT;0.0;BOGDANOVA, NATALIA;1.35;ROYO TORRES, MARIA ESTELA;1.0;ANDERSSON, ANN KADIDJA;3.42;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0;CASAS CARRERAS, QUERALT;0.0
NICHOLLS GONZALEZ, LAURA;16.69;CASAS CARRERAS, QUERALT;3.88;PALAU ALTES, LAIA;1.04;PEREZ CAPARROS, ROSA;2.5;MITEVA, STEFKA KIRILOVA;0.38;LACY, NATASHA;0.04;BORGES DOS REIS, SONIA;0.16;CINITE, DACE;0.13;GILABERT AVANTE, MONTSERRAT;0.62;FERRAGUT CASTILLO, MARINA;0.77;MICHULKOVA, LUISA;0.62;GARCIA PIERO, MARIA BEGOA;0.42;LAWSON, EDWIGE;1.31;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.92;FERRAGUT CASTILLO, MARINA;0.55;NORDSTROM, AGNES CHARLOTTA;0.52;ANDERSSON, ANN KADIDJA;1.08;MORALES MARTIN, SILVIA;0.04;JORDANA BOFILL, NOEMI;0.08;FEASTER, ALISON;0.0;GASTAMINZA GANUZA, AMAYA;1.33;SEGUI CARLES, PAULA;1.0;RODRIGUEZ FERNANDEZ, GABRIELA;3.27;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0;FEASTER, ALISON;0.0
QUINTERO CASTELLANO, THANIA;16.42;SILVA DOS SANTOS, CINTIA;3.56;GIL COLLADO, LAURA;1.0;BLANES MACHO, MARTA;2.42;STEVENSON, MANDISA ARAMINTA SANURA;0.38;ORTIZ VIVES, MARIONA;0.04;MANZANARES VICENTE, YLENIA;0.15;SANCHEZ FERNANDEZ, ISABEL;0.09;PALAU ALTES, LAIA;0.58;VESELA, JANA;0.76;ABALDE DIAZ, TAMARA;0.62;BROWN, KIESHA LINDSAY;0.42;FERNANDEZ FARRES, MARTA;1.27;FERNANDEZ FARRES, MARTA;1.88;CINITE, DACE;0.54;ORTIZ VIVES, MARIONA;0.5;ORTIZ VIVES, MARIONA;1.08;DOMINGUEZ FERNANDEZ, SILVIA;0.04;REVUELTO SNCHEZ-AGUILERA, MARIA;0.08;DOUGLAS, KATHRYN;0.0;GARCA SALINERO, LAURA;1.32;PINA TOLOSA, MARIA;1.0;PINA TOLOSA, MARIA;3.17;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0;DOUGLAS, KATHRYN;0.0
BOGDANOVA, NATALIA;15.97;NICHOLLS GONZALEZ, LAURA;3.54;REVUELTO SNCHEZ-AGUILERA, MARIA;0.96;SANCHEZ FERNANDEZ, ISABEL;2.42;SOUSA DE CARVALHO, CRISTINA;0.38;SLISKOVIC, IVA;0.04;SLISKOVIC, IVA;0.15;ORTIZ VIVES, MARIONA;0.08;SIOL GISPERT, BERTA;0.54;GIMENO MARTINEZ, VEGA;0.72;MANZANARES VICENTE, YLENIA;0.62;QUINTERO CASTELLANO, THANIA;0.38;CASAS CARRERAS, QUERALT;1.27;GIL COLLADO, LAURA;1.84;BAVENDAM, KATJA;0.52;VILLAESCUSA GALERA, LAURA;0.45;BOGDANOVA, NATALIA;1.04;SVITLICA, DRAGANA;0.04;OUVIA MODREGO, CRISTINA;0.08;FRHLICH, LINDA;0.0;GIL COLLADO, LAURA;1.32;PALAU ALTES, LAIA;0.96;BOGDANOVA, NATALIA;2.92;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0;FRHLICH, LINDA;0.0
BELJANSKI, MILICA;15.16;ROYO TORRES, MARIA ESTELA;3.54;BOGDANOVA, NATALIA;0.96;BERMEJO MORENO, CLARA SUSANA;2.35;ZLATANOVA, JAKLIN;0.38;LYTTLE LYTTLE, SANCHO TRACY CONSTANCE;0.04;SVITLICA, DRAGANA;0.12;LACY, NATASHA;0.07;SVITLICA, DRAGANA;0.52;BOGDANOVA, NATALIA;0.69;BURGIN, DANIELLE MICHELLE;0.61;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.38;MITEVA, STEFKA KIRILOVA;1.24;PALOMARES VALIENTE, PAULA;1.81;HENRY, ANEIKA ANNA-KAY;0.5;SILVA DOS SANTOS, CINTIA;0.44;MARTINEZ PRAT, NURIA;1.04;MARCOS BENITO, BLANCA;0.04;DENTI MUNTANE, AINA;0.08;BRUNSON, REBEKKAH;0.0;MONTESDEOCA LOPEZ, EVA;1.32;GARCIA MARTIN, MARTA;0.88;NORDSTROM, AGNES CHARLOTTA;2.76;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0;BRUNSON, REBEKKAH;0.0
GARCIA MARTIN, MARTA;14.9;SVITLICA, DRAGANA;3.48;GILABERT AVANTE, MONTSERRAT;0.88;GILABERT AVANTE, MONTSERRAT;2.19;GARCIA PIERO, MARIA BEGOA;0.38;POLO PEREZ, DULCE;0.0;VEGA REBORA, GISELA VERONICA;0.12;POLO PEREZ, DULCE;0.0;MONDT, ANKE DE;0.5;BERCIANO OCAA, PATRICIA;0.67;VEGA REBORA, GISELA VERONICA;0.61;VALDEMORO MADARIAGA, AMAYA;0.38;GIMENO MARTINEZ, VEGA;1.12;RODRIGUEZ FERNANDEZ, GABRIELA;1.8;PETEVA, DANIELA ROSENOVA;0.5;BELJANSKI, MILICA;0.42;QUINTERO CASTELLANO, THANIA;1.0;JANE TOSET, MAGDA;0.0;TORRES DOMINGUEZ, ANGELA;0.07;MARTINEZ PRAT, NURIA;0.0;THORBURN, SHONA LOUISE;1.23;FERRAGUT CASTILLO, MARINA;0.86;FREIXANET VIEJO, JAEL;2.73;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0;MARTINEZ PRAT, NURIA;0.0
NORDSTROM, AGNES CHARLOTTA;14.8;BELJANSKI, MILICA;3.42;INFANTE NUEZ, LORENA;0.88;GIL COLLADO, LAURA;2.16;SVITLICA, DRAGANA;0.37;LOPEZ CALSINA, MIREIA;0.0;COMFORT, LADY;0.12;LOPEZ CALSINA, MIREIA;0.0;BOGDANOVA, NATALIA;0.46;SIOL GISPERT, BERTA;0.65;NORDSTROM, AGNES CHARLOTTA;0.61;GIMENO MARTINEZ, VEGA;0.36;SIOL GISPERT, BERTA;1.12;GASTAMINZA GANUZA, AMAYA;1.72;BAHI BLANQUERA, GEORGINA;0.48;DIEZ FERNANDEZ, NAIARA;0.42;KELLY, CRISTAL CYMONE;1.0;LOPEZ CALSINA, MIREIA;0.0;PIRSIC, SANDRA;0.06;PALAU ALTES, LAIA;0.0;DIEZ FERNANDEZ, NAIARA;1.17;HERRERA BOXO, LAURA;0.84;SIOL GISPERT, BERTA;2.54;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0;PALAU ALTES, LAIA;0.0
ROYO TORRES, MARIA ESTELA;14.07;DIEZ FERNANDEZ, NAIARA;3.42;PEREZ CAPARROS, ROSA;0.88;HERRERA BOXO, LAURA;2.16;NORDSTROM, AGNES CHARLOTTA;0.37;JANE TOSET, MAGDA;0.0;GASTAMINZA GANUZA, AMAYA;0.11;JANE TOSET, MAGDA;0.0;GIMENO MARTINEZ, VEGA;0.44;GILABERT AVANTE, MONTSERRAT;0.65;GIMENO MARTINEZ, VEGA;0.61;SOUSA DE CARVALHO, CRISTINA;0.35;BELJANSKI, MILICA;1.11;ROYO TORRES, MARIA ESTELA;1.54;PARIS, COURTNEY LYNNE;0.46;PINA TOLOSA, MARIA;0.42;BAHI BLANQUERA, GEORGINA;1.0;INSAURRIAGA PONCE, ANA;0.0;PODKOVALNIKOVA, OLGA;0.06;LAWSON, EDWIGE;0.0;PETEVA, DANIELA ROSENOVA;1.15;MONTAANA GIMENO, ANNA;0.8;GILABERT AVANTE, MONTSERRAT;2.46;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0;LAWSON, EDWIGE;0.0
BERCIANO OCAA, PATRICIA;14.0;GARCIA MARTIN, MARTA;3.19;BLANES MACHO, MARTA;0.84;BOGDANOVA, NATALIA;2.12;GASTAMINZA GANUZA, AMAYA;0.36;AVILA FERNANDEZ, VERONICA;0.0;PIRSIC, SANDRA;0.11;AVILA FERNANDEZ, VERONICA;0.0;HERRERA BOXO, LAURA;0.44;HERRERA BOXO, LAURA;0.64;GASTAMINZA GANUZA, AMAYA;0.6;RODRIGUEZ FERNANDEZ, GABRIELA;0.33;MONTESDEOCA LOPEZ, EVA;1.09;CASAS CARRERAS, QUERALT;1.54;DIEZ FERNANDEZ, NAIARA;0.46;RODRIGUEZ FERNANDEZ, GABRIELA;0.4;PETEVA, DANIELA ROSENOVA;0.96;CARBALLA PEREZ, ALEJANDRA;0.0;GIL COLLADO, LAURA;0.05;LIMA GARCIA, CINDY ORQUIDEA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;1.15;GIMENO MARTINEZ, VEGA;0.76;PETEVA, DANIELA ROSENOVA;2.23;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0;LIMA GARCIA, CINDY ORQUIDEA;0.0
