Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
NYSTROM, ELLEN ADINA;17.75;PEA JUBANY, LAURA;4.19;ODWYER, FIONA EILISH;0.95;ESTEBAS ARMAS, PAULA;2.5;ABALDE DIAZ, TAMARA;0.36;GINZO ARANTES, PAULA;0.14;SEILUND, ANNA GYLLING;0.67;GIMENO MARTINEZ, VEGA;0.21;CAZORLA MEDINA, MARIA TERESA;0.45;LOPEZ RODRIGUEZ, AINHOA;0.68;BROWN, JOY ALEXIS;0.6;OCETE CASTILLO, GABRIELA;0.38;MESTRES RICART, GALA;1.82;SIMON, ZSOFIA;2.24;ALIAGA ROMERO, LAURA;0.73;MOORE, TINARA NICOLE;0.59;ABALDE DIAZ, TAMARA;1.09;CAZORLA MEDINA, MARIA TERESA;0.05;ALIAGA ROMERO, LAURA;0.09;MOSS, DANDRA YUVETT;0.0;SANCHEZ MARRUFO, BEATRIZ;1.32;GARCA SALINERO, LAURA;1.0;MESTRES RICART, GALA;3.59;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0;MOSS, DANDRA YUVETT;0.0
ODWYER, FIONA EILISH;17.7;STAMENKOVIC, MAJA;4.11;QUIRANTE MARTINEZ, ALEJANDRA;0.91;OCETE CASTILLO, GABRIELA;2.48;AJEMBA, IJEOMA OBIAMAKA;0.35;CARRERA QUINTANA, RAQUEL;0.14;PARDO HERVIAS, LAURA;0.64;MARKOVIC, NEVENA;0.2;ALIAGA ROMERO, LAURA;0.41;KRAKER, MEHRYN DONEGAN;0.68;HOF, EMESE EVA;0.6;BUTINA, INJA;0.36;PASCUA SUAREZ, MARA LUCILA;1.82;PEA JUBANY, LAURA;2.24;PARDO HERVIAS, LAURA;0.73;MESTRES RICART, GALA;0.59;LOYD, JEWELL BLESSING;1.06;PEA JUBANY, LAURA;0.05;PEREZ ARAUJO, MARIA;0.09;ATKINSON, TANAYA MECHELLE;0.0;DIEZ FERNANDEZ, NAIARA;1.32;NYSTROM, ELLEN ADINA;1.0;NYSTROM, ELLEN ADINA;3.5;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0;ATKINSON, TANAYA MECHELLE;0.0
LO SYLLA, NOGAYE;17.59;MONTENEGRO SANTANA, RITA ESTHER;4.11;CAZORLA MEDINA, MARIA TERESA;0.91;ALIAGA ROMERO, LAURA;2.45;NAUWELAERS, HELEEN KARIN J;0.35;GUSTAVSSON, ELIN JELENA;0.14;VITOLA, KRISTINE;0.64;MILIC, NIKOLINA;0.2;ODWYER, FIONA EILISH;0.41;PALAU ALTES, LAIA;0.64;CONDE DURAN, ITSASO;0.59;LAHUERTA MENDOZA, IRENE;0.36;NOGIC, JOVANA;1.82;NOGIC, JOVANA;2.23;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.71;GONZALEZ DUARTE, LARA;0.59;CARRERA QUINTANA, RAQUEL;1.05;LOPEZ RODRIGUEZ, AINHOA;0.05;CASAS CARRERAS, QUERALT;0.09;HERRERA BOXO, LAURA;0.0;CAZORLA MEDINA, MARIA TERESA;1.32;ANDUSIC, TIJANA;0.95;SIMON, ZSOFIA;3.29;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0;HERRERA BOXO, LAURA;0.0
DIOUF, KHADIDIATOU;17.07;FORASTE GALOBARDES, MIRIAM;3.91;BETTENCOURT CORREIA, MARIA JOAO;0.9;QUIRANTE MARTINEZ, ALEJANDRA;2.41;NYSTROM, ELLEN ADINA;0.35;ERAUNCETAMURGIL AYESTARAN, MARIA;0.12;DOMUZIN, DRAGANA;0.5;OMA GIRALT, HELENA;0.2;LO SYLLA, NOGAYE;0.4;MILLER, CHERIN BRITANY;0.64;CAZORLA MEDINA, MARIA TERESA;0.59;BUCH ROSELL, ROSO;0.36;DOMINGUEZ FERNANDEZ, SILVIA;1.82;GONZALEZ DUARTE, LARA;2.23;GARI GILABERT, IRENE DEL REBOLLET;0.7;BUTINA, INJA;0.59;LIZARAZU HERRERA, MARINA;1.0;JESPERSEN, MARIA STEEN;0.05;DOMINGUEZ FERNANDEZ, SILVIA;0.09;MONTENEGRO SANTANA, RITA ESTHER;0.0;GARCIA URLEZAGA, IZASKUN;1.27;SAMUELSON, KARLIE ANNE;0.91;MONTOLIU MATIAS, MARTA;3.27;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0
BRKIC, IVA;17.01;BUTINA, INJA;3.73;MONTOLIU MATIAS, MARTA;0.86;PARDO HERVIAS, LAURA;2.41;LIZARAZU HERRERA, MARINA;0.34;DOMUZIN, DRAGANA;0.1;GINZO ARANTES, PAULA;0.5;DOMUZIN, DRAGANA;0.2;PINA TOLOSA, MARIA;0.38;MILOGLAV, CARMEN;0.62;REISINGEROVA, JULIA SUSSANE;0.58;MOSS, DANDRA YUVETT;0.35;JESPERSEN, MARIA STEEN;1.77;VAN DEN ADEL, NATALIE ISABELLE;2.19;OLIVEIRA FERREIRA, LAURA;0.68;STAMENKOVIC, MAJA;0.58;NYSTROM, ELLEN ADINA;1.0;RICHARDS, SHEREESHA NATHESHA;0.05;NAUWELAERS, HELEEN KARIN J;0.09;CHARLES, CHANTEL ZENA;0.0;DOMUZIN, DRAGANA;1.25;LO SYLLA, NOGAYE;0.9;ANDUSIC, TIJANA;3.25;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0;CHARLES, CHANTEL ZENA;0.0
BUTINA, INJA;16.74;NYSTROM, ELLEN ADINA;3.64;DIOUF, KHADIDIATOU;0.85;GARI GILABERT, IRENE DEL REBOLLET;2.35;ERAUNCETAMURGIL AYESTARAN, MARIA;0.34;MILIC, NIKOLINA;0.09;MILIC, NIKOLINA;0.45;GONZALEZ DUARTE, LARA;0.2;SIMON, ZSOFIA;0.38;FELIXOVA, MARIA;0.57;BUCH ROSELL, ROSO;0.58;MAZIONYTE, GINTARE;0.35;ERAUNCETAMURGIL AYESTARAN, MARIA;1.75;MARKOVIC, NEVENA;2.17;PASCUA SUAREZ, MARA LUCILA;0.68;MONTENEGRO SANTANA, RITA ESTHER;0.58;OMA GIRALT, HELENA;1.0;BUCH ROSELL, ROSO;0.05;SEILUND, ANNA GYLLING;0.08;GIDDEN, VANESSA NICOLE;0.0;ESTEBAS ARMAS, PAULA;1.23;ODWYER, FIONA EILISH;0.86;BETTENCOURT CORREIA, MARIA JOAO;3.05;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0;GIDDEN, VANESSA NICOLE;0.0
PARDO HERVIAS, LAURA;16.19;ESTEBAS ARMAS, PAULA;3.59;BRKIC, IVA;0.85;BUTINA, INJA;2.32;PEA JUBANY, LAURA;0.34;VITOLA, KRISTINE;0.09;ERAUNCETAMURGIL AYESTARAN, MARIA;0.44;AYUSO BAGUR, AINA;0.2;FORASTE GALOBARDES, MIRIAM;0.36;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.57;VILARO ARAGONES, ANDREA;0.57;DOMUZIN, DRAGANA;0.35;SIMON, ZSOFIA;1.71;DOMINGUEZ FERNANDEZ, SILVIA;2.09;DIALLO DIENG, UMO DIALLO;0.67;RAMAN, JANA GEORGES R;0.55;GINZO ARANTES, PAULA;1.0;HAYES, RENARA TIFFANY;0.05;BRKIC, IVA;0.08;SILVA SERRANO, ROSELIS CAROLINA;0.0;DOMINGUEZ FERNANDEZ, SILVIA;1.23;ETXARRI MUNARRIZ, IRATI;0.85;PASCUA SUAREZ, MARA LUCILA;3.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0;SILVA SERRANO, ROSELIS CAROLINA;0.0
CONDE DURAN, ITSASO;16.14;GONZALEZ DUARTE, LARA;3.59;GARI GILABERT, IRENE DEL REBOLLET;0.85;ODWYER, FIONA EILISH;2.27;CORNELIUS, LAURA;0.34;FORASTE GALOBARDES, MIRIAM;0.09;WEAVER, LYNDRA SHAJUAN;0.4;SYKES, BRITTNEY CHRISANTI;0.19;PALAU ALTES, LAIA;0.36;ESTEBAS ARMAS, PAULA;0.55;PALAU ALTES, LAIA;0.57;PEA JUBANY, LAURA;0.33;MOLINA PRADOS MARTIN BURO, JUANA MARIA;1.57;MONTOLIU MATIAS, MARTA;2.09;OMA GIRALT, HELENA;0.64;HERRERA BOXO, LAURA;0.52;PINA TOLOSA, MARIA;1.0;HERNANDEZ ORTIZ, ZOE;0.05;DILLARD, CIERRA JANAY;0.08;STAMENKOVIC, MAJA;0.0;ABALDE DIAZ, TAMARA;1.23;LOPEZ RODRIGUEZ, AINHOA;0.82;DIOUF, KHADIDIATOU;2.92;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0;STAMENKOVIC, MAJA;0.0
RAMAN, JANA GEORGES R;15.94;CONDE DURAN, ITSASO;3.19;ESTEBAS ARMAS, PAULA;0.82;RAMAN, JANA GEORGES R;2.15;IVANOVIC, MILICA;0.34;MELINA RUIZ, JULIA LEONOR;0.07;CARRERA QUINTANA, RAQUEL;0.36;PEDRALS BARRIOS, CRISTINA;0.18;KRAKER, MEHRYN DONEGAN;0.36;MESTRES RICART, GALA;0.55;ANDUSIC, TIJANA;0.56;ALIAGA ROMERO, LAURA;0.32;LAHUERTA MENDOZA, IRENE;1.55;OMA GIRALT, HELENA;2.07;OKONKWO,  AMY NNENNA;0.64;MILOGLAV, CARMEN;0.5;ANDUSIC, TIJANA;0.95;DIETRICK, BLAKE JULIA;0.05;FAUSSURIER ZAFRILLA, ANA CARLOTA;0.08;BLOCKTON, ALLAZIA JHANI;0.0;BUTINA, INJA;1.23;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.76;MOLINA PRADOS MARTIN BURO, JUANA MARIA;2.9;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0;BLOCKTON, ALLAZIA JHANI;0.0
MONTENEGRO SANTANA, RITA ESTHER;15.91;FELIXOVA, MARIA;3.14;OMA GIRALT, HELENA;0.79;OMA GIRALT, HELENA;2.14;MAZIONYTE, GINTARE;0.33;MILOGLAV, CARMEN;0.06;SARR, OUMOUL KHAIRY;0.27;MAZIONYTE, GINTARE;0.18;MESTRES RICART, GALA;0.36;PEDRALS BARRIOS, CRISTINA;0.52;ODWYER, FIONA EILISH;0.56;BETTENCOURT CORREIA, MARIA JOAO;0.3;GONZALEZ DUARTE, LARA;1.55;PASCUA SUAREZ, MARA LUCILA;2.05;FORASTE GALOBARDES, MIRIAM;0.64;PARDO HERVIAS, LAURA;0.5;CONDE DURAN, ITSASO;0.95;AYUSO BAGUR, AINA;0.05;MARKOVIC, NEVENA;0.08;ESTEBAS ARMAS, PAULA;0.0;CHARLES, CHANTEL ZENA;1.2;PEDRALS BARRIOS, CRISTINA;0.76;STAMENKOVIC, MAJA;2.68;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0;ESTEBAS ARMAS, PAULA;0.0
RICHARDS, SHEREESHA NATHESHA;15.7;MOLINA PRADOS MARTIN BURO, JUANA MARIA;3.1;FELIXOVA, MARIA;0.79;MONTENEGRO SANTANA, RITA ESTHER;2.11;ESTEBAS ARMAS, PAULA;0.33;WEAVER, LYNDRA SHAJUAN;0.05;FORASTE GALOBARDES, MIRIAM;0.23;PUJOL LLUCH, ARIADNA;0.17;MAZIONYTE, GINTARE;0.35;ARIZTIMUO LOPEZ, ITZIAR;0.52;DOMUZIN, DRAGANA;0.56;COTANO DE JUAN, REBECA;0.27;BUCH ROSELL, ROSO;1.5;LAHUERTA MENDOZA, IRENE;1.91;REISINGEROVA, JULIA SUSSANE;0.63;HERNANDEZ ORTIZ, ZOE;0.47;GUSTAVSSON, ELIN JELENA;0.95;DIEZ FERNANDEZ, NAIARA;0.05;COTANO DE JUAN, REBECA;0.07;MILOGLAV, CARMEN;0.0;PEREZ ARAUJO, MARIA;1.18;SEILUND, ANNA GYLLING;0.75;HERNANDEZ ORTIZ, ZOE;2.68;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0;MILOGLAV, CARMEN;0.0
ERAUNCETAMURGIL AYESTARAN, MARIA;15.41;GARI GILABERT, IRENE DEL REBOLLET;2.8;MONTENEGRO SANTANA, RITA ESTHER;0.79;ERAUNCETAMURGIL AYESTARAN, MARIA;2.0;MESTRES RICART, GALA;0.32;HOF, EMESE EVA;0.05;PALMA JORGE, ANA MARIA;0.21;VITOLA, KRISTINE;0.14;LIZARAZU HERRERA, MARINA;0.3;ALIAGA ROMERO, LAURA;0.5;ETXARRI MUNARRIZ, IRATI;0.56;NAUWELAERS, HELEEN KARIN J;0.27;ESTEBAS ARMAS, PAULA;1.45;ESTEBAS ARMAS, PAULA;1.86;STAMENKOVIC, MAJA;0.63;RICHARDS, SHEREESHA NATHESHA;0.45;SEILUND, ANNA GYLLING;0.92;TRAORE, ASTOU;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.06;DONGUE, LEIA TANIA DO BASTIAO;0.0;BUCH ROSELL, ROSO;1.14;FELIXOVA, MARIA;0.71;ESTEBAS ARMAS, PAULA;2.68;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0;DONGUE, LEIA TANIA DO BASTIAO;0.0
ANDUSIC, TIJANA;14.93;HERNANDEZ ORTIZ, ZOE;2.79;DOMUZIN, DRAGANA;0.75;CAZORLA MEDINA, MARIA TERESA;1.95;BUCH ROSELL, ROSO;0.32;TIRERA, MEIYA;0.05;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.18;GUSTAVSSON, ELIN JELENA;0.14;FELIXOVA, MARIA;0.29;MAZIONYTE, GINTARE;0.5;RICHARDS, SHEREESHA NATHESHA;0.55;GARCA SALINERO, LAURA;0.27;ALIAGA ROMERO, LAURA;1.36;BUCH ROSELL, ROSO;1.86;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.59;LOPEZ RODRIGUEZ, AINHOA;0.45;ODWYER, FIONA EILISH;0.91;FERRARI CALABRO, PAOLA ANDREA;0.0;RAMAN, JANA GEORGES R;0.05;IVANOVIC, MILICA;0.0;OMA GIRALT, HELENA;1.14;ESTEBAS ARMAS, PAULA;0.68;ARIZTIMUO LOPEZ, ITZIAR;2.38;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0;IVANOVIC, MILICA;0.0
