Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
BUCH ROSELL, ROSO;24.46;NYSTROM, ELLEN ADINA;7.68;SILVA SERRANO, ROSELIS CAROLINA;2.23;BEREZHYNSKA, VALERIYA;5.12;GONZALEZ DUARTE, LARA;0.45;GOMEZ NOVO, MARIA ARANZAZU;0.53;LOPEZ VIVES, HELENA;1.85;QUEVEDO CAIZARES, LAURA;0.3;MOORE, TINARA NICOLE;1.15;MARTINEZ PRAT, NURIA;1.65;ERAUNCETAMURGIL AYESTARAN, MARIA;0.74;QUEVEDO CAIZARES, LAURA;1.0;PASCUA SUAREZ, MARA LUCILA;2.92;PASCUA SUAREZ, MARA LUCILA;3.88;BAHI BLANQUERA, GEORGINA;1.42;COULIBALY, MARIAM ALOU;0.92;HAMPTON, KEISHA LAVON;1.64;VAN DEN ADEL, NATALIE ISABELLE;0.19;PEA JUBANY, LAURA;0.23;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;NAUWELAERS, HELEEN KARIN J;1.81;VANDERWAL, RACHAEL  ANN;1.92;BRKIC, IVA;9.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0;URBANIAK -DORNSTAUDER, QUINN  ASIA;0.0
PALAU ALTES, LAIA;24.45;RICHARDS, SHEREESHA NATHESHA;7.68;BEREZHYNSKA, VALERIYA;2.19;GIMENO MARTINEZ, VEGA;5.08;PINA TOLOSA, MARIA;0.45;GARCIA URLEZAGA, IZASKUN;0.52;FLORES COSTA, LAIA;1.81;GLADKOVA, IULLIA;0.29;DIAZ CASTELLANO, YURENA;1.12;ARIZTIMUO LOPEZ, ITZIAR;1.62;VANDERWAL, RACHAEL  ANN;0.74;GIMENO MARTINEZ, VEGA;0.96;PEREZ TORRES, TANIA;2.92;URBANIAK -DORNSTAUDER, QUINN  ASIA;3.88;MURPHY, ESHAYA MARIE;1.4;GONZALEZ DUARTE, LARA;0.92;MAIZE, AKELA LOVETE;1.62;DIALLO DIENG, UMO DIALLO;0.19;SARR, OUMOUL KHAIRY;0.23;PEREZ TORRES, TANIA;0.0;ELONU, ADAORA NNENNA;1.81;URBANIAK -DORNSTAUDER, QUINN  ASIA;1.92;FORASTE GALOBARDES, MIRIAM;8.81;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0;PEREZ TORRES, TANIA;0.0
ADURIZ HERNANI, ONINTZA;24.26;FORASTE GALOBARDES, MIRIAM;7.62;QUEVEDO CAIZARES, LAURA;2.16;DIALLO DIENG, UMO DIALLO;4.81;DAVIS, JORI N.;0.45;DIEZ FERNANDEZ, NAIARA;0.5;ARROJO JIMENEZ, MARIA BELEN;1.76;PEA JUBANY, LAURA;0.29;ELONU, ADAORA NNENNA;1.12;SILVA SERRANO, ROSELIS CAROLINA;1.58;EDWARDS, ARIEL JOY;0.74;MAZIONYTE, GINTARE;0.96;ELONU, ADAORA NNENNA;2.85;DIALLO DIENG, UMO DIALLO;3.85;ABALDE DIAZ, TAMARA;1.39;NAUWELAERS, HELEEN KARIN J;0.92;JESPERSEN, MARIA STEEN;1.6;CALVO DIAZ, ANA BEGOA;0.19;VILARO ARAGONES, ANDREA;0.23;SOLER RAMI, JLIA;0.0;JESPERSEN, MARIA STEEN;1.8;HERRERA BOXO, LAURA;1.92;REISINGEROVA, JULIA SUSSANE;8.75;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0;SOLER RAMI, JLIA;0.0
HEMPE, MERRIT RAMONA;24.18;VANDERWAL, RACHAEL  ANN;7.54;VAN DEN ADEL, NATALIE ISABELLE;2.12;KEITA, MINATA;4.77;MARCOS CANEDO, LAURA;0.45;MAZIONYTE, GINTARE;0.5;GIVENS, KRISI TIJANA;1.72;QUIRANTE MARTINEZ, ALEJANDRA;0.29;PEA JUBANY, LAURA;1.12;PEA JUBANY, LAURA;1.54;KRAKER, MEHRYN DONEGAN;0.74;GIL COLLADO, LAURA;0.96;NAUWELAERS, HELEEN KARIN J;2.77;FLORES COSTA, LAIA;3.65;LO SYLLA, NOGAYE;1.35;PINA TOLOSA, MARIA;0.92;BEREZHYNSKA, VALERIYA;1.58;ALIAGA ROMERO, LAURA;0.16;LO SYLLA, NOGAYE;0.23;MOYA BLANCH, LAIA;0.0;QUIRANTE MARTINEZ, ALEJANDRA;1.77;LO SYLLA, NOGAYE;1.88;PALAU ALTES, LAIA;8.72;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0;MOYA BLANCH, LAIA;0.0
HAMPTON, KEISHA LAVON;24.12;JESPERSEN, MARIA STEEN;7.53;JESPERSEN, MARIA STEEN;2.07;URBANIAK -DORNSTAUDER, QUINN  ASIA;4.75;GIL COLLADO, LAURA;0.45;OCETE CASTILLO, GABRIELA;0.5;OLABARRIA BARINAGARREMENTERIA, IULENE;1.71;PEREZ TORRES, TANIA;0.29;LO SYLLA, NOGAYE;1.12;HERRERA BOXO, LAURA;1.54;BREEDLOVE, STARR REGINA;0.74;QUIRANTE MARTINEZ, ALEJANDRA;0.96;GIVENS, KRISI TIJANA;2.76;GIVENS, KRISI TIJANA;3.6;QUIRANTE MARTINEZ, ALEJANDRA;1.35;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.88;ELONU, ADAORA NNENNA;1.54;PASCUA SUAREZ, MARA LUCILA;0.16;ABALDE DIAZ, TAMARA;0.22;BAGARIA ROVIRA, NURIA;0.0;RAMOS DO NASCIMENTO, CARLA MARISA;1.76;FLORES COSTA, LAIA;1.85;DIAZ CASTELLANO, YURENA;8.65;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0;BAGARIA ROVIRA, NURIA;0.0
BEREZHYNSKA, VALERIYA;24.01;SEDA, TAMARA ADELAIDE JOSE CAMACHO;7.38;ADURIZ HERNANI, ONINTZA;2.0;SIMMONS, MEIGHAN SHAREE;4.74;ABALDE DIAZ, TAMARA;0.44;PEA JUBANY, LAURA;0.46;VILA CABIR, MIREIA;1.69;GIL COLLADO, LAURA;0.29;BROWN, JOY ALEXIS;1.08;FLORES COSTA, LAIA;1.54;PEREZ TORRES, TANIA;0.73;PASCUA SUAREZ, MARA LUCILA;0.96;MARTINEZ PRAT, NURIA;2.73;MURPHY, ESHAYA MARIE;3.55;MONTOLIU MATIAS, MARTA;1.35;BEREZHYNSKA, VALERIYA;0.88;GIVENS, KRISI TIJANA;1.52;BAHI BLANQUERA, GEORGINA;0.15;RICHARDS, SHEREESHA NATHESHA;0.2;GARCIA GONZALEZ, MARIA DOLORES;0.0;ADURIZ HERNANI, ONINTZA;1.76;GIMENO MARTINEZ, VEGA;1.85;MARTINEZ PRAT, NURIA;8.62;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0;GARCIA GONZALEZ, MARIA DOLORES;0.0
ABALDE DIAZ, TAMARA;23.89;ODWYER, FIONA EILISH;7.35;KEITA, MINATA;1.96;GOMEZ IGUAL, ANNA;4.69;ARROJO JIMENEZ, MARIA BELEN;0.44;DAVIS, JORI N.;0.46;GUSTAVSSON, ELIN JELENA;1.65;GWATHMEY, JAZMON CHAMELI;0.29;URBANIAK -DORNSTAUDER, QUINN  ASIA;1.08;DIAZ CASTELLANO, YURENA;1.54;DOMINGUEZ FERNANDEZ, SILVIA;0.73;SYLL, NDEYE AMY;0.93;PIERRE LOUIS, VIONISE ARON'S;2.72;FORASTE GALOBARDES, MIRIAM;3.54;NAUWELAERS, HELEEN KARIN J;1.31;PARDO HERVIAS, LAURA;0.88;URBANIAK -DORNSTAUDER, QUINN  ASIA;1.5;PINA TOLOSA, MARIA;0.15;GOMEZ IGUAL, ANNA;0.19;ROTERS DUBININA, MARIA;0.0;STAMENKOVIC, MAJA;1.73;ARIZTIMUO LOPEZ, ITZIAR;1.85;SIMMONS, MEIGHAN SHAREE;8.61;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0;ROTERS DUBININA, MARIA;0.0
MILLER, CHERIN BRITANY;23.68;GOMEZ IGUAL, ANNA;7.35;VANDERWAL, RACHAEL  ANN;1.92;STANACEV, ALEKSANDRA;4.62;ODWYER, FIONA EILISH;0.44;ESTEBAS ARMAS, PAULA;0.46;RAMOS DO NASCIMENTO, CARLA MARISA;1.64;MOLINUEVO GARCIA, CRISTINA;0.29;GARCIA URLEZAGA, IZASKUN;1.04;SIMMONS, MEIGHAN SHAREE;1.52;GOMEZ IGLESIAS, REGINA;0.72;DIETRICK, BLAKE JULIA;0.93;VAN DEN ADEL, NATALIE ISABELLE;2.65;VAN DEN ADEL, NATALIE ISABELLE;3.46;DAVIS, JORI N.;1.27;ELDEBRINK, ELIN;0.86;MONTOLIU MATIAS, MARTA;1.5;MURPHY, ESHAYA MARIE;0.15;TIRERA, MEIYA;0.19;RICHARDS, SHEREESHA NATHESHA;0.0;WEAVER, LYNDRA SHAJUAN;1.7;GONZALEZ DUARTE, LARA;1.8;QUEVEDO CAIZARES, LAURA;8.56;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0;RICHARDS, SHEREESHA NATHESHA;0.0
PEA JUBANY, LAURA;23.38;ROBERSON, BRIANA ALBERTA;7.27;PEA JUBANY, LAURA;1.88;FLORES COSTA, LAIA;4.62;ARIZTIMUO LOPEZ, ITZIAR;0.44;JESPERSEN, MARIA STEEN;0.4;PEA JUBANY, LAURA;1.62;HEMPE, MERRIT RAMONA;0.28;GIL COLLADO, LAURA;1.04;DE SOUZA MACHADO, ERIKA CRISTINA;1.5;PIERRE LOUIS, VIONISE ARON'S;0.72;FERRARI CALABRO, PAOLA ANDREA;0.92;COLEMAN, AMARAH KIYANA;2.62;KRAKER, MEHRYN DONEGAN;3.46;HEMPE, MERRIT RAMONA;1.27;TIRERA, MEIYA;0.85;HERRERA BOXO, LAURA;1.5;VILARO ARAGONES, ANDREA;0.15;BEREZHYNSKA, VALERIYA;0.19;PALMA JORGE, ANA MARIA;0.0;MAZIONYTE, GINTARE;1.69;KNIGHT, LESLIE FAYE;1.78;LLORENTE, VICTORIA;8.28;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0;PALMA JORGE, ANA MARIA;0.0
GOMEZ IGLESIAS, REGINA;23.31;ABALDE DIAZ, TAMARA;7.26;BUCH ROSELL, ROSO;1.88;PEA JUBANY, LAURA;4.58;GIMENO MARTINEZ, VEGA;0.44;ARROJO JIMENEZ, MARIA BELEN;0.4;LAHUERTA MENDOZA, IRENE;1.62;DIETRICK, BLAKE JULIA;0.28;MARTINEZ PRAT, NURIA;1.0;LO SYLLA, NOGAYE;1.46;DIAZ CASTELLANO, YURENA;0.72;BEREZHYNSKA, VALERIYA;0.92;PALAU ALTES, LAIA;2.6;GARCIA URLEZAGA, IZASKUN;3.32;LLORENTE, VICTORIA;1.24;FONG LYE QUEE, NICOLETTE ELAINE;0.85;ABALDE DIAZ, TAMARA;1.48;DUNHAM, HAILEY MARNELL;0.14;BROWN, JOY ALEXIS;0.19;GOMEZ NOVO, MARIA ARANZAZU;0.0;PINA TOLOSA, MARIA;1.69;KRAKER, MEHRYN DONEGAN;1.77;BREEDLOVE, STARR REGINA;7.85;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0;GOMEZ NOVO, MARIA ARANZAZU;0.0
QUIRANTE MARTINEZ, ALEJANDRA;22.88;AYUSO BAGUR, AINA;7.12;DIALLO DIENG, UMO DIALLO;1.88;BAHI BLANQUERA, GEORGINA;4.5;BEREZHYNSKA, VALERIYA;0.43;GIL COLLADO, LAURA;0.38;MONTOLIU MATIAS, MARTA;1.58;VANDERWAL, RACHAEL  ANN;0.28;ROBINSON, ANGELICA DANIELLE;1.0;GUSTAVSSON, ELIN JELENA;1.42;COULIBALY, MARIAM ALOU;0.72;PUJOL LLUCH, ARIADNA;0.92;BRKIC, IVA;2.5;BUCH ROSELL, ROSO;3.31;ESTEBAS ARMAS, PAULA;1.23;MONTOLIU MATIAS, MARTA;0.85;GWATHMEY, JAZMON CHAMELI;1.47;SIMMONS, MEIGHAN SHAREE;0.13;BRKIC, IVA;0.19;LLORENTE, VICTORIA;0.0;EDWARDS, ARIEL JOY;1.69;DIAZ CASTELLANO, YURENA;1.77;ABALDE DIAZ, TAMARA;7.7;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0;LLORENTE, VICTORIA;0.0
CABRERA ARGUELLO, PATRICIA;22.52;PEREZ TORRES, TANIA;6.96;NYSTROM, ELLEN ADINA;1.84;DIAZ CASTELLANO, YURENA;4.38;WEAVER, LYNDRA SHAJUAN;0.43;LAHUERTA MENDOZA, IRENE;0.38;LO SYLLA, NOGAYE;1.58;DIEZ FERNANDEZ, NAIARA;0.27;HERRERA BOXO, LAURA;0.96;ELONU, ADAORA NNENNA;1.38;PEA JUBANY, LAURA;0.72;ADURIZ HERNANI, ONINTZA;0.88;DIAZ CASTELLANO, YURENA;2.5;CALVO DIAZ, ANA BEGOA;3.31;NYSTROM, ELLEN ADINA;1.2;MILLER, CHERIN BRITANY;0.84;DE SOUZA MACHADO, ERIKA CRISTINA;1.46;RICHARDS, SHEREESHA NATHESHA;0.12;BAHI BLANQUERA, GEORGINA;0.19;ROBERSON, BRIANA ALBERTA;0.0;LOPEZ RODRIGUEZ, AINHOA;1.69;STAMENKOVIC, MAJA;1.73;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;7.65;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0;ROBERSON, BRIANA ALBERTA;0.0
GOMES COLHADO, NADIA;22.5;GIL COLLADO, LAURA;6.96;MOORE, TINARA NICOLE;1.81;NYSTROM, ELLEN ADINA;4.36;FERRARI CALABRO, PAOLA ANDREA;0.43;BROWN, JOY ALEXIS;0.38;PUJOL LLUCH, ARIADNA;1.5;GARI GILABERT, IRENE DEL REBOLLET;0.27;ARIZTIMUO LOPEZ, ITZIAR;0.96;GONZALEZ DUARTE, LARA;1.36;HEMPE, MERRIT RAMONA;0.7;AIJANEN, MARIA ANNIINA;0.87;BUCH ROSELL, ROSO;2.46;BREEDLOVE, STARR REGINA;3.3;EDWARDS, ARIEL JOY;1.19;PEA JUBANY, LAURA;0.81;HEMPE, MERRIT RAMONA;1.46;LLORENTE, VICTORIA;0.12;ODWYER, FIONA EILISH;0.19;EDWARDS, ARIEL JOY;0.0;NYSTROM, ELLEN ADINA;1.68;PUJOL LLUCH, ARIADNA;1.73;URBANIAK -DORNSTAUDER, QUINN  ASIA;7.5;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0;EDWARDS, ARIEL JOY;0.0
