Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
LO SYLLA, NOGAYE;17.38;MOLINA PRADOS MARTIN BURO, JUANA MARIA;4.4;ASTROM, ELLEN LOVISA;0.96;HURTADO OBIOLS, CRISTINA;2.09;ETXARRI MUNARRIZ, IRATI;0.4;VELASCO MARTIN, LAURA;0.11;FORASTE GALOBARDES, MIRIAM;0.46;JENKINS, ALISIA LAJEWEL CHARLESNEIA;0.19;ROIG SOLER, LAURA;0.5;BOGICEVIC, NINA;0.71;VAN DEN ADEL, NATALIE ISABELLE;0.68;NDOYE, BINETA;0.41;PEA JUBANY, LAURA;1.58;ROMEO, NICOLE ELAINE;2.12;DIALLO DIENG, UMO DIALLO;0.69;NICHOLLS GONZALEZ, LAURA;0.5;HURTADO OBIOLS, CRISTINA;1.04;MENENDEZ ANTOLI, CELIA MARIA;0.04;SANCHEZ MARRUFO, BEATRIZ;0.08;ADURIZ HERNANI, ONINTZA;0.0;DIEZ FERNANDEZ, NAIARA;1.31;SOLER SUAREZ, PATRICIA;0.95;ESTEBAS ARMAS, PAULA;3.35;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0;ADURIZ HERNANI, ONINTZA;0.0
ETXARRI MUNARRIZ, IRATI;16.62;GONZALEZ DUARTE, LARA;4.31;MAJSTOROVIC, ANJA;0.91;ALDALUR SOTO, ANE MIREN;2.04;NICHOLLS GONZALEZ, LAURA;0.4;REISINGEROVA, JULIA SUSSANE;0.11;NICHOLLS GONZALEZ, LAURA;0.46;HURTADO OBIOLS, CRISTINA;0.19;SOLER SUAREZ, PATRICIA;0.5;MESTDAGH, KIM;0.69;GOMES COLHADO, NADIA;0.68;HALL, PRECIOUS TANZIE KYTRONIA;0.4;RILEY, ANDREA CHARMAINE;1.58;RILEY, ANDREA CHARMAINE;2.08;LOPEZ VIVES, HELENA;0.65;IPARRAGUIRRE ALUSTIZA, SARA;0.5;DE SOUZA MACHADO, ERIKA CRISTINA;1.0;GARCIA PAUNERO, CELIA;0.04;ALMINAITE, KRISITINA;0.08;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;ALMINAITE, KRISITINA;1.31;ADURIZ HERNANI, ONINTZA;0.92;LOPEZ VIVES, HELENA;3.35;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0;OLABARRIA BARINAGARREMENTERIA, IULENE;0.0
SAN ROMAN FLORES, IRENE;16.23;OMA GIRALT, HELENA;4.29;ROMEO, NICOLE ELAINE;0.88;ASTROM, ELLEN LOVISA;2.0;GIDDEN, VANESSA NICOLE;0.4;ERAUNCETAMURGIL AYESTARAN, MARIA;0.1;CORRALES BOHOYO, ELENA;0.46;NICHOLLS GONZALEZ, LAURA;0.18;BOGICEVIC, NINA;0.48;PASIC, JOVANA;0.64;BOGICEVIC, NINA;0.67;GARCIA URLEZAGA, IZASKUN;0.4;PARDO HERVIAS, LAURA;1.55;LOPEZ RODRIGUEZ, AINHOA;2.08;GOMES COLHADO, NADIA;0.64;GUSTAVSSON, ELIN JELENA;0.5;GUSTAVSSON, ELIN JELENA;0.96;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.04;ASTROM, ELLEN LOVISA;0.08;GONZALEZ DUARTE, LARA;0.0;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;1.28;ALMINAITE, KRISITINA;0.88;ROIG SOLER, LAURA;3.25;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0;GONZALEZ DUARTE, LARA;0.0
MAJSTOROVIC, ANJA;16.07;CLARET GILABERTE, MARTA;3.96;ALDALUR SOTO, ANE MIREN;0.85;NDOYE, BINETA;1.86;KOVACEVIC, BOJANA;0.4;KOVACEVIC, BOJANA;0.09;EVANS, SHANTE MARIE;0.35;MOLINUEVO GARCIA, CRISTINA;0.17;PASIC, JOVANA;0.48;SAN ROMAN FLORES, IRENE;0.62;MONTOLIU MATIAS, MARTA;0.67;ROMERO GARRIDO, SILVIA;0.39;VANDERWAL, RACHAEL  ANN;1.52;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.04;ASTROM, ELLEN LOVISA;0.62;PARDO HERVIAS, LAURA;0.45;OMA GIRALT, HELENA;0.95;LIZARAZU HERRERA, MARINA;0.04;QUEVEDO CAIZARES, LAURA;0.08;SARR, OUMOUL KHAIRY;0.0;GARCIA PAUNERO, CELIA;1.28;SAN ROMAN FLORES, IRENE;0.88;AGIRRE MUOZ, ARRATE;3.22;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0;SARR, OUMOUL KHAIRY;0.0
CALVO DIAZ, ANA BEGOA;16.03;ADURIZ HERNANI, ONINTZA;3.96;NDOYE, BINETA;0.82;SAN ROMAN FLORES, IRENE;1.81;MONTOLIU MATIAS, MARTA;0.39;DIALLO DIENG, UMO DIALLO;0.08;ARIZTIMUO LOPEZ, ITZIAR;0.32;KOVACEVIC, BOJANA;0.17;DELGADO PONTES, MARINA;0.46;LAHUERTA MENDOZA, IRENE;0.62;KOVACEVIC, BOJANA;0.67;LAZARO CASTILLERO, YAIZA;0.39;SOLER SUAREZ, PATRICIA;1.5;VANDERWAL, RACHAEL  ANN;2.0;GARCIA PAUNERO, CELIA;0.6;MARTIN LLAVERIA, MARIONA;0.42;MESTDAGH, KIM;0.88;LAZARO CASTILLERO, YAIZA;0.04;GINZO ARANTES, PAULA;0.08;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;MARTIN LLAVERIA, MARIONA;1.27;AGIRRE MUOZ, ARRATE;0.83;ETXARRI MUNARRIZ, IRATI;3.19;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0;ERAUNCETAMURGIL AYESTARAN, MARIA;0.0
AGIRRE MUOZ, ARRATE;15.96;DIEZ FERNANDEZ, NAIARA;3.81;DELGADO PONTES, MARINA;0.81;MOLINA PRADOS MARTIN BURO, JUANA MARIA;1.8;RODRIGUEZ NUEZ, CLARA;0.39;NICHOLLS GONZALEZ, LAURA;0.08;ESPARCIA OMEDAS, CAROLINA;0.32;ABALDE DIAZ, TAMARA;0.17;ARIZTIMUO LOPEZ, ITZIAR;0.45;ROIG SOLER, LAURA;0.56;VANDERWAL, RACHAEL  ANN;0.66;SAN ROMAN FLORES, IRENE;0.38;CLARET GILABERTE, MARTA;1.44;GARCIA URLEZAGA, IZASKUN;2.0;JENKINS, ALISIA LAJEWEL CHARLESNEIA;0.56;CALDWELL, TALIA ADAIAH;0.42;NDOYE, BINETA;0.86;GIVENS, KRISI TIJANA;0.04;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.08;IPARRAGUIRRE ALUSTIZA, SARA;0.0;PEA JUBANY, LAURA;1.27;GARCIA PAUNERO, CELIA;0.8;GONZALEZ DUARTE, LARA;2.85;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0;IPARRAGUIRRE ALUSTIZA, SARA;0.0
ALIAGA ROMERO, LAURA;15.85;PARDO HERVIAS, LAURA;3.59;LOPEZ VIVES, HELENA;0.65;LOPEZ VIVES, HELENA;1.77;FORSTER, JULIA CHRISTINE;0.38;VEGA REBORA, GISELA VERONICA;0.06;DIALLO DIENG, UMO DIALLO;0.31;VELASCO MARTIN, LAURA;0.17;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.44;ARIZTIMUO LOPEZ, ITZIAR;0.55;LIZARAZU HERRERA, MARINA;0.66;OCETE CASTILLO, GABRIELA;0.38;MAJSTOROVIC, ANJA;1.41;PEA JUBANY, LAURA;1.96;RODRIGUEZ NUEZ, CLARA;0.55;ALLEYNE, JILLIAN CHANTEL;0.41;LAHUERTA MENDOZA, IRENE;0.77;MONTOLIU MATIAS, MARTA;0.04;GARCIA PAUNERO, CELIA;0.08;WEAVER, LYNDRA SHAJUAN;0.0;FORASTE GALOBARDES, MIRIAM;1.27;ARIZTIMUO LOPEZ, ITZIAR;0.73;DIALLO DIENG, UMO DIALLO;2.85;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0;WEAVER, LYNDRA SHAJUAN;0.0
PARDO HERVIAS, LAURA;15.25;SOLER SUAREZ, PATRICIA;3.59;KOVACEVIC, BOJANA;0.61;QUIRANTE MARTINEZ, ALEJANDRA;1.69;CABRERA ARGUELLO, PATRICIA;0.38;COULIBALY, MARIAM ALOU;0.04;ERAUNCETAMURGIL AYESTARAN, MARIA;0.3;ASTROM, ELLEN LOVISA;0.16;LAHUERTA MENDOZA, IRENE;0.42;DELGADO PONTES, MARINA;0.54;HURTADO OBIOLS, CRISTINA;0.65;LOPEZ RODRIGUEZ, AINHOA;0.38;LAZARO CASTILLERO, YAIZA;1.35;CLARET GILABERTE, MARTA;1.88;IPARRAGUIRRE ALUSTIZA, SARA;0.55;PASCUA SUAREZ, MARA LUCILA;0.38;ARIZTIMUO LOPEZ, ITZIAR;0.77;DIAZ CASTELLANO, YURENA;0.04;MARTINEZ PRAT, NURIA;0.08;VERANO FORES, VIOLETA;0.0;HERRERA BOXO, LAURA;1.25;IPARRAGUIRRE ALUSTIZA, SARA;0.7;CABRERA ARGUELLO, PATRICIA;2.73;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0;VERANO FORES, VIOLETA;0.0
ALMINAITE, KRISITINA;14.51;ALIAGA ROMERO, LAURA;3.58;IPARRAGUIRRE ALUSTIZA, SARA;0.6;MAJSTOROVIC, ANJA;1.68;RAMOS DO NASCIMENTO, CARLA MARISA;0.38;FORSTER, JULIA CHRISTINE;0.04;GIL COLLADO, LAURA;0.26;BROWN, BRITTANY DANIELLE;0.16;NDOYE, BINETA;0.41;MOLINUEVO GARCIA, CRISTINA;0.54;GOMEZ IGUAL, ANNA;0.63;DELGADO PONTES, MARINA;0.38;MESTDAGH, KIM;1.31;LAZARO CASTILLERO, YAIZA;1.74;CABRERA ARGUELLO, PATRICIA;0.54;ALIAGA ROMERO, LAURA;0.38;LLOBET CODERCH, ITZIAR;0.77;BEDIA DELGADO, IZAR;0.0;FORASTE GALOBARDES, MIRIAM;0.08;KOVACEVIC, BOJANA;0.0;DELGADO PONTES, MARINA;1.23;RAMOS DO NASCIMENTO, CARLA MARISA;0.68;NDOYE, BINETA;2.64;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0;KOVACEVIC, BOJANA;0.0
DIEZ FERNANDEZ, NAIARA;13.78;HERRERA BOXO, LAURA;3.42;LAHUERTA MENDOZA, IRENE;0.58;ERAUNCETAMURGIL AYESTARAN, MARIA;1.6;HALL, PRECIOUS TANZIE KYTRONIA;0.38;ABALDE DIAZ, TAMARA;0.04;ABALDE DIAZ, TAMARA;0.23;NYSTROM, ELLEN ADINA;0.16;MOLINUEVO GARCIA, CRISTINA;0.38;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.52;VELASCO MARTIN, LAURA;0.62;DOMINGUEZ FERNANDEZ, SILVIA;0.38;AGIRRE MUOZ, ARRATE;1.22;KOVACEVIC, BOJANA;1.74;KOVACEVIC, BOJANA;0.52;SAN ROMAN FLORES, IRENE;0.38;CORRALES BOHOYO, ELENA;0.69;GARCIA FERRIOLS, ESTHER;0.0;BRKIC, IVA;0.08;VILA CABIR, MIREIA;0.0;LLOBET CODERCH, ITZIAR;1.19;LLOBET CODERCH, ITZIAR;0.65;ARIZTIMUO LOPEZ, ITZIAR;2.55;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0;VILA CABIR, MIREIA;0.0
CLARET GILABERTE, MARTA;13.64;MAJSTOROVIC, ANJA;3.41;MARTIN LLAVERIA, MARIONA;0.58;KOVACEVIC, BOJANA;1.52;CLARET GILABERTE, MARTA;0.38;ELONU, ADAORA NNENNA;0.04;ELONU, ADAORA NNENNA;0.19;REISINGEROVA, JULIA SUSSANE;0.15;RAMOS DO NASCIMENTO, CARLA MARISA;0.37;NDOYE, BINETA;0.5;DIALLO DIENG, UMO DIALLO;0.62;PEA JUBANY, LAURA;0.38;DIEZ FERNANDEZ, NAIARA;1.12;CALVO DIAZ, ANA BEGOA;1.69;CALVO DIAZ, ANA BEGOA;0.5;ROIG SOLER, LAURA;0.38;ALDALUR SOTO, ANE MIREN;0.69;GUTIERREZ LANCHO, LUCIA;0.0;ROMERO GARRIDO, SILVIA;0.06;REISINGEROVA, JULIA SUSSANE;0.0;STANACEV, ALEKSANDRA;1.19;LAZARO CASTILLERO, YAIZA;0.65;PARDO HERVIAS, LAURA;2.45;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0;REISINGEROVA, JULIA SUSSANE;0.0
DELGADO PONTES, MARINA;13.47;LAZARO CASTILLERO, YAIZA;3.22;ROIG SOLER, LAURA;0.56;DELGADO PONTES, MARINA;1.5;MARTINEZ PRAT, NURIA;0.38;GARCIA PAUNERO, CELIA;0.04;FORSTER, JULIA CHRISTINE;0.19;GARCIA PAUNERO, CELIA;0.04;LAZARO CASTILLERO, YAIZA;0.35;ADURIZ HERNANI, ONINTZA;0.5;DIEZ FERNANDEZ, NAIARA;0.62;STANACEV, ALEKSANDRA;0.38;CALVO DIAZ, ANA BEGOA;1.04;AGIRRE MUOZ, ARRATE;1.52;RICHARDS, SHEREESHA NATHESHA;0.5;CORRALES BOHOYO, ELENA;0.38;GARCIA PAUNERO, CELIA;0.68;ESNAL AGUIRRE, ANE;0.0;ROIG SOLER, LAURA;0.06;COULIBALY, MARIAM ALOU;0.0;BUCH ROSELL, ROSO;1.15;DIEZ FERNANDEZ, NAIARA;0.62;CLARET GILABERTE, MARTA;2.4;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0;COULIBALY, MARIAM ALOU;0.0
MARTIN LLAVERIA, MARIONA;13.46;GARCIA PAUNERO, CELIA;3.04;CLARET GILABERTE, MARTA;0.56;CLARET GILABERTE, MARTA;1.48;GARCIA URLEZAGA, IZASKUN;0.38;CAMINO LA HIDALGA, AINARA;0.0;ETXARRI MUNARRIZ, IRATI;0.19;CAMINO LA HIDALGA, AINARA;0.0;ADURIZ HERNANI, ONINTZA;0.35;DIEZ FERNANDEZ, NAIARA;0.5;JOVANOVIC, MILICA;0.62;MOLINA PRADOS MARTIN BURO, JUANA MARIA;0.36;ASTROM, ELLEN LOVISA;1.04;RODRIGUEZ NUEZ, CLARA;1.45;FORASTE GALOBARDES, MIRIAM;0.46;HERRERA BOXO, LAURA;0.38;LAZARO CASTILLERO, YAIZA;0.65;ARROYO ZUBELDIA, LAURA;0.0;ROMERO GARRIDO, MARA;0.06;LLOBET CODERCH, ITZIAR;0.0;PARDO HERVIAS, LAURA;1.09;ROMERO GARRIDO, SILVIA;0.61;KOVACEVIC, BOJANA;2.39;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0;LLOBET CODERCH, ITZIAR;0.0
