Minutos (jugador);Minutos (valor);Puntos (jugador);Puntos (valor);T2 Anotados (jugador);T2 Anotados (valor);T2 Lanzados (jugador);T2 Lanzados (valor);% T2 (jugador);% T2 (valor);T3 Anotados (jugador);T3 Anotados (valor);T3 Lanzados (jugador);T3 Lanzados (valor);% T3 (jugador);% T3 (valor);T1 Anotados (jugador);T1 Anotados (valor);T1 Lanzados (jugador);T1 Lanzados (valor);% T1 (jugador);% T1 (valor);Reb. Ofensivos (jugador);Reb. Ofensivos (valor);Reb. Defensivos (jugador);Reb. Defensivos (valor);Rebotes (jugador);Rebotes (valor);Asistencias (jugador);Asistencias (valor);Robos (jugador);Robos (valor);Perdidas (jugador);Perdidas (valor);Tapones (jugador);Tapones (valor);Tapones Recibidos (jugador);Tapones Recibidos (valor);Mates (jugador);Mates (valor);Faltas Cometidas (jugador);Faltas Cometidas (valor);Faltas Recibidas (jugador);Faltas Recibidas (valor);Valoracion (jugador);Valoracion (valor);% Asist (jugador);% Asist (valor);% Tiro Efectivo (jugador);% Tiro Efectivo (valor);% Tiro Verdadero (jugador);% True Shooting (valor);GScore (jugador);GScore (valor);TLR% (jugador);TLR% (valor);Posesiones Anotadas (jugador);Posesiones Anotadas (valor);Posesiones No Anotadas (jugador);Posesiones No Anotadas (valor);Floor Percentage (jugador);Floor Percentage (valor);Puntos por Tiro (jugador);Puntos por Tiro (valor);% Rebotes (jugador);% Rebotes (valor);% Rebotes Def (jugador);% Rebotes Def (valor);% Rebotes Of (jugador);% Rebotes Of (valor);% Robos (jugador);% Robos (valor);Toques (jugador);Toques (valor);Uso (jugador);Uso (valor);Versatilidad (jugador);Versatilidad (valor);Win Scores (jugador);Win Scores (valor);Eficiencia Ofensiva (jugador);Eficiencia Ofensiva (valor);Eficiencia Defensiva (jugador);Eficiencia Defensiva (valor);Diferencia Eficiencia (jugador);Diferencia Eficiencia (valor)
DEMBELE, GNERE ALIMA;17.91;AIJANEN, MARIA ANNIINA;4.82;CHAGAS, FLORENCIA NATALIA;1.03;GONZALEZ DUARTE, LARA;2.59;BURA, PATRICIA;0.38;GONZALEZ DUARTE, LARA;0.24;ALONSO DE ARMIO RIAO, GRACIA;1.03;GONZALEZ DUARTE, LARA;0.21;ALONSO DE ARMIO RIAO, GRACIA;0.63;MESKONYTE, GABIJA;0.86;DUBNIUK, DARIA;0.67;YGUERAVIDE VIANA, SANDRA;0.44;SALVADORES ALVAREZ, ANGELA;1.63;LOPEZ RODRIGUEZ, AINHOA;2.1;PARRA, FAUSTINE LAURE CLEMENCE;0.81;LOPEZ TOBI, IHO;0.52;DEMBELE, GNERE ALIMA;0.96;KOENEN, TAYLOR SUE;0.04;GULICH, MARIE ISABELLE;0.1;MASSEY, BECKY ERNA;0.0;SANCHEZ RAMOS PEREDA, ALBA;1.42;TORRENS SALOM, ALBA;1.06;BURA, PATRICIA;3.95;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0;KRIVACEVIC, TIJANA;0.0
REISINGEROVA, JULIA SUSSANE;17.62;DOMINGUEZ FERNANDEZ, SILVIA;4.68;BLASIGH, VITTORIA;1.0;KOVACEVIC, BOJANA;2.52;WESTERIK, LAURA;0.38;LIZARAZU HERRERA, MARINA;0.24;JANKOVIC, MASA;1.0;EVANS, SHANTE MARIE;0.21;BROTONS PASCUAL, MONTSERRAT;0.62;CONDE DURAN, ITSASO;0.86;GELDOF, SERENA LYNN PETRA;0.66;SHEPPARD, AISHA MARIE;0.44;GRANDE PARDO, CARMEN;1.63;GARCIA URLEZAGA, IZASKUN;2.09;CASTEDO POTENTE, ESTHER;0.8;PARRA, FAUSTINE LAURE CLEMENCE;0.5;SANCHEZ RAMOS PEREDA, ALBA;0.96;MONTENEGRO SANTANA, RITA ESTHER;0.04;GARCIA URLEZAGA, IZASKUN;0.09;MASSEY, BILLIE KIM;0.0;MIRCHEVA, VIKTORIA VLADIMIROVNA;1.41;KOVACEVIC, BOJANA;1.04;RAKSANYI, KRISZTINA;3.93;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0;PALENIKOVA, TEREZIA;0.0
CARDAO HILLARY, NICOLE MARIE;17.51;DELIC, ANDELA;4.64;HOLOPAINEN, ANNIKA ALEXANDRA;1.0;LOPEZ VIVES, HELENA;2.5;CARDAO HILLARY, NICOLE MARIE;0.38;ERAUNCETAMURGIL AYESTARAN, MARIA;0.24;DUBNIUK, DARIA;0.9;NESBITT, VALERIE ADRIANNA;0.21; KONIG, AISLINN CHIA PI;0.61;NOGIC, JOVANA;0.85;LEZIN, PRESCILLA SHANON;0.65;JEZ, SILVANA;0.44;HOLOPAINEN, ANNIKA ALEXANDRA;1.57;MESKONYTE, GABIJA;2.07;GELDOF, SERENA LYNN PETRA;0.8;SANCHEZ RAMOS PEREDA, ALBA;0.5;PUJOL LLUCH, ARIADNA;0.93;GARCA SALINERO, LAURA;0.04;DOMINGUEZ FERNANDEZ, SILVIA;0.09;DE SANTIAGO OTERO, BEGOA;0.0;ATKINSON, TANAYA MECHELLE;1.41;ARROJO JIMENEZ, MARIA BELEN;1.03;ESPIN DE SANCHO, MARIA;3.9;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0;DAVIS, GMRICE LOUISE;0.0
DELIC, ANDELA;17.46;CORNELIUS, LAURA;4.62;ARIZTIMUO LOPEZ, ITZIAR;1.0;ARIZTIMUO LOPEZ, ITZIAR;2.4;HERMIDA HERRAEZ, MARTA;0.37;DUBNIUK, DARIA;0.2;ERAUNCETAMURGIL AYESTARAN, MARIA;0.86;LIZARAZU HERRERA, MARINA;0.2;RODRIGUEZ DOMINGUEZ, NATALIA;0.6;ALONSO DE ARMIO RIAO, GRACIA;0.83;BROWN, JOY ALEXIS;0.65;GARCIA URLEZAGA, IZASKUN;0.43;ALARCON OTERO, TXELL;1.53;DIAZ CASTELLANO, YURENA;2.06;GUERRERO ALCANTARA, CAROLINA;0.8;REISINGEROVA, JULIA SUSSANE;0.5;ANDERSON, JOLENE NANCY;0.9;SANCHEZ RAMOS PEREDA, ALBA;0.04;SORIANO CUESTA, CRISTINA;0.08;HEMPE, MERRIT RAMONA;0.0;GIMENO MARTINEZ, VEGA;1.41;ANDERSON, JOLENE NANCY;1.03;SOLER RAMI, JLIA;3.73;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0;GARCIA URLEZAGA, IZASKUN;0.0
ESTEBAS ARMAS, PAULA;17.43;ALIAGA ROMERO, LAURA;4.57;ALONSO DE ARMIO RIAO, GRACIA;0.97;CASTEDO POTENTE, ESTHER;2.4;BRCANINOVIC, MELISA;0.37;JANKOVIC, MASA;0.18;KONE, SIKA;0.83;GUERRERO ALCANTARA, CAROLINA;0.2;DELIC, ANDELA;0.59;LEZIN, PRESCILLA SHANON;0.82;BURANI, AGOSTINA PAOLA;0.65;SOLER RAMI, JLIA;0.43;ESTEBAS ARMAS, PAULA;1.52;BROTONS PASCUAL, MONTSERRAT;2.03;WHALEN, ERIN PATRICIA;0.79;LOPEZ VIVES, HELENA;0.5;ETXARRI MUNARRIZ, IRATI;0.9;GONZALEZ DUARTE, LARA;0.03;MONTENEGRO SANTANA, RITA ESTHER;0.08;TATE, IMANI TY LEAH;0.0;MOLLENHAUER, ALEXANDRA JOY;1.4;OLAETA LARRAURI, ANE;1.0;ALONSO DE ARMIO RIAO, GRACIA;3.7;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0;SHEPPARD, AISHA MARIE;0.0
AUSTIN, VANESSA;17.42;PIRTTINEN, VEERA ANNIKA;4.48;MILLER, CHERIN BRITANY;0.95;RAMETTE, ELISE CLAUDINE;2.37;CARLETON, BRIDGET ELIZABETH;0.37;ALONSO DE ARMIO RIAO, GRACIA;0.17;ROUNDTREE, MARGARET YVETTE;0.79;RAMETTE, ELISE CLAUDINE;0.19;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.57;MOLLENHAUER, ALEXANDRA JOY;0.8;BAHI BLANQUERA, GEORGINA;0.64;VILARO ARAGONES, ANDREA;0.43;LOPEZ VIVES, HELENA;1.47;CORNELIUS, LAURA;2.0;WHITE, CHATRICE MARIE;0.78;SPREAFICO, LAURA;0.47;NOGIC, JOVANA;0.88;ROUNDTREE, MARGARET YVETTE;0.03;ALIAGA ROMERO, LAURA;0.07;ORTIZ VIVES, MARIONA;0.0;GONZALEZ DUARTE, LARA;1.38;LIZARAZU HERRERA, MARINA;1.0;LOPEZ VIVES, HELENA;3.63;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0;RAKSANYI, KRISZTINA;0.0
MONTENEGRO SANTANA, RITA ESTHER;17.26;PARRA, FAUSTINE LAURE CLEMENCE;4.46; KONIG, AISLINN CHIA PI;0.94;MIRCHEVA, VIKTORIA VLADIMIROVNA;2.31;EVANS, SHANTE MARIE;0.37;ROUNDTREE, MARGARET YVETTE;0.17;ARIZTIMUO LOPEZ, ITZIAR;0.77;CRUZ LEBRATO, ANNA;0.19;MESKONYTE, GABIJA;0.57;AIJANEN, MARIA ANNIINA;0.79;EVANS, SHANTE MARIE;0.64;MONTENEGRO SANTANA, RITA ESTHER;0.42;MESKONYTE, GABIJA;1.46;CASTEDO POTENTE, ESTHER;2.0;SPREAFICO, LAURA;0.77;TORRENS SALOM, ALBA;0.47;GELDOF, SERENA LYNN PETRA;0.87;CARDAO HILLARY, NICOLE MARIE;0.03;ALONSO DE ARMIO RIAO, GRACIA;0.07;GRANDE PARDO, CARMEN;0.0;OUVIA MODREGO, CRISTINA;1.38;SOLER RAMI, JLIA;1.0;GONZALEZ DUARTE, LARA;3.59;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0;MONTENEGRO SANTANA, RITA ESTHER;0.0
KOVACEVIC, BOJANA;17.22;BURANI, AGOSTINA PAOLA;4.4;NOGIC, JOVANA;0.88;ALONSO DE ARMIO RIAO, GRACIA;2.3;VAN DEN ADEL, NATALIE ISABELLE;0.37;ETXARRI MUNARRIZ, IRATI;0.15;REISINGEROVA, JULIA SUSSANE;0.73;DE SANTIAGO OTERO, BEGOA;0.18;GUERRERO ALCANTARA, CAROLINA;0.57;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.77;HOLLIVAY, RACHEL LASHAWN;0.63;LIZARAZU HERRERA, MARINA;0.41;DOMINGUEZ FERNANDEZ, SILVIA;1.45;NOGIC, JOVANA;2.0;ETXARRI MUNARRIZ, IRATI;0.75;MONTENEGRO SANTANA, RITA ESTHER;0.46;LABUCKIENE, GIEDRE;0.86;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.03;ROUNDTREE, MARGARET YVETTE;0.07;ZELNYTE, LAURA;0.0;ALONSO DE ARMIO RIAO, GRACIA;1.37;GUERRERO ALCANTARA, CAROLINA;1.0;LOPEZ RODRIGUEZ, AINHOA;3.47;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0;DELIC, ANDELA;0.0
CORNELIUS, LAURA;17.13;ARROJO JIMENEZ, MARIA BELEN;4.34;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;0.87;ESTEBAS ARMAS, PAULA;2.29;ARROJO JIMENEZ, MARIA BELEN;0.37;MOYA BLANCH, LAIA;0.15;MOYA BLANCH, LAIA;0.73;JANKOVIC, MASA;0.18;MOLLENHAUER, ALEXANDRA JOY;0.57;PALMA JORGE, ANA MARIA;0.77;LOPEZ RODRIGUEZ, AINHOA;0.63;KOVACEVIC, BOJANA;0.41;SANCHEZ FERNANDEZ-SATORRE, CONCEPCION;1.44;GRANDE PARDO, CARMEN;1.97;ALARCON OTERO, TXELL;0.73;DE SANTIAGO OTERO, BEGOA;0.45;DELIC, ANDELA;0.86;WESTERIK, LAURA;0.03;CASTEDO POTENTE, ESTHER;0.07;GIMENO MARTINEZ, VEGA;0.0;PALENIKOVA, TEREZIA;1.36;STRAUTMANE, PAULA;1.0;NESBITT, VALERIE ADRIANNA;3.28;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0;DOUMBIA, MAMA SIDIKI;0.0
CONTELL SANCHIS, CLAUDIA;16.13;SANCHEZ FERNANDEZ-SATORRE, CONCEPCION;4.28;VILARO ARAGONES, ANDREA;0.87;SOLER RAMI, JLIA;2.23;LIZARAZU HERRERA, MARINA;0.37;CARRERA QUINTANA, RAQUEL;0.14;WOJTA, JULIE NICOLE;0.71;LLOBET CODERCH, ITZIAR;0.18;MILLER, CHERIN BRITANY;0.55;GUERRERO ALCANTARA, CAROLINA;0.77;OLAETA LARRAURI, ANE;0.62;LOPEZ VIVES, HELENA;0.4;RAMETTE, ELISE CLAUDINE;1.43;MARTIAEZ VENDRELL, MARIA;1.93;HOLOPAINEN, ANNIKA ALEXANDRA;0.71;RUEDA CHONI, JULIA MARIA;0.45;LLOBET CODERCH, ITZIAR;0.86;VILARO ARAGONES, ANDREA;0.03;GONZALEZ DUARTE, LARA;0.07;OMA GIRALT, HELENA;0.0;ARIZTIMUO LOPEZ, ITZIAR;1.33;NOGIC, JOVANA;1.0;PARRA, FAUSTINE LAURE CLEMENCE;3.27;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0;PADILLA CHINEA, NAYLI;0.0
LIZARAZU HERRERA, MARINA;16.12;CASTEDO POTENTE, ESTHER;4.17;MIRCHEVA, VIKTORIA VLADIMIROVNA;0.86;SANCHEZ RAMOS PEREDA, ALBA;2.21;BETTENCOURT CORREIA, MARIA JOAO;0.37;DEMBELE, GNERE ALIMA;0.13;CARRERA QUINTANA, RAQUEL;0.54;SEGURA MORENO, LORENA;0.18;LEZIN, PRESCILLA SHANON;0.54;RAKSANYI, KRISZTINA;0.77;JANKOVIC, MASA;0.62;RAVENTOS ROIG, LAIA;0.4;ALIAGA ROMERO, LAURA;1.43;ALIAGA ROMERO, LAURA;1.93;SEGURA MORENO, LORENA;0.71;SANCHEZ FERNANDEZ-SATORRE, CONCEPCION;0.44;ALONSO DE ARMIO RIAO, GRACIA;0.83;SALVADORES ALVAREZ, ANGELA;0.03;KOVACEVIC, BOJANA;0.07;GELDOF, SERENA LYNN PETRA;0.0;MILLER, CHERIN BRITANY;1.3;LEZIN, PRESCILLA SHANON;0.96;PIRTTINEN, VEERA ANNIKA;3.21;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0;FALL, SOKHNA ADJI;0.0
MESKONYTE, GABIJA;15.96;MONTENEGRO SANTANA, RITA ESTHER;4.08;LAMANA LLOBERA, LAIA;0.83;MARTIAEZ VENDRELL, MARIA;2.18;MIRCHEVA, VIKTORIA VLADIMIROVNA;0.37;KONE, SIKA;0.13;GINZO ARANTES, PAULA;0.5;JAMES, KAI AFI GNOZI NONI;0.17;SANCHEZ RAMOS PEREDA, ALBA;0.54;DE SANTIAGO OTERO, BEGOA;0.75;CASAS CARRERAS, QUERALT;0.62;BETTENCOURT CORREIA, MARIA JOAO;0.38;RAKSANYI, KRISZTINA;1.43;SALVADORES ALVAREZ, ANGELA;1.93;SEDA, TAMARA ADELAIDE JOSE CAMACHO;0.7;HOLOPAINEN, ANNIKA ALEXANDRA;0.43;ALARCON OTERO, TXELL;0.83;MIRCHEVA, VIKTORIA VLADIMIROVNA;0.03;VILARO ARAGONES, ANDREA;0.07;PADILLA CHINEA, NAYLI;0.0;RODRIGUEZ DOMINGUEZ, NATALIA;1.3;ALONSO DE ARMIO RIAO, GRACIA;0.93;ESTEBAS ARMAS, PAULA;3.19;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0;KONE, SIKA;0.0
GRANDE PARDO, CARMEN;15.81;LEZIN, PRESCILLA SHANON;4.04;RODRIGUEZ DOMINGUEZ, NATALIA;0.83;NOGIC, JOVANA;2.12;ALIAGA ROMERO, LAURA;0.36;GINZO ARANTES, PAULA;0.08;JAMES, KAI AFI GNOZI NONI;0.46;JEZ, SILVANA;0.17;ESTEBAS ARMAS, PAULA;0.52;GARCIA URLEZAGA, IZASKUN;0.74;FINGALL, NADIA ANGELIQUE;0.62;DIAZ CASTELLANO, YURENA;0.38;RAKOVIC, KRISTINA;1.43;ESPAA ALMENDRO, MARIA;1.93;RUEDA CHONI, JULIA MARIA;0.69;PUJOL LLUCH, ARIADNA;0.43;MESKONYTE, GABIJA;0.82;LOPEZ RODRIGUEZ, AINHOA;0.03;MIRCHEVA, VIKTORIA VLADIMIROVNA;0.07;REDMON, JULIUNN;0.0;SALVADORES ALVAREZ, ANGELA;1.3;BUENAVIDA ESTEVEZ, ELENA;0.93;CARDAO HILLARY, NICOLE MARIE;3.1;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0;REDMON, JULIUNN;0.0
SEGURA MORENO, LORENA;15.79;ESTEBAS ARMAS, PAULA;3.95;COTANO DE JUAN, REBECA;0.8;ASURMENDI VILLAVERDE, MARIA DEL CARMEN;2.07;CORNELIUS, LAURA;0.36;JAMES, KAI AFI GNOZI NONI;0.08;ETXARRI MUNARRIZ, IRATI;0.45;BROTONS PASCUAL, MONTSERRAT;0.17;SEGURA MORENO, LORENA;0.5;RODRIGUEZ DOMINGUEZ, NATALIA;0.73;FASOULA, MARIA EMMANOUELA;0.62;PARRA, FAUSTINE LAURE CLEMENCE;0.38;SANCHEZ RAMOS PEREDA, ALBA;1.42;SANCHEZ RAMOS PEREDA, ALBA;1.92;ALONSO DE ARMIO RIAO, GRACIA;0.67;GELDOF, SERENA LYNN PETRA;0.43;AIJANEN, MARIA ANNIINA;0.82;ALIAGA ROMERO, LAURA;0.03;RODRIGUEZ DOMINGUEZ, NATALIA;0.07;HOLESINSKA, PETRA;0.0;KOVACEVIC, BOJANA;1.26;BROTONS PASCUAL, MONTSERRAT;0.93;HOLOPAINEN, ANNIKA ALEXANDRA;3.05;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0;HOLESINSKA, PETRA;0.0
